seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
CD95,OCLN,GABRG1,CDC27,OXTR,TEK,PDHA1,SLC6A1,PPARGC1A,MBLAC2,CCR4,CREBBP,VWF,NOS2,ACTH, NDUFV1,TEK,FOXO3,MPO,ADIPOQ,NOS1,MMP9,NDUFV2,SLC6A1,NDUFB8,HAVCR2,CYC1,NTF3,LEP,ATP2A2,GRIN2A,COX5B,PPARGC1A,NOS1, IL17F,CD38,SDHB,MAPK1,COX5B,CHRM1,ATP5E,TGFBR1,CD137,IL9,XCR1,SDHB,GABRB1,SLC25A12,GM-CSF,FGB,EGF,CPT2,IL18,CYP1A2,LDHA,MPO,APOE,TLR4,CCR2,VIP, XCL2,GDNF,PPY,GRIK5,HTR1B,RECQL,OXTR,RNU7-35P,SELE,SDHC,BAFF,ACE,STAT1,CD28,GABRG2,SPAM1,VEGF,SLC9A3R10,GDNF,ATP5PB,TIE1,IL10R1,HACD4,RELA,CCL3,TSLP,PKM,NDUFS1,PTGS1,HIF1B,SOD1,MAPK8,CRH,HTR1A,HTR2A,SDHB,CAT,PPY,HMGB1,SAA1
CTLA4,CLDN1,GRM1,SLC4A1,SAA2,CDH5,PDHB,SLC6A3,PPARGC1B,TRIM21,CX3CR1,TSPOAP1,ICAM1,NOS3,COMT, NDUFV2,FLT1,FOXO1,NOX4,ADIPOR1,NOS2,VEGF,CYCS,SLC6A9,COX4I1,IDO1,COX4I1,NTF4,LEPR,ATP1A1,SLC17A5,COX6A1,PPARGC1B,NOS2, IL22,HLA-DRB1,SDHC,MAPK3,CYCS,CHRM2,ATP5O,TGFBR2,CD137L,IL33,KMO,CS,GABRG1,SLC25A13,G-CSF,FGG,EGFR,SLC2A1,HMGB1,CYP2C9,LDHB,MMP2,BIN1,TLR7,CCR3,PACAP, CSF2,NRG1,GAL,GRIN1,ADRA1A,VPS50,CRHR1,RP11-153M7.3,ICAM1,SDHD,APRIL,AGT,STAT3,CD40,GRM1,AP000936.1,NOS3,SLC9A3R11,CNTF,LDHA,FLT1,TGFBR1,CD47,RELB,CCL4,CCL11,PYGM,NDUFV1,TXN,VEGF,SOD2,MAPK9,CRHR1,ADRA2A,HTR1A,SDHC,GPX1,VIP,TLR9,FGA
PDCD1,SLC6A4,GRM5,CALCR,CD14,ZO1,DLAT,SLC18A2,NRF2,CAMK2N2,XCL1,MPO,VCAM1,EDN1,HTR2A (5-HT2A Receptor), SDHA,FLT4,FOXO4,DUOX1,ADIPOR2,NOS3,ANGPT1,SOD1,GABRA1,ATP5F1A,IDO2,COX5B,CNR1,GHRL,ATP1B1,SLC5A6,COX6B1,NRF1,NOS3, IL4,HLA-DQB1,SDHD,MAPK14,UQCRB,CHRM3,ATP5H,CXCL8,CD27L,CXCR4,IDO1,ACO2,GLUL,SLC25A14,EPO,VWF,FGF1,SLC2A4,TLR9,CYP2D6,PKM2,MMP9,CLU,TLR9,CCR4,IL1R1, CSF3,NTF3,SST,GRIN2A,ADRA1B,HSPB6,CRHR2,ABHD1,VCAM1,UQCRB,CD40LG,EDN1,STAT4,CD40LG,GRM2,AC093698.4,ADRA1A,SLC9A3R12,VEGF,LDHB,KDR,TGFBR2,C2CD4A,PTPN22,CCL7,CCL17,ALDOA,COX4I1,TXNRD1,ANGPT1,CAT,NFKB1,CRHR2,ADRA2C,AVPR1A,SDHD,NOS2,PACAP,CXCL10,FGB
LAG3,HTR1A,NMDAR,DVL2,CD3G,TJP1,OGDH,DRD2,GAPDH,GRAMD2A,XCL2,PON1,SELE,VEGF,HTR1A (5-HT1A Receptor), SDHB,ITGB1,HMOX1,DUOX2,RETN,PTGS2,ANGPT2,SOD2,GABRB1,LDHA,MPO,ATP5F1A,CNR2,CCK,LDHA,SLC25A4,COX6C,NRF2,ACE, IL5,CD4,UQCRB,MAPK8,SDHA,VIP,ATP5L,CCL3,ICOS,CXCR5,IDO2,IDH2,SLC1A2,SLC25A15,ANGPT2,SELE,FGFR1,GLUT4,TLR7,CYP3A4,PFKM,GFAP,PICALM,CX3CR1,CX3CR1,IL2RA, GM-CSF,NTF4,PENK,GRIN2B,ADRA2A,ARHGAP33,POMC,LRRC24,TLR2,UQCRC1,CD40,APOE,STAT6,TNFRSF1A,GRM5,RP11-781E19.1,ADRB2,SLC9A3R13,ANGPT1,PKM,PDGFB,CXCR3,PDCD4-AS1,PTPRC,CCL8,CCL22,PFKM,COX5B,GR,ANGPT2,GPX1,RELA,AVPR1A,GABRA1,AVPR1B,UQCRB,NOS3,IL1R1,CXCL12,PLG
HAVCR2,ACTB,ATP2A2,PRSS22,LEP,CLDN5,SUCLA2,HTR1A,LDHA,RPL32P6,XCR1,GCFC2,SELP,SELE,ADRA2A (α2A-adrenergic receptor), SDHC,ITGB3,BLVRB,XDH,NAMPT,PTGES,ACE,CAT,GABRG1,PKM2,CYBB,ATP5F1B,GABRA1,VIP,LDHB,ACAT1,COX7A1,HIF1A,AGT, IL13,CD8A,CYC1,GRK2,SDHB,PACAP,ATP5J,CCL4,ICOSL,CX3CR1,TDO2,OGDH,SLC17A5,SLC25A16,TEK,SELL,IGF1,PKM2,TLR3,NQO1,HK2,TLR3,SLC25A4,CX3CL1,XCL1,IL4R, G-CSF,SLC6A4,PDYN,GRIN2C,ADRA2B,NDUFAB1,COR,RP1-90J20.2,TLR3,UQCRC2,TNFRSF5,IL1R1,JAK1,TNFRSF1B,DRD2,ABI1,CHRM1,SLC9A3R14,ANGPT2,PFKM,PDGFRB,CCR2,C2CD4B,SH2B3,CCL13,CXCR3,TPI1,UQCRB,NR3C1,TEK,GPX4,CREB1,AVPR1B,GABRB1,CNR1,UQCRC1,VEGF,IL1R2,CCL11,PAI1
GZMA,GAPDH,ATP1A1,UPF1,VCAM1,ABCB1,SUCLG1,HTR2C,LDHB,IGLV3-30,CXADR,WDR54,ITGAM,SELP,ADRB2 (β2-adrenergic receptor), SDHD,ITGA5,FTL,ADH1B,SIRT1,PTGER1,ACE2,GPX1,GRM1,SLC2A1,NOX2,ATP5C1,GABRB1,PACAP,PKM2,HIF1A,COX7B,HIF1B,AGTR1, CSF2,CD8B,COX4I1,GRK5,CS,GABRA1,ATP6V1A,CXCL9,BTLA,CCR5,OXTR,FH,SLC6A1,SLC25A17,FLT1,ICAM1,IGF1R,HK2,CXCR4,SOD1,CS,TLR7,SLC25A5,XCL1,XCL2,IL6R, IL3,HTR2A,TAC1,GRIN2D,ACE2,PDK4,UCN,PPP6R2,TLR7,CYC1,TNFRSF6,IL1R2,JAK2,IL1R1,DRD4,DISP3,CHRM3,SLC9A3R15,TEK,HK2,EGF,CCL11,C2CD4D,BLK,CCL17,CCR5,ENO1,SDHA,CRH,FLT1,NOS1,CLOCK,BDNF,GABRG2,CNR2,UQCRC2,VEGFR2,IL6R,CCL3,VWF
GZMB,TGFBR1,ATP1B1,SKAP2,SCN5A,ABCC1,AK2,GABRA1,PKM2,RN7SL594P,ICAM1,CROT,ITGB2,ICAM1,NOS1, CYCS,VCAM1,CTSB,ALDH2,SIRT2,PTGER2,ADAM17,GPX4,GRM6,SLC2A4,COX2,ATP5D,GABRG2,TLR4,CS,VEGF,COX7C,LDHA,ADRB1, CSF3,CD19,ATP5F1A,NR3C1,ACO2,GABRB1,ATP6V1B,CXCL11,CD160,CCR2,AVPR1A,MDH2,SLC6A3,SLC25A19,KDR,VCAM1,IGF2,PFKM,CCR5,SOD2,SDHA,CHRNA7,SLC25A6,XCR1,KLRK1,IL10R, IL5,HTR2C,TACR1,GRIN3A,AGT,SLC22A16,FKBP5,RIF1,CXCL9,COX4I1,FAS,IL6R,TYK2,IL1R2,AVPR1A,RNU6-21P,HTR1A,SLC9A3R16,FLT1,ENO1,EGFR,CX3CL1,C2CD4D-AS1,LYN,CCL18,CCR7,FBP1,SDHB,CRHR1,FLT4,NOS2,PER1,NGF,BDNF,GABRA1,UQCRFS1,ANGPT2,TNFRSF1A,CCL4,SELE
PRF1,EIF2AK2,COX4I1,MCUB,SOD2,ABCC2,CKM,GABRB2,HK2,SENP3-EIF4A1,VCAM1,ABCB4,HLA-DRB1,VCAM1,NOS2, UQCRB,ICAM1,CTSD,PRDX6,SIRT3,PTGER3,BDKRB2,NOS2,HTR1B,ACAT1,PGE2,ATP5E,HTR2A,TLR2,SDHA,ANGPT1,COX8B,LDHB,ADRB2, XBP1,CD56,ATP5F1B,NR3C2,IDH2,GABRG1,ATP6V1C1,CXCR3,CD244,CCR3,AVPR1B,DLAT,SLC18A2,SLC25A20,FLT4,PECAM1,IGF2R,ALDOA,ICAM1,CAT,SDHB,CHAT,COX4I1,KLRK1,NKG2D,TNFRSF1A, IL9,ADRA2A,TACR2,GRIN3B,EDN1,ZMYND10,ACE,THBD,CXCL8,COX4I2,FASLG,TNFRSF1A,LCK,IL6R,AVPR1B,RP11-84O12.3,HTR2A,SLC9A3R17,FLT4,PGAM1,FGF2,CXCR1,CD46P1,SYK,CCL19,CX3CR1,PCK1,CS,CRHR2,KDR,NOS3,PER2,NTF3,NGF,GABRB1,CYCS,TEK,TNFRSF1B,CX3CL1,ICAM1
NKG2D,RNASEL,COX5A,HOXA11,HTR1A,ABCG2,CKMB,GABRG2,PFKFB1,IGF2BP1,SELE,KMT2E,HLA-DQB1,MMP2,NOS3, UQCRC1,SELE,CTSS,SRXN1,SIRT4,PTGER4,EDN1,NOS3,HTR1D,ACAT2,PGF2A,ATP5F1,HTR1A,TLR9,SDHB,eNOS,UQCRB,PKM,GNB3, ATF6,CD16,ROS1,CRH,OGDH,GLUL,ATP6V1D,CCR2,CD48,CCR7,GABRA1,PDHA1,SLC6A9,SLC25A21,PDGFB,ESAM,NGF,TPI1,VCAM1,GPX1,SDHC,HTR1A,COX5A,NKG2D,NKR,TNFRSF1B, IL13,ADRB2,TACR3,SLC1A1,APOE,ABCB5,AGT,CTD-2054N24.2,CCL11,COX5A,TNFRSF10B,TNFRSF1B,ZAP70,IL6ST,CRH,RP11-756P10.7,CRH,SLC9A3R18,PDGF,TPI1,FGFR1,IL17A,CD44-AS1,ZAP70,CCL20,CXCR4,G6PD,ACO2,AVP,ICAM1,PTGS2,BMAL1,NTF4,NR3C1,GABRG1,NOS1,VWF,IFNGR1,CX3CR1,VCAM1
KLRK1,OAS1,COX5B,POLR2J,TIMP2,SLC6A4,LDHB,GRM1,PGK1,MIR1279,SELP,RHBDD2,CD19,MMP9,ACE, UQCRQ,PTPN1,MIF,KEAP1,SIRT5,BDNF,APOE,CYBA,HTR2B,HMGCR,TXA2R,ATP6V1A,SLC6A4,NLRP3,COX4I1,BDKRB2,UQCRC1,PFKM,GRK5, HSP90,FOXP3,ROS2,AVPR1A,FH,GLS,ATP6V1E1,CCR3,CD58,CXCL12,GABRB1,PDHB,SLC12A5,SLC25A22,IGF1,CLDN5,NGFR,GAPDH,SELE,GSR,SDHD,SLC6A2,COX6C,NCR1,PRF1,IFNGR1, IL15,GABRA1,CCK,SLC1A2,CLU,SLC25A13,NOS3,MBNL1,CX3CL1,COX5B,TRAIL,IFNGR1,ITGAM,IFNGR1,CRHR1,OR11J6P,NR3C1,SLC9A3R19,EGF,ALDOA,NOS3,IL17F,TLCD4-RWDD3,LCK,CCL21,CXCR2,HK2,IDH2,AVPR1A,VCAM1,PTGES,NR1D1,POMC,NR3C2,GAD1,NOS2,SELE,IFNGR2,CCR5,TLR9
PYGB,OAS2,UQCRC1,DHX33,PIK3R1,SLC6A2,ALDOA,GRM5,ENO1,RNU7-71P,ITGAL,SOX8,CD20,TIMP1,AGT, MT-ATP6,PTPN2,CXCL12,NFE2L2,SIRT6,NGF,IL17A,NCF1,ADRA1B,FASN,PTGS2,ATP6V1B,SLC6A2,CASP1,COX5B,ADRB2,UQCRC2,HK2,ATP2A2, HSP70,CTLA4,NOX2,AVPR1B,MDH2,GAD1,ATP6V1F,CCR7,CD54,CCL11,GABRG1,LDHA,SLC12A6,SLC25A23,IGF1R,TJP1,NTF3,PGK1,SELP,NOS2,UQCRB,ADRA1A,NDUFB8,NCR3,GZMB,IFNGR2, IL21,GABRB1,CCKAR,SLC1A3,BIN1,ST7,EDN1,GIT1,CCR5,PDHA1,NGFR,IFNGR2,ITGB2,IFNGR2,CRHR2,MRGPRX12P,NR3C2,SLC9A3R20,FGF1,GAPDH,EDN1,IL23A,CD84,CD3Z,CCL22,CX3CL1,PGK1,OGDH,AVPR1B,SELE,MPO,MTOR,CNR1,CRH,GAD2,NOS3,ICAM1,IL12RB1,CCR2,TLR3
PFKM,OAS3,UQCRC2,MEOX1,IDO1,HTR2A,TPI1,GRIA1,ALDOA,DPRXP3,ITGAM,IBTK,CD3E,TIMP2,EDN1, MT-ATP8,PTPRC,CXCR7,HMOX1,SIRT7,NTF3,IL23A,NCF2,ADRA2B,CPT1A,ALOX5,ATP6V1C,SLC6A3,NFKB1,NDUFS1,CHRM2,UQCRFS1,SLC2A1,ATP1A1, FOXO3,PDCD1,NOX4,HTR2A,LDHA,GAD2,ATP6V0A1,CCR9,CD102,CXCL8,GRM1,LDHB,SLC32A1,SLC25A24,IRS1,OCLN,NTRK1,ENO1,MADCAM1,NOS3,CYC1,ADRB1,NDUFS2,PRF1,GZMA,CXCR4, IL22,GABRG1,CCKBR,SLC1A4,PICALM,CDC27,VEGF,PDLIM5,CCR2,PDHB,TACR1,IL12RB1,ICAM1,IL10R,NR3C1,MARCHF11-AS1,AVPR1A,SLC9A3R21,FGF2,PDHA1,ACE,IL22,CD82,CD247,CCL23,VEGF,PGAM1,FH,NR3C2,SELP,CYBB,SIRT1,CNR2,CRHR1,SLC6A2,SOD1,VCAM1,IL12RB2,CXCR4,IRF3
LDHA,CXCR5,NDUFB8,THSD7A,CCL5,HTR2C,GAPDH,GRIA2,CS,NDUFAF2P2,ITGAX,ZNF195,CD3G,ATP2A2,VEGF, MT-CO1,CD4,ADORA2A,BLVRB,MTOR,NTF4,IL17F,NCF4,ADRB3,CPT1B,LTA4H,ATP6V1D,DRD2,NFKB2,NDUFV1,VIPR1,SDHA,SLC2A4,ATP1B1, FOXO1,LAG3,MPO,HTR1A,LDHB,SLC17A5,ATP6V0A2,ADORA2A,CD106,CXCL9,GRM2,PKM2,SLC38A3,SLC25A25,IRS2,ACTN1,NTRK2,PKLR,ITGAM,MPO,COX4I1,AGT,SDHA,GZMA,IDO1,CXCR3, IL26,GRIN1,GHRL,SLC1A5,MS4A6A,SLC4A1,SELE,RP11-328K2.1,CXCR4,PDHX,TACR3,IL12RB2,VCAM1,TGFBR1,NR3C2,RP11-564C24.1,AVPR1B,SLC9A3R22,FGFR1,PDHB,AGT,IL9,CD81,RAC2,CCL24,ANGPT2,PGAM2,MDH2,ACE,PECAM1,CYBA,SIRT3,GAD1,CRHR2,SLC6A3,SOD2,MMP2,IL10R1,CXCR3,IRF7
LDHB,CCR7,NDUFS2,LIG3,TLR2,ADRA1A,PGK1,GRIN1,ACO2,LINC02123,ITGB2,MYCBP2,CD45,ATP1A1,BDNF, MT-CO2,CD8A,ADORA2B,CXCL8,PPARGC1A,GDNF,RORC,PTGDS,ACE2,LCAT,LTB4R,ATP6V1E1,DRD4,RELA,UQCRC1,PYY,SDHB,SLC2A5,SLC6A4, GSK3B,HAVCR2,GSR,GAD1,PKM2,SLC17A6,ATP6V0A4,ADORA2B,CD1,CCL3,GRM3,HK2,SLC1A1,SLC25A27,PIK3R1,ACTN2,NTRK3,PKLR,ITGB2,ARG1,ATP5F1A,NOS1,SDHB,GZMB,IDO2,CCR5, IL31,GRIN2A,LEP,SLC1A6,CD27,CALCR,ICAM1,VSTM5,IL15,DLAT,ADRB2,IL4R,SELP,TGFBR2,POMC,RP11-367J7.3,GNRHR,SLC9A3R23,FGFR2,CS,AGTR1,IL33,CD83,PAK1,CCL25,TEK,TKT,DLAT,ACE2,TLR4,RAC1,SIRT5,GAD2,AVPR1A,SLC18A2,CAT,MMP9,IL10R2,IL15,MX1
CS,SELL,SDHA,RPAP3,AVPR1B,ADRA1B,PGAM1,GRIN2A,IDH2,RP11-15H20.6,MADCAM1,FBXL3,CD56,ATP1B1,NGF, MT-CO3,CD19,ADORA1,CCL5,PPARGC1B,S100B,IL21,PTGES,AGTR1,CETP,LTB4,ATP6V1F,AVPR1A,RELB,CYCS,NPY,SDHC,SLC2A12,HTR2A, PIK3R1,GZMA,GSS,GAD2,HK2,SLC17A7,ATP6V0B,ADORA1,CD1A,CCL4,GRM5,PFKM,SLC1A3,SLC25A28,AKT1,ACTN3,PDGFB,PDHA1,CD40,ARG2,ATP5F1B,EDN1,UQCRB,CD38,TDO2,CCR2, IL33,GRIN2B,LEPR,SLC1A7,CD28,DVL2,VCAM1,ARL15,IL21,OGDH,ADRA2A,IL2RA,SELE,CCL3,ACTH,NDUFB4P4,GALT,SLC9A3R24,FGFR3,ACO2,ADRB1,TL3,CD86,PIK3R1,CCL26,VWF,TALDO1,PDHA1,ADRB1,TLR2,RAC2,PPARGC1A,SLC6A2,AVPR1B,SLC6A1,GPX1,TIMP1,TGFBR1,IL21,OAS1
SDHA,LDLR,SDHB,ACSM3,CCL22,ADRA2A,ENO1,GRIN2B,SDHA,RP11-382H24.2,JAM2,ITGAL,CD69,SLC25A4,GDNF, MT-ND1,CD56,OPRM1,CX3CL1,NRF1,GFAP,IL9,PTGES2,NOS1AP,APOE,LTC4S,ATP6V0A1,CRH,REL,PPARGC1A,CARTPT,SDHD,SLC16A1,HTR1A, AKT1,GZMB,GCLM,BDNF,PFKM,SLC17A8,ATP6V0C,ADORA3,CD1B,CXCL1,DRD1,ALDOA,SLC1A5,SLC25A29,MTOR,ACTN4,TGFA,PDHB,CD40LG,XDH,PPARGC1A,MDK,CYCS,CD45,ARG1,CD28, LIF,SLC6A2,ADIPOQ,SLC17A6,CD40,PRSS22,CRP,RP11-793L10.2,IL33,IDH1,HTR2A,IL2RB,MMP2,CCL4,CORT,RP13-459H7.1,GLA,SLC9A3R25,EGFR,IDH3,ADRB2,TLR7,CD80,AKT1,CCL27,SELE,RPIA,PDHB,ADRB2,TLR9,NCF1,PPARGC1B,SLC6A3,OXTR,SLC1A1,GPX4,TIMP2,TGFBR2,IL2RA,RNaseL
SDHB,APOE,SDHC,REXO5,HLA-DRB1,ADRA2B,PYGB,ATP2A2,SDHB,AC002059.11,PECAM1,PDK2,CD25,SLC25A5,S100B, MT-ND2,CD16,OPRD1,CX3CR1,TFAM,SLC6A4,IL31,PTGES3,VEGFA,APOC1,LTD4R,ATP6V0A2,NR3C1,AP1,PPARGC1B,LEP,ATP5A1,SLC16A3,GAD1, mTOR,PRF1,GCLC,NGF,ALDOA,SLC17A9,ATP6V0D,BDKRB1,CD1C,CXCL2,DRD2,TPI1,SLC7A5,SLC25A3,SIRT1,MYH1,TGFB2,DLAT,CD80,XO,PPARGC1B,VEGFB,ATP5F1A,CD40LG,ARG2,CTLA4, OSM,SLC6A3,ADIPOR1,SLC17A7,CD40LG,UPF1,SAA1,AC010096.1,TL37,IDH2,HTR1A,IL10R,MMP9,CXCL8,IL1R1,OR2B4P,AGA,SLC9A3R26,ERBB2,OGDH,CHRM1,TLR8,CD8A,MTOR,CCL28,ICAM1,TKT,LDHA,ADRA2A,NFKB1,NCF2,NRF1,SLC18A2,HTR3A,SLC1A2,GSR,BDNF,CCL3,IL2RB,RBCK1
COX4I1,B2M,SDHD,CIAPIN1,DUOX2,BDNF,PYGM,ATP1A1,SDHC,GPR160P2,ESAM,ITGA3,CD28,SLC25A6,GFAP, MT-ND4,CD25,OPRK1,CSF1,UQCRC1,HTR2A,IL13,ALOX5,BDNF,APOC2,LTD4,ATP6V0A4,NR3C2,JUN,AMPK,GHRL,ATP5B,SLC25A4,GAD2, VEGFA,NKG2D,HMOX1,SLC6A4,TPI1,SLC17A1,ATP6V0E1,BDKRB2,CD1D,CX3CL1,DRD3,GAPDH,SLC7A11,SLC25A30,SIRT3,MYH2,TGFB3,DLD,CD86,ADA,NRF1,MIF,PPARGC1A,CD40,NOS2,PDCD1, TNFSF10,SLC18A2,ADIPOR2,SLC17A8,CD80,SKAP2,SAA2,TOX4,IL18,ACO2,SLC6A4,TGFBR1,TIMP1,CXCL9,IL1R2,RP3-430N8.10,NAGA,SLC9A3R27,ERBB3,SDHA,CHRM2,TLR10,CD8B,RPS6KB1,XCL1,VCAM1,FASN,LDHB,ADRA2B,NFKB2,MMP2,NRF2,SLC1A1,HTR3B,SLC1A3,GSS,NGF,CCL4,IL6R,SIGLEC1
COX5B,TAP1,LDHA,SPPL2B,MTOR,NGF,PYGL,ATP1B1,SDHD,CUBNP3,CLDN5,ITGA2B,CTLA4,NDUFS1,SLC6A4 (5-HTT), MT-ND5,CD69,CNR1,CSF1R,UQCRFS1,HTR2C,IL5,ALOX12,NGF,APOC3,LTB4R2,ATP6V0B,POMC,FOS,MTOR,ADIPOQ,ATP5C1,SLC25A5,BDNF, PECAM1,NKG2A,IL18,SLC6A2,GAPDH,SLC17A2,ACTA2,HRH1,CD1E,XCL1,HTR1A,PGK1,SLC16A1,SLC25A31,SIRT5,MYH7,BMP2,OGDH,CTLA4,ADK,TFAM,S100A8,PPARGC1B,TNFRSF1A,SOD1,LAG3, FASLG,SLC6A4,IRS1,SLC38A1,CD86,MCUB,MMP9,EFCAB6,IL16,FH,SLC6A2,TGFBR2,TIMP2,CXCL11,IL6R,MTND5P19,HEXA,SLC9A3R28,PDGFRB,SDHB,VIPR1,MYD88,CD83P1,EIF4EBP1,XCL2,MMP9,ACACA,PKM2,HTR1A,RELA,MMP9,UQCRC1,GLUL,HTR3C,GLUL,MPO,GDNF,CXCL8,TNFRSF1A,CD16
ATP5F1A,CXCL8,LDHB,FAM214B,RPS6KB1,NTF3,PHKA1,SLC25A4,COX4I1,CTC-340D7.1,OCLN,ASB4,PDCD1,NDUFV1,SLC6A2 (NET), NOS1,HLA-DRB1,CNR2,P2RX7,CYC1,ADRA1A,CSF2,ALOX15,GDNF,SOD1,FLT1,ATP6V0C,TH,STAT1,ACAT1,CRP,ATP5D,SLC25A6,NGF, VCAM1,KIR2DL1,IL33,SLC6A3,PGK1,SLC17A3,MYH11,HRH2,CD3E,XCL2,HTR1B,ENO1,SLC16A7,SLC25A32,PPARGC1A,MYH7B,BMP4,SUCLA2,PDCD1,ENTPD1,MT-CO1,S100A9,NRF1,TNFRSF1B,SOD2,HAVCR2, TNFSF11,COMT,IRS2,SLC38A2,CTLA4,HOXA11,MMP2,AL121657.4,IL9,MDH2,SLC6A3,CXCR3,IL1R1,CCR2,TNFRSF1A,HMGB3P27,HEXB,SLC9A3R29,PDGFRA,SDHC,VIPR2,TRAF6,CD81-AS1,HIF1A,CX3CL1,MMP2,CPT1A,HK2,HTR2A,RELB,TIMP1,UQCRFS1,GSK3B,HTR3D,GSK3B,NOX2,S100B,CXCL9,TNFRSF1B,CD56
ATP5F1B,GAD1,PKM2,COPZ2,BDNF,NTF4,PHKB,SLC25A5,COX5A,RP11-304L19.11,TJP1,GDE1,LAG3,COX4I1,SLC18A2 (VMAT2), NOS2,HLA-DQB1,FAAH,TREM2,COX4I1,ADRA1B,CSF3,LTB4R,NTF3,SOD2,KDR,ATP6V0D,DBH,STAT2,ACAT2,SAA1,ATP5E,SLC25A10,GDNF, ICAM1,KIR3DL1,TLR3,SLC18A2,ENO1,SLC17A4,COL1A1,HRH3,CD3D,PPARG,HTR1D,PYGM,SLC17A7,SLC25A33,PPARGC1B,MYL2,BMP7,SUCLG1,PDL1,ENTPD2,MT-CO2,TLR5,NRF2,FAS,CAT,FOXP3, TRAIL,DRD1,INSR,SLC38A3,PDCD1,POLR2J,TIMP1,RP1-28C20.1,IL20,AK2,GAD1,CCR2,IL6R,CCR3,TNFRSF1B,LINC01866,IDS,SLC9A3R30,KDR,SDHD,NPY1R,IRAK1,CD8B2,EPAS1,CX3CR1,TIMP1,CPT1B,PFKM,HTR2C,IRF3,TIMP2,CYCS,NOS1,HTR3E,MTOR,NOX4,GFAP,CXCL11,CD40,KLRK1
NDUFS1,GAD2,HK2,PRKAR2B,ARG2,CRH,PHKG1,SLC25A6,COX5B,LINC01813,ZO1,REX1BD,TIM3,COX5B,GAD1, NOS3,HLA-C,SLC6A1,APOE,COX5A,ADRA2A,IL3RA,BLT1,NTF4,CAT,TEK,ATP6V0E1,SLC6A1,STAT3,FASN,FGG,ATP5F1,SLC25A12,S100B, THBD,ITGAM,TLR7,SLC6A1,PYGM,SLC1A1,COL1A2,HRH4,CD3G,NRF2,HTR2C,GPX1,SLC25A1,SLC25A34,UQCRFS1,MYL3,ACVR1,ACO2,PDL2,NT5E,MT-ATP6,TLR6,SIRT1,FASLG,GPX1,GZMB, TGFBR1,DRD2,IGF1,SLC38A4,LAG3,DHX33,TIMP2,HRAS,IL22,AK1,GAD2,CCR3,TNFR1,CCR7,IFNGR1,OR4N1P,IDUA,SLC9A3R31,VEGFR2,FH,NPY2R,IRAK4,HHLA2,SLC2A1,CSF2,TIMP2,CPT2,ALDOA,HTR3A,IRF7,VEGF,COX4I1,NOS2,SLC6A2,SIRT1,PTGS2,NRG1,CXCL12,CD40LG,PRF1
NDUFV1,DMAC2L,PFKFB3,CREBBP,ADRA2A,CRHR1,PHKA2,NDUFV1,UQCRB,ZHX2,ACTN4,CRLF1,IDO1,CYCS,GAD2, SOD1,FOXP3,GAT1,GFAP,ATP5F1A,ADRA2B,IL7R,BLT2,S100B,GPX1,VWF,ACTB,GCH1,STAT4,CPT1A,SERPINA1,ATP6V1A,SLC25A13,GFAP, F2,ITGB2,CX3CL1,SLC6A9,GPX1,SLC1A2,COL3A1,GABRA1,CD247,SOD1,HTR3A,GPX4,SLC25A4,SLC25A35,NDUFS1,MYLK,ACVR2A,FH,LAG3,CD38,MT-ND1,CD40,SIRT3,CASP3,GSR,PRF1, TGFBR2,DRD3,IGF1R,SLC38A5,HAVCR2,MEOX1,SOD1,SCGB1D4,IL24,ENTPD1,BDNF,CCL11,TNFR2,CCR9,IFNGR2,RP11-434C1.6,ARSB,SLC9A3R32,FLT3,MDH2,BDNF,IKBKB,HHLA1,LDHA,CSF3,ADAM17,ACAT1,TPI1,HTR4,STAT1,ANGPT1,COX5B,NOS3,SLC6A3,SIRT3,PTGES,EGR1,CX3CR1,CD80,GZMB
