seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
,ADIPOR2,RPPH1,,BARD1,PSMB1,VDR,ADIPOR2,PSEN1,ATP5F1,CDKL3,,UPP2,RPS15A,GCFC2,RP11-465B22.103,IL1RL1,,,ADIPOR2,MAPK6,CCL5,LRP6,LINC01238,CDKL3,PDK2,,EPS15,,,RPPH1,CDKL3,,MIOS-DT,CDKL3,LY96,,ADIPOR2,THBS1,CDKL3,PSEN2,CROT,MYCBP2,CDKL3,JUNB,CTSK,CDKL3,PROKR2,CEACAM1,,CRLF1,RALA,,NFAT5,NTF4,IL1B,,CDKL3,ADIPOR2,IRF4,ADIPOR2,,ADIPOR2,DVL3,AGK,CD24,TRPM3,AICDA,ADIPOR2,RP11-1212A22.9,KLRC2,KRT33A,ATP5PDP2,TRAC,LINC01238,CLOCK,NRXN1,ADIPOR2,,SOD1,CDKL3,CDKL3,PRSS21,IL12RB2,GZMA,CD4,REX1BD,SIRT3,FUT1,UPP2,PNPLA8,ADIPOR2,,ADIPOR2,CD47,,BID,PAK1,LINC01238,
,CDKL3,MIR3180-1,,PALB2,PSMB2,THRA,CDKL3,PSEN2,ATP5G1,UPP2,,PRSS21,RPS16,WDR54,RP11-465B22.104,IL3,,,CDKL3,GNB5,CCL15,FZD1,HERC2P7,UPP2,ITGA3,,CLTA,,,MIR3180-1,UPP2,,RP1-163M9.8,UPP2,BCL2A1,,CDKL3,CTSB,UPP2,MAPT,ABCB4,FBXL3,UPP2,JUND,CTSL,UPP2,PER2,CFB,,OSBPL7,BAIAP2L1,,NFATC1,VEGFA,IL1R1,,UPP2,CDKL3,BATF,CDKL3,,CDKL3,GSK3B,ALDH3B1,CD38,HSD17B1P1,APEX1,CDKL3,RP6-109B7.2,KLRC3,MAP3K14,CCDC201,TRDC,HERC2P7,SLC15A4,PCSK9,CDKL3,,SOD2,UPP2,UPP2,MARK4,IL2RA,GZMB,ITGAM,CRLF1,PINK1,ZBTB46,PRSS21,POLG,CDKL3,,CDKL3,SLAMF1,,BLM,AIF1,HERC2P7,
,UPP2,ITFG2-AS1,,CHEK1,PSMB4,THRB,UPP2,APP,ATP5G2,PRSS21,,MARK4,RPS17,CROT,RP11-465B22.105,ILDR2,,,UPP2,PTPN3,CCL17,FZD2,RPPH1,PRSS21,ITGA2B,,CLTB,,,ITFG2-AS1,PRSS21,,LSM3P5,PRSS21,JUN D,,UPP2,S100A11,PRSS21,LRRK2,KMT2E,ITGAL,PRSS21,KLRK1,CTSS,PRSS21,PER3,CFD,,TMEM98,KDM7A,,NFATC2,VEGFB,IL1RN,,PRSS21,UPP2,CD28,UPP2,,UPP2,AXIN1,TTC22,CD27,BAIAP3,POLB,UPP2,AC226119.5,NCR1,ABCC8,CD4,TRGC1,RPPH1,TMEM232,RYR2,UPP2,,CAT,PRSS21,PRSS21,PROM1,IL2RB,GZMH,ITGAL,OSBPL7,PRKN,HLA-A,MARK4,POLG2,UPP2,,UPP2,SLAMF7,,BMP2,H3F3A,RPPH1,
,PRSS21,Metazoa_SRP,,CHEK2,PSMB5,ADRB2,PRSS21,MAPT,ATP5G3,MARK4,,PROM1,RPS18,ABCB4,RP11-465B22.106,IL24,,,PRSS21,FGF10,CCL19,FZD7,PINX1,MARK4,ASB4,,DNM2,,,Metazoa_SRP,MARK4,,LINC01811,MARK4,IL18,,PRSS21,S100A6,MARK4,PARK7,RHBDD2,PDK2,MARK4,LBP,CTSV,MARK4,CRY2,CFI,,YBX2,ETV1,,NFATC3,VEGFC,IL2,,MARK4,PRSS21,CD3E,PRSS21,,PRSS21,AXIN2,PHTF2,CD20,PCNX1,POLE,PRSS21,Y_RNA,NCR2,CACNG3,SLC44A4,TRGC2,PINX1,GPC5,SETD1A,PRSS21,,GPX1,MARK4,MARK4,CCDC124,IL7R,GZMK,ITGAX,TMEM98,MFF,HLA-B,PROM1,PROCR,PRSS21,,PRSS21,SLAMF8,,BMP4,YWHAE,PINX1,
,MARK4,MIR3180-3,,PRKDC,PSMD1,CHRM3,MARK4,SNCA,ATP5H,PROM1,,CCDC124,RPS20,KMT2E,RP11-465B22.107,ILF2,,,MARK4,FGF22,CCL20,DVL1,MIR3180-1,PROM1,GDE1,,DNM3,,,MIR3180-3,PROM1,,CRH,PROM1,ZBTB10,,MARK4,DUSP1,PROM1,PINK1,SOX8,ITGA3,PROM1,LHB,CTSZ,PROM1,TIMELESS,CIITA,,KRT33A,AGK,,ZAP70,HIF1A,IL2RA,,PROM1,MARK4,CD3G,MARK4,,MARK4,APC,CCL26,CD179B,AP1S1,PCNA,MARK4,LNCTAM34A,NCR3,TMEM132A,COX7BP2,CD3D,MIR3180-1,PHACTR2,SPHKAP,MARK4,,GSR,PROM1,PROM1,CEACAM21,CCR7,PRF1,ITGB2,YBX2,FIS1,HLA-C,CCDC124,PSAP,MARK4,,MARK4,FCRL6,,BMX,ANXA2,MIR3180-1,
,PROM1,MIR3179-3,,LIG4,PSMD2,CHRM4,PROM1,LRRK2,ATP5I,CCDC124,,CEACAM21,RPS21,RHBDD2,RP11-465B22.108,IL22RA1,,,PROM1,PTPN21,CCL22,DVL2,ITFG2-AS1,CCDC124,REX1BD,,BIN1,,,MIR3179-3,CCDC124,,MUC15,CCDC124,SPRY2,,PROM1,BTG1,CCDC124,SOD1,IBTK,ITGA2B,CCDC124,LINC00333,CX3CR1,CCDC124,TIPIN,CLEC7A,,MAP3K14,ALDH3B1,,SYK,EPAS1,IL2RB,,CCDC124,PROM1,CD247,PROM1,,PROM1,AMER1,FARP2,MS4A2,TACR2,LIG1,PROM1,RN7SL621P,PRF1,AP2B1,SLC41A1,CD3E,ITFG2-AS1,AKAP1,TCF4,PROM1,,GSTM1,CCDC124,CCDC124,PAFAH1B1,CD28,CD4,CD19,KRT33A,DNM1L,HLA-DQA1,CEACAM21,PTCD3,PROM1,,PROM1,LAIR1,,BRAF,RHOA,ITFG2-AS1,
,CCDC124,SFTA3,,XRCC4,PSMD11,HTR2A,CCDC124,ACE,ATP5J,CEACAM21,,PAFAH1B1,RPS23,SOX8,RP11-465B22.109,IL36RN,,,CCDC124,EIF2B3,CXCL5,DVL3,Metazoa_SRP,CEACAM21,CRLF1,,AMPH,,,SFTA3,CEACAM21,,RP11-65B7.2,CEACAM21,HIST1H4C,,CCDC124,CD9,CEACAM21,TARDBP,ZNF195,ASB4,CEACAM21,LPL,CXCL1,CEACAM21,TOP2A,CR1,,ABCC8,TTC22,,LCK,ARNT,IL2RG,,CEACAM21,CCDC124,LCK,CCDC124,,CCDC124,BTRC,USH1C,FCER1A,SLC39A14,FEN1,CCDC124,RP11-283I3.6,GZMA,TAC1,SLC25A30,CD3G,Metazoa_SRP,USP6NL,ZFHX3,CCDC124,,NQO1,CEACAM21,CEACAM21,NOS2,CD3E,IL2,CD79A,MAP3K14,OPA1,HLA-DQB1,PAFAH1B1,PTPRC,CCDC124,,CCDC124,LILRA1,,BRCA1,SRSF3,Metazoa_SRP,
,CEACAM21,MIR3180-4,,XRCC5,PSMC1,DRD2,CEACAM21,AGT,ATP5J2,PAFAH1B1,,NOS2,RPS24,IBTK,RP11-465B22.110,IL1RN,,,CEACAM21,CDC42,CXCL6,GSK3B,MIR3180-3,PAFAH1B1,OSBPL7,,PAK1,,,MIR3180-4,PAFAH1B1,,RP11-366N18.5,PAFAH1B1,DDX58,,CEACAM21,S100A10,PAFAH1B1,C9orf72,MYCBP2,GDE1,PAFAH1B1,LTA,CXCL10,PAFAH1B1,MCM2,CR2,,CACNG3,PHTF2,,LAT,NR3C1,IL4,,PAFAH1B1,CEACAM21,ZAP70,CEACAM21,,CEACAM21,FBXW11,GGCT,HDC,EPB41L3,UNG,CEACAM21,LINC01571,GZMB,ZNF263,ATP6V0E1,CD247,MIR3180-3,CDON,APOB,CEACAM21,,HMOX1,PAFAH1B1,PAFAH1B1,DNAH9,CD3G,IFNG,CD79B,ABCC8,MFN1,HLA-DRB1,NOS2,PUF60,CEACAM21,,CEACAM21,LILRA2,,BRCA2,HSPA8,MIR3180-3,
,PAFAH1B1,PINX1,,XRCC6,PSMC2,COMT,PAFAH1B1,REN,ATP5L,NOS2,,DNAH9,RPS25,ZNF195,RP11-465B22.111,IL23A,,,PAFAH1B1,ATP2B1,CCL1,CTNNB1,MIR3179-3,NOS2,TMEM98,,RAC1,,,PINX1,NOS2,,RP11-876N24.3,NOS2,JAG1,,PAFAH1B1,ANXA1,NOS2,ATXN1,FBXL3,REX1BD,NOS2,LYN,CXCL12,NOS2,PCNA,CSF2,,TMEM132A,CCL26,,PTPN22,NR3C2,IL4R,,NOS2,PAFAH1B1,ITK,PAFAH1B1,,PAFAH1B1,CUL1,DBF4,TPSAB1,DARS1,SMUG1,PAFAH1B1,UBE2L4,GZMK,CX3CL1,NDUFB4P8,CD4,MIR3179-3,INSR,CACNA1D,PAFAH1B1,,KEAP1,NOS2,NOS2,KIAA0100,CD8A,TNF,MS4A1,CACNG3,MFN2,TAP1,DNAH9,RARS2,PAFAH1B1,,PAFAH1B1,LILRA3,,BSG,SRSF7,MIR3179-3,
,NOS2,Y_RNA,,KU70,PSMC3,BDNF,NOS2,ADRB1,ATP5O,DNAH9,,KIAA0100,RPS26,MYCBP2,RP11-465B22.112,IL21-AS1,,,NOS2,RPS6KA2,TNF,MYC,SFTA3,DNAH9,YBX2,,CDC42,,,Y_RNA,DNAH9,,TRBV6-4,DNAH9,TNIP1,,NOS2,CD63,DNAH9,ATXN2,ITGAL,CRLF1,DNAH9,MAPK1,CXCL2,DNAH9,RPA1,CTCF,,AP2B1,FARP2,,PTPRC,POMC,IL5,,DNAH9,NOS2,LAT,NOS2,,NOS2,RBX1,TBXA2R,CPA3,HOXA2,MPG,NOS2,CTB-139P11.2,GNLY,SPATA20,CCDC85C,CD8A,SFTA3,SLC6A11,CDH13,NOS2,,NRF2,DNAH9,DNAH9,SLC13A2,CD8B,IL10,CD22,TMEM132A,NRF1,TAP2,KIAA0100,REEP1,NOS2,,NOS2,LILRA5,,BST2,S100A4,SFTA3,
,DNAH9,Y_RNA,,KU80,PSMC4,NGF,DNAH9,ADRB2,ATP6AP1,KIAA0100,,SLC13A2,UBA52,FBXL3,RP11-465B22.113,IL37,,,DNAH9,LMCD1,PER1,CCND1,Y_RNA,KIAA0100,KRT33A,,ROCK2,,,Y_RNA,KIAA0100,,SPTY2D1OS,KIAA0100,NFKBIE,,DNAH9,COL3A1,KIAA0100,ATXN3,PDK2,OSBPL7,KIAA0100,MAPK14,CXCL8,KIAA0100,RAD51,CTH,,TAC1,USH1C,,SH2D1A,CRH,IL5RA,,KIAA0100,DNAH9,PTPN6,DNAH9,,DNAH9,SKP1,IFRD1,IL4,TBX4,OGG1,DNAH9,EDRF1-DT,FGFBP2,CACNA1G,CDRT15P14,CD8B,Y_RNA,SULF2,CNTNAP2,DNAH9,,PINK1,KIAA0100,KIAA0100,GAS7,CTLA4,IL4,CD40,AP2B1,TFAM,B2M,SLC13A2,RIT1,DNAH9,,DNAH9,LILRA6,,BTRC,LYZ,Y_RNA,
,KIAA0100,Y_RNA,,FEN1,PSMC5,GDNF,KIAA0100,CHRNA7,ATP6AP2,SLC13A2,,GAS7,UBB,ITGAL,RP11-465B22.114,IL17RB,,,KIAA0100,CDH19,PER2,VEGFA,Y_RNA,SLC13A2,MAP3K14,,EZR,,,Y_RNA,SLC13A2,,LINC01428,SLC13A2,KLF9,,KIAA0100,FBLN1,SLC13A2,ATXN7,ITGA3,TMEM98,SLC13A2,MAPK3,CXCR4,SLC13A2,XRCC1,CTSB,,ZNF263,GGCT,,SLAMF1,CRHR1,IL6,,SLC13A2,KIAA0100,PTPN22,KIAA0100,,KIAA0100,PSEN1,LGALS14,IL5,PER3,MUTYH,KIAA0100,TGM3,SH2D1A,TNFRSF12A,IL1R1-AS1,ZAP70,Y_RNA,ATP2A2,CSMD1,KIAA0100,,PARK2,SLC13A2,SLC13A2,TRAPPC6A,ICOS,IL5,CD86,TAC1,PPARGC1A,CD4,GAS7,RNASEH1,KIAA0100,,KIAA0100,LILRB1,,BTG1,HIST1H1C,Y_RNA,
,SLC13A2,Y_RNA,,APEX1,PSMC6,CREB1,SLC13A2,ACHE,ATP6V0A1,GAS7,,TRAPPC6A,UBC,PDK2,RP11-465B22.115,IL9RP1,,,SLC13A2,PDCD2,PER3,HIF1A,Y_RNA,GAS7,ABCC8,,RHOA,,,Y_RNA,GAS7,,RP1-56K13.3,GAS7,TET2,,SLC13A2,JUNB,GAS7,DYNC1H1,ITGA2B,YBX2,GAS7,MAPK8,CYP19A1,GAS7,LIG1,CTSS,,CX3CL1,DBF4,,SLAMF6,CRHR2,IL6R,,GAS7,SLC13A2,ICOS,SLC13A2,,SLC13A2,PSEN2,COX10,IL13,RFFL,NTHL1,SLC13A2,GALT,ITGA2B,DLX6,CD48,LCK,Y_RNA,CASQ1,CTNNA2,SLC13A2,,PARK7,GAS7,GAS7,MATK,LCK,IL13,CD80,ZNF263,COX4I1,CD8A,TRAPPC6A,RPL28,SLC13A2,,SLC13A2,LILRB2,,BTK,LAPTM5,Y_RNA,
,GAS7,U3,,OGG1,PSMA2,CAMK2A,GAS7,HTR2A,ATP6V0A2,TRAPPC6A,,MATK,FAU,ITGA3,RP11-465B22.116,IL6R,,,GAS7,PRKACA,CRY1,ARNT,U3,TRAPPC6A,CACNG3,,PIP5K1C,,,U3,TRAPPC6A,,FAM189A1,TRAPPC6A,STAT5A,,GAS7,FN1,TRAPPC6A,GAN,ASB4,KRT33A,TRAPPC6A,MBL2,CYP27B1,TRAPPC6A,FEN1,CXCR4,,SPATA20,TBXA2R,,SLAMF7,MC2R,IL6ST,,TRAPPC6A,GAS7,CD27,GAS7,,GAS7,APP,GTF2IRD1,CCL11,ZW10,APEX2,GAS7,RP11-272K23.3,ITGB3,MAP3K9,ABCD3,FYN,U3,RYR1,DNAH5,GAS7,,ATP5F1A,TRAPPC6A,TRAPPC6A,CEACAM7,PTPN6,IL17A,ICOSLG,CX3CL1,COX5B,CD8B,MATK,RPS19BP1,GAS7,,GAS7,LILRB3,,C2,COTL1,U3,
,TRAPPC6A,U3,,UNG,PSMA3,GRIN2B,TRAPPC6A,DRD2,ATP6V0A4,MATK,,CEACAM7,HNRNPA1,ITGA2B,RP11-465B22.117,IL17A,,,TRAPPC6A,PTPN18,CRY2,EPAS1,SNORA73,MATK,TMEM132A,,PIP4K2A,,,U3,MATK,,RN7SL441P,MATK,NINJ1,,TRAPPC6A,THBS2,MATK,MPZ,GDE1,MAP3K14,MATK,MDH1,CYP2R1,MATK,POLD1,CXCR5,,CACNA1G,IFRD1,,CD84,CYP11A1,IL7,,MATK,TRAPPC6A,CD274,TRAPPC6A,,TRAPPC6A,APOE,PAF1,CCL24,RRN3P2,XRCC1,TRAPPC6A,CCDC33,GP1BA,RALA,SLC16A5,LAT,SNORA73,CACNA1S,DST,TRAPPC6A,,ATP5F1B,MATK,MATK,CD79B,PTPRC,IL17F,TNFRSF9,SPATA20,COX6C,CD19,CEACAM7,SARDH,TRAPPC6A,,TRAPPC6A,LILRB4,,C3,FCER1G,SNORA73,
,MATK,U3,,MUTYH,PSMA4,GABRA1,MATK,SLC6A4,ATP6V0B,CEACAM7,,CD79B,HNRNPC,ASB4,RP11-465B22.118,IL13,,,MATK,PPP2R3A,CLOCK,NOS2,Y_RNA,CEACAM7,AP2B1,,SYNGAP1,,,U3,CEACAM7,,RNU7-154P,CEACAM7,FOSL2,,MATK,A2M,CEACAM7,PMP22,REX1BD,ABCC8,CEACAM7,MDH2,DBH,CEACAM7,POLE,DDX60,,TNFRSF12A,LGALS14,,LY9,CYP11B1,IL7R,,CEACAM7,MATK,PDCD1LG2,MATK,,MATK,MAPT,VPS41,CCL26,KAT2A,PARP1,MATK,Y_RNA,GP1BB,BAIAP2L1,SLC35C1,PTPRC,Y_RNA,TRDN,FAT3,MATK,,ATP5F1C,CEACAM7,CEACAM7,SCN4A,ZAP70,IL21,TNFRSF4,CACNA1G,ATP5F1A,CD28,CD79B,SCN1A,MATK,,MATK,LILRB5,,C4A,HLA-DRB1,Y_RNA,
,CEACAM7,U3,,MSH2,PSMA5,SLC6A4,CEACAM7,GABRA1,ATP6V0C,CD79B,,SCN4A,HNRNPD,GDE1,RP11-465B22.119,ILRUN-AS1,,,CEACAM7,CD5L,ARNTL,PTGS2,U3,CD79B,TAC1,,DLG4,,,U3,CD79B,,UQCRFS1-DT,CD79B,HMGB2,,CEACAM7,ANXA2,CD79B,SH3TC2,CRLF1,CACNG3,CD79B,MMP9,DDC,CD79B,MSH2,DEFB1,,DLX6,COX10,,CR2,CYP11B2,IL10,,CD79B,CEACAM7,CD8A,CEACAM7,,CEACAM7,SNCA,ARHGAP44,GATA2,ASIC2,ATM,CEACAM7,RP11-728F11.4,GP9,KDM7A,SLC5A3,CD45,U3,ASPH,FLNC,CEACAM7,,ATP5F1D,CD79B,CD79B,ST7L,B2M,IL22,TNFRSF18,TNFRSF12A,ATP5F1B,CD3E,SCN4A,SCO1,CEACAM7,,CEACAM7,TREM1,,C5,CD68,U3,
,CD79B,U3,,MSH6,PSMA6,TPH2,CD79B,GRIA1,ATP6V0D1,SCN4A,,ST7L,HNRNPF,REX1BD,RP11-465B22.120,IL22,,,CD79B,IGF2BP2,NPAS2,MMP9,U3,SCN4A,ZNF263,,DSG1,,,U3,SCN4A,,LINC01813,SCN4A,LIF,,CD79B,CYR61,SCN4A,NDRG1,OSBPL7,TMEM132A,SCN4A,MYD88,DDX58,SCN4A,MLH1,DNMT1,,MAP3K9,GTF2IRD1,,FCGR2B,CYP17A1,IL10RA,,SCN4A,CD79B,CD8B,CD79B,,CD79B,LRRK2,ELAC2,CD34,LRRC59,ATR,CD79B,LINC00648,PF4,ETV1,CCDC173,IL2RA,U3,JPH1,GPR112,CD79B,,ATP5F1E,SCN4A,SCN4A,PAX6,HLA-A,TGFB1,TNFRSF14,DLX6,ATP5F1C,CD3G,ST7L,SCO2,CD79B,,CD79B,TREM2,,CA1,RAC2,U3,
,SCN4A,U3,,MLH1,PSMA7,CACNA1C,SCN4A,GRID1,ATP6V0D2,ST7L,,PAX6,HNRNPH1,CRLF1,RP11-465B22.121,ILRUN,,,SCN4A,PPP2R2C,NR1D1,CXCR4,U3,ST7L,CX3CL1,,CADM1,,,U3,ST7L,,FHOD3,ST7L,ID2,,SCN4A,CXCL8,ST7L,LMNA,TMEM98,AP2B1,ST7L,NAMPT,DHFR,ST7L,PMS2,DPP4,,RALA,PAF1,,FCRL3,CYP21A2,IL10RB,,ST7L,SCN4A,GZMA,SCN4A,,SCN4A,PARK7,SCIN,KIT,SGCA,CHEK1,SCN4A,RP1-95L4.2,PPBP,AGK,SLC46A3,IL2RB,U3,JPH2,HYDIN,SCN4A,,ATP5MC1,ST7L,ST7L,PGLYRP2,HLA-B,STAT3,CTLA4,MAP3K9,UCP2,CD3Z,PAX6,SDHA,SCN4A,,SCN4A,TYROBP,,CA2,ARPC3,U3,
,ST7L,U3,,PMS2,PSMD12,CACNA1D,ST7L,SHANK3,ATP6V0E1,PAX6,,RPUSD1,HNRNPK,OSBPL7 TMEM98,RP11-465B22.122,IL16,,,ST7L,CDHR2,NR1D2,ACKR3,U3,PAX6,SPATA20,,CTNNA1,,,U3,PAX6,,AC078842.4,PAX6,SERTAD1,,ST7L,SPINT2,PAX6,NEFL,YBX2,TAC1,PAX6,NCF1,DPP4,PAX6,RFC1,E2F1,,BAIAP2L1,VPS41,,BLK,STAR,IL12A,,PAX6,ST7L,GZMB,ST7L,,ST7L,PINK1,MYH13,AVP,ABI3,CHEK2,ST7L,RP11-118J22.2,SELP,ALDH3B1,THRIL,IL2RG,U3,MG29,KALRN,ST7L,,ATP5MC2,PAX6,PAX6,PLCB3,HLA-E,STAT4,PDCD1,RALA,UCP3,CD40LG,RPUSD1,SDHAF1,ST7L,,ST7L,DAP12,,CALCA,SAT1,U3,
,PAX6,U3,,PCNA,PSMD14,KCNQ2,PAX6,ADCYAP1,ATP6V0E2,RPUSD1,,RHBDF1,HNRNPL,YBX2,RP11-465B22.123,IL1B,,,PAX6,ATP2A3,RORA,ADM,U3,RPUSD1,CACNA1G,,CTNND1,,,U3,RPUSD1,,RP11-431K24.4,RPUSD1,IFNGR1,,PAX6,TUBA1B,RPUSD1,SPTLC1,KRT33A,ZNF263,RPUSD1,NFKB1,E2F1,RPUSD1,GINS1,EDN1,,KDM7A,ARHGAP44,,LYN,TPH1,IL12B,,RPUSD1,PAX6,GZMK,PAX6,,PAX6,GBA,ADIPOR2,CRH,CNTNAP1,TP53,PAX6,TCEA2,VWF,TTC22,SLC9C2,IL7R,U3,FKBP1A,LAMA2,PAX6,,ATP5MC3,RPUSD1,RPUSD1,TEK,HLA-F,STAT6,LAG3,BAIAP2L1,SLC25A27,CD80,RHBDF1,SDHAF2,PAX6,,PAX6,FCRLA,,CALM1,ITGB2,U3,
,RPUSD1,U3,,RPA1,PSMD4,SCN1A,RPUSD1,ALAD,ATP6V1A,RHBDF1,,LUC7L,HNRNPM,KRT33A,RP11-465B22.124,IL33,,,RPUSD1,SCARF1,RORB,ANGPTL4,U3,RHBDF1,TNFRSF12A,,ADAM10,,,U3,RHBDF1,,RASA2-IT1,RHBDF1,SLC7A11,,RPUSD1,SERPINH1,RHBDF1,HSPB1,MAP3K14,CX3CL1,RHBDF1,NFKBIA,EDN1,RHBDF1,CDK1,EGFR,,ETV1,ELAC2,,BTK,TPH2,IL12RB1,,RHBDF1,RPUSD1,PRF1,RPUSD1,,RPUSD1,CX3CR1,CDKL3,OXT,PPY,BRCA1,RPUSD1,TMC3,F13A1,PHTF2,CDH2,IL15RA,U3,FKBP1B,MUC16,RPUSD1,,UCP1,RHBDF1,RHBDF1,SLC2A13,HLA-G,TBX21,HAVCR2,KDM7A,RYR1,CD86,LUC7L,SDHB,RPUSD1,,RPUSD1,FCRLB,,CASP1,HCST,U3,
,RHBDF1,U3,,RFC1,PSMD6,ANK3,RHBDF1,ALB,ATP6V1B1,LUC7L,,CACNA2D2,HNRNPU,MAP3K14,RP11-465B22.125,IL2RA,,,RHBDF1,HACD3,RORC,SLC2A1,Y_RNA,LUC7L,DLX6,,APH1B,,,U3,LUC7L,,KRT76,LUC7L,FST,,RHBDF1,TUBA1C,LUC7L,HSPB8,ABCC8,SPATA20,LUC7L,NOS2,EEF2,LUC7L,CCNB1,EP300,,AGK,SCIN,,PLCG2,COMT,IL12RB2,,LUC7L,RHBDF1,IFNG,RHBDF1,,RHBDF1,TREM2,UPP2,TRH,LGALS3BP,BRCA2,RHBDF1,TRPM5,MYL9,CCL26,SLC25A20P1,FOXP3,Y_RNA,HSPB6,MYH7,RHBDF1,,UCP2,LUC7L,LUC7L,ADAM33,IRF1,GATA3,TIGIT,ETV1,RYR2,ICOS,CACNA2D2,SDHC,RHBDF1,,RHBDF1,FCAR,,CASP3,CD14,Y_RNA,
,LUC7L,U3,,LIG1,PSMD8,SHANK3,LUC7L,APOA1,ATP6V1B2,CACNA2D2,,BAIAP3,HNRNPUL1,ABCC8,RP11-465B22.126,ILF2P2,,,LUC7L,WSCD2,CSNK1D,HK2,U3,CACNA2D2,MAP3K9,,PSENEN,,,U3,CACNA2D2,,BCDIN3D-AS1,CACNA2D2,BIRC3,,LUC7L,IGFBP5,CACNA2D2,DNM2,CACNG3,CACNA1G,CACNA2D2,NOS3,EGF,CACNA2D2,PLK1,EPOR,,ALDH3B1,MYH13,,CARD11,MAOA,IL13,,CACNA2D2,LUC7L,TNF,LUC7L,,LUC7L,CD33,PRSS21,GNRH1,LUC7L3,RAD51,LUC7L,RP11-1017G21.6,ACTN1,FARP2,NEIL3,TBX21,U3,HSPB7,NEB,LUC7L,,UCP3,CACNA2D2,CACNA2D2,ARHGEF10,IRF2,RORC,BTLA,AGK,CACNA1S,FOXP3,BAIAP3,SDHD,LUC7L,,LUC7L,FCER1A,,CASP8,SRGN,U3,
,CACNA2D2,U3,,POLD1,PSME1,FOXP2,CACNA2D2,APOB,ATP6V1C1,BAIAP3,,TSR3,SRSF1,CACNG3,RP11-465B22.127,IL9,,,CACNA2D2,EIF4G3,CSNK1E,PFKFB3,U3,BAIAP3,RALA,,NCSTN,,,U3,BAIAP3,,DRAP1,BAIAP3,SOCS1,,CACNA2D2,CEBPD,BAIAP3,MTMR2,TMEM132A,TNFRSF12A,BAIAP3,NPAS2,EGFR,BAIAP3,AURKA,FADD,,TTC22,ADIPOR2,,BCL10,MAOB,IL13RA1,,BAIAP3,CACNA2D2,LTA,CACNA2D2,,CACNA2D2,PLCG2,MARK4,POMC,MPP2,MLH1,CACNA2D2,RNU6-944P,TUBB1,USH1C,COX6B1P1,GATA3,U3,LDB3,OBSCN,CACNA2D2,,NDUFA9,BAIAP3,BAIAP3,RYR3,IRF3,CD19,CD27,ALDH3B1,ASPH,IL2RA,TSR3,SLC19A2,CACNA2D2,,CACNA2D2,FCER1G,,CASP9,TYROBP,U3,
,BAIAP3,BCRP3,,POLE,PSME2,UBE3A,BAIAP3,APOC1,ATP6V1C2,TSR3,,PIGQ,SRSF2,TMEM132A,RP11-465B22.128,IL36G,,,BAIAP3,FGF4,BHLHE40,PKM,U3,TSR3,BAIAP2L1,,PSEN1,,,BCRP3,TSR3,,RNU6-608P,TSR3,EHD1,,BAIAP3,PTMA,TSR3,FIG4,AP2B1,DLX6,TSR3,NR3C1,EGR1,TSR3,BUB1B,FAS,,PHTF2,CDKL3,,MALT1,SLC6A4,IL13RA2,,TSR3,BAIAP3,IL2,BAIAP3,,BAIAP3,ABI3,PROM1,TSHB,SMURF2,MSH2,BAIAP3,TAF4B,CLU,GGCT,ATP13A5,RORC,U3,MYLK,PCDH15,BAIAP3,,NDUFB8,TSR3,TSR3,GNB3,IRF4,CD79A,CD28,TTC22,TRPM3,IL2RB,PIGQ,SLC19A3,BAIAP3,,BAIAP3,FCRL1,,CAT,GMFG,U3,
