seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
AAR2,IFI44,IRF7,CD8A,,,COPZ2,NDUFAB1,COPZ2,CYP26B1,,HLA-DPA1,CASP1,SPPL2B,COPZ2,ICAM1,CORO1B,,COPZ2,FAM114A2,CD86,COPZ2,COPZ2,RP11-191L9.4,GZMA,IL6,DBNDD1 ALS2,NFKBIA,TSPOAP1,ANO9,,SPPL2B,COPZ2,,S100A12,PIM1,ABCB9,AADACP1,BRCA1,CTSL,COPZ2,LAG3,SPPL2B,PRKAR2B,ITGAX,AK2,COPZ2,KLRK1,PDGFB,,PRKAR2B,EIF2AK2,GENE_54,MAPK1,,IFI16,,TAPBP,C1QC,GENE_227,SPPL2B,TNF,,HIF1A,Gene_661,IFI27,SEZ6L,GBP3,ANXA1,,,CD68,SPPL2B,SOCS1,USP18,FASLG,SPPL2B,RPL14,SPPL2B,MMP8,IFIT3,SPPL2B,Gene_3281,AB019438.66,ST3GAL1,SPPL2B,JCHAIN,,DYSF,,POLDIP2,,LAG3,gene_name80,CTD-3247H4.3,AATK,TBX21,SPPL2B,AKR1C1,GBP1
AARD,IFI44L,IRF9,CD4,,,PRKAR2B,PDK4,PRKAR2B,ICA1,,HLA-DPB1,PYCARD,FAM214B,PRKAR2B,IFI44L,RP11-384L19.1,,PRKAR2B,FCRL2,CD80,PRKAR2B,PRKAR2B,RP11-761D8.1,GZMB,IL10,CASP10,IL1A,MPO,HPCAL4,,FAM214B,PRKAR2B,,RETN,PMAIP1,ABCC1,AADAT,BRCA2,CXCL10,PRKAR2B,PDCD1,FAM214B,CREBBP,CD14,CD38,PRKAR2B,CD28,VEGFA,,CREBBP,EIF4A3,GENE_55,MAPK3,,IRF5,,THBS1,CD14,GENE_226,FAM214B,IFI44L,,TNF,Gene_655,IFI44L,GBP1,GBP4,S100A8,,,CD86,FAM214B,CISH,IRF7,TNFRSF1A,FAM214B,RPL15,FAM214B,HP,LST1,FAM214B,Gene_3135,AB019440.50,EHD3,FAM214B,MZB1,,LASP1,,PLXND1,,IL7R,gene_name81,RP11-638I2.2,AB015752.3,GATA3,FAM214B,AKR1C3,PSME2
AARS1,IFI6,OAS1,CD19,,,CREBBP,SLC22A16,CREBBP,DBNDD1,,HLA-DQA1,GSDMD,COPZ2,CREBBP,IFIT1,AC084121.18,,CREBBP,GAPDHP69,CD40,CREBBP,CREBBP,TTC4P1,PRF1,TGFB1,CFLAR,IKBKE,PON1,NDRG2,,COPZ2,CREBBP,,SERPINA1,PML,ABCC10,AAGAB AAK1,RAD51,CXCL11,CREBBP,PTPRC,COPZ2,TSPOAP1,FCGR1B,FKBP4,CREBBP,NCAM1,RP4-614C10.2,,TSPOAP1,GBP3,GENE_56,MAPK8,,HLA-F,,WARS,LYZ,GENE_225,COPZ2,TLR4,,CD163,Gene_660,IL15,HLA-C,GZMB,S100A9,,,CTLA4,COPZ2,PIM1,IFIT1,TNFRSF1B,COPZ2,RPL17,COPZ2,,DHRS9,COPZ2,Gene_6357,AB019441.29,PPP5C,COPZ2,CD38,,PCBP1,,AK2,,CD247,gene_name82,THBD,AB019438.66,RORC,COPZ2,ALAS1,WARS
AARS1P1,IFIT1,OAS2,MS4A1,,,TSPOAP1,ZMYND10,TSPOAP1,ALS2,,HLA-DQB1,IL1R1,PRKAR2B,TSPOAP1,IFIT2,LINC01851,,TSPOAP1,ASGR1,HLA-DRA,TSPOAP1,TSPOAP1,RP11-465L8.1,HLA-DRA,VEGFA,TFPI,RIPK2,GCFC2,LRRC26,,PRKAR2B,TSPOAP1,,CTSA,PSMB9,ABCC11,AAMDC,ATM,CXCL9,TSPOAP1,SLAMF1,PRKAR2B,MPO,FCGR1C,KDM1A,TSPOAP1,KLRB1,RNA5SP345,,MPO,GZMA,GENE_57,MAPK14,,PML,,GBP3,CD68,GENE_224,PRKAR2B,IL12RB1,,ABCB1,Gene_649,IRF9,KYNU,HLA-A,S100A12,,,LAG3,PRKAR2B,MYD88,IFITM1,IL18R1,PRKAR2B,RPL18,PRKAR2B,,P2RY14,PRKAR2B,Gene_10316,ABALON,CACNA2D2,PRKAR2B,SDC1,,MARCO,,CD38,,CD3E,gene_name83,RP4-749H3.3,AB019440.50,EOMES,PRKAR2B,ALDOA,CMPK2
AARS2,IFITM1,OAS3,CD22,,,MPO,ABCB5,PON1,CASP10,,HLA-DRA,ADGRE5,CREBBP,MPO,IFIT3,MYH3,,PON1,H3-3A,HLA-DRB1,MPO,MPO,SNORD115-19,HLA-DRB1,HIF1A,NDUFAF7,NOD2,WDR54,MEGF6,,CREBBP,PON1,,CTSB,PYCARD,ABCC12,AAMP,ATR,CXCR4,MPO,TBX21,CREBBP,PON1,MARCO,RBM6,MPO,ICOS,CTC-543D15.3,,PON1,GZMB,GENE_58,PIK3CA,,IL15,,IRF2,MARCO,GENE_223,CREBBP,CD2,,RPL10A,Gene_670,LILRA5,CD3E,HLA-B,CAMP,,,PDCD1,CREBBP,TRAF6,ISG15,IL18RAP,CREBBP,RPL18A,CREBBP,,GCH1,CREBBP,Gene_11202,ABAT,ARHGAP44,CREBBP,XBP1,,SOCS3,,FKBP4,,CD3D,gene_name84,MIR4274,AB019441.29,RUNX3,CREBBP,ALOX5AP,GBP4
AARSD1,IL15RA,MX1,CD79A,,,PON1,SLC25A13,GCFC2,CFLAR,,HLA-DRB1 HLA-DRB5,APOBEC3A,TSPOAP1,PON1,IFITM1,CTD-2072I24.1,,GCFC2,AP001619.2,HLA-DPA1,PON1,PON1,MIR4320,HLA-DQA1,ARG1,RBM5,CASP8,CROT,EPHA4,,TSPOAP1,GCFC2,,CTSD,REL,ABCC2,AANAT,CHEK2,CYBA,PON1,TCF7,TSPOAP1,GCFC2,MSR1,CAMKK1,PON1,CD5,CTD-2503O16.3,,GCFC2,HAPLN3,GENE_59,PIK3CB,,HLA-C,,IRF5,MSR1,GENE_222,TSPOAP1,IFI16,,RPS4X,Gene_648,MMP9,EOMES,HLA-C,DEFA1,,,TIGIT,TSPOAP1,IKBKE,PDCD1,IL12RB1,TSPOAP1,RPL19,TSPOAP1,,GRN,TSPOAP1,Gene_2083,ABBA01000934.1,GGCT,TSPOAP1,IRF4,,MPO,,KDM1A,,CD3G,gene_name85,SPATA12,ABALON,ZEB2,TSPOAP1,AMD1,SERPING1
AASDH,IL18,MX2,CD79B,,,GCFC2,ST7,WDR54,TFPI,,TAP2,APOL1,MPO,GCFC2,IL17RA,RNU6-20P,,WDR54,KLHL41,HLA-DPB1,GCFC2,GCFC2,ETFB,HLA-DQB1,NOS2,MTMR7,PYCARD,ABCB4,LAMA5,,MPO,WDR54,,CTSS,RELA,ABCC3,AAR2,ICOSLG,DDX58,GCFC2,TIGIT,MPO,WDR54,SCARB1,RECQL,GCFC2,CD6,ANKRD22,,WDR54,IFI35,GENE_60,PIK3CD,,CASP8,,IRF8,SCARB1,GENE_221,MPO,CD1C,,RPS16,Gene_671,MYD88,GZMB,HLA-DPA1,DEFA3,,,TIM3,MPO,TBK1,FCGR1B,IL12RB2,MPO,RPL21,MPO,,IFI16,PON1,Gene_365,ABBA01045074.1,RPUSD1,MPO,PRDM1,,ELANE,,RBM6,,ITK,gene_name86,NOTCH2NLC,ABAT,BCL2,MPO,AMPB,TRIM14
AASDHPPT,IL1B,IFIT1,FCRL5,,,WDR54,CDC27,CROT,NDUFAF7,,TAPBP,B2M,PON1,WDR54,IL1A,DENND11,,CROT,LINC02238,HLA-DQA1,WDR54,WDR54,RP11-91J19.3,HLA-A,MMP9,SLC7A2,TRAF1,KMT2E,EPHB6,,PON1,CROT,,LGMN,RIPK2,ABCC4,AARD,TP53,DDX60,WDR54,ZAP70,PON1,CROT,CD36,VPS50,WDR54,SIT1,45904,,CROT,IFIH1,GENE_61,PIK3CG,,ICAM1,,STAT3,APOE,GENE_220,PON1,SOCS1,,RPS23,Gene_659,NLRC5,SPP1,HLA-DPB1,DEFA4,,,BATF2,PON1,RELA,PSMB8,IFNGR1,PON1,RPL22,PON1,,CASP4,GCFC2,Gene_19771,ABBA01045074.2,USH1C,PON1,PAX5,,FCGR3A,,CAMKK1,,LCK,gene_name87,ZNF773,ABBA01000934.1,BCL2L1,PON1,ANG,PSMB10
AASS,IL27,IFIT2,BANK1,,,CROT,SLC4A1,ABCB4,RBM5,,B2M,BAK1,GCFC2,CROT,IL1B,OR1N1,,ABCB4,IGHV3-54,HLA-DQB1,CROT,CROT,RP11-380D15.2,HLA-B,TIMP1,ARF5,CCR7,RHBDD2,NFATC3,,GCFC2,ABCB4,,HLA-A,RSAD2,ABCC5,AARS1,CDKN1A,DEFA4,CROT,LTA,GCFC2,ABCB4,APOE,HSPB6,CROT,CD96,FCGR1B,,ABCB4,IL15,GENE_62,AKT1,,UBE2L6,,STAT4,CTSB,GENE_219,GCFC2,STAT3,,RPS3,Gene_650,PML,KCNJ10,HLA-DQA1,LTF,,,C1QA,GCFC2,NFKB1,TAP2,IFNGR2,GCFC2,RPL23,GCFC2,,PMAIP1,WDR54,Gene_10385,ABC10-43608400O15.1,TYROBP,GCFC2,EBF1,,S100A8,,RECQL,,LAT,gene_name88,EZR,ABBA01045074.1,MCL1,GCFC2,ANGPTL4,CASP1
AATBC,IRF7,IFIT3,PTPN22,,,ABCB4,CALCR,KMT2E,MTMR7,,ICAM1,BCL2L11,WDR54,ABCB4,IRF1,LRFN1,,KMT2E,FAM157A,CD74,ABCB4,ABCB4,GAPDHP76,HLA-C,CXCL8,SARM1,CXCR3,SOX8,IL11RA,,WDR54,KMT2E,,HLA-B,SOCS1,ABCC6,AARS1P1,MDM2,DHRS9,ABCB4,LTB,WDR54,KMT2E,LIPA,ARHGAP33,ABCB4,LAIR1,IFI6,,KMT2E,IL18,GENE_63,AKT2,,IL2RB,,STAT5A,CTSD,GENE_218,WDR54,IFNG,,RPS13,Gene_688,PSMB9,STAT4,HLA-DQB1,MMP9,,,C1QC,WDR54,NFKB2,IRF9,SOCS1,WDR54,RPL23A,WDR54,,SELL,CROT,Gene_7531,ABC10-44372100G24.1,LYPLA2,WDR54,BCL6,,S100A9,,VPS50,,TRAT1,gene_name89,RHOG,ABBA01045074.2,BAX,WDR54,ANK1,NAMPT
AATF,IRF8,ISG15,SH2B3,,,KMT2E,DVL2,RHBDD2,SLC7A2,,SELP,BST2,CROT,KMT2E,IRF7,MIR550B1,,RHBDD2,RCE1,TAP1,KMT2E,KMT2E,PHLDB2,TAPBP,CXCR3,POLDIP2,GZMA,IBTK,SIRPG,,CROT,RHBDD2,,HLA-C,SOCS3,ABCC8,AARS2,BCL2,DOCK2,KMT2E,MYD88,CROT,RHBDD2,CTSA,NDUFAB1,KMT2E,LILRB1,GBP2,,RHBDD2,IL1A,GENE_64,AKT3,,LGALS9,,STAT5B,LAMP1,GENE_217,CROT,AIM2,,RPL7A,Gene_681,RIPK2,CCDC144A,HLA-DRA,MPO,,,CD52,CROT,JUN,LTA,SOCS3,CROT,RPL24,CROT,,CCRL2,ABCB4,Gene_3985,ABC11-4932300O16.1,PRSS21,CROT,SPIB,,ERG,,HSPB6,,ZAP70,gene_name90,MIR3156-3,ABC10-43608400O15.1,BAK1,CROT,ANKRD11,APOL6
AATK,ITGAM,ISG20,RASGRP1,,,RHBDD2,PRSS22,SOX8,ARF5,,SELL,CARD17,ABCB4,RHBDD2,ITGAM,VN1R76P,,SOX8,PPP1R35,TAP2,RHBDD2,RHBDD2,PPIAP62,B2M,CCL2,PLXND1,CD8A,ZNF195,SAMD3,,ABCB4,SOX8,,HLA-E,STAT2,ABCC9,AARSD1,BAX,DOK2,RHBDD2,NFKB1,ABCB4,SOX8,CTSB,PDK4,RHBDD2,CD226,SERPING1,,SOX8,IL1B,GENE_65,MTOR,,HLA-A,,STAT6,LAMP2,GENE_216,ABCB4,APOL1,,RPL4,Gene_713,SAMD9,ZNF354C,HLA-DRB1,ELANE,,,CD74,ABCB4,FOSL1,LTB,STAT4,ABCB4,RPL26,ABCB4,,ADGRE5,KMT2E,Gene_10001,ABC12-46663800M24.1,SKAP2,ABCB4,POU2F2,,IFI27L1,,ARHGAP33,,CD8A,gene_name91,EIF2D,ABC10-44372100G24.1,BID,ABCB4,ANXA1,SSPO
AB015752.3,KLRD1,HERC5,BACH2,,,SOX8,UPF1,IBTK,SARM1,,SELE,CASP8,KMT2E,SOX8,JAK3,IGHD2OR15-2B,,IBTK,FOSL2,PSMB8,SOX8,SOX8,VAPB,LTB,CCL5,AK2,PRF1,MYCBP2,GPR68,,KMT2E,IBTK,,HLA-F,STAT3,ABCD1,AASDH,PMAIP1,DUSP1,SOX8,RELA,KMT2E,IBTK,CTSD,SLC22A16,SOX8,KIR2DL4,IFIT1,,IBTK,IL27,GENE_66,RPS6KB1,,SOCS1,,JAK1,ATP6V1A,GENE_215,KMT2E,BPI,,RPS5,Gene_715,SERPING1,SLC8A2,ICAM1,PRTN3,,,CXCR3,KMT2E,FOSL2,TNF,TBX21,KMT2E,RPL27,KMT2E,,TLR4,RHBDD2,Gene_1311,ABC12-46663800M24.2,ICA1,KMT2E,TCF3,,IFIT2,,NDUFAB1,,CD8B,gene_name92,RP11-46F15.2,ABC11-4932300O16.1,BAD,KMT2E,ANXA11,GBP2
AB019438.66,KYNU,IFI6,ETS1,,,IBTK,SKAP2,ZNF195,POLDIP2,,VCAM1,CCL2,RHBDD2,IBTK,KYNU,GTF2H3,,ZNF195,GEMIN8P1,PSMB9,IBTK,IBTK,ASS1P8,LTA,CCR5,CD38,CTLA4,FBXL3,TCL1A,,RHBDD2,ZNF195,,HLA-G,STAT4,ABCD2,AASDHPPT,BBC3,DUSP2,IBTK,RIPK2,RHBDD2,ZNF195,LAMP1,ZMYND10,IBTK,TNFRSF9,STAT2,,ZNF195,IL6,GENE_67,EIF4EBP1,,HLA-B,,JAK2,ATP6V0A1,GENE_214,RHBDD2,CAMP,,RPS6,Gene_716,SOCS3,LGALS2,ICOS,CTSG,,,FCGR3B,RHBDD2,EGR1,TRIM26,EOMES,RHBDD2,RPL27A,RHBDD2,,CD86,SOX8,Gene_16224,ABC12-47964100C23.1,AP2B1,RHBDD2,LEF1,,IFIT3,,PDK4,,TRAC,gene_name93,RP11-7F17.10,ABC12-46663800M24.1,PMAIP1,RHBDD2,ANXA2,CCRL2
AB019440.50,LAP3,IFI27,EBF1,,,ZNF195,MCUB,MYCBP2,PLXND1,,ITGAM,CCL3,SOX8,ZNF195,LILRB2,TMEM63C,,MYCBP2,RP11-116N8.4,PSME1,ZNF195,ZNF195,HBZP1,CDK1,CD80,FKBP4,LAG3,ITGAL,CD79A,,SOX8,MYCBP2,,HLA-DMA,TAP1,ABCD3,AASS,FAS,DYNLT5,ZNF195,TRAF6,SOX8,MYCBP2,ATP6V1A,ABCB5,ZNF195,CD27,WARS,,MYCBP2,IRF2,GENE_68,HIF1A,,CD38,,TYK2,VIM,GENE_213,SOX8,CASP1,,FYN,Gene_717,STAT4,MT2A,IFNAR1,AZU1,,,GZMA,SOX8,EGR2,APOBEC3G,RUNX3,SOX8,RPL28,SOX8,,FCGR3A,IBTK,Gene_1808,ABC13-47656900H15.1,CIAPIN1,SOX8,GATA3,,IRF1,,SLC22A16,,TRBC1,gene_name94,TNFRSF25,ABC12-46663800M24.2,BBC3,SOX8,ANXA3,IFI27
AB019441.29,LGALS9,IFI35,PAX5,,,MYCBP2,HOXA11,FBXL3,AK2,,ITGAL,CCL4,IBTK,MYCBP2,LTF,MTCO2P7,,FBXL3,RP11-474C8.8,PSME2,MYCBP2,MYCBP2,RP11-127I20.9,CCNB1,CD86,KDM1A,TIGIT,PDK2,GZMK,,IBTK,FBXL3,,HLA-DMB,TBX21,ABCD4,AATBC,FASLG,EGR1,MYCBP2,MAPK1,IBTK,FBXL3,RAB7A,SLC25A13,MYCBP2,KIR3DL1,IFITM1,,FBXL3,IRF5,GENE_69,VEGFA,,IRF8,,SOCS1,ACTB,GENE_212,IBTK,CD14,,C5,Gene_718,TAP1,BATF2,IFNAR2,ARG1,,,GZMB,IBTK,EGR3,PSMB9,ZEB2,IBTK,RPL29,IBTK,,FCGR1A,ZNF195,Gene_5861,ABC13-48845200J1.1,VPS50,IBTK,TBX21,,AZU1,,ZMYND10,,TRBC2,gene_name95,HS6ST1,ABC12-47964100C23.1,CASP3,IBTK,ANXA5,TNFAIP6
ABALON,LILRA5,IFI44L,IKZF1,,,FBXL3,POLR2J,ITGAL,CD38,,ITGAX,CD14,ZNF195,FBXL3,LYN,RPL35AP17,,ITGAL,CEP164,IRF5,FBXL3,FBXL3,AL157871.2,CCNA2,CTLA4,RBM6,PDCD1,ITGA3 ITGA2B,MIEF2,,ZNF195,ITGAL,,HLA-DPA1,TIRAP,ABCE1,AATF,CASP3,EIF2AK2,FBXL3,MAPK3,ZNF195,ITGAL,BECN1,ST7,FBXL3,HCST,OAS1,,ITGAL,IRF8,GENE_70,ANGPT1,,CCL5,,PIAS1,GAPDH,GENE_211,ZNF195,CD3E,,ADAM10,Gene_719,TDRD7,SPACA3,IFNGR1,NOS2,,,HLA-DRA,ZNF195,ATF3,CCL5,FAS,ZNF195,RPL30,ZNF195,,IFIT2,MYCBP2,Gene_6113,ABC14-1188822O7.1,RBM6,ZNF195,RORC,,CTSG,,ABCB5,,TRDC,gene_name96,RP11-932A10.3,ABC13-47656900H15.1,CASP7,ZNF195,AP1S2,CD274
ABAT,LIPA,IFIH1,IRF4,,,ITGAL,DHX33,PDK2,FKBP4,,ITGB2,CD1C,MYCBP2,ITGAL,MARCO,ITPRIP,,PDK2,MTND3P15,IRF8,ITGAL,ITGAL,LINC02424,MKI67,PDCD1,CAMKK1,CD2,ASB4,CXCR5,,MYCBP2,PDK2,,HLA-DPB1,TLR2,ABCF1,AATK,CASP8,EOMES,ITGAL,MAPK8,MYCBP2,PDK2,ATG5,CDC27,ITGAL,SLAMF6,IRF7,,PDK2,JAK2,GENE_71,ANGPT2,,TAP2,,IL10,B2M,GENE_210,MYCBP2,ICAM1,,ADAM17,Gene_720,TLR7,TRIM22,IFNGR2,SOCS1,,,HLA-DRB1,MYCBP2,CEBPB,CCL4,FOXP3,MYCBP2,RPL31,MYCBP2,,ITGAX,FBXL3,Gene_10501,ABC14-1188822O7.2,CD22,MYCBP2,FOXP3,,DEFA4,,SLC25A13,,TRGC1,gene_name97,AC004980.8,ABC13-48845200J1.1,CASP9,MYCBP2,AP2A2,GBP6
ABBA01000934.1,LST1,DDX58,XBP1,,,PDK2,MEOX1,ITGA3 ITGA2B,KDM1A,,ICAM3,CD2,FBXL3,PDK2,MPO,MGAM,,ITGA3 ITGA2B,LINC02367,MYD88,PDK2,PDK2,RP1-20C7.7,TOP2A,LAG3,RECQL,SLAMF1,GDE1,CD27,,FBXL3,ITGA3 ITGA2B,,HLA-DQA1,TLR3,ABCF2,AB015752.3,CASP9,ETV7,PDK2,JUN,FBXL3,ITGA3 ITGA2B,ATG12,SLC4A1,PDK2,SH2D1A,CXCL10,,ITGA3 ITGA2B,LAP3,GENE_72,TIE1,,IL10RA,,IL1R1,HLA-A,GENE_209,FBXL3,CD52,,ADAM9,Gene_721,TRIM5,IFNG,IL12A,SOCS3,,,HLA-DPA1,FBXL3,CEBPD,CCL3,IL2RA,FBXL3,RPL32,FBXL3,,BLK,ITGAL,Gene_11137,ABC7-42391500H16.4,FUZ,FBXL3,IL10,,GBP2,,ST7,,TRGC2,gene_name98,SETP16,ABC14-1188822O7.1,PARP1,FBXL3,APBB1IP,ADAR
ABBA01045074.1,LYN,EIF2AK2,AICDA,,,ITGA3 ITGA2B,THSD7A,ASB4,RBM6,,CD58,CD38,ITGAL,ITGA3 ITGA2B,MSR1,LINC02201,,ASB4,RP11-499E18.1,TLR2,ITGA3 ITGA2B,ITGA3 ITGA2B,RPS26P20,AURKA,HAVCR2,VPS50,ITGAM,REX1BD,CALCOCO2,,ITGAL,ASB4,,HLA-DQB1,TLR4,ABCF3,AB019438.66,MUTYH,EVI2A,ITGA3 ITGA2B,FOS,ITGAL,ASB4,ATG7,CALCR,ITGA3 ITGA2B,FASLG,IDO1,,ASB4,LCP2,GENE_73,TEK,,CD74,,IL1RN,HLA-B,GENE_208,ITGAL,CEACAM1,,ADM,Gene_722,TRIM14,GBP4,IL12B,CISH,,,HLA-DPB1,ITGAL,GADD45A,DPM1,CTLA4,ITGAL,RPL34,ITGAL,,PTAFR,PDK2,Gene_15950,ABC7-42404400C24.1,AOC1,ITGAL,TGFB1,,GBP4,,CDC27,,TRGV9,gene_name99,RP11-615I16.1,ABC14-1188822O7.2,HLA-A,ITGAL,APOBEC3A,CD38
ABBA01045074.2,MMP9,RSAD2,APEX1,,,ASB4,LIG3,GDE1,CAMKK1,,CD33,CD52,PDK2,ASB4,MX1,RP11-358P11.1,,GDE1,RP11-515I12.1,TLR4,ASB4,ASB4,HMGB1P23,AURKB,GZMB,HSPB6,TLR2,CRLF1,CD52,,PDK2,GDE1,,HLA-DRA,TLR7,ABCG1,AB019440.50,OGG1,FAS,ASB4,EGR1,PDK2,GDE1,ULK1,DVL2,ASB4,IFITM1,CXCL11,,GDE1,LY96,GENE_74,MMP9,,CXCL9,,IL2RA,HLA-C,GENE_207,PDK2,CTLA4,,ADORA2A,Gene_723,UBA7,COL1A1,IL15,PIM1,,,IL2RB,PDK2,GADD45B,SCYL3,ICOS,PDK2,RPL35,PDK2,,CXCL9,ITGA3,Gene_4508,ABC7-42418200C9.1,AGK,PDK2,IL12B,,GBP7,,SLC4A1,,KLRD1,gene_name100,EFCAB6,ABC7-42391500H16.4,HLA-B,PDK2,APOBEC3G,FCAR
ABC10-43608400O15.1,MX1,SIGLEC1,OGG1,,,GDE1,RPAP3,REX1BD,RECQL,,CD3E,CD68,ITGA3,GDE1,MYD88,RN7SL656P,,REX1BD,RP11-191F9.2,TLR1,GDE1,GDE1,BPGM,PLK1,PRF1,ARHGAP33,TLR4,OSBPL7,HLA-B,,ITGA3,REX1BD,,HLA-DRB1,TLR8,ABCG2,AB019441.29,TDG,FASLG,GDE1,EGR2,ITGA3,REX1BD,PIK3C3,PRSS22,GDE1,APOL6,IRF9,,REX1BD,MYD88,GENE_75,PLAT,,CD69,,IL4R,TAPBP,GENE_206,ITGA3,CXCL11,,AIMP1,Gene_725,UBE2L6,APOBEC3A,IL1A,MYD88,,,IL7R,ITGA3,GADD45G,C1orf112,PDCD1,ITGA3,RPL35A,ITGA3,,MX2,ITGA2B,Gene_11779,ABC7-481722F1.1,POLR2J,ITGA3,IL23A,,CD14,,CALCR,,KLRK1,gene_name101,Y_RNA,ABC7-42404400C24.1,HLA-C,ITGA3,APOC1,GBP3
ABC10-44372100G24.1,MYD88,CMPK2,MUTYH,,,REX1BD,ACSM3,CRLF1,VPS50,,CD3G,CD74,ITGA2B,REX1BD,NCF1,RP11-386B13.1,,CRLF1,KCNJ14,TLR5,REX1BD,REX1BD,CTC-518B2.12,BUB1,FASLG,NDUFAB1,MyD88,TMEM98 YBX2,NCF1C,,ITGA2B,CRLF1,,TAP1,TNF,ABCG4,ABALON,MBD4,FCAR,REX1BD,EGR3,ITGA2B,CRLF1,WIPI1,UPF1,REX1BD,SERPING1,CXCL9,,CRLF1,NCF1,GENE_76,PLAU,,IL4R,,IL6R,PSME1,GENE_205,ITGA2B,DEFA4,,ALOX5,Gene_726,WARS1,MSLN,IL1B,TLR1,,,LILRA5,ITGA2B,CDKN1A,FGR,LAG3,ITGA2B,RPL36,ITGA2B,,RIPK2,ASB4,Gene_19975,ABC7-481722F1.2,M6PR,ITGA2B,IL17A,,CD274,,DVL2,,KLRF1,gene_name102,CTD-2013N17.6,ABC7-42418200C9.1,HLA-E,ITGA2B,APOL3,ZBP1
ABC11-4932300O16.1,NCF1,GBP2,MSH2,,,CRLF1,REXO5,OSBPL7,HSPB6,,CD2,CD96,ASB4,CRLF1,NCF2,SLC38A7,,OSBPL7,RP11-9N12.2,CLEC7A,CRLF1,CRLF1,SLC16A7,BUB1B,TNFRSF1A,PDK4,IRAK3,KRT33A,PF4V1,,ASB4,OSBPL7,,TAP2,TNFSF10,ABCG5,ABAT,SLAMF1,FCGR1A,CRLF1,HIF1A,ASB4,OSBPL7,GABARAPL2,SKAP2,CRLF1,IFITM3,GBP3,,OSBPL7,NCF2,GENE_77,SERPINE1,,IL2RG,,IL7R,PSME2,GENE_204,ASB4,FCAR,,ALOX5AP,Gene_727,ZBP1,CXCL11,IL1R1,TLR2,,,MARCO,ASB4,BCL2L11,CFH,HAVCR2,ASB4,RPL36A,ASB4,,HPGD,GDE1,Gene_4109,ABC8-43014700C16.1,PDK4,ASB4,IL17F,,CD40,,PRSS22,,NCR1,gene_name103,RP11-357N13.3,ABC7-481722F1.1,HLA-F,ASB4,APOL6,ARID5B
ABC12-46663800M24.1,NCF2,GBP3,MSH6,,,OSBPL7,CIAPIN1,TMEM98 YBX2,ARHGAP33,,CD28,CEACAM1,GDE1,OSBPL7,NLRC4,RP11-8L8.3,,TMEM98 YBX2,TMEM64,NLRP3,OSBPL7,OSBPL7,HIBADH,MAD2L1,TNFRSF1B,SLC22A16,MAPK14,MAP3K14,SAMD9L,,GDE1,TMEM98 YBX2,,TAPBP,TRAF6,ABCG8,ABBA01000934.1,SLAMF7,FCN1,OSBPL7,HMOX1,GDE1,TMEM98 YBX2,MAP1LC3B,MCUB,OSBPL7,IFI44L,GBP6,,TMEM98 YBX2,NCF4,GENE_78,TGFB1,,CIITA,,IL12RB1,UBC,GENE_203,GDE1,GZMH,,ANXA1,Gene_728,AIM2,SLAMF1,IL2,TLR4,,,MMP9,GDE1,BAX,FUCA2,TIGIT,GDE1,RPL37,GDE1,,IL4R,REX1BD,Gene_11565,ABCA1,SPAG9,GDE1,IL21,,CD80,,UPF1,,NCAM1,gene_name104,RP11-62G11.1,ABC7-481722F1.2,HLA-G,GDE1,ARAF,CASP7
