seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
MX1,CCL2,IFIT3,CCL7,CCL2,CXCL2,IFIT5,ITPKC,IRF7,RSAD2,SOCS3,IFI6,OAS3,IL1B,USP18,CADPS,CXCL2,IRF1,OAS1,CCL26,PRF1,CCL5,OAS1,OASL,SERPINA3,IFI44L,CCL19,ICAM1,CAMP,IRF9,TLR4,MX1,CCR1,OAS1,IL6,ISG15,HLA-DQA1,IFIT2,ANXA1,STAT1,MMP8,NLRP3,PRF1,LTF,PRF1,PDCD1,HECW1,STAT3,CCL5,ICAM1,CD80,IFIH1,OAS2,VEGFA,VEGFA,IL2,PPAT,OAS1,CXCL8,IL18,IL10,GBP4,CCL2,HECW1,IL12RB1,MX1,IFI27,IFNG,CCL4,SAA2,IFI44L,HECW1,IRF7,HERC5,CXCL8,IFIT1,IL1B,GBP5,PLAUR,CCL8,GBP5,CD3E,CXCL11,S100A8,IL6,KDR,CCL5,OAS3,CXCR4,PRF1,IL12RB1,GBP1,CXCL11,ARG1,CEACAM8,CXCL11,MX1,IFI44,IL10,SWI5
IRF7,CCL7,IFI27,CCL8,CCL3,CXCL3,RSAD2,CXCL8,STAT1,IRF7,NLRP3,IFI44,IFI44,IL1RN,LY6E,MAP2,CXCL12,SOCS1,OAS2,CCL28,NKG7,NKG7,OAS2,MX1,S100A12,IFI44,IL2,VCAM1,HP,STAT1,TLR2,STAT1,CCR2,OAS2,IL10,OAS1,SIGLEC1,IFIT3,PTGS2,CCL4,MMP9,GZMB,IFNG,CD163,GZMB,CD38,MAD1L1,RORC,TNF,VCAM1,CD86,STAT1,OAS3,SERPINE1,SERPINE1,IL7,DENND4C,OAS2,CCL2,IL18R1,TNF,GBP2,CCL3,MAD1L1,IL12RB2,MX2,IFI6,IFNA1,CCL20,CRP,IRF7,MAD1L1,IRF9,USP18,S100A8,IFIT2,IL1RN,PARP9,LCN2,CCL20,GBP6,CD86,CXCL13,S100A9,TNF,NOS2,CCL20,DDX58,CX3CR1,GZMA,IL2,GBP5,CXCL1,CXCL13,LTF,CXCL13,IRF1,SIGLEC1,IL18,UTY
GOLE1,CCL20,IFI44,CCL20,CCL4,CCL3,MX1,CCL3,STAT2,STAT1,AIM2,IFI44L,IFI44L,IL18,DDX58,PARP8,ISG15,IL1B,RSAD2,ISG15,GNLY,GNLY,OAS3,RSAD2,CALR,ISG15,IL7,SERPINE1,FPR1,STAT2,S100A8,STAT3,CCR5,OAS3,TNF,OAS2,MS4A1,ISG15,PLAUR,CXCL8,IL17A,PRF1,ISG15,CXCL11,GZMA,CD8A,LASP1,IFNG,NLRP3,SELE,CD14,STAT2,ISG15,VCAM1,VCAM1,LILRA1,PTCD1,ISG15,CCL3,STAT1,S100A8,ISG20,CCL4,LASP1,STAT1,RSAD2,OAS2,IFNB1,IL1B,NLRP3,IRF1,LASP1,SIGLEC1,CXCL10,S100A9,IFIT3,IL6,PARP14,IL1RN,CCL22,STAT1,CD80,SOCS1,S100A12,TNFRSF1B,MMP9,CD14,GBP1,VCAM1,IL6,STAT1,IRF7,CXCL2,IL12B,DEFA4,CXCL5,IRF7,CEACAM8,IL17A,KDM3A
SERPING1,CCR7,IFI44L,CCL17,PSMB9,CCL4,MX2,CCL4,OAS2,CXCL11,CCL2,RSAD2,DDX58,IL18R1,IFIH1,DNAH9,IFIT1,IL6,IRF7,IFIT1,SIGLEC1,GZMB,OASL,IRF7,CD274,OAS1,IL15,STAT3,FPR2,STAT3,S100A9,IRF7,CXCR4,OASL,CCL2,IFIT1,CD79A,MX1,SERPINE1,OAS3,IL23A,CD177,OAS1,CXCL1,GNLY,CD274,SNX11,CXCL9,S100A8,SELP,CD163,IL6,IFI27,ICAM1,ICAM1,SIGLEC1,CNNM2,MX1,CCL4,STAT2,S100A9,OASL,CCL5,SNX11,STAT2,DDX58,OAS3,STAT1,IL1RN,PTX3,STAT1,SNX11,S100A8,CXCL9,MMP9,IFITM1,IL18,SOCS1,PTX3,CXCL13,STAT2,HLA-DRA,SOCS3,NLRP3,IL10,MMP8,LCN2,SIGLEC1,ICAM1,TNFSF10,STAT2,IRF9,CXCL3,OSM,ITGAM,CX3CL1,HLA-DRA,OLFM4,IL15,COQ3
NLRP3,CXCL11,OAS1,CCL22,TAP1,CCL5,STAT1,CCL7,OAS3,IL10,CCL3,MX1,IFIH1,IL18BP,CXCL11,SRPK2,IFIT2,TNF,SIGLEC1,IFIT2,CXCL11,PRF1,STAT1,IRF1,PDCD1,OAS2,IL21,SOCS3,ITGAM,TNF,S100A12,GBP1,TLR2,MX1,CCL3,IFIT2,CD3D,OAS1,F3,MX1,IL12B,ITGB2,OAS2,CXCL2,NKG7,TIGIT,TMEM176A,CXCL10,S100A9,F3,CD4,IL1B,IFI44,SELP,SELP,NFKBIA,TRIO,IFIT1,CCL5,IRF7,S100A12,HERC5,IL10,TMEM176A,STAT3,IFI44,OASL,STAT2,IL6,PLAU,STAT2,TMEM176A,S100A9,CXCL11,VEGFA,IFITM3,TNF,IL1B,CRP,CXCL16,PSMB9,HLA-DRB1,IFI16,IL18,IL18,S100A8,MPO,CXCL13,SELE,NFKBIA,STAT3,CXCL10,CXCL5,SOCS3,ITGAX,SAA1,TAP1,CXCL11,IL15RA,EPN2
S100A8,CXCL13,OAS2,CCL19,HLA-DRA,CCL7,IRF7,CCL8,OASL,IL18,CCL4,MX2,TLR7,TNF,GBP5,TFAM,IFIT3,IL10,IFI44,IFIT3,CXCL13,KLRD1,STAT2,STAT1,TNFRSF1B,OAS3,CCL17,IL12B,ITGAX,IL1A,MPO,GBP5,TLR3,MX2,CCL4,IFIT3,CD3E,OAS2,NOS2,RORC,IFI44,VIM,OAS3,CXCL3,KLRD1,HAVCR2,M6PR,CXCL11,S100A12,C3,CD8A,IL18,IFI44L,CD274,CD274,STAT1,NUDT6,IFIT3,S100A8,IFIT1,LCN2,USP18,IL18,M6PR,STAT4,IFI44L,IFIT2,SOCS1,IL18,FCGR3A,SOCS1,M6PR,S100A12,GBP1,IL17A,SOCS1,MMP8,IL1RN,LILRB1,ISG15,PSMB8,HLA-DPA1,PLSCR1,IL18BP,IL18BP,S100A9,ELANE,NLRP3,SELP,TLR2,STAT5A,CXCL9,CCL2,NFKBIA,SELL,CRP,CIITA,RSAD2,IL27,SLC22A18
S100A9,CD27,OAS3,CCR1,HLA-DRB1,CCL8,IRF9,IL7,MX1,CCR2,CCL5,OAS1,TLR8,NFKBIA,GBP2,SLC35E2B,RSAD2,IL18,GBP1,IFIT5,HLA-DRA,KLRB1,IRF1,STAT2,NFKBIA,MX1,IL1A,IL18,ICAM1,IL18,ARG1,PRF1,TLR4,RSAD2,CCL5,IFI44,CD4,OAS3,SELE,ICAM1,IFI44L,CLIC1,MX1,IFI27,KLRK1,CXCR3,CYP26B1,CCL3,IL18,CD14,CD8B,IL10,RSAD2,LAG3,LAG3,IRF1,EPS8,IRF7,S100A9,IFIT2,MMP8,TRIM22,IL1RN,CYP26B1,JAK1,IRF7,IRF3,SOCS3,IL18R1,FCGR1A,SOCS3,CYP26B1,LCN2,GBP2,IL17F,SOCS3,MMP9,IL6,HLA-DRA,OAS1,B2M,HLA-DPB1,IFI44,IL2RA,S100A8,S100A12,MMP9,MMP9,PECAM1,TXNIP,JAK1,CXCL11,CCL3,NOD2,TLR2,CHI3L1,STAT1,OAS1,IL21,DUSP16
FCGR1A,CD274,OASL,CCR2,S100A8,CCL19,GBP1,IL18,MX2,CCR5,CX3CR1,OAS2,SIGLEC1,NFKBIZ,HERC5,DHX36,OAS1,IL18BP,GBP5,IFI27,HLA-DRB1,MMP9,IRF7,LAG3,PTX3,MX2,S100A8,NOS2,VCAM1,IL18R1,CEACAM8,GNLY,NLRP3,IRF7,CCR7,IFI44L,CD8A,RSAD2,SELL,IFI6,OAS1,GAS7,IRF7,OAS2,CD8A,CCR7,ICA1,CCL4,CEACAM1,CD163,CD19,IL1RN,MX1,PDCD1,PDCD1,IRF7,ZNF238,CXCL8,S100A12,IFIT3,MMP9,TRIM25,IL6R,ICA1,JAK2,IRF1,STAT1,ISG15,IL1R2,SERPINA3,C3,ICA1,DEFA3,GBP5,NLRP3,CXCR5,LCN2,IL10,HLA-DRB1,OAS2,HLA-A,TLR2,IFIT5,FCGR2A,S100A9,DEFA1,MMP8,PTX3,ACTA2,CD177,JAK2,SIGLEC1,CCL4,NLRP3,TLR4,PTGS2,STAT2,OAS2,IL23A,MAP3K5
CXCL13,STAT1,MX1,CCR5,S100A9,CCL20,GBP2,NLRP3,RSAD2,C3,CCR5,OAS3,ICAM1,SOCS3,SOCS1,MPL,OAS2,IL17A,IL17F,IFI35,HLA-DPB1,LCN2,RSAD2,PDCD1,LCN2,STAT1,S100A9,PTX3,SELP,CD14,MMP8,NKG7,CASP1,IRF9,CXCR4,IRF7,CD38,STAT1,CD274,SAA1,OAS2,FEZ1,STAT1,RSAD2,CD8B,SIGLEC1,DBNDD1,CCL5,PLAUR,SIGLEC1,NCAM1,TNF,MX2,CTLA4,CTLA4,IRF8,PTP4A2,LCN2,MMP8,OAS1,FCGR3A,TAP1,TNFRSF1A,DBNDD1,TYK2,STAT1,STAT2,IFI27,IL10,IFIT1,C4A,DBNDD1,MPO,C1QA,CASP1,CCR5,CAMP,IL18,HLA-DPA1,OAS3,HLA-B,TLR4,BST2,FCGR3A,S100A12,CEACAM8,CTSG,HMOX1,MYH11,HLA-DRA,SOCS1,BST2,CCL5,ALOX5,TLR7,ICAM1,IRF8,IFI35,SAA1,FAR2
BCL2A1,STAT3,MX2,CXCR3,S100A12,CCL21,GBP5,CASP1,GBP1,VWF,KLRD1,IRF7,VCAM1,STAT1,TNFSF10,MRPL55,OAS3,CXCL8,VCAM1,IFI44,HLA-DPA1,MPO,DDX58,CTLA4,MPO,STAT2,S100A12,SAA1,PECAM1,TLR2,MMP9,GZMB,CASP4,STAT1,IRF8,MX1,GZMB,STAT2,PDCD1LG2,CXCL1,OAS3,VAT1,STAT2,IRF7,CXCR6,PTPRC,ALS2,PRF1,MMP9,PTGS2,NCR1,TNFSF13B,IRF7,CCR7,CCR7,JAK1,ADAD2,LTF,MMP9,OAS2,FCGR1A,TAP2,TNFRSF1B,ALS2,IRF1,STAT2,IRF5,IFI44,TNF,IFIT3,C4B,ALS2,MMP8,C1QB,BCL2A1,CCR1,MPO,IL18BP,HLA-DPB1,MX1,HLA-C,TLR5,HERC5,LILRA5,MMP8,FCGR2A,PRTN3,VEGFA,TAGLN,FCGR3A,SOCS3,TRIM14,CCL17,CD274,TLR8,VCAM1,NLRC5,LY96,SAA2,HECTD2
BCL2L11,IRF7,RSAD2,CXCR4,MPO,CCL22,GBP4,CASP3,GBP2,MMP8,GNLY,IRF9,CD274,STAT3,CCL19,PEPD,OASL,CCL2,ICAM1,IFI44L,FCGR1A,ELANE,NFKB1,HAVCR2,PRTN3,IRF1,MMP8,SAA2,CD177,TLR4,ICAM1,GZMA,CASP5,STAT2,SOCS1,MX2,PRF1,IRF7,STAT1,MMP8,ISG15,AKAP12,RSAD2,GBP5,CCR6,HLA-DRA,CHUK,GZMB,MMP8,VWF,KLRD1,TNFRSF1B,STAT1,CXCR3,CXCR3,TYK2,FAM212A,BCL2A1,VEGFA,OAS3,STAT1,IRF9,ISG15,CASP10,IRF7,TAP1,IRF1,IFI44L,TNFRSF1A,IFITM1,CFH,CARS1,CEACAM8,C1QC,CXCL1,CCR2,BPI,IL12B,HLA-DQA1,MX2,HLA-DRA,TLR7,USP18,LILRB2,MMP9,FCGR3B,DEFA1,S100A8,CNN1,ICAM1,OAS1,TRIM25,CCL19,PDCD1LG2,TLR9,PECAM1,GBP1,NLRP3,CRP,B3GNT3
SOCS3,IRF9,GBP1,CXCR6,ELANE,CCL24,GBP6,CASP8,GBP4,MMP9,IFIT1,STAT1,HLA-DRA,IRF7,CCL2,STOM,MX1,CCL3,SELE,IFI6,FCGR3A,LTF,RELA,TIGIT,ELANE,IRF7,MMP9,ITGAM,PTGS2,TLR8,VCAM1,CD8A,STAT1,IFI27,SOCS3,GBP1,NKG7,IRF9,STAT2,NKG7,RSAD2,CNN3,IFI6,STAT1,BATF,HLA-DRB1,CEP350,GZMA,LCN2,PECAM1,PRF1,IL2RA,STAT2,CCR5,CCR5,SOCS1,WNT7A,CD83,PTGS2,MX1,STAT3,IRF1,OAS1,CFLAR,IRF9,TAP2,IFI44,IFI6,TNFAIP3,IFITM3,C1QA,MOCS2,BPI,C1R,CXCL2,CCL2,ELANE,TNF,HLA-DQB1,IFI27,HLA-DRB1,TLR8,TRIM22,PADI4,PLAUR,CD3E,VWF,S100A9,F2,CLEC4D,OAS2,TAP1,CCL20,STAT1,IRF7,TMEM173,GBP2,MPO,S100A8,YPEL5
CCL4,NOS2,GBP5,ISG15,PRTN3,CCL25,CCL7,VIM,GBP5,S100A8,IFIT3,STAT2,HLA-DRB1,IRF1,CCL3,METAP1,MX2,CCL4,SELP,GBP1,FCGR3B,CAMP,NFKBIA,GZMB,MMP9,IRF8,MPO,ITGAX,CSF3R,NLRP3,VEGFA,CD4,STAT2,IFI44,IL18,CXCL3,GNLY,GBP1,IRF7,PRF1,SIGLEC1,FZD4,CCL2,USP18,IRF7,HLA-DPA1,UBE2S,GZMK,MPO,TNFRSF1A,GZMB,IL7R,GBP1,GZMB,GZMB,TLR4,SREBF1,CD14,NFKBIA,MX2,JAK1,IRF8,OAS2,TFPI,OAS1,HLA-DRA,IFIT5,IFIT1,NFKBIA,OASL,C1QB,EHMT2,AZU1,C1S,CCR1,CCL3,CXCL8,LTA,CD14,IFI44,HLA-DRB5,MYD88,TRIM25,LCN2,SERPINA1,CD4,ANGPT2,S100A12,F3,CHI3L1,OAS3,PSMB8,CCL21,STAT3,IRF5,IFI16,IFI44,PRTN3,S100A9,RPLP0P
CCL3,SOCS1,SIGLEC1,MX1,ARG1,CCL28,CCL8,ANXA6,GZMA,S100A9,IFIT2,IFNG,HLA-DPA1,IRF9,CCL4,INPP1,IFI27,CCL5,PPBP,GBP2,CD14,VCAM1,TNFAIP3,PRF1,S100A8,GBP1,ELANE,CD14,SOCS3,CASP1,IL17A,CD3D,STAT3,IFI44L,IL18R1,CCL19,LILRB1,GBP5,IRF9,IL17C,LILRA5,CXCL3,CCL3,HERC5,IRF9,HLA-DPB1,FAF2,NKG7,FCGR1A,TNFRSF1B,GZMA,CXCL9,GBP2,PRF1,PRF1,TLR2,PRKAR1A,TLR2,RELA,ISG15,SOCS1,STAT2,OAS3,NDUFAF7,OAS2,HLA-DRB1,IFNW1,IFIT2,NFKBIZ,DDX58,C1QC,TSSK1B,ELANE,C2,CCR2,CCL4,CXCL1,CCL2,CD163,IFI44L,HLA-DPA1,NOD2,DDX58,CD177,SERPINE1,CD8A,PECAM1,SERPINE1,F5,CXCL11,OASL,PSMB9,CCL22,IRF1,STAT1,OAS1,RSAD2,ELANE,S100A12,STAG1
IFITM3,SOCS3,STAT1,MX2,LCN2,CXCL5,CCL20,STK17B,GZMK,S100A12,RSAD2,IFNA1,HLA-DPB1,ISG15,IL1B,GLUL,IFI44,CCL7,PF4,GBP5,CD163,ICAM1,IL1RN,GNLY,S100A9,GBP2,PRTN3,TLR2,BCL2A1,GSDMD,IL17F,LILRB2,IRF1,GBP1,IL18BP,CCR7,S100A8,CXCL1,OAS1,CD8A,FCGR1A,CXCL5,CCL4,CXCL5,STAT1,IRF1,TRIB3,KLRD1,FCGR3A,NFKB1,GZMH,CCL2,CXCL13,CD8A,CD8A,TLR3,RNASEH2B,TLR4,IFNAR1,CXCL11,SOCS3,PSMB9,IFIT1,RBM5,OAS3,HLA-DPA1,NLRC4,IFIT3,STAT1,MB21D1,SERPINE1,RAX2,LTF,C3,CCR5,CCL5,CXCL2,CCL3,FCGR1A,IFIT1,HLA-DPB1,STAT1,IFIH1,CEACAM1,HLA-DRA,CD19,VCAM1,CFH,F8,IDO2,MX1,PSMB10,CCL25,IRF7,STAT2,OAS2,IDO2,CTSG,IFI44,MAP4K4
IFITM1,GBP1,STAT2,OAS1,DEFA4,CXCL6,NKG7,PDCD4,GNLY,LCN2,OASL,C1QA,CD40LG,ISG20,IL1A,CUTA,IFI44L,CXCL1,MPO,OAS1,S100A8,SELE,IL1R1,NKG7,S100A11,GBP5,LCN2,TLR4,PI3,CCL2,IL27,SIGLEC1,IRF3,GBP5,TICAM1,IL2RA,S100A9,CXCL2,OAS2,TRAC,FCGR1B,CCL20,CCL5,CXCL6,STAT2,IRF7,CLEC2D,CD2,TREM1,NFKBIA,GNLY,CCL19,CCL2,CD8B,CD8B,TLR8,LOXL2,TLR3,IFNAR2,GZMB,NLRP3,DDX58,IFIT2,MTMR7,MX1,HLA-DPB1,NLRP3,OAS1,STAT2,TLR7,FGA,CLCN6,PGLYRP1,C4A,CXCR6,CCL7,CXCL5,CCL4,FCGR3A,IFIT2,IL6,STAT3,ISG20,CEACAM3,HLA-DRB1,CD27,ICAM1,C3,F9,OAS3,MX2,NMI,CCL28,CHI3L1,JAK1,OAS3,SOCS3,CCR7,IFI44L,UBE2I
IFITM2,GBP5,STAT3,OAS2,CD177,CXCL7,GNLY,CD44,NKG7,MPO,MX1,C1QB,CD69,IFIT1,IL18,CGB8,IFI6,CXCL2,ELANE,OAS2,S100A9,SELP,IL1R2,GZMA,FCGR3A,CXCL5,DEFA4,TLR5,IFNG,CCL3,IL12B,FCGR1A,IRF5,C1QA,ISG15,LAG3,S100A12,CEACAM6,OAS3,ZAP70,NLRP3,CXCL11,CXCL13,CXCL16,IFIH1,SOCS1,GRK6,CD3D,CD274,RELA,NKG7,CCL17,CCL3,CD4,CD4,MYD88,LBHD1,TLR7,TICAM1,PRF1,CASP1,DHX58,IFIT3,SLC7A2,ISG15,HLA-DQA1,PYCARD,OAS2,IRF7,TLR8,FGG,CCND3,CXCL1,C4B,STAT1,CCL8,PTX3,CCL5,FCGR3B,IFIT3,IL10,IRF1,XAF1,CEACAM6,HLA-DPA1,CD38,SELE,CCL4,F10,IFI35,ISG15,LAMP3,CX3CL1,CD177,JAK2,OASL,IL6,CX3CR1,IFIT1,RFX7
LILRA1,GZMB,JAK1,OAS3,BCL2A1,STAT1,PRF1,CXCL13,CTLA4,ELANE,LAG3,C1QC,CD38,IFIT2,NLRP3,KARS1,IFITM1,CXCL3,PRTN3,OAS3,S100A12,VWF,GZMB,GZMK,FCGR3B,CX3CR1,AZU1,TLR7,CXCL9,CCL4,IFIT2,FCGR3A,IRF7,C1QB,OAS1,PDCD1,MMP9,LCN2,OASL,GZMB,PYCARD,ICAM1,TRAC,CCL2,DDX58,ICAM1,VPS45,CD3E,CD38,SOCS1,HLA-DRA,CCL22,CCL4,IFNG,IFNG,LYN,C17orf75,TLR9,TLR3,HLA-DRA,PYCARD,ZBP1,RSAD2,ARF5,BST2,HLA-DQB1,CASP1,OAS3,IRF9,ICAM1,FGB,SCARB1,CXCL8,C5,IRF1,PRF1,SIGLEC1,CCL7,TLR2,RSAD2,IL1B,IRF7,LY6E,TLR2,HLA-DPB1,CD69,CDH5,CCL3,F11,APOE,IFI27,IFITM1,S100A8,CEACAM1,IL6R,MX1,IL6R,HLA-DRA,IFIT2,SLC6A6
ITGAM,PRF1,JAK2,OASL,LTF,STAT2,GZMB,CCR7,PDCD1,CEACAM8,PDCD1,C2,LILRB2,IFIT3,TNF,CEACAM16,IFITM2,CXCL5,LTF,OASL,MMP8,SERPINE1,GZMA,CD3D,FCGR1A,GZMB,CEACAM8,TLR8,CXCL10,CCL7,IFI44,LCN2,IRF9,C1QC,OAS2,TIGIT,MMP8,MPO,MX1,GNLY,CASP1,SELE,TRBC1,CCL7,DHX58,LY6E,ATP5F1C,CD4,HLA-DRA,IL18,HLA-DRB1,CXCL13,CCL5,GNLY,GNLY,BTK,RHBDF1,IFI27,TLR7,HLA-DRB1,TLR4,XAF1,MX1,SARM1,PSMB8,LILRB2,TLR2,OASL,JAK1,VCAM1,VWF,TSEN54,CXCR2,C6,IRF8,GZMB,GBP1,CCL8,TLR4,TLR2,IL18,OAS1,ADAR,TLR4,IRF7,NKG7,KDR,IL17A,F12,SIGLEC1,IFI44,IFITM2,S100A9,ISG15,IL1R1,MX2,CCL3,HLA-DRB1,IFIT3,TMEM31
ITGAX,GNLY,IRF1,IFIT1,CTSG,STAT3,GZMA,ICAM1,LAG3,ICAM1,CD274,C3,FCGR1A,MX1,IL6,GSR,IFITM3,CXCL6,MMP8,MX1,MMP9,SERPINA1,GZMK,CD3E,FCGR2A,GZMA,CXCR2,TLR9,CXCL11,CCL8,OAS2,CEACAM8,HLA-DRA,C3,OAS3,CTLA4,VEGFA,ELANE,MX2,CCL3,GZMB,SELP,TRBC2,CCL8,CMPK2,NLRP3,ADAMTSL4,CD8A,HLA-DRB1,IL18R1,HLA-A,LILRB2,CCL7,NKG7,NKG7,FCGR1A,TRIT1,IFI44,TLR8,HLA-DPA1,TLR2,S100A8,IFI6,POLDIP2,PSMB9,CD274,TLR4,MX1,SOCS1,SELE,THBD,FAM3C,C3,C7,STAT3,GZMA,CMPK2,CCL9,TLR8,TLR4,IL15,IFIT1,EIF2AK2,TLR5,IRF9,KLRD1,FLT1,OAS2,PROS1,ALOX5,IFIT1,IFITM3,S100A12,IFI6,IL18R1,IFIT1,CCL4,HLA-DRB5,ISG15,LEFTY2
TLR2,IL10,IRF7,IFIT2,CEACAM8,STAT4,GZMK,VCAM1,TIGIT,VCAM1,ICOS,C4A,FCGR1B,MX2,CXCL8,MYH7B,USP18,CXCL12,MMP9,MX2,IL1B,THBD,PRF1,CD3G,CD14,PRF1,FCGR3B,MYD88,IFIT1,CCL20,OAS3,PADI4,HLA-DRB1,C4A,IFI44,CD38,PECAM1,AZU1,RSAD2,CCL7,PRF1,VCAM1,CD3D,CCL3,OASL,NLRC5,TSPAN32,CD8B,HLA-DPA1,MMP8,HLA-B,FGL2,CCL8,ITGAX,ITGAX,FCGR2A,BDNF,IFI44L,HLA-DRA,HLA-DPB1,TLR7,S100A9,IFI44,PLXND1,TAP1,CD14,TLR3,SIGLEC1,SOCS3,VEGFA,KNG1,PCNA,C4A,C8A,SOCS1,GZMK,LAMP3,CCL11,TLR1,IL6R,IL15RA,IFIT3,DHX58,TLR8,STAT1,PRF1,TEK,IFIT2,SERPINE1,ELANE,IFIT2,IFNG,MMP9,IFI27,CXCR3,IFIT2,CCL2,HLA-DPA1,OAS1,PTGER3
TLR4,FOXP3,IRF9,IFIT3,FCGR3B,STAT5A,IL10,SELE,HAVCR2,SELE,IL10,C4B,FCGR1C,OAS1,PTGS2,NME1-NME2,HERC5,S100A8,CAMP,RSAD2,CXCL8,F3,NKG7,CD4,TLR2,GNLY,OLFM4,IRAK4,IFIT2,CXCL1,OASL,TLR2,HLA-A,C4B,IFI44L,CD8A,KDR,DEFA1,IFIT1,CCL20,GNLY,IFI27,CD3E,CCL4,HERC5,PTPN22,VAMP5,LCK,HLA-DPB1,OAS2,HLA-C,SPP1,CCL20,ITGAM,ITGAM,FCGR3A,WNK3,RSAD2,HLA-DRB1,CD86,IFNG,S100A12,IFI44L,AK2,TAP2,CD80,TLR7,LILRB1,TLR2,PECAM1,KLKB1,ITPR1,C4B,C8B,SOCS3,GNLY,BST2,CXCL8,TLR6,TLR9,TNF,ISG15,ISG20L2,TLR9,STAT2,GZMB,EDN1,IFI44,THBD,MPO,IFIT3,IL17A,MMP8,IFI35,CCR2,IFIT3,CXCL1,HLA-DPB1,OAS2,GGT7
TLR7,TNF,SOCS1,IFIT5,HP,STAT5B,IL18,PECAM1,NLRP3,SELP,IL6,C5,SOCS1,OAS2,NFKBIA,SUSD1,DDX58,S100A9,CRP,SIGLEC1,PTX3,TLR2,KLRD1,CD8A,TLR4,NKG7,LRG1,LY96,IFIT3,CXCL2,MX2,TLR4,HLA-B,CFH,IFIT1,GZMB,FLT1,DEFA4,IFIT2,STAT2,CCL2,ISG15,CD4,CCL20,USP18,IL1B,M6PRBP1,ZAP70,CD86,OAS3,HLA-E,CSF3,CX3CL1,S100A8,S100A8,HLA-DRA,EDIL3,USP18,HLA-DPB1,CD80,GZMB,CXCL8,USP18,CD38,C1QA,CD86,TLR8,FCGR1A,TLR4,ANGPT2,PLG,FN1,CFH,C8G,JAK1,NKG7,TRIM22,CXCL5,NOD2,AIM2,IFNG,MX1,EPSTI1,ITGAM,MX1,GZMA,NOS3,IFI6,PROC,ARG1,IFIT5,IL17F,NLRP3,IFI44,CCR5,IFIT5,CXCL2,SYK,OAS3,TTC14
CD14,PTGS2,SOCS3,IFI6,MMP9,STAT6,IL1RN,KLRD1,CASP1,PTPRC,IL6R,C6,SOCS3,OAS3,S100A8,RPS4X,DHX58,S100A12,SAA1,XAF1,NLRP3,TLR4,KLRB1,CD8B,TLR5,IL7R,ITGAM,MAPK14,ISG15,CXCL3,SIGLEC1,TLR8,HLA-C,CFB,IFIT2,PRF1,IL1RN,PRTN3,IFIT3,RSAD2,CCL3,MX1,CD8A,IL10,EIF2AK2,IL6,HERC1,IFNGR1,PTGS2,ISG15,HLA-F,C1QA,CXCL16,S100A9,S100A9,HLA-DRB1,FADS2,XAF1,HLA-DPA1,CD40,PRF1,IL1B,PLSCR1,FKBP4,C1QB,CD163,CXCL12,FCGR1B,TLR7,VWF,CD14,SLC35B2,CFB,C9,JAK2,KLRD1,SP110,S100A8,IRAK3,S100A8,IL12A,GBP1,TRIM21,ITGB2,CX3CL1,CX3CR1,FN1,IFITM3,C1QA,MMP9,RSAD2,IL1B,CASP1,IFI44L,CXCL5,IFI44,CXCL3,LILRB1,RSAD2,CX3CR1
