seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
TLR7,CASD1,S100A8,IFNAR1,CXCL8,IL12A,IL21R,IGSF3,ZBTB48,AIM2,TNFAIP6,IL4,CCL5,IL1R1,IL13,IL8,IL2RA,LYZ,LCN2,IRAK4,IFIH1,IL4R,VCAM1,JAK2,ISG15,IL8,IL10,TNFRSF1B,S100A12,IL6R,TLR8,IL1A,IFNA1,IL4R,IL10,ISG15,VCAM1,XAF1,OAS1,CXCL9,FOXP3,IRF1,S100A4,IL2RB,RELA,TNFRSF13C,STAT4,CD40,TLR8,CTSG,IFI44L,DDX60,IFNGR1,MMP13,CCR7,RELA,TLR7,IL13,IL13,CTSG,TLR2,CXCL10,JAK2,TNF,LAG3,SLC22A4,HLA-DRB1,IL4R,FASLG,TNF,ALOX5AP,S100A9,CD40,STAT4,VCAM1,IL13,IL1R1,IL4,IL5RA,IL18,CASP5,JAK1,IRF7,IL1B,IL17RA,JAK2,MPO,IL4,IFI27,IFI16,IL12RB1,CXCL8,IRF1,NFKB1,SOCS3,HLA-DPA1,TLR9,IFIT3,HCK,NLRP3
IRF3,CASP5,S100A9,IFNAR2,CCL2,IL12B,IL2,IFNG,TNFRSF13C,IFI16,TNFAIP8,IL4R,CCL7,IL1RAP,IL17A,TRIM58,IL2RB,CD74,BPI,IRF3,DHX58,IL10RA,SELE,STAT1,IFITM1,IL12A,IL1RN,IL10RA,TNFRSF1A,JAK2,NLRP3,IL1R1,IFNAR1,IL5,IL2RA,MX1,THBD,ITGA4,OAS2,CD3E,CD4,IRF7,S100A6,IL4,CD163,CASD1,JAK3,CD40LG,CASP5,AZU1,IFI27,HERC5,IFNGR2,CXCL2,CXCR3,NFKB2,IFNAR1,IL17A,IL17A,CD74,TLR7,CCL2,CD14,IL10,HAVCR2,ITPKC,HLA-DRB3,IL7,TNF,IL10,TLR4,S100A8,IL1B,STAT5A,TNFAIP3,IL17A,IL1R2,IL10,CXCL8,IL21,CR1,JAK2,IRF9,FCGR2A,IL4,STAT3,ELANE,IL4R,RTN1,STING1,IL12RB2,CXCL10,IRF7,NFKB2,NFkB1,HLA-DPB1,MYD88,ISG15,LILRB2,PYCARD
CD36,CR1,S100A12,STAT1,CXCL1,IL17A,IL2RA,IL1A,CASD1,STING1,CXCL1,IL5,CCL8,TLR2,IL17RA,IGSF3,IL17A,HLA-DRA,C1QB,IFI16,HERC5,IL10RB,PECAM1,STAT3,IFITM3,IL12B,CXCL8,IL17RA,TNFRSF1B,STAT3,IL6,IL1R2,IFNAR2,IL5RA,IFNG,OAS1,NOS3,TNFRSF13C,OAS3,CD4,CD8A,JAK1,S100B,IL4R,CASP5,CFH,TYK2,IFITM3,CR1,PRTN3,ISG15,USP18,TNF,CD38,CCR1,IL1R1,IRF3,IL17F,IL17F,CD14,TLR8,CD14,CCR1,IL18,TIGIT,IL18,HLA-DRB4,IL7R,IFNG,CXCL2,NLRP3,IL10,IL1A,STAT5B,LTB,IL17F,IL1RN,IL17A,IL12A,IL23A,HLA-DQB1,TLR4,STAT1,HLA-DQB1,IL4R,STAT1,AZU1,IL5,IL6,IRAK4,IL13,CXCL9,ISG15,RELA,NFkB2,CXCL2,IRAK4,MX1,IL1RN,CASP1
NLRP3,CXCL2,C3,STAT3,CXCL2,IL17F,IL2RB,S100A12,CD36,STAT1,CXCL3,IL5RA,CXCL1,TLR4,IL21,RUNX1,IL17F,HLA-DPB1,CCR1,STING1,HERC6,IL17RA,MMP9,STAT5A,ISG20,IL15,CXCL10,IL18R1,IL1R1,IRF1,IL17,IL1RN,IRF1,S100A8,CD14,IFIT1,EDN1,ORAI1,PDCD1,CD8A,CD25,JAK2,S100A1,IL5,CR1,TLR4,STAT2,IFITM2,CXCL2,MMP9,MX1,TRIM22,TNFRSF1A,CD14,CD14,IL1RAP,NLRP3,IL17RA,IL17RA,CD163,NLRP3,CD16,SELL,TLR3,CD274,FCGR2A,HLA-DRB5,IL15,IL1B,CXCL8,STAT1,IL1B,IL1R1,STAT6,CCL2,IL17RA,IL1RAP,IFNG,IL12B,IL27,HLA-DRA,TLR7,STAT2,HLA-DRA,IL5,IRF3,S100A8,IL5RA,ARG1,TLR2,IL15,CCR1,CCR5,RELB,RELA,CXCL8,VEGFA,MX2,IL1R2,S100A12
TLR8,TRIM58,C5,JAK1,CXCL5,IL17RA,IL4,CXCR2,VCAN,STAT3,IFNG,IL12A,CXCL2,TLR9,IL21R,HSPBAP1,IL23A,IFI30,CD55,IFNAR1,USP18,IL18R1,MMP2,STAT5B,IFI27,IL18,CCL2,IL2RA,IL1RN,MYD88,CXCL10,IL1RAP,IRF3,S100A9,CD16,STAT1,ANGPT2,ICAM1,CTLA4,CD14,IL2RA,TLR4,S100A11,IL5RA,IL2,MYD88,STAT6,MMP9,TRIM58,MMP8,OAS1,PARP9,TNFRSF1B,FCGR1A,CD16,STAT1,PYCARD,IL18,IL18,FCGR1A,PYCARD,HLA-DR,XAF1,TLR7,TNFRSF9,FCGR3A,HLA-DPA1,IL15RA,IL1A,IL17A,JAK1,IL1RN,IL1R2,CXCL8,CCL20,IL21,IL4,MIP1A,IL12RB1,IL33,ZBTB48,TLR9,STAT3,ZBTB48,IL13,IRF7,S100A9,CXCR1,CCR2,TLR7,IL15RA,CCR2,CD14,REL,IL18,CXCL9,ICAM1,OAS1,CXCL2,S100A8
MYD88,IGSF3,C1QA,JAK2,IL1A,IL18,IL4R,FCN1,SELL,IRF3,STAT1,IL12B,CXCL5,MYD88,IL23A,VPS37C,IL12A,CD11B,CLEC4D,NLRP3,TRIM21,IL18RAP,TIMP1,TLR4,MX1,IL18R1,CCL3,IL4R,IL6R,IRAK4,IFNG,IRAK2,IRF5,S100A12,FCGR3A,IRF3,C3,VCAM1,LAG3,CD16,IL2RB,TLR7,C3,IL7,MIP1A,TREM1,NFKB1,MMP8,IGSF3,LTF,RSAD2,PARP14,IL6,SLC11A1,FCGR3A,JAK2,CASP1,IL18R1,IL18R1,FCGR2A,CASP1,S100A8,MCP1,TLR9,TNFRSF18,CD177,HLA-DPB1,IL17A,IL1R1,IL17F,JAK2,CXCL10,IL1RAP,CXCL1,CXCL1,IL23A,IL4R,IP10,IL12RB2,TNF,TNFRSF13C,MYD88,IFNAR1,TNFRSF13C,IL15,IFNAR1,DEFA1,CXCR2,TLR1,TLR8,IL17A,CCR5,CD69,UBD,CASP1,CXCL10,VCAM1,OAS2,FCGR1A,S100A9
NFKB1,RUNX1,C1QB,TYK2,IL18,IL18R1,IL5,AQP9,CCR1,IRF4,IRF1,IL12RB1,CXCL6,TICAM1,IL23R,TGFB1,IL12B,CD18,IL18R1,PYCARD,TRIM22,IL21R,TIMP3,RAGE,CD64,IL21,CCL4,IFNGR1,IL6ST,CD14,TNF,IRAK3,IRF7,MPO,FCGR3B,TLR7,C5,IFITM2,HAVCR2,CD56,IL2RG,CD40,C5,IL7R,VEGFA,CD64,RELA,TLR4,CD14,LCN2,IFI6,GBP1,IL6R,SAA1,TLR4,JAK1,IL8,IL18RAP,IL18RAP,FCGR3A,CD36,S100A9,CCL2,MX1,TCF7,MMP9,HLA-DQA1,IL17RA,IL1R2,IL18,CASP8,CCL2,IL1RN,CXCL2,CXCL3,IL23R,IL6,MCP1,IL13,TNFRSF1A,CASD1,STING1,IFNAR2,CASD1,CCL2,IFNGR1,DEFA3,IL12A,TLR5,IRF3,IL17F,CXCR1,ICAM1,EBI3,NLRC4,CXCL11,SELE,OAS3,PYCARD,MMP9
ITPKC,IL18,C1QC,IRF1,IL4,IL18RAP,IL13,CSF3R,XAF1,IRF7,IRF7,IL12RB2,CXCL9,NFKB1,IL27,MX2,IL4,ITGB2,IL18RAP,CASP1,TRIM25,IL23R,C3,CD36,HLA-DPA1,IL22,CCL5,IFNGR2,NFKB1,FCGR2A,IL10,IRAK4,IRF8,DEFA1,CCR1,CD14,C5AR1,IFITM3,TIGIT,CD19,VEGFA,CD40LG,C1QA,IL13,TNFAIP3,FCGR1A,NFKB2,NLRP3,IFNG,CAMP,IFI35,GBP2,IL10,FCN1,MYD88,TYK2,IL10,IL21,IL21,CR1,STING1,IFI44,CXCL10,MX2,MMP9,DEFA1,HLA-DQB1,IL21,IL1RN,IL12A,VEGFA,CD14,IL6,CXCL5,CXCL5,IFNA1,IL6R,CCL2,IL15,TNFRSF1B,LBP,MAVS,C1QA,TNF,CCL3,CD14,DEFA4,IL12B,MS4A6A,IRF1,IL17RA,CXCR2,VCAM1,SQSTM1,NLRP3,CCL2,SELP,STAT1,CASP1,ELANE
CASP3,IL10,C3AR1,IRF3,IL17A,IFNG,IL15,HP,CD14,IRAK4,IFNGR1,IL13,CXCL11,NFKB2,IL27RA,TRBV11-2,IL5,CD62L,IL32,CD36,BST2,IL1RL1,C5,IL12A,HLA-DQA1,IL23A,CXCL9,IFNAR1,RELA,ITGAM,IL8,MYD88,IRF9,DEFA3,SELL,FCGR1A,CFH,IRF1,TOX,CD25,ICAM1,ICAM1,C1QB,IL15,CACNA1E,IFNG,RELB,CASP1,CXCL9,ARG1,IFIH1,GBP4,IL10RA,AQP9,STAT1,SOCS3,IL4,IL21R,IL21R,C5AR1,IRF3,IFI27,CXCL8,ISG15,ELANE,DEFA3,FCGR1A,IL21R,IL6,IL12B,MIP1A,FCGR1A,IL6R,CXCL9,CXCL6,IFNA2,IL6ST,CCL3,IL15RA,TNFAIP3,LRG1,CXCL2,C1QB,IL6,CCL4,CD16,CTSG,IL12RB1,CD36,IRF8,IL18,CXCR4,SELE,VEGFA,TLR2,CCL3,PECAM1,STAT2,IFI16,MPO
ORAI1,IL17A,C5AR1,IRF7,IL2,IFNGR1,IL15RA,HK3,CD16,MYD88,IFNGR2,IL15,CCL20,RELA,IFNG,HLA-DQB1,IL13,SELP,LILRA6,IL10,PARP12,CXCL10,C3AR1,IL12B,CD74,IL27,IL18,IFNAR2,TLR4,CD86,IL1B,NLRP3,STAT1,ELANE,XAF1,ITGAM,CD3D,IRF3,TBX21,CD69,VCAM1,VCAM1,C1QC,IL15RA,DDIAS,IL10,REL,IL17A,CCL2,BPI,IRF3,GBP5,IL18,CSF3R,JAK1,IFNG,IL2,IL23A,IL23A,CD86,STAT3,IFIT2,HGF,ISG20,LCN2,ELANE,FCGR2A,IL23A,IL6R,IL23A,CCL3,FCGR2A,IL6ST,CXCL10,ADAM8,IFNB1,IL10,CCL5,IL17A,TNFAIP6,AGT,CXCL8,C1QC,IL10,CCL5,CD11B,PRTN3,IL12RB2,MS4A4A,IRF9,IL18R1,CCL7,SELP,VEGFB,TLR4,CCL4,VWF,CCL2,STING,PADI4
NFAT1,STAT1,CFH,IRF9,CD14,IFNA1,IL7,FCGR1A,CD64,NFKB1,JAK1,IL15RA,IL1B,RELB,IFNGR1,HLA-DRA,IFNG,PSGL1,LTB4R,IL12A,PARP14,CCL2,C5AR1,IL21,SELL,S100A8,IL2RA,CXCL8,TLR2,HLA-DRA,SOCS1,PYCARD,STAT2,CTSG,TLR2,CD163,CD4,IRF7,EOMES,HLA-DR,SELE,SELE,CFB,IL17A,KLHL2,IL1RN,IKBKB,CCL2,CCL3,CEACAM8,ISG20,IL1B,IL18R1,HK3,JAK2,IFNGR1,IFNG,IL23R,IL23R,CD80,IFI16,STAT1,IL18,IFIT1,CEACAM8,MPO,FCGR2B,IL23R,IL6ST,IFNG,CCL5,CD64,IL15,CXCL11,SQSTM1,IFNAR1,IL10RA,CXCL9,IL17F,TNFAIP8,RBP4,CXCL10,C1R,IL18,CXCL8,CD68,LTF,IL15,FPR1,STAT1,IL18RAP,CCL11,MMP9,VEGFC,TLR6,CCL5,THBD,CCL3,STAT3,ARG1
TGFB2,STAT4,CFB,OAS1,CD163,IFNB1,IL7R,SLC11A1,TREM1,NFKB2,JAK2,IL17A,IL6,REL,IFNGR2,ZBTB48,IFNA1,CD162,LY96,IL12B,XAF1,CCL3,CFB,IL7,VCAN,S100A9,IL6R,CXCL10,MYD88,CD4,TLR3,CASP1,STAT3,AZU1,TLR4,MRC1,CD8A,STAT1,TCF7,CD38,CD44,SELP,CFH,IL17F,PYROXD2,VEGFA,NFKBIA,CCL20,CCL4,CEACAM1,MX2,IL1A,IL18RAP,HP,TGFB1,IFNAR1,C3,C3,C3,TLR4,IRAK4,STAT3,RETN,IFIT2,CAMP,LCN2,FCGR3A,IL12A,TNFRSF1A,IFNA1,CXCL10,MMP9,IL15RA,CXCR1,EBI3,IFNAR2,IL10RB,CXCL10,IL17RA,TNFSF4,CXCL10,CCL2,C1S,CXCL10,CXCL10,CD163,LCN2,IL15RA,CD14,STAT2,IL21,CCL20,HMGB1,FLT1,CD3E,CCL19,CD3D,CCL4,IFNAR1,CD11B
TGFBR2,STAT5,C4A,OAS3,CD68,IFNAR1,IL9,FPR1,TLR3,RELA,STAT2,IL17F,TNF,NFKBIA,TGFB1,TNFRSF13C,IFNB1,CD35,PGLYRP1,IL23A,VWF,CCL4,CFH,CCR1,CD36,S100A12,IL1R1,CXCL9,IRAK4,CD8A,TLR6,HLA-DRA,STAT4,PRTN3,TLR7,MSR1,CD28,STAT3,BATF,CD45,CXCL10,FAS,C4A,IL17RA,SMOX,G-CSF,NFKBIB,CXCL1,IL10,CEACAM6,OAS2,IL1RN,CD163,S100A7,TGFBR2,ISG15,C5,C3AR1,C3AR1,TLR2,IFNAR1,JAK1,TNFRSF1B,IFIT3,MPO,CTSG,FCGR3B,IL12B,TNFRSF1B,IFNB1,CD40,ISG15,IL2,CXCR2,UBD,IRF1,IL15,CD44,IL18,TNFSF10,CCL3,CCL3,C2,CCL2,CXCL9,CD206,MMP8,IL21,SELL,IFNAR1,IL21R,CXCL1,CD8A,KDR,CD4,CCL20,CD3E,CCL5,IRAK4,CD16
SMAD3,JAK1,C4B,MX1,FCGR3A,IFNAR2,IFNG,SAA1,TLR4,RELB,STAT3,IL17RA,IFNG,STAT1,TGFBR1,CASD1,CCL2,CR1,PRDX2,IL18,ICAM1,CCL5,MASP2,SELL,GNLY,CD14,IL1R2,CCL2,TRAF6,CD19,IFNB1,HLA-DRB1,STAT5A,LCN2,TLR8,ARG1,CTLA4,CD80,PRDM1,CD127,CXCL9,FASLG,C4B,IL17RC,ZNF185,CSF3,NLRP3,CXCL2,IL15,SLPI,OAS3,IL6,FCN1,ANXA1,SMAD3,MX1,CD14,C5,C5,MYD88,CXCL8,TYK2,FCGR2A,OAS1,LTF,AZU1,CD64,IL12RB1,IL10,IL2,CD40LG,IFIT1,IL2RA,CCL2,CASP5,IRF3,IL15RA,S100A9,IL18R1,TNFSF13B,CCL4,CCL4,C3,TRIM58,CCR1,FCGR1A,MMP9,IL21R,XAF1,IFNGR1,IL22,CXCL2,CD4,NRP1,CD8A,CD8A,CD4,CXCL8,IRF3,CD66B
VEGFA,JAK2,CD3D,ISG15,CD86,IL23A,IFNGR1,IFITM1,NFKB1,CXCL10,IRF3,IL17RC,IL10,STAT3,TGFBR2,CASP5,CCL3,CD87,RAB27A,IFNA1,VCAM1,CXCL9,FCN3,XAF1,GZMB,CD74,TNFRSF1A,CCL3,IRF3,CD3E,IFNA6,HLA-DRB5,STAT5B,MMP8,TLR9,NOS2,PDCD1,CD86,NR4A1,FOXP3,IL1R1,GZMB,C5AR1,IL21,CLIC3,CD95,CASP1,CXCL3,IL17A,TCN1,OASL,IL10,FCN3,NLRP3,VEGFA,OAS1,MMP9,C5AR1,C5AR1,IRAK4,TRIM58,IFNG,FCGR3A,OAS2,DEFA1,PRTN3,CD32,IFNA1,IL10RA,IL4,FCGR2A,IFIT3,IL4,CCL5,CR1,IRF7,IL17A,GZMB,IL18RAP,STAT1,CCL19,CCL5,C3AR1,IGSF3,CCR2,FCGR2A,CAMP,IL23A,NLRP3,IFNG,IL23A,CXCL12,CCL2,ANGPT1,IFNA1,CD8B,CD8A,CXCL9,TLR7,CEACAM8
KDR,TLR4,CD3E,IFIT1,SELP,IL23R,IFNGR2,BST2,NFKB2,CCL2,IRF5,IL21,IL18,STAT5A,IFNA1,CR1,CCL4,PLAUR,SH2D1A,IFNB1,SELE,CXCL11,SERPING1,CD14,TNF,CD163,TNFRSF1B,CCL4,IRF7,FOXP3,IL22RA2,HLA-DQA1,JAK1,MMP9,NLRP3,HLA-DRA,CD69,CD83,NR4A2,CD62L,IL1RN,PRF1,SELE,IL21R,S100P,FAS,IL1R1,CXCL5,TNFRSF1A,HP,IFIT5,IL12A,ITGAM,IL18,PTGS2,IFIT1,FPR1,C5AR2,C5AR2,STAT3,IGSF3,IFNA1,CD40,OAS3,DEFA3,BPI,CD89,IFNAR1,IL10RB,IL5,FCGR3A,OAS1,IL4R,CCL7,CD69,IRF9,IL17F,TNFSF15,IL21,STAT2,CDCP1,CD163,C4A,MMP8,CCR5,FCGR3A,BPI,IL23R,CD38,ISG15,IL23R,C3,CCL5,ANGPT2,IFNB1,CD4,CD28,CXCL10,NLRP3,CD33
ANGPT1,TLR3,CD4,C3,PECAM1,IL22,IFNA1,IFIT2,TNF,CCL3,IRF8,IL21R,IL4,STAT5B,IFNA2,IL6,CCL5,OLFM4,TLR1,CCL2,SELP,CCL7,CD59,CX3CR1,CCL4,CD86,CD3D,CCL5,STAT1,GATA3,XIAP,HLA-DQB1,JAK2,CAMP,CASP1,HLA-DRB1,FOXP3,CD274,NR4A3,CD44,IL1RAP,CD8A,VCAM1,IL22,IFI27,FASLG,PYCARD,CXCL6,CD163,ORM1,STAT1,IL12B,CD14,IL4,MMP9,DDX58,ALPL,CFH,CFH,STAT1,RUNX1,IFNB1,CD40LG,RSAD2,DEFA4,LTF,S100A8,IFNAR2,IL4,IL13,FCGR3B,MX1,IL10,CCL8,HLA-DRA,STAT1,IL17RA,TGFBI,IL21R,STAT3,IL18R1,S100A8,C4B,MMP9,TLR2,C3,OLFM4,IL27,STAT1,MX1,IL27,C4A,IL2,TEK,IFNAR1,CD3E,CTLA4,CXCL11,CD36,CD15
BLK,TLR7,CD8A,C3AR1,THBD,IL33,IFNA2,OAS2,IL1B,CCL4,IRF9,IL22,IL17A,JAK1,IFNB1,TNF,CCL7,CD11C,TREML1,CCL5,PECAM1,CCL8,TNNT2,TRBV11-2,CCR1,CD40,CD3E,CCR5,STAT3,TBX21,CYBB,HLA-DPA1,JAK3,PGLYRP1,IL18,CD80,GZMB,PDCD1LG2,CD244,CD2,IL1R2,CD4,ICAM1,IL22RA1,RTN1,ASC,IL1RN,VCAM1,MPO,ORM2,STAT2,IL15,CD36,IL5,TIMP1,TRIM25,NCF4,CFB,CFB,JAK2,CD16,TNFRSF1A,HLA-DRA,IFI44,HP,CAMP,S100A9,IFNB1,IL4R,IL15,ITPKC,STAT3,IL10RA,TLR2,HLA-DRB1,STAT2,IL17RC,IL1RAP,IL22,STAT4,CCL28,S100A9,C5,CD8A,TLR4,C5,ARG1,EBI3,STAT3,OAS1,IL33,C4B,IL4,TIE1,IFNAR2,CD3D,PDCD1,CCR1,CCL5,ITGAM
CD40,TLR9,CD69,C5,EDN1,NFKB1,IFNB1,OAS3,IL1A,CCL5,IFNAR1,IL22RA1,IL22,JAK2,IFNAR1,CCL2,CCL8,ITGAX,TRIM25,CD38,CDH5,CCR1,TNNI3,TIM3,XAF1,CD40LG,CD3G,VEGFA,JAK1,RORC,MYD88,HLA-DPB1,TYK2,BPI,IL1RN,CD86,PRF1,CD3D,CD160,CD5,IFNAR1,CD3E,ANGPT1,IL23A,MMP9,PYCARD,CASP3,ICAM1,VEGFA,OLFM4,JAK1,IL18,CD40,IL13,CD38,MAVS,CFL1,CFD,CFD,SOCS3,CD11B,TNFRSF1B,HLA-DRB1,IFI44L,ARG1,OLFM4,S100A12,IFNL1,IL13,IL21,CASP3,NFKB1,IL10RB,IRAK4,HLA-DPA1,JAK1,IL18,LEF1,IL22RA1,STAT5A,CCL20,S100A12,C5AR1,CD4,TLR9,C1Q,CD177,IL27RA,SOCS1,IFIT1,TNF,C5,IL10,EMCN,JAK1,CD3G,C3,CCR2,CCR7,ITGAX
CD40LG,RAGE,CD28,C5AR1,VEGFA,NFKB2,IFNAR1,OASL,IL1R1,IL6,IFNAR2,IL23A,IL12A,CD3E,IFNAR2,CCL3,CCL20,CXCR4,CXCL2,CD44,THBD,CCR2,BNP,CD56,CD14,CCL2,CD4,ICAM1,JAK2,IL2RA,NFKB1,HLA-DOB,SOCS1,ITGAM,CD40,CD28,CD19,CD3E,BTLA,CD7,IFNAR2,CD3D,ANGPT2,IL23R,MMP8,CASP1,IL1R2,SELE,VCAM1,CHI3L1,JAK2,IL21,CD40LG,CCL3,CD69,TBK1,ALOX5AP,C1QA,C1QA,NFKB1,CD64,IL1R1,HLA-DQA1,IFI27,PGLYRP1,CRISP3,MMP9,IFNL2,CCL2,IL22,BLK,RELA,IL12A,MYD88,HLA-DPB1,JAK2,IL18R1,IFITM1,IL23A,STAT5B,CSF1,S100P,C6,FOXP3,MYD88,CFH,CEACAM8,CCL2,SOCS3,NFKB1,TNFRSF1A,C1QA,IL12A,RUNX1T1,JAK2,GZMB,C5,CCR5,CXCR3,NCF1
FCGR1A,CD36,CTLA4,C5AR2,CR1,RELA,IFNAR2,RSAD2,IL1RN,IL6R,IRF2,IL23R,IL12B,CD4,IRF1,CCL4,CXCL1,CXCL12,TRIM58,VEGFA,PROCR,CCR5,NPPB,IL15R,ORM1,CCL3,CD8A,VCAM1,SOCS3,CTLA4,IL1A,HLA-A,SOCS3,ITGB2,CD40LG,CTLA4,CD38,CD3G,VEGFA,CD11B,TLR4,CD19,TEK,IL27,ELANE,CASP4,CASP4,TRAF1,SELE,MMP25,TYK2,IL27,CEACAM1,CCL4,CD8A,IL10,ANXA3,C1QB,C1QB,RELA,CCR2,IL6R,HLA-DQB1,IFIH1,BPI,TCN1,MPO,IFNL3,CCL3,IL27,NFKB1,IKBKG,IL12B,STING1,HLA-DMA,TYK2,IL18RAP,CCL20,IL23R,STAT6,ENRAGE,NLRP3,CFH,IL17A,IRAK4,CFB,HLA-DRA,CCL3,JAK1,NFKB2,TNFRSF1B,C1QB,IL12B,NFIA,STAT1,PRF1,CFH,CXCR1,CCR1,NCF2
FCGR2A,MPO,PDCD1,CFH,CASP5,RELB,TGFB1,STAT1,NLRP3,IL10,IRF4,IL27,IL23A,CD8A,IRF3,CCL5,CXCL2,CD10,IGSF3,IL1R1,F3,CXCL1,MYH7,TNFAIP3,NGAL,CCL4,CD8B,PECAM1,CD14,PDCD1,IL1RN,HLA-B,ISG15,ITGAX,CD80,PDCD1,CD27,CD4,KDR,CD11C,TLR2,CD20,PECAM1,IL27RA,MPO,TLR3,CASP5,BIRC3,MMP3,PGLYRP1,IRF1,TNF,VEGFA,CCL5,CD4,IL10RA,SPI1,C1QC,C1QC,IRF7,CX3CR1,IL6ST,ITPKC,DDX58,CRISP3,MMP8,ELANE,CD3D,CCL4,TGFB1,NFKBIL1,CHUK,IL17A,IFI16,HLA-DMB,ISG15,TNF,CFB,IL27,JAK1,PDCD1LG1,CASP1,CFB,IFNG,NFKB1,CD46,HLA-DRB1,CCL4,JAK2,RELA,IFNG,C1QC,IL13,NFIB,STAT2,GNLY,C3AR1,CXCR2,CASP5,NCF4
FCGR3A,ELANE,CD274,CFB,NLRP3,REL,TGFB2,CD163,AIM2,IL15,STAT4,EBI3,IL27,CD19,IRF7,CXCL10,CXCL5,MME,RUNX1,IL1RAP,PLAT,CXCL2,MYL2,NFKB1,MMP9,CCL5,CD19,SELE,CD163,LAG3,IL4,HLA-C,ISG20,FCGR3A,CD86,CD274,ITGAM,CD8A,FLT1,CD163,MYD88,CD14,CDH5,IFNG,LCN2,TLR7,CD8A,SQSTM1,STING1,RETN,IRF7,TNFAIP3,VEGFC,ICAM1,FOXP3,TGFB1,RUNX1,C2,C2,IRF3,CD33,CCR2,CASP3,EIF2AK2,OLFM4,PGLYRP1,LCN2,CD3E,CCL5,C1QA,LTA,IKBKB,IL17F,NFKB1,HLA-DQA1,ISG20,TNFRSF1A,DUSP4,IL27RA,JAK2,LIFR,CASP5,CFD,PRF1,NFKB2,CD55,HLA-DQA1,CCL5,ISG15,RELB,IFNGR1,C2,IL21,NOS3,IRF1,PDCD1,C5AR1,CD3D,CR1,CYBB
CCR2,CTSG,LAG3,CFD,GSDMD,NFKBIA,TGFB3,RTN1,GSDMD,IL15RA,STAT5A,CXCL8,IL2,MS4A1,IRF9,IFNG,CXCL6,CD15,BCL2A1,IL1RL1,SERPINE1,CXCL8,ACTC1,RELA,MMP2,CCL19,CD22,SELP,CD68,HAVCR2,IL18,HLA-E,MX1,FCGR3B,ICOS,LAG3,CD14,CD8B,PECAM1,CD206,NFKB1,CD16,VWF,IFNGR1,ARG1,TLR8,CD8B,EBI3,IRF3,S100P,IRF9,TNFAIP6,VEGFR1,VCAM1,IL2RA,TGFBR1,TRIM58,C4A,C4A,CXCL1,CD115,CCR5,BLK,ADAR,CHI3L1,RNASE2,ARG1,CD3G,CXCL8,C1QB,TGFB2,TBK1,IL18,NFKB2,HLA-DRB5,IFIT1,TNFRSF1B,IRAK2,CCL2,JAK3,HGF,IL18,CFI,GZMB,RELA,CD59,HLA-DQB1,CCL7,OAS1,IKBKG,IFNGR2,CFH,IL22,EDN1,IRF3,LAG3,C1QA,CD3E,LBP,CD177
S100A9,LTF,IL2RA,CR1,HMGB1,NFKBIB,TGFBR1,CACNA1E,PYCARD,IL18,STAT5B,CXCL10,IL7,GATA3,STAT1,IL10,CXCL9,FUT4,CCL3L1,JAK2,ANGPT1,CXCL12,TTN,IRF3,HNE,CCL20,CD27,VWF,CD3E,TIGIT,BCL2L1,HLA-F,MX2,SELP,CTLA4,TIGIT,FCGR3A,IL2RA,ICAM1,CD86,NFKB2,CD11B,MMP9,IFNGR2,PADI4,RIG1,CD4,UBD,TLR7,CRISP3,SOCS1,TNFRSF1A,VEGFR2,SELE,CTLA4,CD4,IGSF3,C4B,C4B,CXCL2,CD40,CXCR1,IFNAR1,BST2,RETN,RNASE3,NOS2,CD4,CXCL9,C1QC,TGFBR2,IRF3,IL22,RELA,FCGR2A,IFIT2,IFNG,C4BPA,CCL3,TYK2,IL10,IL18R1,CR1,CD69,C3,MASP2,HLA-DPA1,CCL8,MX1,CHUK,TGFB1,CFB,IL23A,ICAM1,IRF7,HAVCR2,C1QB,CD3G,LRG1,CXCR1
