seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
TLR9,TRIM25,NFKB1,STAT3,NFE2L2,KIR2DL4,TYK2,STAT1,OAS2,CTLA4,APOBEC3A,OGG1,IRF7,IL33,GLO1,OAS3,TLR4,CPT1A,TLR2,STAT6,IFIH1,TLR7,STAT1,IRF1,IFNA2,SDHA,MT-ND4,NFKBIA,TLR10,CCL4,CCL2,NFKB1,IL21,CXCL8,MIR6819,PFKM,OAS1,RTN4,IL7,IFI27,CCR5,STAT2,ETF1,CCL5,CD8A,IFIT3,OSM,MX1,CCL2,CCL2,TLR3,CD8B,KHSRP,SLC6A4,IL1A,IL23A,CCL17,FOXN1,CCL5,IL23A,SIGLEC1,TLR7,CD3D,IFITM3,TNFRSF1A,HECW1,BCL2,ZYX2,CCL4,CAT,COX4I1,CCL5,TLR7,TRPM2,CAT,IFIT1,SIK2,IL6,PDCD1,CCL5,GBP1,GBP1,CXCL9,JAK1,EXOSC5,NDUFS1,STAT5A,OAS3,RNASEL,IL1B,HSPA1A,ZBP1,NDUFS1,HECW1,CCL5,CD274,CD3D,OAS1,IFIT2,TPH2
NFKB1,FAM111A,NFKBIA,JAK1,COX4I1,ARG1,SOCS1,STAT3,OAS3,PDCD1,IFI16,STAT1,IRF1,TNFSF13B,SMU1,MX1,TLR3,PPARGC1A,IFNG,IRF1,DDX58,TLR9,STAT2,IRF5,IFNB1,SDHB,MT-CO1,CDKN1A,P2RX1,CCL7,CCL5,RELA,IL22,CCL2,MAPK4,ATP5F1A,OAS2,ISYNA1,IL2,IFI44,CCR4,USP18,AK3,NKG7,CD28,MX1,IFNB1,RSAD2,CCL4,CCL5,TLR9,LCK,METTL3,SLC6A2,IL1B,IL27,CCL22,PRDX3,CCL7,IL24,IFI27,TLR9,CD4,IFIT1,TNFRSF1B,MAD1L1,CASP3,ZUPREST005,CCL5,CXCL9,ATP5F1A,CCL7,TLR8,P2RX4,NOS2,IFIT2,KRT1,IL10,CTLA4,CCL17,PSMB8,PSMB8,CXCR3,JAK2,RPLP0,ATP5F1A,NFKB1,MX1,HSP90AA1,TNF,HSPA1B,STAT1,SDHB,MAD1L1,IFNG,IL6,CD3E,OAS2,IFIT3,TNF
NFKB2,CASP1,IRF7,TYK2,ATP5F1A,ARG2,SOCS3,IRF7,MX1,ICOS,PLSCR1,STAT2,ISG15,IL21,TXNRD1,MX2,TLR9,SLC25A20,SOD2,IRF3,BST2,NFKB1,CXCL10,TNF,CCL2,ATP5F1A,MT-CO2,CD69,P2RX2,CCR2,CXCL10,KLF2,IL23A,CCL7,ARRB1,NDUFS1,IFI27,BZW2,IL15,IFI44L,CXCR5,GBP1,DNAJB4,GNLY,ICOS,MX2,IFIT1,BST2,P2RX7,CCR5,CXCL10,ZAP70,MRRF,HIF1A,IL6,TGFB1,CSF2,SUCLA2,CCL8,IL25,IFI44,TLR3,CD8B,STAT1,TNFRSF10B,LASP1,ATP5F1A,ZUP103,CCL7,CCL2,ATP5F1B,CCL11,NFKB1,P2RX7,PTGS2,IFIT3,PTPRF,TNF,LAG3,HLA-DRA,PSMB9,PSMB9,CXCR4,SOCS1,PPIL6,SDHA,NFKBIA,MX2,HSPA1A,CCL2,HSP90AA1,STAT2,COX4I1,LASP1,LTA,IL1B,CD3G,OAS3,OAS2,IL6
RELA,RIPK3,IRF3,SOCS3,ATP5F1B,PTGS1,NFKB1,P2RX7,RSAD2,CD80,HK3,STAT3,IFIT1,LTA,TRAF3IP2,IFIH1,NOD2,SDHA,GPX4,IRF7,IFITM1,RELA,CXCL11,IL6,CCL3,ATP5F1B,SDHB,OAS1,P2RX3,CX3CR1,GBP1,KLF13,IL27,TLR3,GOLGA4,COX5B,IFI44L,TENT2,IL15RA,IFIT1,IL2RB,GBP4,TOOX2,PRF1,PDK4,IL6,IFIT2,NFKB1,TLR3,CXCR3,CCL2,NKG7,NFATC1,VEGFA,IL8,TNFSF13B,CSF1,TFB2M,CCL11,IL26,IFI44L,TLR2,CD28,STAT2,TNFRSF10A,SNX11,ATP5MC2,ZUFSP,CCL17,CCL5,UQCRC1,CCL17,STAT1,JAK1,CCL5,IFITM1,FAM131B,IFNG,TIGIT,HLA-DRB1,TAP1,TAP1,CCL5,SOCS3,TXNIP,UQCRC1,RELA,IFIT1,HSPA1B,CCL4,HSP90AB1,TRIM22,PFKM,SNX11,CD4,TNF,PTPRC,OASL,OAS3,IL1B
RELB,CLEC2B,TLR2,NFKB1,UQCRC1,PTGS2,RELA,TLR2,DDX58,CD86,KCNJ5,IRF7,IFIT3,CXCL11,RAI14,IFI44,MYD88,NDUFS1,CAT,NFKB1,IFI35,STAT1,CXCL9,IL1B,CCL4,ATP5F1C,NDUFA1,OAS3,P2RX4,CSF1,OAS1,ZBTB7A,IL33,TLR4,ABCE1,CYCS,IFI6,RBM7,IL1RN,IFIT2,HLA-DQA1,IL1A,RNF7,KLRD1,SLC2A4,IL6R,IFIT3,RELA,TLR4,STAT1,CCL5,GNLY,NFKB1,ANGPT1,IL10,TNFSF10,CSF3,MED8,IL21,IL27,DDX58,NFKB1,PTPRC,IRF7,FAS,TMEM176A,ATP5PF,ZUFSP-AS1,CCL19,IL17A,UQCRC2,CCL19,STAT2,JAK2,CXCL9,IFITM2,SAT1,CXCL8,HAVCR2,ATP5F1A,TAP2,TAP2,IL6,IRF7,MMP14,COX4I1,IRF1,IFIT2,HSPA8,CCL5,PRF1,TRIM25,PDK4,TMEM176A,CD8A,IL10,LCK,RSAD2,OASL,CXCL8
REL,IL1RN,TLR9,NFKBIA,UQCRC2,SOD1,IKBKB,TLR3,IFI44L,LILRB2,IL10,IRF9,IFIT5,CXCL3,FBXO46,IFI44L,TRAF6,NDUFS2,GCLC,RELA,GBP1,STAT3,TNFSF10,IL10,CCL5,CPT1A,NDUFA2,MX1,P2RX5,CSF2,MX1,CEBPB,IL15,TLR7,IL2RB,BAX,GBP1,DHX37,OAS1,IFIT3,HLA-DQB1,IL1B,MBOAT7,KLRC1,CPT1A,IL1B,IFI44,NFKBIA,HLA-DRA,STAT3,IL10,PRF1,NR1D2,ANGPT2,IL12A,IL1A,IFNA1,SNURF,IL22,IL28A,TLR3,RELA,HLA-DQB1,TLR4,FASLG,M6PR,COX4I1,ZUF2,CCL20,IL7R,CYCS,CCL20,STAT3,STAT3,CXCL10,IFITM3,VWA3A,CCL2,TOX,ATP5F1B,HLA-A,HLA-A,IL1B,IRF3,ALOX15,CYCS,IRF7,IFIT3,HSPE1,CXCL9,GZMB,USP18,CPT1A,M6PR,CD8B,STAT1,ZAP70,IRF7,DDX58,IL10
STAT1,IRF9,CXCL10,RELA,PPARGC1A,CYBA,MAPK1,TLR9,IFI27,CCR5,TNF,MX1,IFI27,ISG15,PCDHGA11,IFIT1,IRAK4,ATP5F1A,GCLM,NFKBIA,GBP2,STAT4,LY6E,IL18,CCL7,CPT2,ATP5F1A,IFIT1,P2RX6,TGFB1,ISG15,CEBPD,IL1A,TLR8,CCR4,SOD2,CXCL9,SLC1A2,OAS2,IFIT5,HLA-DRB1,IL1R1,VPS29,STAT1,CPT2,IL1R1,IFI44L,TNFAIP3,CD40LG,JAK1,IL12B,GZMB,NUFIP2,ICAM1,IL12B,IL7,IFNB1,DCTN2,IL23A,IL28B,NFKB1,NFKBIA,HLA-C,TLR3,TLR4,CYP26B1,COX7B,ZUCH,CCL22,IL2RA,TOMM22,CCL21,IRF1,IL2RB,IL1B,RSAD2,TNFSF10,CCL4,PDCD1LG2,ATP5MC3,HLA-B,HLA-B,IL10,NFKB1,RPL8,CAT,SOCS3,IFI44,ATP5F1A,CXCL10,KLRD1,CXCL10,UQCRC1,CYP26B1,PRF1,STAT3,IRF9,IRF9,TLR3,IL12A
STAT2,ADCY4,TNFSF10,IKBKB,PPARG,NFKB1,MAPK8,IL18,STAT1,CCR6,AAAS,MX2,IFI44,MX1,TNN,IFIT2,STAT1,UCP2,GSTP1,TLR4,GBP4,JAK1,ADAR,IL12B,CCL8,ACADM,ATP5F1B,IFIT2,P2RX7,PDCD1,ADRB2,IRF1,TLR2,TLR9,HLA-DQA1,GPX1,CXCL10,IFIH1,MX1,OAS1,HLA-DRA,IL1RN,CYFIP2,STAT2,ACADVL,IL10,ISG15,NFKBIZ,CD38,JAK2,IL18,STAT1,PDCD6,VCAM1,IL18,IL15,STAT1,PGK1,IL27,IL29,NFKBIA,IKBKB,NCR1,NFKB1,TLR2,GFIN1,CYCS,ZUBR,CXCL12,TGFB1,TIMM17A,CCL22,IRF7,IL2RA,IL18,IRF7,ACIN1,CXCL10,CD274,NDUFS1,HLA-C,HLA-C,IL4R,NFKBIA,DUSP22,SOD2,TGFBR1,IFI44L,ATP5F1B,CXCL11,CD38,IL6,NDUFB8,ICA1,GZMB,JAK1,OAS2,STAT1,IFITM1,IL12B
STAT3,PLSCR1,TGFB1,TGFB1,PPARA,IFIH1,MAPK14,IL12B,STAT3,CXCL10,ABCA1,ISG15,IFI44L,OAS1,EWSR1,IFIT3,STAT3,SOD2,CASP1,TLR2,GBP5,JAK2,IL1B,IFNG,CCL11,ACADL,HK1,ISG15,TRPV1,CTLA4,NR3C1,FOS,TLR3,HSPA1A,PRG4,CAT,CXCL11,GPX2,ISG15,OAS2,PDCD1,IL6,CARMIL2,JAK1,SDHA,IL2,MX1,IKBKB,CD4,SOCS3,IFIT1,STAT3,PGM2,PECAM1,IL2,IL17A,STAT3,PRKCH,IL32,IFNG,REL,IKBKG,KLRD1,NFKBIA,TLR3,CTDSPL2,NDUFA4,ZTTK1,MX1,TGFBR1,PINK1,CCR2,IRF9,CD38,CASP1,IRF9,CERCAM,CCR5,ENTPD1,NDUFS2,HLA-DRA,HLA-DRA,NFKB1,RELA,SLC37A4,GPX1,TGFB1,RSAD2,CYCS,IL18,CD44,TNF,PRDX3,DBNDD1,NKG7,JAK2,OAS3,STAT3,IFITM2,TNFRSF1A
STAT5A,PDE1B,HSPA1A,TGFB3,SLC2A4,IFI27,CREB1,IL23A,JAK1,CXCL9,ABCA9,OAS1,IFI35,OAS2,BRPF3,IFIT5,STAT5B,GPX1,BAX,TLR3,HERC5,SOCS3,IL6,TGFB1,CCL17,ACADVL,HK2,EIF2AK2,TRPV2,LAG3,CRH,JUND,TLR4,HSPA1B,OGG1,GCLM,CCL2,PLA2G2A,IFIT3,OAS3,CTLA4,IL6R,ASUN,TYK2,ATP5F1A,IL17A,MX2,PDK4,CD8A,TLR4,IFIT2,IRF7,PKN1,CD40,IL4,IL17F,STAT4,RYK,IL33,IFNA1,SOD2,ISG15,NKG7,SOCS3,TLR7,FARS2,NDUFB8,ZSWIM9,MX2,FOXP3,MFN2,CCR5,JAK1,PRF1,NLRP3,STAT1,ARHGAP28,CCR7,KLRD1,NDUFA10,HLA-DRB1,HLA-DRB1,NFKBIA,REL,AGO2,PRDX1,TGFB2,DDX58,COX4I1,IL12B,CD40,IFNG,LCK,ALS2,KLRD1,SOCS1,IFITM1,STAT4,MX2,TLR4
STAT5B,APOBEC3A,HSPA6,ESRRA,SLC2A3,TLR3,FOS,IFIT1,TRAF3,CCL2,ABCF1,OAS2,OAS1,OAS3,SCUBE2,IRF7,STAT5A,CAT,BAD,HLA-DRA,PLSCR1,PTPN6,CXCL8,CXCL8,CCL19,SLC25A24,PFKP,IRF7,TRPV3,HAVCR2,HSD11B1,FLT1,TLR5,HSP90AA1,IL6,HMOX1,CCL3,VWA8,IFI44L,OASL,LAG3,IL10,TRAM2,PSMB8,ATP5F1B,IL18,OAS1,CPT1A,B2M,TLR7,IFIT3,TLR4,PRKAA1,CD19,IL5,IL1RN,STAT5A,VAMP5,IL6R,IFNA2,GPX1,MX1,GNLY,RELA,TLR9,PCGF3,NDUFS1,ZSWIM8,OAS1,IFIT1,DNM1L,CXCR3,JAK2,GZMB,PTPN22,STAT2,TTC23,STAT1,NKG7,CYCS,CXCL9,CXCL9,IRF7,MAPK1,WDR33,HK1,TGFB3,IFI6,COX5A,IL23A,CD40LG,IL1B,CD3E,CASP10,GNLY,SOCS3,IFITM2,JAK1,IRF9,TLR2
IRF7,HK3,PDK4,APP,PRKAA1,TLR7,JUN,IFIT3,IRF7,CCL5,ABHD15,OAS3,OAS2,IFI27,SAMM50,IRF9,JAK1,GCLC,FADD,HLA-DRB1,USP18,IRF7,IL10,CCL2,CCL20,SLC25A12,LDHA,IRF1,TRPV4,TIGIT,PRKAA1,USF2,TLR7,HSP90AB1,IL10,NFE2L2,CCL4,TYR,STAT1,MX1,TIGIT,IL17A,SLC39A4,PSMB9,TFAM,IL18R1,OAS2,CPT1B,NR3C1,TLR9,HLA-DRA,TLR3,PRKAR1A,CD3D,IL13,IL13,STAT5B,PBLD,IL1R1,IFNB1,PRDX3,OAS1,GZMB,HIF1A,NLRP3,C20orf78,SDHA,ZSWIM7,OAS2,MX1,PRKAA1,CXCR4,PIK3R1,NKTR,STAT1,TLR3,BAT3,STAT3,KLRC1,COX4I1,CXCL10,CXCL10,JAK1,MAPK3,SLC2A11,PFKM,TLR4,IFITM3,NDUFA2,TLR2,CCR5,IL1A,CD28,CFLAR,CD69,KLRC1,MX2,JAK2,TBK1,TLR3
IRF9,KCNJ5,NR3C1,CD74,PRKAA2,HLA-DRB1,ATF3,IFITM1,IRF3,CCL19,ACAA2,IFI35,OAS3,IFI44,TENM2,NR3C1,JAK2,GCLM,TFAM,HLA-DPA1,PARP9,IRF5,IL15,CCL5,CCL22,SLC25A20,LDHB,IRF3,ADRB1,TOX,PRKAA2,TNF,TLR8,ATP5F1A,IL1B,FOXO3,CCL5,SMPDL3B,STAT2,MX2,HAVCR2,IL17F,ENPEP,TAP1,POLG,IL21,OAS3,PPARGC1A,BDNF,NFKB1,HLA-DRB1,HIF1A,PUM2,CD3E,TNF,IL11,STAT6,PPP1R14C,IL1R2,IFNL1,CAT,OAS2,PRF1,PDK4,CASP1,CD74,SDHB,ZSWIM6,OAS3,RSAD2,PRKAA2,CX3CR1,AKT1,NKG7,STAT3,TLR4,CFLAR,IRF7,GZMB,COX5A,CXCL11,CXCL11,B2M,MAPK14,SLC2A14,PKM,TLR3,STAT1,NDUFA5,TLR3,CCR7,IL10,IL2RA,TFPI,CD38,HLA-DRB1,CXCL8,TYK2,DHX58,CD14
SOCS1,STAT1,P2RX7,CIITA,NR3C1,CD44,HIF1A,IFITM3,NFKB1,IFI27,ACOT11,IFI27,OASL,IFI44L,PAPSS2,FKBP5,TYK2,TXN,NDUFB8,HLA-DPB1,ADAR,CD19,IL18,CXCL10,CCL24,UCP2,SLC2A3,NLRP3,ADRB2,NR4A1,SIRT1,IL6,TLR9,ATP5F1B,IL12A,SIRT1,CCL19,TBRG4,STAT3,ISG15,TOX,IL18,PGK1,TAP2,HMOX1,TGFB1,OASL,PPARGC1B,PER1,RELA,HLA-A,AKT1,REPIN1,CD4,IFNG,CSF2,NFKB1,TFB1M,TNFRSF1A,IFNL2,NFE2L2,OAS3,KLRK1,LDHA,CASP3,DEFA1,UQCRC1,ZSWIM5,OASL,OAS3,SIRT1,TLR2,MTOR,HSPA1B,IRF1,TLR9,TFPI,IRF1,PRF1,SDHB,CCL2,CCL2,HLA-DRB1,MAPK8,COL4A1,LDHA,TLR7,STAT2,NDUFA9,TLR4,CXCR4,IL18,STAT1,NDUFAF7,CD40LG,CXCL10,IL6,CD4,TLR9,CD40
SOCS3,STAT2,SLC2A3,HLA-DRA,ADRB2,CD38,EPAS1,RSAD2,NFKBIA,IFI44L,ACPP,IFI44,MX1,IFIT1,EDF1,ADRB2,NFKB1,TXNRD1,COX8A,HLA-A,TRIM25,CD4,TNF,CCR7,CXCL9,UCP3,PDHB,CASP3,ADRA2A,EOMES,SIRT3,IL1B,ISG15,ATP5F1C,IL12B,PRKAA1,CXCL13,BTN3A3,IRF7,RSAD2,GZMB,TNF,FCGBP,IFIT2,NFE2L2,TGFBR2,RSAD2,NRF1,PER2,PPARGC1A,HLA-B,MTOR,RNF141,CD8A,CCL2,CSF3,NFKB2,PRDX1,TNFRSF1B,IFNL3,PPARA,IFI27,FCGR3A,ENO2,CASP8,C2CD5,UQCRC2,ZSWIM4,ISG15,IFIT3,SIRT3,TLR3,NR3C1,HSPD1,IRF5,DDX58,NDUFAF7,NFYA,GNLY,SDHA,CCL3,CCL3,HLA-DPB1,PTGS2,SLC38A1,CPT1A,MYD88,STAT3,UQCRC1,TLR5,PFKFB3,IL15,STAT3,RBM5,HLA-DRA,CCL5,TNF,CD8A,IL18,CD4
JAK1,IRF7,LDHA,HLA-DRB1,ADRB1,STAT1,VEGFA,CXCL9,SETDB1,IFIT1,ACTL6A,IFI44L,MX2,IFIT2,CLIC3,ADRB1,RELA,NQO1,P2RX7,HLA-B,EIF2AK2,CD8A,TGFB1,TLR4,CXCL10,TFAM,PDHA1,CASP8,ADRA2B,TBX21,PPARGC1A,IFNG,OAS1,MT-ND1,IL18,MAPK8,CD3D,KLF6,IRF3,IRF7,PRF1,TNFRSF1A,TSPOAP1,IFIT5,SOD2,PPARGC1A,IRF7,TFAM,CLOCK,NDUFS1,B2M,PDK4,SNAP23,KLRK1,CCL3,CXCL9,RELA,GPX3,IL10RA,CXCL1,PPARGC1A,IFI44,KLRB1,GAPDH,BCL2,PDK2,PRKAA1,ZSWIM3,IFIT1,IRF7,PPARGC1A,TLR4,SLC25A24,SOD2,NFKB1,IFIH1,RBM5,NFKB1,GZMA,SLC2A4,CCL4,CCL4,CD4,NOS2,CECR7,ACADM,TRAF6,IRF7,UQCRC2,TLR7,PFKFB4,CXCL8,JAK1,MTMR7,HLA-DRB1,CXCL9,CCL2,CD8B,IL12A,CD8A
JAK2,ISG15,NDUFB8,HLA-DPA1,CHRNA7,STAT3,NOS2,CXCL11,TRIM28,ISG15,ADAM15,IFIT1,RSAD2,IFIT3,GTF2I,ADRA2A,NFKBIA,HMOX1,TRPV1,HLA-C,IFITM2,CD8B,CCL2,TLR3,CXCL11,PPARGC1A,CS,STAT1,ADRA2C,PPBP,PPARA,CCL2,OAS2,MT-ND2,IL23A,IL32,CD3E,PYCR1,TLR4,IRF9,NKG7,TNFRSF1B,IL23A,IRF9,CAT,PPARGC1B,IRF9,SLC25A3,ARNTL,NDUFS2,CD14,CPT1A,SORL1,NKG7,CCL4,CXCL11,RELB,VAMP8,IL10RB,CXCL2,TFAM,IFIT1,TRGC1,HK2,BAX,CYB5D2,PRKAA2,ZSWIM2,IFIT2,TLR4,PPARA,TLR7,SLC25A4,GPX1,RELA,NLRP3,MTMR7,NFKBIA,TRAC,SLC2A3,CCL5,CCL5,CD8A,HMOX1,OSGIN2,ACACB,HLA-DRA,IRF9,SDHA,TLR8,HK2,CCL2,SOCS3,SLC7A2,HLA-B,IDO1,S100A8,CD14,IL12B,CD8B
IFIT1,MX1,ISG15,HLA-DPB1,CRH,JAK1,ARG1,CCL19,DNMT1,OAS1,ADCY2,IFIT2,NDUFA1,RSAD2,JAK1,ADRA2B,IKBKB,NOS2,ASIC3,PPARGC1A,SIGLEC1,CD14,CCL3,TLR2,CXCL12,NRF1,ACLY,STAT3,NDUFB3,PF4,PPARG,CXCL10,OAS3,MT-ND3,IL27,CXCL10,CD4,IL1B,TLR3,STAT1,KLRD1,CXCL9,ITPR2,GZMK,GPX3,PPARG,STAT1,ATP5F1A,MTOR,COX4I1,CD36,PPARGC1A,ESRRA,GZMB,CCL5,IL2RA,IRF1,ABCA9,CCR5,CXCL3,NRF1,IFIT3,CD19,SLC2A1,PDCD1,POMGNT1,PPARA,ZSWIM1,IFIT3,TLR7,NR3C1,TLR8,ATP5F1A,PRDX1,BCL2,MYD88,SLC7A2,JAK1,CD3D,PDK4,CCR5,CCR5,CD8B,NR3C1,EIF6,ADRB2,HLA-DRB1,IRF1,SDHB,TLR9,NDUFS1,CCL5,NR3C1,ARF5,HLA-A,IRF7,S100A9,FCGR3A,CXCL8,CD28
IFIT2,MX2,MX1,HLA-DQA1,CRHR1,IRF7,PTGS2,CCL20,DNMT3A,OAS3,ADD3,IFIT3,NDUFA2,IRF7,NDC1,ADRA1A,PRKAA1,ADRB2,TRPM3,PPARGC1B,TNF,FCGR3A,CCL4,CD4,CXCL13,ADRB2,ACACA,SOCS1,NDUFS1,SELP,CPT1A,CXCL9,MX1,MT-ND4,CXCL8,IL18,CD8A,DENND4A,NLRP3,STAT2,MS4A1,CXCL10,SOD1,GZMH,LDHA,PPARA,STAT2,COX4I1,RPTOR,ATP5F1A,PPARGC1A,SLC2A4,CD74,PRF1,CCL7,IL6R,IRF3,NFE2L2,CCR2,CXCL5,COX4I1,RSAD2,MS4A1,PFKFB3,CD274,VEGFA,PPARG,ZSWIM15,IFIT5,TLR3,NR3C2,TLR9,ATP5F1B,TXNRD1,PPARA,TRAF6,ARF5,JAK2,CD4,PDK1,CCR7,CCR7,CD3D,CRH,CYP4F3,CXCR3,HLA-DQB1,JAK1,SOD2,HLA-DPA1,NDUFS2,CCL3,HTR2A,SARM1,B2M,ISG15,S100A12,NCAM1,CCL2,CTLA4
IFIT3,OAS1,MX2,HLA-DQB1,TP53,ISG15,SOD1,B2M,TET2,MX1,ADGRG3,DDX58,NDUFA4,IRF1,ITPK1,NDUFS1,PRKAA2,ADRB1,ABCC1,PPARA,IL6,CD80,CCL5,CD8A,NKG7,ADRB1,FASN,SOCS3,NDUFS2,VWF,CPT2,CXCL8,MX2,MT-ND4L,CXCL9,CCL5,CD8B,RORA,DDX58,JAK1,CD19,CXCL11,SDHB,KLRB1,LDHB,NFE2L2,SOCS1,COX5A,PDK4,ATP5F1B,NR3C1,ATP5F1A,PDK4,GNLY,CXCL9,IL10RB,IRF5,NLRP3,NDUFA2,CXCL8,NDUFS1,IRF7,CD79A,MYC,CTLA4,CCNB1,SLC2A4,ZSWIM14,IFITM1,MYD88,CRH,MYD88,COX4I1,ATP5F1C,PPARG,HLA-DRA,SARM1,SOCS1,CD8A,PPARGC1A,CCR1,CCR1,CD28,POMC,SEC11C,CCR5,HLA-DQA1,JAK2,GPX1,HLA-DPB1,NDUFV1,CCL4,COMT,POLDIP2,MICB,OAS1,PTGS2,CD19,CCL5,PDCD1
ISG15,OAS2,OAS2,HLA-DMA,BAX,TNF,SOD2,HLA-DQB1,HDAC1,RSAD2,ADIPOR1,IFIH1,NDUFS1,GZMB,SHc1,NDUFS2,MTOR,ACADS,ABCG2,PPARD,IL1B,CD86,CCL7,CD8B,PRF1,CHRM2,CPT1A,PFKFB3,NDUFS7,ITGA2B,PDK4,HLA-DRB1,IFI44,MT-ND5,CXCL10,RBM41,CD28,INPP5D,MAVS,TYK2,CD27,CXCL8,SNRPA1,FCGR3A,STAT1,NRF1,USP18,ACADM,PFKFB3,SDHB,ADRB2,UCP2,IFIT1,FASLG,CXCL10,IL1R1,IRF7,SOD2,NDUFA3,CXCL9,NDUFS2,IRF3,CD79B,EIF4E,CD14,PPP2R2B,HK2,ZSWIM13,IFITM2,NFKB1,CRHR1,TRAF6,NDUFA1,ATP5MC1,CPT1A,HLA-DRB1,POLDIP2,SOCS3,CD8B,PPARGC1B,CXCR3,CXCR3,PDK4,FKBP5,SP100,TLR4,HLA-DPB1,TYK2,CAT,HLA-DQA1,NDUFA4,CXCL9,TLR2,PLXND1,ICAM1,OAS2,NLRP3,CD40,CXCL11,LAG3
MX1,OAS3,OAS3,HLA-DMB,BCL2,IL6,CAT,HLA-DRB1,HDAC2,GBP1,ADRB2,CMPK2,NDUFS2,PRF1,DFFA,NDUFA10,RPTOR,ACAD8,CCL2,PPARG,CXCL8,CD40,CCL20,CD14,GZMB,CHRM3,CPT2,SLC2A3,NDUFV1,ITGB3,HIF1A,HLA-DQB1,IFI44L,MT-ND6,CXCL11,LYRM1,CTLA4,TM7SF3,MYD88,NDUFS1,CD38,CCL2,MRPL10,CD247,STAT3,SIRT1,BST2,ACADVL,IDO1,UQCRC1,SOD2,SOD2,IFITM1,CASP3,CXCL11,IL1R2,IRF9,GPX1,NDUFA4,CXCL10,NDUFA9,SOD2,SPIB,OAS1,CD4,DAB1,PFKM,ZSWIM12,IFITM3,RELA,CRHR2,IRAK1,NDUFB8,NDUFS1,ACADM,HLA-DPA1,PLXND1,TLR2,HLA-A,PPARA,STAT2,STAT2,CPT1A,HSP90AA1,CYTH1,TLR2,HLA-DPA1,NR3C1,PRDX3,HLA-DQB1,CYCS,CXCL11,TLR3,AK2,VCAM1,CPT1A,TLR7,CD80,CXCL13,NR3C1
OAS1,IFIT1,OASL,C1QB,CASP3,IFNG,GPX1,NR3C1,SIRT1,PSMB9,AKIRIN2,HERC5,NDUFS3,GNLY,ADRBK2,NDUFA13,RHEB,BDNF,CCR7,SIRT1,IL10,HLA-DRB1,CXCL1,CD19,GZMA,NR3C1,HIF1A,SLC2A1,SDHA,GP1BA,VEGFA,HLA-DPA1,IFIT1,MT-CO1,CCL2,MAGED2,PDCD1,ATF7IP,TRAF6,NDUFA5,IL7R,CCL4,TRMT10B,FASLG,JAK1,SIRT3,DDX58,HADHB,SLC25A24,UQCRC2,CAT,GPX3,IFI27,BAX,CCR5,IL4R,SOCS1,CAT,NDUFA5,CXCL11,ATP5F1A,SOD1,EBF1,OAS3,CD8A,HNRNPA2B1,PFKFB3,ZSWIM11,STAT1,PTGS2,AVP,NFKB1,NDUFS1,NDUFA5,SDHB,HLA-DPB1,AK2,TLR4,HLA-B,PPARD,IRF9,IRF9,ACADM,HSPA1A,GOLGA4,TLR9,CD4,PPARA,BCL2,HLA-DRA,COX7A2,CXCL13,MYD88,CD38,SELL,CPT1B,TLR9,CD86,HLA-DRA,FKBP5
