seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
,CD177,MAD1L1,HECW1,HECW1,REL,CHUK,HECW1,MEF2C,CD40,PSMB9,VEGFB,AC092491.1,CCL3,,gene_4022,HECW1,HECW1,HECW1,IL10,CXCL11,STAT3,MAD1L1,DIAPH1,HECW1,CD40,HECW1,ANKIB1,HECW1,IL18R1,HECW1,HECW1,HECW1,IRF9,HECW1,S100A12,CCDC12,HECW1,HECW1,,LRG1,UBD,NFYA,SCYL3,AGK,HECW1,HECW1,MFSD2A,CD53,S100A8,RPL17-C18orf32,HECW1,HECW1,IL6,,,HECW1,CFH,STPG1,HECW1,HECW1,BAD,HECW1,HECW1,HECW1,HECW1,HECW1,HLA-DOB,ZNF549,HECW1,HECW1,SLC22A4,HECW1,HECW1,HECW1,HECW1,HECW1,XXyac-YX155B6.7,BST2,,HECW1,FOS,IKZF1,HECW1,HECW1,TNFRSF1B,TLR3,,CD40,INTS3,HECW1,BAX,NLRP3,GENE_1229,CD274,,CXCL10,NFKB1,CD40,UBD
,IL6,LASP1,MAD1L1,MAD1L1,IKBKG,IKBKB,MAD1L1,MKNK2,CD177,STAT4,SOCS1,IFI44L,CCL4,,gene_1119,MAD1L1,MAD1L1,MAD1L1,BTNL8,IL1B,NFKB1,LASP1,CRP,MAD1L1,FAM167A,MAD1L1,CYP51A1,MAD1L1,S100A12,MAD1L1,MAD1L1,MAD1L1,OAS3,MAD1L1,TGFB1,HSPB1,MAD1L1,MAD1L1,,MFSD2A,EBI3,STPG1,C1orf112,AGRN,MAD1L1,MAD1L1,MX2,CXCR2,CD14,HERV-W,MAD1L1,MAD1L1,IL10,,,MAD1L1,FUCA2,NIPAL3,MAD1L1,MAD1L1,LAP3,MAD1L1,MAD1L1,MAD1L1,MAD1L1,MAD1L1,PELI1,DNM1P17,MAD1L1,MAD1L1,ADAMTS2,MAD1L1,MAD1L1,MAD1L1,MAD1L1,MAD1L1,EMX1,RSAD2,,MAD1L1,JUN,S100A9,MAD1L1,MAD1L1,EFHD2,CXCL10,,FCGR2A,PSMB8,MAD1L1,BCL2,AIM2,GENE_2966,PGLYRP1,,IL1RN,NFKB2,CD48,VPS37C
,IL10,SNX11,LASP1,LASP1,IKBKB,TNF,LASP1,TP53,PECAM1,TAP1,TOLLIP,DEFA4,CCL5,,gene_2451,LASP1,LASP1,LASP1,MMP7,IL6,RELA,SNX11,APCS,LASP1,SMAD3,LASP1,KRIT1,LASP1,S100A8,LASP1,LASP1,LASP1,PARP9,LASP1,TGFBI,NDUFAF7,LASP1,LASP1,,CD163,SQSTM1,NIPAL3,FGR,ANKRD52,LASP1,LASP1,NLRP3,SOCS1,IFITM2,HERV-K,LASP1,LASP1,CXCL10,,,LASP1,GCLC,ENPP4,LASP1,LASP1,HS3ST1,LASP1,LASP1,LASP1,LASP1,LASP1,CD74,RP13-329D4.3,LASP1,LASP1,CCL20,LASP1,LASP1,LASP1,LASP1,LASP1,RP11-846F4.10,IFIT5,,LASP1,IL2RB,S100A8,LASP1,LASP1,MYH9,TMEM154,,ITPKC,CD38,LASP1,BCL2A1,ADM,GENE_3360,MMP8,,IL18,REL,CD83,
,NPPB,TMEM176A,SNX11,SNX11,IKBKA,TNFRSF1A,SNX11,IL36A,PDPN,WARS,INPP5D,CTD-2510F5.4,CXCL8,,gene_1771,SNX11,SNX11,SNX11,,TNF,IRF7,TMEM176A,NUDT15,SNX11,GPR19,SNX11,RAD52,SNX11,S100A9,SNX11,SNX11,SNX11,PLSCR1,SNX11,COL3A1,ARL6IP1,SNX11,SNX11,,CXCL9,COL10A1,ENPP4,CFH,APOL1,SNX11,SNX11,PCSK9,TOLLIP,IFITM3,SYN1,SNX11,SNX11,DDX60,,,SNX11,NFYA,SEMA3F,SNX11,SNX11,AOC1,SNX11,SNX11,SNX11,SNX11,SNX11,SFRP4,SHC1,SNX11,SNX11,DPM1,SNX11,SNX11,SNX11,SNX11,SNX11,CTC-320C6.1,SPATS2L,,SNX11,JAK1,CD14,SNX11,SNX11,CTSD,TLR10,,SMAD3,FCGR1A,SNX11,BCL2L1,ALPL,GENE_1096,ORM1,,IL2RA,RELA,CR2,
,TNNI3,M6PR,TMEM176A,TMEM176A,CHUK,TRADD,TMEM176A,IL36B,DPM1,ADGRE5,LYST,CTD-3063O21.2,CXCL9,,gene_3616,TMEM176A,TMEM176A,TMEM176A,,IFNG,MYD88,M6PR,IL6,TMEM176A,ADAMTS2,TMEM176A,MYH16,TMEM176A,IDO1,TMEM176A,TMEM176A,TMEM176A,SP110,TMEM176A,MMP9,MRPL51,TMEM176A,TMEM176A,,PCSK9,CCL5,SEMA3F,FUCA2,APPL1,TMEM176A,TMEM176A,PDPN,SHIP1,,ASCT1,TMEM176A,TMEM176A,TMEM154,,,TMEM176A,STPG1,CFTR,TMEM176A,TMEM176A,WNT16,TMEM176A,TMEM176A,TMEM176A,TMEM176A,TMEM176A,ITGA4,UPF1,TMEM176A,TMEM176A,SCYL3,TMEM176A,TMEM176A,TMEM176A,TMEM176A,TMEM176A,RP11-511B7.1,HERC5,,TMEM176A,JAK3,IFITM2,TMEM176A,TMEM176A,TNFRSF21,TLR1,,CD74,DAPP1,TMEM176A,BCL3,FCGR1A,GENE_4084,LCN2,,IL6R,RELB,CXCL10,
,SLC1A4,CYP26B1,M6PR,M6PR,NFKBIA,FADD,M6PR,MEF2D,SCYL3,AIF1,BTNL8,CEACAM6,CXCL10,,gene_104,M6PR,M6PR,M6PR,,IL10,TLR4,CYP26B1,TPMT,M6PR,CASP3,M6PR,BAD,M6PR,CXCL10,M6PR,M6PR,M6PR,STAT2,M6PR,MYH7,CTDSP1,M6PR,M6PR,,ARG1,DDX60,CFTR,GCLC,APPL2,M6PR,M6PR,PECAM1,LYST,,ASCT2,M6PR,M6PR,TLR3,,,M6PR,NIPAL3,ANKIB1,M6PR,M6PR,HECW1,M6PR,M6PR,M6PR,M6PR,M6PR,IKZF1,RP11-329N15.3,M6PR,M6PR,C1orf112,M6PR,M6PR,M6PR,M6PR,M6PR,CDHR3,SAMD9L,,M6PR,STAT3,IFITM3,M6PR,M6PR,CD38,TLR6,,SFRP4,CD163,M6PR,BID,HP,GENE_4898,IDO1,,TNFRSF1A,NFKBIA,CXCL2,
,SLC1A5,ICA1,CYP26B1,CYP26B1,NFKBIB,RIPK1,CYP26B1,TAB2,C1orf112,ANPEP,IL6,MMP8,SMAD3,,gene_4111,CYP26B1,CYP26B1,CYP26B1,,CXCL8,CD14,ICA1,CXCL9,CYP26B1,COPB2,CYP26B1,LAP3,CYP26B1,CXCL9,CYP26B1,CYP26B1,CYP26B1,TRIM22,CYP26B1,TNNI3,SLC25A20,CYP26B1,CYP26B1,,CORIN,TMEM154,ANKIB1,NFYA,ARFGEF1,CYP26B1,CYP26B1,PELI1,BTNL8,,SYN2,CYP26B1,CYP26B1,TLR6,,,CYP26B1,ENPP4,CYP51A1,CYP26B1,CYP26B1,MAD1L1,CYP26B1,CYP26B1,CYP26B1,CYP26B1,CYP26B1,S100A9,CTD-2254N19.1,CYP26B1,CYP26B1,FGR,CYP26B1,CYP26B1,CYP26B1,CYP26B1,CYP26B1,TFAMP2,TNFAIP3,,CYP26B1,STAT5A,TNF,CYP26B1,CYP26B1,IL1R2,HLA-DQB1,,ITGA4,CTSC,CYP26B1,BIRC2,S100A12,GENE_3462,GZMA,,CCR2,NFKBIB,CXCL3,
,ERVW-1,DBNDD1,ICA1,ICA1,NFKBIE,MAP3K7,ICA1,MAP2K3,FGR,APOBEC3A,IL10,RP11-479G22.3,RUNX1,,gene_1227,ICA1,ICA1,ICA1,,IL18,CD177,DBNDD1,ETV6,ICA1,CSMD1,ICA1,HS3ST1,ICA1,CXCL11,ICA1,ICA1,ICA1,BST2,ICA1,TNNT2,MRPL33,ICA1,ICA1,,NPPB,TLR3,CYP51A1,STPG1,ARHGEF12,ICA1,ICA1,PYCARD,DDX60,,MFSD2A,ICA1,ICA1,IL22RA2,,,ICA1,SEMA3F,KRIT1,ICA1,ICA1,LASP1,ICA1,ICA1,ICA1,ICA1,ICA1,S100A8,AC144836.1,ICA1,ICA1,CFH,ICA1,ICA1,ICA1,ICA1,ICA1,CLIC1P1,DDX60,,ICA1,STAT5B,IL1B,ICA1,ICA1,ERMAP,HLA-V,,IKZF1,FCER1G,ICA1,BIRC3,SLC22A4,GENE_1823,CD8A,,CCR5,NFKBIE,CXCL5,
,DPM1,ALS2,DBNDD1,DBNDD1,TNFAIP3,TAB1,DBNDD1,TNFRSF1B,CFH,APOL3,CXCL10,S100A9,KLF6,,gene_3649,DBNDD1,DBNDD1,DBNDD1,,LTA,PECAM1,ALS2,IFITM3,DBNDD1,ERAP2,DBNDD1,AOC1,DBNDD1,CCL8,DBNDD1,DBNDD1,DBNDD1,CCR1,DBNDD1,NPPA,IKBKG,DBNDD1,DBNDD1,,TNF,TLR6,KRIT1,NIPAL3,ARHGEF18,DBNDD1,DBNDD1,S100A12,TMEM154,,IL10,DBNDD1,DBNDD1,IFNB1,,,DBNDD1,CFTR,RAD52,DBNDD1,DBNDD1,SNX11,DBNDD1,DBNDD1,DBNDD1,DBNDD1,DBNDD1,CD14,PRELID3BP8,DBNDD1,DBNDD1,FUCA2,DBNDD1,DBNDD1,DBNDD1,DBNDD1,DBNDD1,CYP2D6,IFIH1,,DBNDD1,PIK3R1,IL4,DBNDD1,DBNDD1,CD163,TRBV21OR9-2,,LRG1,HLA-DMA,DBNDD1,BIRC5,STAT1,GENE_2751,IL2RA,,CXCR1,BCL3,CXCL6,
,SCYL3,CASP10,ALS2,ALS2,TNIP1,MYD88,ALS2,ATF1,FUCA2,ARHGAP15,IRAK4,HP,RELB,,gene_1143,ALS2,ALS2,ALS2,,IL4,VWF,CASP10,FLI1,ALS2,STIM1,ALS2,WNT16,ALS2,CCL2,ALS2,ALS2,ALS2,CD14,ALS2,NPPB,TMEM201,ALS2,ALS2,,BTNL8,IL22RA2,RAD52,ENPP4,ASAP1,ALS2,ALS2,SLC1A4,IL10,,CD74,ALS2,ALS2,IFNA6,,,ALS2,ANKIB1,MYH16,ALS2,ALS2,TMEM176A,ALS2,ALS2,ALS2,ALS2,ALS2,IFITM2,AC010149.4,ALS2,ALS2,GCLC,ALS2,ALS2,ALS2,ALS2,ALS2,ERMP1,IRF9,,ALS2,AKT1,LRG1,ALS2,ALS2,CEACAM8,TLR5,,FPR2,PTPRC,ALS2,CAMK2A,IRF1,GENE_853,CXCL10,,CXCR2,CHUK,CXCL8,
,C1orf112,CFLAR,CASP10,CASP10,UBE2L6,IL1B,CASP10,TGFBR2,GCLC,ATP2B1,IFI16,ADGRG3,IRF5,,gene_4617,CASP10,CASP10,CASP10,,IL17A,ANGPT2,CFLAR,BAG3,CASP10,SLC8A1,CASP10,HECW1,CASP10,CCL3,CASP10,CASP10,CASP10,CD163,CASP10,IFIH1,C3orf20,CASP10,CASP10,,DPM1,IFNB1,MYH16,SEMA3F,ASAP2,CASP10,CASP10,SLC1A5,IL6,,SFRP4,CASP10,CASP10,TNF,,,CASP10,CYP51A1,BAD,CASP10,CASP10,M6PR,CASP10,CASP10,CASP10,CASP10,CASP10,IFITM3,RPL35AP34,CASP10,CASP10,NFYA,CASP10,CASP10,CASP10,CASP10,CASP10,ZSWIM4,STAT2,,CASP10,MTOR,TBX21,CASP10,CASP10,ETS1,HLA-DRB1,,CD177,RASSF2,CASP10,CAMK2B,IRF7,GENE_2714,CXCL9,,IL7,IKBKB,EGFR,
,FGR,TFPI,CFLAR,CFLAR,UBE2D3,IL1R1,CFLAR,SRF,NFYA,BCL2L14,STING1,ARG1,JUNB,,gene_4574,CFLAR,CFLAR,CFLAR,,CCL28,TEK,TFPI,TTN,CFLAR,CAMK2D,CFLAR,MAD1L1,CFLAR,IFNG,CFLAR,CFLAR,CFLAR,CD4,CFLAR,DDX58,ZNF234,CFLAR,CFLAR,,SCYL3,IFNA6,BAD,CFTR,ATF2,CFLAR,CFLAR,SLC22A4,TNF,,ITGA4,CFLAR,CFLAR,NFKB1,,,CFLAR,KRIT1,LAP3,CFLAR,CFLAR,CYP26B1,CFLAR,CFLAR,CFLAR,CFLAR,CFLAR,IRAK4,LMLN2,CFLAR,CFLAR,STPG1,CFLAR,CFLAR,CFLAR,CFLAR,CFLAR,RP11-11L12.2,B2M,,CFLAR,ITGAM,IL10,CFLAR,CFLAR,ADAM8,HLA-DRB9,,,TNFRSF1B,CFLAR,CARD9,STAT3,GENE_4065,CCL5,,CCL3,TNFAIP3,FOS,
,CFH,NDUFAF7,TFPI,TFPI,ATG5,LTA,TFPI,MAPK13,STPG1,BTG2,STAT3,BPI,RFX2,,gene_1653,TFPI,TFPI,TFPI,,HMGB1,KDR,NDUFAF7,RUNX1,TFPI,LNX1,TFPI,LASP1,TFPI,STAT1,TFPI,TFPI,TFPI,CD86,TFPI,STAT1,PSME3,TFPI,TFPI,,C1orf112,IL10,LAP3,ANKIB1,ATF3,TFPI,TFPI,SQSTM1,IL8,,IKZF1,TFPI,TFPI,RELA,,,TFPI,RAD52,HS3ST1,TFPI,TFPI,ICA1,TFPI,TFPI,TFPI,TFPI,TFPI,IFI16,PTCHD4,TFPI,TFPI,NIPAL3,TFPI,TFPI,TFPI,TFPI,TFPI,RTN4RL1,HLA-A,,TFPI,FCGR3B,IL6,TFPI,TFPI,TIFA,HLA-DQA1,,,IFITM3,TFPI,CASP3,SOCS3,GENE_127,GNLY,,CCL4,TNF,GCH1,
,FUCA2,RBM5,NDUFAF7,NDUFAF7,ATG7,LTB,NDUFAF7,MAP2K6,NIPAL3,CARD17,PYCARD,S100A8,IL1R1,,gene_22,NDUFAF7,NDUFAF7,NDUFAF7,,LRG1,FLT1,RBM5,LMNA,NDUFAF7,IL2RA,NDUFAF7,SNX11,NDUFAF7,IRF1,NDUFAF7,NDUFAF7,NDUFAF7,CSF1R,NDUFAF7,STAT3,TMEM147,NDUFAF7,NDUFAF7,,FGR,SFRP4,HS3ST1,CYP51A1,ATF4,NDUFAF7,NDUFAF7,STAT3,IL17,,S100A9,NDUFAF7,NDUFAF7,ERVW-1,,,NDUFAF7,MYH16,AOC1,NDUFAF7,NDUFAF7,DBNDD1,NDUFAF7,NDUFAF7,NDUFAF7,NDUFAF7,NDUFAF7,TMEM173,RNASEK-C17orf49,NDUFAF7,NDUFAF7,ENPP4,NDUFAF7,NDUFAF7,NDUFAF7,NDUFAF7,NDUFAF7,RPS29P11,HLA-B,,NDUFAF7,CEACAM8,HLA-DRB1,NDUFAF7,NDUFAF7,APOBEC3A,IL27,,,LYST,NDUFAF7,CASP7,IL6,GENE_2568,PRF1,,CSF3,LTA,GFPT2,
,GCLC,MTMR7,RBM5,RBM5,ATG12,BCL3,RBM5,STAT1,ENPP4,CCL8,CASP1,TNFAIP6,IL1RN,,gene_865,RBM5,RBM5,RBM5,,BLK,NOS3,MTMR7,NBEAL2,RBM5,AIM1,RBM5,TMEM176A,RBM5,IRF7,RBM5,RBM5,RBM5,CXCL1,RBM5,SOCS1,GNB1,RBM5,RBM5,,CFH,ITGA4,AOC1,KRIT1,ATF6,RBM5,RBM5,TGFB1,ADM,,S100A8,RBM5,RBM5,STAT1,,,RBM5,BAD,WNT16,RBM5,RBM5,ALS2,RBM5,RBM5,RBM5,RBM5,RBM5,STAT3,COL1A2,RBM5,RBM5,SEMA3F,RBM5,RBM5,RBM5,RBM5,RBM5,LINC01479,HLA-C,,RBM5,MPO,CXCL10,RBM5,RBM5,PYCARD,FCGR1B,,,ITGAM,RBM5,CASP8,TNF,GENE_3559,LAG3,,CSF2,LTB,GSDMA,
,NFYA,SLC7A2,MTMR7,MTMR7,LC3B,CCL2,MTMR7,ATF4,SEMA3F,CD163,IFNAR1,RP11-20I23.2,TNFRSF1A,,gene_3309,MTMR7,MTMR7,MTMR7,,CASP3,EDN1,SLC7A2,IL23R,MTMR7,B4GALT2,MTMR7,M6PR,MTMR7,IRF9,MTMR7,MTMR7,MTMR7,CXCL2,MTMR7,SOCS3,HNRNPA1L2,MTMR7,MTMR7,,FUCA2,IKZF1,WNT16,RAD52,ATF6B,MTMR7,MTMR7,TLR2,ALPL,,CD14,MTMR7,MTMR7,OAS1,,,MTMR7,LAP3,HECW1,MTMR7,MTMR7,CASP10,MTMR7,MTMR7,MTMR7,MTMR7,MTMR7,PYCARD,F12,MTMR7,MTMR7,CFTR,MTMR7,MTMR7,MTMR7,MTMR7,MTMR7,LTBP4,HLA-E,,MTMR7,SELL,CXCL9,MTMR7,MTMR7,SELL,HLA-DRB5,,,CD86,MTMR7,CASP9,IL1A,GENE_2455,HAVCR2,,IFNA1,TNFRSF1A,GSDMB,
,STPG1,ARF5,SLC7A2,SLC7A2,GABARAPL1,CCL5,SLC7A2,MAPK12,CFTR,CD2,CD14,SOCS3,IFNAR1,,gene_3986,SLC7A2,SLC7A2,SLC7A2,,CD40,UBD,ARF5,VCAM1,SLC7A2,ABI3,SLC7A2,CYP26B1,SLC7A2,OAS1,SLC7A2,SLC7A2,SLC7A2,FCGR3A,SLC7A2,HLA-A,TMED5,SLC7A2,SLC7A2,,GCLC,HERC5,HECW1,MYH16,ATF7,SLC7A2,SLC7A2,TRBV11-2,FCGR1A,,IFITM2,SLC7A2,SLC7A2,OAS2,,,SLC7A2,HS3ST1,MAD1L1,SLC7A2,SLC7A2,CFLAR,SLC7A2,SLC7A2,SLC7A2,SLC7A2,SLC7A2,CASP1,MIR4737,SLC7A2,SLC7A2,ANKIB1,SLC7A2,SLC7A2,SLC7A2,SLC7A2,SLC7A2,RNU6-964P,PSMB9,,SLC7A2,CXCR2,CXCL11,SLC7A2,SLC7A2,IFNGR1,FCGR3A,,,STAT1,SLC7A2,CCL5,IFNG,GENE_65,TIGIT,,IFNB1,TNFRSF1B,GSDMC,
,NIPAL3,SARM1,ARF5,ARF5,GABARAP,CXCL8,ARF5,IRAK3,ANKIB1,CD38,TLR7,CXCL1,IFNAR2,,gene_2149,ARF5,ARF5,ARF5,,FCGR2A,EBI3,SARM1,PF4,ARF5,ARHGAP44,ARF5,ICA1,ARF5,OAS2,ARF5,ARF5,ARF5,FPR1,ARF5,HLA-B,PEX14,ARF5,ARF5,,NFYA,OAS1,MAD1L1,BAD,ATP2A2,ARF5,ARF5,UBD,HP,,IFITM3,ARF5,ARF5,OAS3,,,ARF5,AOC1,LASP1,ARF5,ARF5,TFPI,ARF5,ARF5,ARF5,ARF5,ARF5,IFNAR1,KB-1083B1.1,ARF5,ARF5,CYP51A1,ARF5,ARF5,ARF5,ARF5,ARF5,NPAS4,,,ARF5,CXCR4,IFNG,ARF5,ARF5,IL18R1,HLA-DOA,,,ZBP1,ARF5,CCR2,CXCL10,GENE_2597,IFNG,,IL1R1,IL1B,GSDMD,
,ENPP4,POLDIP2,SARM1,SARM1,GABARAPL2,ICAM1,SARM1,RPS6KB2,CYP51A1,CD4,IRF3,RP11-473L15.10,IFNGR1,,gene_326,SARM1,SARM1,SARM1,,ITPKC,SQSTM1,POLDIP2,PRKACG,SARM1,SEPTIN5,SARM1,DBNDD1,SARM1,OAS3,SARM1,SARM1,SARM1,IL18R1,SARM1,HLA-C,ARMCX2,SARM1,SARM1,,STPG1,OAS2,LASP1,LAP3,ATP6V1A,SARM1,SARM1,VPS37C,S100A12,,BLK,SARM1,SARM1,IFIH1,,,SARM1,WNT16,SNX11,SARM1,SARM1,NDUFAF7,SARM1,SARM1,SARM1,SARM1,SARM1,TLR2,SZT2-AS1,SARM1,SARM1,KRIT1,SARM1,SARM1,SARM1,SARM1,SARM1,DPRXP5,,,SARM1,ICAM1,STAT1,SARM1,SARM1,IL18RAP,HLA-DMA,,,HLA-DRB1,SARM1,CCR5,CXCL9,GENE_3621,CXCL11,,MPO,IL1A,GSDME,
,SEMA3F,PLXND1,POLDIP2,POLDIP2,ULK1,IL6,POLDIP2,MAPKAPK2,KRIT1,CD7,CD36,LCN2,IFNGR2,,gene_1062,POLDIP2,POLDIP2,POLDIP2,,SMAD3,CASP1,PLXND1,GFI1B,POLDIP2,IL10,POLDIP2,ALS2,POLDIP2,OASL,POLDIP2,POLDIP2,POLDIP2,IL1R1,POLDIP2,HLA-DRA,TOMM7,POLDIP2,POLDIP2,,NIPAL3,OAS3,SNX11,HS3ST1,ATP6V1B2,POLDIP2,POLDIP2,,SLC22A4,,CASP3,POLDIP2,POLDIP2,DDX58,,,POLDIP2,HECW1,TMEM176A,POLDIP2,POLDIP2,RBM5,POLDIP2,POLDIP2,POLDIP2,POLDIP2,POLDIP2,TLR7,OR51A7,POLDIP2,POLDIP2,RAD52,POLDIP2,POLDIP2,POLDIP2,POLDIP2,POLDIP2,HCCAT5,,,POLDIP2,CCR7,IRF1,POLDIP2,POLDIP2,STAT1,HLA-DRA,,,SAMHD1,POLDIP2,CD14,CCL2,GENE_966,CD28,,ELANE,IL6,IL15,
,CFTR,AK2,PLXND1,PLXND1,BECN1,MMP9,PLXND1,TAB1,RAD52,CD96,HLA-DOB,CXCL10,NFKB1,,gene_3115,PLXND1,PLXND1,PLXND1,,IL15,PYCARD,AK2,STIM1,PLXND1,TCP1,PLXND1,CASP10,PLXND1,MX1,PLXND1,PLXND1,PLXND1,IRAK3,PLXND1,DPM1,SLC35A3,PLXND1,PLXND1,,ENPP4,ISG15,TMEM176A,AOC1,B2M,PLXND1,PLXND1,,NOS3,,CD40,PLXND1,PLXND1,RSAD2,,,PLXND1,MAD1L1,M6PR,PLXND1,PLXND1,MTMR7,PLXND1,PLXND1,PLXND1,PLXND1,PLXND1,IRF3,LINS1,PLXND1,PLXND1,MYH16,PLXND1,PLXND1,PLXND1,PLXND1,PLXND1,CTD-2207O23.12,,,PLXND1,ITGAL,IRF7,PLXND1,PLXND1,TNFAIP3,HLA-C,,,BST2,PLXND1,CD40,CCL3,GENE_990,SLAMF7,,PRTN3,CXCL8,IL18,
,ANKIB1,CD38,AK2,AK2,PIK3C3,SOD2,AK2,RPS6KA4,MYH16,CDC42SE2,PELI1,STAT1,RELA,,gene_379,AK2,AK2,AK2,,IL15RA,NLRP3,CD38,TPM4,AK2,ANO9,AK2,CFLAR,AK2,MX2,AK2,AK2,AK2,LYN,AK2,SCYL3,MYH14,AK2,AK2,,SEMA3F,CXCL10,M6PR,WNT16,BCL2,AK2,AK2,,IFNG,,FCGR2A,AK2,AK2,IFIT1,,,AK2,LASP1,CYP26B1,AK2,AK2,SLC7A2,AK2,AK2,AK2,AK2,AK2,CD36,BTF3P1,AK2,AK2,BAD,AK2,AK2,AK2,AK2,AK2,ADI1P2,,,AK2,ITGB2,IRF9,AK2,AK2,TNFRSF1A,HLA-E,,,CD274,AK2,CD69,CCL4,GENE_4913,CTSW,,LCN2,CASP1,IL1A,
,CYP51A1,FKBP4,CD38,CD38,WIPI1,STAT5A,CD38,RPS6KC1,BAD,CDKN1A,FCGR2A,LTF,STAT1,,gene_951,CD38,CD38,CD38,,STAT1,AIM2,FKBP4,CXCL10,CD38,DAB2IP,CD38,TFPI,CD38,ISG15,CD38,CD38,CD38,MMP9,CD38,C1orf112,VPS26A,CD38,CD38,,CFTR,STAT1,CYP26B1,HECW1,BCL2A1,CD38,CD38,,IL15RA,,ITPKC,CD38,CD38,IFIT2,,,CD38,SNX11,ICA1,CD38,CD38,ARF5,CD38,CD38,CD38,CD38,CD38,TLR8,RP11-216P16.5,CD38,CD38,LAP3,CD38,CD38,CD38,CD38,CD38,RP1-140A9.1,,,CD38,S100A8,OAS1,CD38,CD38,ZC3H12A,HLA-J,,,IRF7,CD38,CD80,CXCL8,GENE_2637,FASLG,,MMP9,CASP4,IL1B,
,KRIT1,KDM1A,FKBP4,FKBP4,WIPI2,TAP1,FKBP4,TGFB2,LAP3,CEACAM4,NLRP3,OR51E2,STAT2,,gene_1438,FKBP4,FKBP4,FKBP4,,STAT3,GBP5,KDM1A,GP9,FKBP4,JMJD1C,FKBP4,NDUFAF7,FKBP4,ISG20,FKBP4,FKBP4,FKBP4,MYD88,FKBP4,FGR,SNRNP40,FKBP4,FKBP4,,ANKIB1,IRF7,ICA1,MAD1L1,BCL2L1,FKBP4,FKBP4,,CD177,,SMAD3,FKBP4,FKBP4,IFIT3,,,FKBP4,TMEM176A,DBNDD1,FKBP4,FKBP4,SARM1,FKBP4,FKBP4,FKBP4,FKBP4,FKBP4,NLRP3,RP11-3D4.2,FKBP4,FKBP4,HS3ST1,FKBP4,FKBP4,FKBP4,FKBP4,FKBP4,DCAF4L1,,,FKBP4,S100A9,OAS2,FKBP4,FKBP4,CD14,HLA-G,,,OAS1,FKBP4,CD83,ICAM1,GENE_557,TNFRSF9,,MMP8,CASP5,IL1R1,
,RAD52,RBM6,KDM1A,KDM1A,RB1CC1,IL1A,KDM1A,MAPK14,HS3ST1,CHST2,CD74,RP11-2B19.3,STAT3,,gene_3958,KDM1A,KDM1A,KDM1A,,IRF7,IDO1,RBM6,FGG,KDM1A,ARL5A,KDM1A,RBM5,KDM1A,IFIH1,KDM1A,KDM1A,KDM1A,S100A12,KDM1A,CFH,MIB2,KDM1A,KDM1A,,CYP51A1,IRF9,DBNDD1,LASP1,BCL3,KDM1A,KDM1A,,PECAM1,,TNF,KDM1A,KDM1A,CXCL8,,,KDM1A,M6PR,ALS2,KDM1A,KDM1A,POLDIP2,KDM1A,KDM1A,KDM1A,KDM1A,KDM1A,IL15,LINC02498,KDM1A,KDM1A,AOC1,KDM1A,KDM1A,KDM1A,KDM1A,KDM1A,CICP13,,,KDM1A,S100A12,OAS3,KDM1A,KDM1A,CD177,HLA-F,,,SP110,KDM1A,CD86,VCAM1,GENE_1641,ADGRG1,,CAMP,NLRP3,IL1RAP,
