seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
VCAM1,SELE,BST2,RELB,CCL2,CD3D,TLR2,NFKBIA,SAA2,CCL3,NLRP3,KDR,IL1RN,NPPA,DEFA3,S100A8,CXCL10,SELP,IGHG2,CCL3,PDE4D,CD8A,IL1B,HLA-DQB1,TRAF6,KDR,OAS1,NOS3,JAK1,STAT3,TGFB3,MMP9,S100A9,STAT3,MAPK3,IL9,CD3E,CCR5,NFKB1,CD8B,ELANE,CCL2,VEGFA,MPO,CD3E,EDN1,ELANE,CRP,ICAM1,VEGFA,MAPK14,C1QA,IGHG1,VCAM1,CD4,ITGAX,CD8A,NLRP3,SELE,FCGR3A,CCL5,S100A6,CASP3,MIR618,IFI16,C5,NLRP1,EBI3,NOS3,ITGAX,IL1R1,NPPB,IL17A,KLRB1,SLC2A14,TNNT2,MYH7,S100A3,MPO,IRF3,SLC2A14,IRAK4,IL1A,TRADD,IGFBP5,MMP9,TNF,CDK5RAP1,SELE,CXCL9,UBD,PDCD1,EBI3,NLRP3,TGFA,PLA2G2A,ICAM1,IL10,HECW1,CORIN
SELE,SELP,IL6,NFKBIA,IL7,CD3E,TLR4,STAT1,LBP,CCL4,CASP1,VCAM1,STAT3,NPPB,DEFA4,S100A9,JAK2,vWF,IGHG3,CCL4,PELI1,TLR2,IL6,HLA-V,NFKB1,FLT1,OAS2,EDN1,JAK2,CXCL10,TGFBR1,MMP2,S100A12,STAT1,JAK1,IL21,CD4,CD3D,NFKB2,CD68,CTSG,CCL5,TGFB1,IL6,CD28,PTPRC,LCN2,SAA1,VCAM1,ICAM1,CD3D,C1QB,IGHA1,SELE,HLA-DRB1,ADM,CD4,PYCARD,JAK1,FOXP3,IRAK3,S100A7,SOD2,MIR223,IRAK4,CRP,IL11,SQSTM1,PECAM1,LILRB2,IL1RN,TNNI3,IL1A,TLR1,FPR1,TNNI3,NPPB,IGFBP5,CTSG,CD36,FPR1,TRAF6,IFNAR1,BIRC2,S100A8,IFITM3,ADA,RNF31,SPI1,IL6R,EBI3,LAG3,MAPK14,TGM2,RELA,SAMHD1,CD14,CXCL10,MAD1L1,PCSK9
SELP,MMP9,BLK,IKBKB,IL15,CD4,MYD88,STAT3,HP,CCL5,MYD88,NOS3,CD19,MYBPC3,CD3D,S100A12,CXCR2,TLR2,IGHG4,CCL5,KCNN2,TLR4,CRP,HLA-DRB1,RELA,NOS3,OAS3,CD4,MAPK1,CXCL8,TGFBR2,CD4,CD14,CD19,STAT3,IL22,CD8A,CD3E,RELA,FCGR3A,LCN2,ICAM1,IL1RN,NLRP3,CD14,IL12RB2,S100A8,S100A8,PECAM1,VCAM1,CD4,C1QC,IGHM,EDN1,HLA-A,HK3,TRAC,CASP1,JAK2,MyD88,LILRB4,S100A10,MAPK14,MIR145,PYCARD,SAA1,JAK2,CD3D,CDH5,C3AR1,TNFRSF1A,THPO,CXCL2,TLR2,CRP,CK,IGFBP1,WWC1,MMP9,CASP1,KREMEN1,CD4,IFNAR2,BIRC3,S100A9,CEACAM1,CD4,KIAA0319L,ALPK1,IL10RB,SQSTM1,TIGIT,STAT1,PCSK9,RELB,MPO,TGFB1,CCL2,LASP1,ADAMTS2
PECAM1,VWF,IL10,JAK1,IL21,CD8A,NLRP3,SOCS1,ORM1,CXCL1,IRAK4,SELP,CXCR3,MYL2,CD3E,NLRP3,CCR1,TLR4,IGHA1,CRP,ABCC4,NOD1,SAA1,HLA-DRB9,STAT1,EDN1,RSAD2,CD8A,MAPK3,IL17RB,ACTA2,CD8A,TLR4,HIF1A,STAT1,IL23A,CD14,CD4,RELB,CD40,MMP8,VCAM1,IL1R1,IL10,HLA-DRA,ITPKC,S100A9,S100A9,NOS3,NFKB1,CD8A,C3,MPO,TNNT2,HLA-B,RETN,TRBC1,IFI16,STAT1,NLRP3,SOCS1,S100A11,PPARG,MIR200C,IFITM2,SAA2,IL12RB1,CD3E,THBD,TLR5,TLR4,MPL,CXCL12,TLR3,NTproBNP,CKMB,PCSK9,VNN1,MMP8,ITPKC,IL1R2,CD8A,OAS1,IFNG,S100A12,ADTRP,CD8A,NAA38,VPS9D1,CCL5,S100A4,CD19,SQSTM1,CD163,REL,ELANE,TGFBR2,IL2RA,SNX11,UBD
VWF,THBD,CASP1,JAK2,CXCL13,CD19,CASP1,SOCS3,FGB,CXCL2,KDR,JAK2,IFNA1,ACTC1,CD3G,IL18,SOCS1,MYD88,IGHA2,SAA1,NMNAT2,NOD2,CD163,HLA-DQA1,STAT3,C1QA,DDX58,CD19,MAPK8,IL17F,MYH11,CD19,MMP9,IL12B,IL1RN,IL27,CD19,CD8A,NFKBIA,NFKB1,MMP9,SELE,IL1R2,STAT1,HLA-A,MMP2,S100A12,S100A12,EDN1,STAT3,TBX21,C4A,ELANE,MYH6,HLA-C,GPR84,LCK,CD4,STAT3,CASP1,SOCS3,S100A13,GATA3,MIR27B,TLR2,LBP,C22orf31,CD4,PLVAP,MYD88,TLR2,GP1BA,IFNGR1,TLR4,TnI,LDH,CXCL9,CD69,LCN2,PELI1,EMILIN2,CTLA4,MX1,IFNGR1,CD14,SOCS3,CD8B,RAP1GAP2,EDN1,CCL4,S100A11,MS4A1,VCAM1,CXCL9,IKBKB,ADA,SMAD3,CD4,TMEM176A,EBI3
VEGFA,NFKB1,FCGR2A,JAK3,CCL19,MS4A1,VCAM1,VEGFA,ALB,CXCL9,FLT1,MAPK1,IL23A,MYH6,CD4,IL1RL1,CCR2,NLRP3,IGHM,ICAM1,HLA-B,NLRP3,CXCL9,HLA-DRB5,JAK1,C1QB,IFIH1,CD3E,MAPK14,IL17C,TAGLN,CD3E,TMPRSS2,VWF,TNFRSF1A,IL33,CTLA4,CD14,STAT1,NFKB2,S100A8,SELP,IL10,IL18,CD40,F11,ICAM1,VCAM1,SELE,MAPK1,GATA3,C4B,CTSG,NPPA,IFNG,VNN1,ZAP70,CD8A,NFKB1,IL1B,IL1R2,IL1A,S100A8,EDIL3,TLR7,ICAM1,IL2RB,CD8A,VCAM1,FCGR2A,MYD88,ITGA2B,IL1R1,TLR6,CCL3,ALB,CD177,CCL2,S100A12,IL1A,NAMPT,CD28,ISG15,IFNGR2,FCN1,SECTM1,CD38,ZNF330,PGS1,CCL3,S100A7,CD22,STAT3,ARG1,NFKBIA,TRIM58,CD38,CD8A,M6PR,SQSTM1
KDR,STAT1,S100A8,STAT1,CCL21,CD14,ICAM1,VEGFB,FGA,CXCL11,ANG,MAPK3,TGFB1,MYL3,CD8A,NPPB,JAK1,CASP1,IGHD,VCAM1,HLA-C,S100A8,FURIN,HLA-DOA,JAK2,C1QC,S100A8,HLA-DRA,PIK3CA,IL17B,VEGFA,CD28,CRP,IL7,CD40,IL37,TLR2,CD19,STAT3,RELA,S100A9,TMPRSS2,IL17A,CD3D,ICAM1,OAS1,VCAM1,ICAM1,SELP,MAPK14,RORC,CFH,LCN2,NPPB,NLRP3,TLR1,ITK,CD8B,TLR2,TNF,CCL3,IL1R1,S100A9,VCAM1,CD36,VCAM1,NFKBIA,GATA3,ICAM1,HCK,NFKB1,ITGB3,TNFRSF1A,TLR9,CCL4,AST,ARG1,CCL20,CAMP,S100A8,CXCL16,HLA-DRB1,PELI1,STAT1,CD68,CD33,PF4,C1orf43,ICAM1,OAS1,FCGR1A,CD79A,ADA,CCL20,NFKBIB,IGSF3,CXCL10,CD28,CYP26B1,PSORS1C3
ANGPT1,STAT3,MX1,STAT3,CXCL8,FCGR3A,SELE,VEGFC,FGG,NFKB1,EDN1,NFKB1,IL4,C3,CD8B,TNNT2,TLR4,PYCARD,IGHE,SELE,HLA-E,S100A9,SERPINA3,HLA-DMA,MAPK1,C3,S100A9,TLR2,AKT1,CRP,VEGFB,CTLA4,SAA1,BAX,CD69,TLR2,TLR4,CD68,VEGFA,STAT1,CD3D,MMP9,CXCL8,TNF,VCAM1,LAG3,SELE,SELE,VWF,JAK1,CD19,CFB,CAMP,ACTC1,STAT1,TLR2,THBS1,CD19,TLR4,IL6,CXCL9,IL1R2,TLR5,ICAM1,CXCL10,SELE,C20orf27,ICAM1,SELE,SPI1,STAT3,P2RY12,NFKBIA,TRAF6,IL10,CRP,TRIM58,ADAM8,CD14,S100A9,CCL2,HLA-DQB1,TLR3,STAT2,STAT3,AIM2,ITGA2B,PPIL3,SH3GLB1,JAK2,FCGR2A,CD79B,NFKBIL1,CORIN,MAP3K7,RUNX1,FCGR3B,CD69,ICA1,SNHG5
ANGPT2,JAK1,IL6R,STAT5A,CXCL1,CD163,SELP,KDR,F2,NFKBIA,NOS3,MAPK14,CD4,C1QA,GZMB,TNNI3,CXCL8,CD4,C1QA,SELP,KIR3DL2,S100A12,CCL2,HLA-DRA,MAPK3,C4A,S100A12,TLR4,MTOR,BLK,VEGFC,ICOS,SAA2,BCL2,ICAM1,TLR4,MYD88,LCK,VEGFB,STAT3,CD3E,MMP2,CCL2,ELANE,SELE,ICAM1,SELP,VWF,ANGPT2,JAK2,CD20,CD3D,MMP9,C1QA,STAT3,TLR4,THBS2,MS4A1,MYD88,CCL2,CD163,IL1RN,ALPK1,SELE,HLA-DOB,SELP,TNFSF13B,VCAM1,SELP,TRIM58,STAT1,PF4,IL18,IL1B,BNP,MB,IGSF3,IL6,ELANE,S100A12,CCL3,VEGFA,IRAK4,IRF1,STAT5A,S100A12,ITGB3,ZFYVE1,CTSG,TYK2,FCGR3A,BLNK,UBD,ADAMTS2,IRAK4,CRP,MPO,CD68,DBNDD1,VPS9D1
C1QA,JAK2,LY6E,STAT5B,CXCL2,CD27,VEGFA,FLT1,F3,STAT1,ICAM1,STAT1,CD8A,C1QB,PRF1,MYH7,CD40,CD8A,C1QB,MMP9,IL1B,IL1R1,NLRP3,HLA-C,MAPK8,C4B,CRP,NFKB1,RELA,IL17RD,FLT1,C1QA,IL12A,CD40,VCAM1,TLR9,NFKB1,ZAP70,VEGFC,JAK1,CD4,IL1R1,S100A8,IL1B,SELP,IRAK3,TNNT2,VEGFA,NPPB,TYK2,MS4A1,CD3E,S100A8,C1QB,MMP9,TLR5,VCAM1,CD3D,BAD,CXCL8,CEACAM1,IL17RA,IRAK4,SELP,PELI1,F3,CCL22,SELE,VWF,IGSF3,JAK1,TLR2,IFNAR1,IL6,CD8A,CD8A,CXCL2,S100A4,DEFA1,IL1RN,CCL4,ICAM1,BLK,IRF3,CCR7,S100A8,SELP,C12orf45,HCK,OAS3,FCGR3B,IGHG1,TNFRSF12A,RSAD2,TRAF6,SAA1,CEACAM1,CD163,ALS2,CACNA1E
C3,TLR2,NLRP3,C1QA,CXCL5,CD28,KDR,NOS3,F5,STAT3,VCAM1,JAK1,FOXP3,C1QC,FASLG,MYBPC3,CXCR1,CD19,C1QC,CASP1,IL6,IL1RN,FCER1G,HLA-E,MAPK14,CFB,SAA1,STAT1,NFKBIA,NLRP3,KDR,C1QB,IL12B,FOXP3,SELE,NLRP3,STAT1,CD28,FLT1,JAK2,CD8A,IL1RN,S100A9,KDR,PECAM1,ANGPT2,MYH6,TMPRSS2,TNNT2,CD3D,CD22,CD4,S100A9,C1QC,MMP3,TLR6,ICAM1,CD3E,CASP10,NFKB1,CCL2,IL17RC,PFKFB3,PECAM1,HLA-DRB1,SERPINE1,CCL17,PECAM1,ANGPT1,MAPK14,JAK2,TLR4,TNFAIP3,IL10,CD4,CD4,RUNX1,EMCN,DEFA3,CD14,CCL5,VCAM1,CD40,IRF7,ADM,S100A9,GP1BA,BBS10,TGFB1,OAS2,ICAM1,IGHM,CCL26,MX1,NLRP1,SAA2,ITGAM,CD40,CASP10,SH3GLB1
C4A,TLR4,S100A9,C1QB,CXCL6,CTLA4,C1QA,ICAM1,F10,MAPK1,SELE,STAT3,IL2RA,CFB,CD28,NPPA,STAT1,CD3E,C1R,NLRP3,TNF,IL6R,IL17A,HLA-J,AKT1,CFH,SAA2,STAT3,IRF3,IL17RE,ANGPT1,C1QC,IL15,CXCL8,VEGFA,MYD88,STAT3,CTLA4,KDR,TYK2,CD28,IL6R,S100A12,JAK2,CDH5,TGFB2,MYH7,ITPKC,MYH6,CD3E,CD79A,CD8A,CD14,C3,TIMP1,TLR8,SELE,CD3G,CFLAR,MMP9,IL10,IL18,HK3,KDR,IFNG,PLAT,IL21R,PDZK1IP1,ANGPT2,PPARG,IL4,MYD88,CXCL9,IL18,IFNG,IFNG,LILRB2,RUNX1T1,IL2,CCL2,CXCL8,SELE,IL2RB,IRF9,PDGFC,RORA,CASP1,ZNF593,VEGFA,STAT1,VCAM1,VEGFA,IL32,CMPK2,NLRC4,LCN2,ITGB2,HLA-DRB1,CFLAR,RAB32
C5,MYD88,S100A12,C1QC,TLR2,PDCD1,C1QB,VCAM1,SERPINE1,MAPK3,SELP,RELA,TNFRSF1A,CFH,CTLA4,TMPRSS2,TNFSF4,MS4A1,C1S,IL18,CXCL8,TNFRSF1A,TNF,HLA-G,PIK3CA,CFI,LCN2,RORC,IRF7,IL17RC,ANGPT2,C3,IL18,MMP2,CRP,TRAF6,RELA,ICOS,NOS3,MAPK1,CTLA4,TNFRSF1A,TMPRSS2,CD68,KDR,BLNK,MYBPC3,CASP3,MYH7,CD4,CD79B,CD19,CCR2,C4A,VEGFA,MYD88,SELP,CD14,CD38,CRP,CAMP,IL10,CR1,VEGFA,IL6,PLAU,IL7,PBX1,TEK,SOD2,IL13,NLRP3,TNFRSF10A,TNF,CXCL9,IL2,ITGAX,NFIA,IFNG,IL18,CXCL9,SELP,HLA-DOB,IFNAR1,TGFA,FCGR1A,CASP3,ZNF639,RAB32,IFIT3,SELE,KDR,IL20RA,IFI6,AIM2,CAMP,CFH,CTLA4,TFPI,ADM
CFB,CD3D,CASP3,C3,TLR4,CD274,C1QC,SELE,SERPINC1,MAPK8,VWF,MYH7,CASP1,C4A,PDCD1,FURIN,CCL3,FCGR3A,C2,IL1A,CXCL10,C3,C3,HLA-F,MTOR,IL1R1,CD3D,TBX21,STAT5A,IL17D,TEK,C4A,IL2,SELE,PTX3,IRAK4,C1QA,CD79A,EDN1,MAPK3,CD19,CRP,IL6R,C3,VEGFA,JAK2,NPPA,FCGR2A,MYBPC3,CD8A,NCAM1,CD22,CX3CR1,C5,KDR,IFI16,CDH5,FCGR1A,FKBP4,IL18,HPR,TNFRSF1A,SLC2A14,CD163,MMP9,MPO,TNFRSF10A,CD19,EDN1,GATA3,IL5,CASP1,TNFSF13B,IFNG,IL2RA,IL2RA,HCK,NFIB,IL12B,IFI16,CXCL11,MMP9,ITPKC,IFNAR2,TNNI3,FCGR1B,CASP8,PDLIM2,KDR,IFIT2,SELP,FLT1,TNFRSF17,IFIT1,PYCARD,IL1R1,IL1R1,ICOS,NDUFAF7,GYG1
CFH,CD4,C2,C4A,MYD88,C1QA,C3,SELP,PROC,MAPK14,THBD,TNNT2,S100A8,C4B,LAG3,BSG,IL1A,MPO,C3,CD14,CCL2,C4A,C5,HLA-H,TNFRSF12A,IL1R2,CD3E,GATA3,STAT6,SAA1,NOS3,C4B,IL4,NFKB1,LBP,NFKB1,C3,CD79B,ICAM1,TLR2,MS4A1,SAA1,IL6ST,CD4,NOS3,IL12RB1,NPPB,CD40,NPPA,CTLA4,KLRK1,MS4A1,CSF1R,F2,ICAM1,MMP9,PECAM1,FCGR3A,KDM1A,CD40LG,TGFBI,TNFRSF1B,FPR1,CD68,NCR1,ELANE,NFKBIB,CD22,BECN1,ADM,CCL3,TRAF6,IL1RN,CCL3,IL7,CTLA4,FCGR2A,CD74,IL4,STING,IL1R1,MMP2,JAK1,IFNB1,MMP9,TLR1,GSDMD,BET1,LILRB2,IRF1,PECAM1,PECAM1,TNFRSF9,IFI44L,CASP1,IL1R2,C3,TGFB1,RBM5,PGS1
F2,CD8A,STAT3,C4B,NLRP3,C1QB,C4A,VWF,PROS1,JAK1,THBS1,NPPB,S100A9,C5,TIGIT,IL2,SELP,ELANE,C4A,CD19,CCL3,C4B,NFKB1,HLA-A,IL32,IL6R,CD3G,TNNT2,TLR2,IL17RA,EDN1,CFB,IL13,RELA,MBL2,S100A8,C4A,BLNK,VCAM1,TLR4,CD22,FGB,SOCS3,CD19,EDN1,OSM,F3,ORAI1,TNNI3,CD19,NCR1,IGHG1,CD68,F8,VCAM1,ADAM8,CASP1,CCR1,HLA-DRB1,IFNG,DEFA4,RELA,KREMEN1,MARCO,IL2RA,CTSG,IL4I1,BMP8A,ATG5,PDGFC,CCL4,IRAK4,IL1RL1,CCL4,S100A8,PDCD1,SPI1,FCGR1A,IL1A,PYCARD,IL6R,ANGPT2,JAK3,ISG15,ICAM1,TLR2,GSDME,RAB1A,IGSF3,IRF3,CDH5,VWF,RELT,IFI27,CASP4,IL6R,CD177,TGFBR1,MTMR7,S100A12
PROS1,IL2RA,CD14,CFB,CD14,C3,C4B,THBD,THBD,JAK2,PECAM1,TNNI3,S100A12,CFI,CD19,IL7,VWF,CTSG,C4B,CD3D,CCL4,C5,NOD1,HLA-F-AS1,IL20RA,IL10RA,CD4,TNNI3,TLR4,IL17REL,ICAM1,CFH,CCL3,TLR2,FCN1,S100A9,CFB,C1QA,SELE,TLR9,CD79A,HP,HGF,CCL2,MMP9,MAPK1,SERPINE1,C3,CD3D,MS4A1,CD68,IGHM,MARCO,PROS1,SELE,ADAM19,CASP4,CCR2,HLA-DQA1,IL10,CD177,RELB,TLR8,MRC1,CCL4,LCN2,IL27RA,IGHE,ATG7,TGFA,CCL5,CD4,IL17F,S100A8,S100A9,CD274,CD8A,CD14,TNFSF10,IFNAR1,TNFRSF1A,STAT3,TRAF6,MX1,VCAM1,TLR4,BAX,NDUFB10,PDGFC,IFITM3,VWF,SELE,IL17RB,IFITM1,CASP5,IL10,SELE,SMAD2,SLC7A2,TLR2
PROC,IL7R,FGG,CFH,LY96,C4A,CFB,ANGPT1,C3,SOCS1,CDH5,NPPA,CD55,F2,MS4A1,IL15,RELA,LCN2,C5,CD4,IL1R1,F2,NOD2,HLA-DQB1-AS1,TNFRSF1B,IL10RB,CD8A,MYH6,TLR9,TNFRSF12A,VCAM1,CFI,CCL4,PECAM1,IL6R,S100A12,VEGFA,C1QB,SELP,MYD88,CD79B,C3,FGF2,CD14,VWF,TIMP3,PLAT,C4A,CD3E,TLR2,CD163,TLR2,C3,PROC,FGB,FPR1,CASP5,CD163,HLA-C,IL17A,DEFA1,REL,ITGAX,TLR2,CASP3,CD68,JAK3,CD27,ATG12,VEGFA,CXCL8,CD8A,TNFRSF1B,S100A9,S100A12,CD3E,SOD2,ITGAM,IL10,TLR3,TNFRSF1B,NFKB1,IRF7,OAS1,SELE,TLR6,BCL2,RMDN1,ADM,MX1,CXCL2,SELP,IL4R,KLRC4,IL18,IFNG,SOCS3,SMAD4,ARF5,IFNG
SERPINC1,CTLA4,FGA,CFI,NFKB1,CFB,CFH,ANGPT2,C4A,SOCS3,TIE1,MYH6,IL7R,F3,CD79A,IL21,S100A8,CD14,C6,CD8A,IL17A,F3,STAT3,HLA-DPB1,TNFRSF17,TNFRSF1A,CD19,MYH7,MYD88,SELE,SELE,TLR2,CCL5,EDN1,IL1R1,HMGB1,KDR,C1QC,VWF,IRAK4,CD14,C5,ANGPT2,VCAM1,THBD,IL2RB,PLAU,SERPINE1,CD4,TLR4,CD14,TLR4,C4A,JAK1,FGG,HCK,GSDMD,S100A8,HLA-A,TGFB1,MMP9,NFKBIA,HCK,TLR3,ITPKC,CD163,CCL24,XCR1,MAP1LC3A,EDIL3,IL2,CD19,IL10RA,S100A12,MMP9,CD3D,PPARG,TLR2,IL18,TLR4,IL18R1,MAPK1,IFI16,OAS2,VWF,MYD88,CRP,GLOD4,RUNX1,JAK1,CXCL10,NOS3,CARMIL1,KLRC3,GSDMD,IFNGR1,IRF7,TNFRSF12A,SARM1,CD8A
PLAT,CD19,FGB,F2,NFKBIA,CFD,F2,TEK,C4B,TRAF6,ANGPT1,PLAT,VEGFA,SERPINE1,CD79B,CSF2,IL12B,CD68,C7,GATA3,IL18,F5,TLR2,HLA-N,TNFRSF9,TNFRSF1B,CD22,NPPA,NLRP3,TNFRSF1B,SELP,TLR4,CXCL9,VCAM1,IL1R2,LCN2,ICAM1,C3,THBD,TRAF6,CD68,CFB,SERPINE1,CCL3,SERPINE1,NFKBIA,VWF,FGB,CD8A,MYD88,MARCO,MYD88,C1QA,JAK2,CRP,SELP,NLRP3,S100A9,HLA-B,VEGFA,DEFA3,NFKBIB,LILRB2,TLR4,CD40,MRC1,C5,SOD2,MAP1LC3B,SELE,IL2RA,CD3E,IFNAR2,EDIL3,TGFB1,CD3G,GATA3,MMP9,IL12A,IRF7,IL18RAP,MAPK3,STAT5A,OAS3,IL2,IRAK4,SAA1,TOMM7,HK3,STAT2,CXCL1,EDN1,CXCL2,KLRC2,P2RX7,STAT1,MX1,CCL26,POLDIP2,CD4
PLG,CD22,MYD88,F3,STAT3,CFH,F3,ENG,CFB,IRAK4,ANGPT2,SERPINE1,TLR2,PLAT,IGHG1,CSF3,FLT1,CD163,C8A,RORC,IL10,SERPINC1,TLR4,HLA-DPB2,IL17RB,CD3D,CD79A,NPPB,NOD1,TNFRSF17,VWF,MYD88,NLRP3,JAK2,IL10RA,MPO,VCAM1,C4A,ANGPT1,CCL2,CD163,CD55,VWF,IL17A,FCGR2A,MMP9,C1QA,TNNI3,CD19,NLRP3,ICAM1,NLRP3,CFH,STAT1,SAA1,SELL,IL18,S100A12,DPM1,CXCL10,OLFM4,IKBKB,SPI1,MYD88,FN1,CD3D,TNFSF8,MAPK14,GABARAPL1,PSORS1C3,IL7,CD14,IL12B,VCAM1,TGFB2,CD19,CD44,PRF1,IL13,IRAK4,JAK1,JAK1,STAT5B,IFIT1,IL2RA,NFKB1,IL10,TMEM184C,VCAM1,IFNB1,CXCL3,ACE,IL12RB2,KLRC1,TNFRSF1A,STAT3,OAS1,IL32,PLXND1,IL6
ITPKC,MS4A1,SELP,F5,IL1R1,MASP1,SERPINE1,PECAM1,CFH,MYD88,F2,F3,CFH,PLAU,IGLL5,CXCL10,KDR,F2,C8B,BCL6,IFNG,PLAT,CASP1,HLA-S,TGFBR3,CD3E,CD79B,S100A8,NOD2,TNFRSF9,THBD,NLRP3,CASP1,CD3E,IL10RB,CD14,SELE,C4B,ANGPT2,CCL3,ITGAM,CD59,ADAM17,VEGFA,ITPKC,PROCR,C1QB,NPPB,MS4A1,CASP1,VCAM1,CASP1,CFB,STAT3,HMGB1,VNN2,ITGA2B,ICAM1,SCYL3,IL1R1,LTF,CHUK,CD8A,CASP1,VWF,CD4,CXCL12,PPARG,GABARAPL2,SNHG5,IL7R,TRBV11-2,CXCL6,ICAM1,TGFBR2,CD20,UBB,TLR8,CXCL10,BLK,JAK2,JAK2,CD36,IFIT2,GP1BA,NFKB2,IL2,HMGXB4,TRIM58,IFITM2,CXCL5,ANGPT1,C1QTNF3,KLRD1,TNFRSF1B,STAT5A,IFITM3,IL20RA,AK2,IL10
CASP3,IGHM,NPPA,F7,IL1RN,MASP2,PLAU,CDH5,CFD,TBK1,F3,C3,CD14,VWF,IGHM,CXCL9,PLAT,F3,C9,IL12A,TNFRSF1A,PLAU,CCL3,HLA-DQB3,IL4R,CD3G,MS4A1,S100A9,CASP1,TNFRSF1A,THBS1,CASP1,VEGFB,SELP,TGFBR1,ELANE,SELP,CFB,TEK,CCL4,FCGR1A,CD14,NLRP3,PECAM1,CASP3,CD40,C1QC,IL32,CD79A,PYCARD,SELP,CRP,F2,NFKB1,TLR2,VNN3,ITGB3,VCAM1,C1orf112,IL1RN,FCGR1A,VCAM1,ADM,CASP4,CSNK1A1,CD8A,C1QBP,PSORS1C3,ATG16L1,RUNX1,IL12A,CD40,IL12RB1,VEGFA,SMAD3,MS4A1,FCER1G,TREM1,TNF,CD40,JAK3,TGFB1,TNNT2,IFIT3,PF4,REL,IL4,ADPRHL2,TGFA,IRF7,CXCL6,ANGPT2,PILRA,IL2RB,TRADD,STAT5B,DDX58,RTEL1-TNFRSF6B,CD38,CCL4
FCGR2A,IGHG1,CD19,F10,HMGB1,ICAM1,PLAT,MCAM,C1QA,IRF3,F10,F2,ELANE,FGA,IGHD,F2,LCN2,F5,CFH,IL12B,TNFRSF1B,CCL2,CCL5,HLA-U,IL12RB2,CD4,CTLA4,S100A12,PYCARD,ICAM1,PECAM1,NFKB1,VEGFC,FAS,TGFBR2,CTSG,CRP,CFH,TIE1,CCL5,FCGR2A,CD4,TLR2,CD38,BLK,FLT1,C3,IL20RA,CD79B,VWF,SELE,SAA1,SERPINE1,NFKB2,TLR4,LILRB2,GP1BA,SELE,FGR,IL4,KLRF1,ICAM1,PDGFC,CASP5,CSNK2A1,CD19,CCL7,SNHG5,AMBRA1,IL1A,IL12B,IL2,IL11,KDR,SMAD5,CD22,IL7R,CD44,CD4,ORAI1,TYK2,SMAD3,NPPB,IFI44,PPBP,RELA,IL5,HSBP1,GYG1,IFIT1,CCL2,TEK,IL5RA,FGFBP2,TRAF2,JAK1,IFIH1,IFNGR1,FKBP4,NCR1
BLK,NLRP3,CD163,PLAU,CD3D,VCAM1,HLA-A,PLVAP,C1QB,IRF7,FGA,CFB,MX1,FGB,IGHG3,F5,NFKB1,F8,CFB,IL23A,S100A8,CCL3,CD4,HLA-DRB6,IL5RA,CD8A,STAT3,CEACAM1,IL1R1,MMP9,CDH5,NFKB2,KDR,CASP3,IFNGR1,LBP,SAA1,CFI,PECAM1,CXCL10,SELE,CD8A,TLR4,HLA-Z,ORAI1,MAPK3,C4A,IL17RB,CD163,PECAM1,VWF,SAA2,PLAT,RELA,MYD88,SPI1,PF4,VWF,CFH,IL5,S100A12,PECAM1,TGFA,GSDMD,CSNK1E1,MS4A1,CCL2,IRAK4,ULK1,IL1R1,IL23A,IL21,IL13,ANGPT1,AKR1B1,CD79A,MMP9,UBB,CCR7,HLA-DOB,SOCS1,TNNT2,MYH7,IFI44L,THPO,RELB,IFNG,CEP83,NOS3,IFITM1,CCL3,C1QA,IL11,TRGC2,RIPK1,JAK2,VEGFA,TNFRSF1B,KDM1A,IL2RA
