seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
HLA-DRB1,APP,HLA-DQB1,CD86,CCL5,COX4I1,IL7R,MS4A1,ADRA2A,CYP2D6,KEAP1,TPH2,JAK1,CXCL17,NLRP3,TGFB1,FOXP3,RSF1,PRDX1,STAT3,CASP10,TLR4,NLRP3,PDK4,CD19,TLR4,CXCL10,STAT1,NDUFA3,CD3D,IRF7,GSTT1,MAPK1,TRPM3,ATP5F1E,NLRP3,HMOX1,HECW1,PDK4,SDHA,POMC,FOXP3,STAT3,CD28,FCGR3B,SOD2,TNFRSF1A,GPX1,TRA,HLA-DRB1,CD28,HECW1,COX5A,CD19,TPPP,MX1,ACO2,HMGB1,PPARGC1A,FASLG,ABCE1,IFIH1,VCAM1,CD19,ATP5MC1,CD8A,HMOX1,PPARGC1A,HLA-DRB1,NFKB1,HECW1,ACMSD,PTGS2,IFIH1,CD56,CD38,ZAP70,ADRB2,CAT,ATP5MC3,TNF,SOD2,KLRC1,CXCL17,CASP9,HLA-DQB1,IRF7,CD56,IRF7,IL15,BDNF,PDHA1,GPX1,CD8A,FLT3,NDUFA13,IL1R1,GDF15,RBM42,CXCL8
HLA-A,DEFA1,IFNA1,PTGS2,CXCL10,COX4I2,CTLA4,CD3G,ADRB2,EIF2AK1,HMOX1,SLC6A4,JAK2,ESRRA,RELA,IL17A,CD25,TNFSF14,NRF2,TLR3,CFLAR,TLR7,IL4,ISCU,CD28,MYD88,CCL2,MYD88,NDUFA4,CD4,MX1,COMT,MAPK3,KIR2DL4,ATP5ME,MYD88,ADRB2,MAD1L1,SIRT1,COX4I1,MT-ND1,CRP,JAK1,LCK,GZMB,CAT,CASP1,GPX4,TRB,HLA-A,PDCD1,MAD1L1,CYCS,CD4,IGHV1-3,OAS1,SOD2,MYD88,NRF1,CSF1,PRG4,DDX58,CD14,CD4,ATP5MC2,GZMB,NFE2L2,SIRT1,HLA-A,MAPK1,MAD1L1,QPRT,MAPK1,MAVS,NCR1,CD19,CD28,HTR2A,NFE2L2,COX4I1,KLRC1,CAT,KLRC2,BPIFA1,BAX,PTPN22,MYD88,KLRK1,TLR3,IL18,NOS2,PDHB,CAT,NFKB1,BCL7A,NDUFB1,IL6R,NPY,FBXO28,CD40LG
HLA-B,DEFA4,IFNB1,TGFB1,IL1R1,COX5A,PDCD1,CD3D,HTR2A,ADRB2,BDNF,POMC,TNFRSF1A,APP,IKBKB,IL18,NKG2C,IFNGR2,KEAP1,TLR4,SARM1,TLR9,CD4,PPARGC1A,CD4,NLRP3,CCL5,NFKB2,NDUFA5,CD8A,OAS1,TPH2,MAPK8,NCR1,ATP5MF,STAT1,CHRM3,LASP1,SOD1,UQCRC1,COMT,TLR4,JAK2,SMAD3,PRF1,GPX1,CD4,PRDX1,CD3D,CD4,IL2RA,LASP1,NDUFS1,CD8A,IGHD1-26,IFITM1,GPX1,CD14,TFAM,TRPM3,OGG1,IRF3,CD40,CD8A,ATP5MC3,GZMA,KEAP1,MTOR,HLA-B,MAPK8,LASP1,NAMPT,MAPK3,IFIT1,KLRD1,CD27,SDHA,COMT,HMOX1,COX5A,KLRC3,GPX1,KLRD1,WFDC2,PRKAA1,CTLA4,IRAK4,KLRD1,TLR4,CCL2,COX2,NDUFS1,GSR,FOXP3,GLRX1,NDUFB2,TNFRSF1A,IL6,MIS18BP1,PTGS2
CD4,IGHV3-23,IFNAR1,IL1R1,IL6R,COX6A1,ICOS,STAT3,SLC6A4,POMC,NGF,CRH,TNFRSF1B,CD74,TGFB1,IL23A,CD79A,F2,GCH1,CD14,BAD,MYD88,CD8A,PPARA,CD40,CXCL10,NDUFS1,AKT1,NDUFA6,CD19,ISG15,BDNF,TGFB1,CD4,ATP5MG,STAT3,CHRM4,SNX11,SOD2,CYCS,ACE,TLR3,IRF3,EZR,FASLG,GPX3,CD8A,KEAP1,CD3E,CD8A,CCR7,SNX11,PDK1,FOXP3,IGHJ6,ISG15,CAT,CD40,SOD1,PRF1,IDO2,IRF7,CD80,CD38,NDUFA2,PRF1,MT1A,ATP5F1A,CD8A,CASP1,SNX11,SIRT1,JAK1,OAS1,CD3,IGHV3-23,SDHD,SOD1,NR3C1,COX5B,NCR1,KEAP1,NCR1,TRPM3,PRKAA2,LINC00333,TRAF6,GZMA,MAVS,CCL3,HMOX1,NDUFS2,SIRT1,GPC5,PERFORIN,NDUFB3,IL18,IL10,CIAO2B,SOD1
CD8A,IGLC7,IFNAR2,IL1RN,TNFRSF1A,COX6A2,CD28,PLEKHA2,TPH2,MAOA,NTRK1,CRHR1,ICOS,SDHB,IL1RN,IL12A,FLT3,IFNG-AS1,HMOX1,HLA-DRB1,BOLL,IRF3,FOXP3,SIRT1,CD80,CCL2,NDUFS2,MTOR,NDUFA7,CD14,IFIT1,CRHR1,CCL2,CD8A,ATP5PB,CD4,TRPM3,TMEM176A,CAT,TRPM3,IL17A,MMP9,IRF7,CSK,PDK1,GPX4,CD19,NOX4,CD3G,FOXP3,CD69,TMEM176A,PDK4,CTLA4,IGHV3-30-3,IRF7,TLR3,HLA-DRB1,SOD2,MTHFR,GRIK2,NDUFS1,CD86,CDC27,NDUFB1,KLRK1,MT2A,NDUFS1,ATP5F1A,CASP3,TMEM176A,PARP1,JAK2,PPARGC1A,CD19,IGF1,ATP5PO,SOD2,FKBP5,COX6A1,NCR2,NOX4,NCR2,IL6,PPARGC1A,RIN3,IL4,GZMB,SIRT1,CCL4,GSTM1,NDUFS3,IDO1,HLA-DQB1,CD107A,NDUFB4,JAK1,TNF,TMEM50A,SOD2
CTLA4,IGKV3-11,ATP5F1A,IL6R,TGFB1,COX6B1,CD80,CD8B,IDO1,SLC6A4,NTRK2,MC2R,ICOSLG,UQCRC2,IL4,IL12B,BCL7A,CCL4L2,GCLC,HLA-A,SETX,IRF7,STAT1,SIRT3,CD86,CCL5,NDUFS3,PIK3CA,NDUFA8,RIPK3,IFIT2,CYP2D6,CCL5,CTLA4,ATP5PD,CD8A,TRPA1,M6PR,GPX1,CHRM3,MAOA,CXCL8,TLR3,ACTB,PPARGC1A,PRDX1,ATP5F1A,UCP2,CD4,GATA3,ICOS,M6PR,SOD1,PDCD1,IGHV3-49,IRF3,TLR4,HLA-A,GPX1,BCL2,NPAS2,ATP5F1A,NLRP3,TNFRSF12A,NDUFB2,KLRD1,GSR,SDHA,ATP5F1B,SOD2,M6PR,SOD2,STAT3,NRF1,CD20,CAMP,NDUFB2,CAT,CRH,COX6B1,NCR3,MTOR,NCR3,TNF,SIRT1,IGFBP1,IL13,GZMK,SIRT3,CCL5,GSTP1,NDUFV1,IDO2,HLA-C,B2M,NDUFB5,JAK2,IFNG,DDX27,CAT
ATP5F1A,IDO1,ATP5F1B,TNFRSF1A,MAPK1,COX6B2,CD86,CD19,IDO2,HTR2A,COMT,NR3C1,CD274,DPM1,IL13,CD28,APOBEC3A,TRAPPC6A,GCLM,HLA-B,AKAP1,CXCL10,STAT3,SOD2,CD8A,IL17A,NDUFS4,PDK1,NDUFB1,MAPK1,RSAD2,IDO1,CXCL10,CD28,ATP5PF,CD19,TRPV1,CYP26B1,GSR,CHRM4,TLR4,CXCL10,TLR4,ITGB7,SOD2,NFE2L2,NDUFS1,UCP3,CD8A,TBX21,KLRD1,CYP26B1,SOD2,CD274,CD28,DDX58,IL6,HLA-B,GPX4,BAX,SLC25A15,ATP5F1B,CTLA4,CCL26,NDUFS1,CD19,GCLC,SDHB,ATP5F1C,GPX1,CYP26B1,GPX1,SOCS3,TFAM,IL10,SERPINA3,NDUFAF7,GPX1,CRHR1,COX6C,FCGR3A,SIRT1,NCAM1,IL1B,FOXO3,IGFBP3,JAK1,PRF1,CD38,CXCL9,CYBB,NDUFV2,DYSF,CD4,GZMB,NDUFB6,JAK3,IL1B,WBP1L,GPX1
ATP5F1B,IDO2,ATP5F1C,TNFRSF1B,MAPK3,COX6C,CD40,PRF1,MTOR,CCL2,MAOA,FKBP5,PDCD1,WFDC2,HLA-A,CD80,PLSCR1,TRAPPC3,NFE2L2,IL10,TCP11,CCL2,GATA3,CAT,CTLA4,CD4,NDUFS7,PDK4,NDUFB2,MAPK3,DDX58,MTHFR,CXCR4,ATP5F1A,ATP5PO,HLA-DRB1,CLOCK,ICA1,TXN,ESRRA,IL4,CCL2,TLR7,GATA3,CAT,KEAP1,COX4I1,PPARGC1A,CD8B,RORC,KLRK1,ICA1,CAT,ATP5F1A,LCK,IFIH1,IL10,HLA-C,CAT,CASP3,TCOF1,SDHA,IL1R1,CDKL3,NDUFS2,CD20,GCLM,COX4I1,ATP5F1D,CAT,ICA1,CAT,MT-ND1,SOD2,TNF,COX5B,NDUFAB1,GPX4,OAS1,COX7A2,FCGR3B,PDK1,FCGR3A,CD19,AMPK,IZUMO1,JAK2,NCR1,NAMPT,CXCL11,PRDX1,UQCRFS1,LASP1,STAT1,IL1B,NDUFB7,RELA,IL17A,ATG4A,NRF2
ATP5F1C,ADRB2,ATP5F1D,CD4,MAPK8,COX7A1,IRF3,NCR1,TLR3,VEGFA,SLC6A4,NPY,CTLA4,TDP2,HLA-B,CD86,CASP1,APPBP2,CASP1,IL17,POLR2J,CCL5,TBET,GPX1,CXCL10,CD8A,NDUFS8,PRKAA1,NDUFB3,MAPK8,IFIH1,ACE,CD4,ATP5F1B,BACH2,HLA-A,ARNTL,DBNDD1,PRDX1,APP,BDNF,FOS,NLRP3,ZFPM1,GPX1,TRPM3,UQCRC1,NRF1,CD19,BCL2,NCR1,DBNDD1,GPX1,ATP5F1B,SMAD3,TLR3,TGFB1,CTLA4,HMOX1,CRH,THUMPD2,SDHB,IL6R,CD79B,COX4I1,CD27,GSS,SOD2,ATP5F1E,ATP5A1,DBNDD1,GSR,MT-CO1,GPX1,IL6,DBI,NDUFB4,TXNRD1,MX1,COX7C,NCAM1,PDK4,FCGR3B,CD27,PGC1A,FUT1,JAK3,FCGR3A,PARP1,TLR3,TLR4,CYP51A1,PCBP1,STAT3,CCL2,NDUFB8,IKBKB,IL4,PHTF2,HMOX1
ATP5F1D,COMT,ATP5F1E,CD8A,MAPK14,COX7A2,IRF7,ADA,TGFB1,CD4,HTR2A,BDKRB2,HLA-DRA,HPGD,HLA-C,HLA-DRA,NAMPT,DAPP1,NLRP3,CXCL10,DHX33,CXCL8,BDNF,UCP2,GZMB,HLA-DRB1,SDHA,PRKAA2,NDUFB4,MAPK14,TLR3,APOE,CD8A,COX4I1,BCL6,HLA-B,PER1,ALS2,HMOX1,ADRB2,HMOX1,JUN,CASP1,MYC,TRPM3,TRPM7,CYCS,TFAM,CD20,TP53,FCGR3A,ALS2,GPX4,ATP5F1C,EZR,TLR9,TNF,ICOS,NQO1,POMC,VARS2,NR3C1,IL10RA,CDK11A,COX5A,FASLG,GSTP1,CAT,ATP5MC1,ATP5B,ALS2,KEAP1,MT-ATP6,CAT,IL1B,PSMA3,NDUFB7,PRDX1,ISG15,NDUFA2,GZMB,UQCRC2,GZMB,CD38,COX5A,ZBTB46,TYK2,FCGR3B,PARP2,TLR4,TLR2,TRPM3,GBP5,IRF3,CXCL10,NDUFB9,IRF3,IL13,EPB41L2,NOX4
ATP5F1E,CLOCK,ATP5PB,CD19,JAK1,COX7C,MYD88,CD3E,CCL2,CD8A,DRD2,TRPV1,HLA-DRB1,PACS1,HLA-DRB1,CD27,GLRX1,CSF2RB,TLR4,CCL2,UPF1,ICAM1,NTRK2,CPT1A,ICAM1,SIRT1,SDHB,CCL2,NDUFB5,NOS2,TLR9,IL4,CD19,COX5A,BHLHE40,PTGS2,PER2,CASP10,NFE2L2,MAPK1,CCL2,IL6R,IL18,LEF1,,APP,ATP5F1B,PINK1,CD24,PTEN,NCAM1,CASP10,PRDX1,COX4I1,CSK,ATP5F1A,NR3C1,CD28,GSR,ESRRA,CPLX2,CRHR1,IL17RA,IL32,COX6A1,FAS,TXN,GPX1,ATP5MC2,COX4I1,CASP10,NLRP3,PPARGC1A,UCP2,IL17A,PSMA4,NDUFAF5,KEAP1,IFITM1,NDUFA3,GZMK,CX3CR1,GZMA,PRDM1,NDUFS1,IGHV3-30,SOCS1,TLR4,BRCA1,TLR7,MYD88,CFTR,FABP7,MAPK1,HLA-DRB1,NDUFB10,IRF7,TLR4,TRAF3IP1,MT1A
ATP5MC1,PER1,ATP5PD,HLA-DRB1,JAK2,COX8A,IRAK4,FCGR3A,CCL5,CD19,OPRM1,SCN9A,CD19,ROS1,HLA-DQA1,CD38,IL17A,CASP14,TLR7,ICAM1,FABP7,VCAM1,ACE2,CPT2,IDO1,SIRT3,SDHC,CCL5,NDUFB6,SOD1,EIF2AK2,IL13,CTLA4,NDUFB3,BHLHE41,ICAM1,CRY1,CFLAR,NOS2,STAT1,HPA,IFNB1,IL17A,XBP1,,CD74,NDUFS2,OPA1,CD27,AKT1,GZMB,CFLAR,TXN,COX5A,ACTB,ATP5F1B,CRHR1,CD80,TXN,APP,PRRT4,FKBP5,IFNGR1,CD9,UQCRC1,CASP3,TXNRD1,NFE2L2,ATP5MC3,NDUFS1,CFLAR,CASP1,NRF1,CYCS,TGFB1,EEF2,NDUFB3,IL1RN,DDX58,NDUFA4,KIR2DL1,P2RX7,GZMK,CD24,NDUFS2,TNF,SOCS3,TLR7,BRCA2,TLR9,IRAK4,BAD,SCGB2A2,JAK1,MX1,NDUFC1,MYD88,TLR2,VPS37A,MT2A
ATP5MC2,PER2,ATP5PF,NLRP3,NFKBIA,NDUFAB1,TRAF6,KLRK1,CXCL10,PTGS2,HSPA1A,TRPA1,CD3E,AGR2,HLA-DQB1,IGHM,CD107A,ERF,MYD88,VCAM1,SCGB2A2,MAPK1,MT-ATP6,HSPA1A,IL12A,TFAM,SDHD,CXCL10,NDUFB7,SOD2,DHX58,CCR5,HLA-DRB1,SDHA,BLNK,VCAM1,CRY2,TFPI,BDNF,JAK1,MT-ATP6,RELA,CD14,CCR7,,ESRRA,NDUFV1,MFN2,CD38,MTOR,PRF1,TFPI,TXNRD1,UQCRC1,ITGB7,PPARGC1A,COMT,ATP5F1A,PRDX1,NR3C1,PRSS56,CLOCK,IFNAR1,CD22,UQCRC2,CASP8,PRDX1,HMOX1,UQCRC1,NDUFS3,TFPI,IL18,TFAM,COX4I1,FOXP3,FKBP5,NDUFA8,IL10RA,EIF2AK2,NDUFA5,KIR2DL3,TREM2,GZMM,CD21,NDUFS3,IFNG,CCL2,TLR8,TP53,MYD88,TRAF6,GCLC,CASP14,JAK2,OAS1,NDUFC2,IRAK4,TLR3,POLI,GSR
ATP5MC3,CRY1,ATP5PO,CASP1,RELA,NDUFA2,JAK1,NDUFAF7,CAT,NOS2,HSP90AA1,IL8,CD4,SFTPA2,CD14,IGHD,ITGAL,IL2,IRAK4,CD40,CD38,MAPK3,MT-ND1,HSPA1B,IL12B,NRF1,UQCRC1,IL17A,NDUFB8,PDK1,BST2,STAT3,HLA-A,UQCRC1,CACNA1C,SELP,IDO1,NDUFAF7,NGF,JAK2,NR3C1,MAPK14,CD19,ESRRA,,WASF3,COX5A,LONP1,CD56,AMPK,CD56,NDUFAF7,HMOX1,NDUFS1,GATA3,PDK1,SLC6A4,ATP5F1B,NR3C1,TGFB1,C14ORF37,PER2,IL4,CD6,SDHA,MAPK1,HSPA1A,GSR,UQCRC2,SDHA,NDUFAF7,TRPM2,ATP5F1A,ATP5F1A,CTLA4,CNN2,HLA-B,IL6R,IL1A,NDUFA6,KIR2DL4,TMEM119,PRF1,FCRL5,UQCRC1,IL6,CCL5,TLR9,ATM,IRF3,IRF3,FYN,CRABP2,CASP1,IFIT1,NDUFS1,TRAF6,TLR9,ELMOD3,TXNRD1
COX4I1,CRY2,ATP5ME,IL1A,ATP5F1A,SOD1,JAK2,NDUFAB1,GSR,SOD1,HSPB1,IL6R,CD8A,CD19,CD86,IGHG1,SELPLG,C7,TRAF6,CD40LG,FKBP4,MAPK8,PPARGC1A,HSPB1,IL13,HSP90AA1,UQCRC2,IL12B,NDUFB9,PDK2,HERC5,FOXP3,HLA-B,PDK1,CACNA1D,TNFRSF1A,IDO2,RBM5,HTR1A,ATXN2L,TRPM3,CXCR3,CD3E,APP,,KMO,UQCRC2,CLPP,CD74,SIRT1,FCGR3B,RBM5,NQO1,SDHA,ZFPM1,PDK4,HTR2A,ATP5F1C,FKBP5,SIRT1,ANKDD1B,CD4,IL5,IL20RA,SDHB,MAPK3,HSPA5,NR3C1,UQCRFS1,UQCRC1,RBM5,TRPA1,NDUFS1,SLC25A4,PD1,SERPINA1,HLA-C,TGFBR1,CCL4,NDUFA7,IL6,GFAP,FASLG,MS4A1,ATP5A1,IL10,CXCL10,MYD88,IL6,IRF7,IRF7,CSK,SERPINB5,NLRP3,ISG15,NDUFS2,ATP5F1A,KLRD1,ZSWIM8,GCLC
COX5A,NR3C1,UQCRC1,IL12A,ATP5F1B,SOD2,TYK2,COX10,PRDX1,CAT,HSPA5,TNFRSF1A,CD24,CD27,PTGS2,IGHA1,CX3CR1,TRAPPC13,IRF3,PTGS2,KDM1A,MAPK14,NRF2,HSPA5,IL15,HSPA1A,UQCRFS1,IL23A,NDUFC1,PDK4,ATP5F1A,CD4,IRF3,PKM,CACNA1S,IFNAR1,CS,MTMR7,HTR2A,FUS,MTHFR,VEGFA,CD4,CD74,,ALOX5,PPARGC1A,HSPD1,CD95,PGC1A,LAMP1,MTMR7,CRH,PPARGC1A,MYC,PFKFB3,DPM1,ATP5F1D,CRHR1,SLC34A2,GPBAR1,CD8A,IL13,CD44,PDK1,MAPK8,HSP90AA1,CRH,UQCRH,MT-CO1,MTMR7,TRPV1,UQCRC1,NDUFA9,PDCD1,DCTN1,HLA-E,TNFRSF1A,CXCL9,NDUFA8,TNFSF10,S100B,KIR2DL1,CD5,ATP5B,IL17,IL18,IRAK4,IL10,NFKB1,STAT1,LCK,TFF1,GZMA,TBK1,NDUFS3,ATP5F1B,GZMB,PARP10,GCLM
COX5B,POMC,UQCRC2,IL12B,ATP5F1C,GPX1,SOCS1,MAPK8IP2,FKBP4,GPX1,DDIT3,TNFRSF1B,CCR5,CD38,ALOX5,PRDM1,CXCL12,PAPPA2,IRF7,NLRP3,RBMS,JAK1,GPX1,HSP90AA1,IL17A,PRDX1,COX4I1,TFAM,NDUFC2,PPARGC1A,ATP5F1B,CD8A,IRF7,HIF1A,CACNA2D1,IFNAR2,ACO2,SLC7A2,DRD1,KLF2,VDR,HIF1A,CD8A,CYP2D6,,NCF2,NRF1,HSPA9,CTLA4,NRF2,CD14,SLC7A2,CRHR1,NRF1,LEF1,HIF1A,SCYL3,ATP5F1E,CRH,GABRG1,LHB,NFKB1,CYCS,IFNGR1,PDK2,NFKB1,DNAJB1,POMC,UQCRB,MT-ND1,SLC7A2,CRH,COX4I1,SDHA,TLR4,NUDT21,TNFRSF1A,IRF3,TLR9,NDUFA9,NFKB1,MBP,KIR2DL3,IGHV3-23,SOD1,IL2,ATP5F1A,TRAF6,TNF,STAT1,STAT3,ZAP70,ESRRA,GZMB,IRF3,NDUFS4,ATP5F1C,PRF1,PSMG1,NOS2
CYCS,IL1B,UQCRFS1,IL23A,ATP5F1D,GPX4,SOCS3,UQCRC1,FKBP5,CCR5,XBP1,CD19,IL2RA,TGFB1,ALOX12,PAX5,CSF3,IAPP,MAVS,IL1R1,CALCR,JAK2,GSTM1,NR3C1,IL18,GSR,COX5A,NRF1,NDUFS1,NRF1,COX4I1,GNAS,MX1,SIRT1,CACNB1,IFNGR1,IDH1,ARF5,DRD2,BDNF,GSTM1,PPARG,FOXP3,PRRT4,,ADRB2,TFAM,PDK1,FOXP3,SOD1,CCL2,ARF5,NR3C1,TFAM,XBP1,COX4I1,C1orf112,UQCRC1,POMC,ROS1,ADAMTS19,IL6,COX4I1,TNFRSF1B,PDK4,NFKB2,BAX,FKBP5,UQCRQ,MT-ATP6,ARF5,POMC,SIRT1,UQCRC1,TLR7,PLD3,TNFRSF1B,IRF7,NFKB2,NDUFB1,IL17A,CLOCK,KIR3DL1,IGHV3-30,SOD2,TLR4,ATP5F1B,IRF3,IFNG,STAT3,IL6R,CD28,APP,PRF1,IRF7,NDUFS5,ATP5F1D,FCGR3A,SMTN,NOS3
UQCRC1,IL6,UQCRH,IL4,ATP5F1E,CAT,PTPN22,COX15,MAVS,CXCR3,ATF4,CD20,IL7R,STAT1,ALOX15,XBP1,RETN,EAPP,STING,TGFB1,MCUB,PRKCD,GSTT1,FKBP5,IL2,GSTP1,COX5B,SIRT1,NDUFS2,IL1B,COX5A,COMT,OAS1,SIRT3,CACNB2,IFNGR2,NR3C1,SARM1,COMT,NGF,GPX1,IL12B,GATA3,PRSS56,,CHRM3,PDK1,PDK4,KLRD1,SOD2,CCL3,SARM1,FKBP5,PPARA,CD20,COX5B,FGR,UQCRC2,COMT,AGR2,SCYL3,IL10,COX5A,CDH1,SOD1,RELA,BCL2,IL4,UQCR10,PPARGC1A,SARM1,TPH2,SIRT3,COX5A,MYD88,ALDH3B1,TNFRSF9,MAPK1,RELA,NDUFB2,IL1B,PER1,KIR3DL2,IGLC7,CAT,TLR7,ATP5F1C,IRF7,IFNA1,JAK1,TNFRSF1A,CD81,CD74,CD107A,MAPK1,NDUFS6,ATP5F1E,NCAM1,THUMPD1,PPARGC1A
UQCRC2,TNF,UQCRB,IL13,ATP5MC1,GSR,ITGAM,NDUFS1,NLRP3,IL7R,ATF6,CD40,IL15,STAT3,MPO,BCL6,PDGFBB,APPL2,GSDMD,IL8,LIG3,NFATC1,CAT,CRHR1,IL23A,TXN,COX6A1,RIPK1,NDUFS3,IL1A,NDUFB8,FOS,EIF2AK2,PPARGC1A,CACNB3,IRF3,FKBP5,POLDIP2,SLC6A4,NTRK1,GSTT1,IL18,TBX21,C14orf112,,CHRM4,ATP5F1C,PRKAA1,KLRK1,GPX1,CCL4,POLDIP2,HSD11B1,CPT1A,CCR7,SOD1,CFH,UQCRFS1,TPH2,GNAT3,C1ORF112,IL32,NDUFB6,CDH10,SOD2,STAT1,CASP3,IL13,UQCR11,NRF1,POLDIP2,IDO2,AMPK,ATP5F1C,NFKB1,HVCN1,TNFRSF17,MAPK8,RELB,NDUFB3,IL1A,PER2,SDHA,IGKV3-11,GPX1,TLR9,ATP5F1D,STAT1,IFNB1,JAK2,IL1R1,CCR7,CTLA4,KLRK1,MAPK3,NDUFS7,COX4I1,KIR2DL1,MMGT1,PPARA
NDUFS1,IFNG,UQCRQ,IL15,ATP5MC2,GSTM1,ITGB2,MAPK9,IL18,JAK1,EIF2AK3,CD40LG,IL15RA,NFKB1,ELANE,IRF4,IL4,CASP1,KMO,IL12,NKG2C,NDUFS1,SOD1,POMC,IL5,TXNIP,COX6B1,RIPK3,NDUFS4,IL1R1,SDHB,POMC,PPARGC1A,CPT1A,CACNB4,IRF7,CRH,PLXND1,GRIN1,GRIN1,IL18,CASP3,RORC,ANKDD1B,,CD4,NDUFA9,PRKAA2,PRF1,CAT,CCL5,PLXND1,BDNF,CPT2,hsa-miR-28-5p,SOD2,NFYA,SDHB,HTR2A,SFTPA2,FGR,TLR3,SDHA,TNFRSF17,CAT,STAT3,CASP8,IL17A,NDUFA2,NRF2,PLXND1,TDO2,mTOR,CS,IRF3,NCF1,TNFRSF12A,MAPK14,STAT3,NDUFB4,IL2,CRY1,SDHB,TLR7,GPX4,MYD88,ATP5F1E,STAT3,MYD88,MAPK1,IFNGR1,PTPRC,IL2RA,MIR21,MAPK8,NDUFS8,COX5A,KIR3DL1,OXLD1,SIRT1
NDUFS2,IL10,UQCR10,IFNAR1,ATP5MC3,GSTP1,ICAM1,NDUFB4,CD14,JAK2,PERK,CD80,IFNAR1,TLR4,PTPRC,COX5B,IL13,TRAPPC14,KYNU,IL23,NFYA,NDUFS2,IDO1,CRH,JAK1,ATF4,COX7A1,TRAF6,NDUFS5,TGFB1,UQCRC2,CRH,NRF1,SOD1,CACNG1,MX1,BDNF,AK2,CRH,PSMA3,MBL2,BAX,HLA-DRB1,GPBAR1,,CD8A,SDHA,PPARA,GZMB,GCLC,CCL20,AK2,NGF,PRKAA1,hsa-miR-29a-3p,GPX1,STPG1,SDHA,SLC6A4,MUC5B,CFH,TLR4,SDHB,TNFRSF9,GPX1,JAK1,TP53,IL12A,NDUFA3,PDK1,AK2,SLC6A4,FOXO1,IDH2,IRF7,PPIA,TNFRSF10A,JAK1,MYD88,NDUFB5,IL4,CRY2,SDHC,TLR4,NRF2,STAT1,UQCRC1,STAT5A,STAT1,MAPK3,CD4,TESPA1,BCL2,MIR146A,JAK1,SDHB,COX5B,CD19,RBPMS,SIRT3
NDUFS3,TLR4,UQCR11,IFNAR2,COX4I1,HMOX1,VCAM1,MAPK6,NOS1,STAT3,IRF3,CD86,IFNAR2,MYD88,JAK1,DBI,TRPM3,TRAPPC8,QPRT,CRP,CFH,NDUFS3,KYNL,PSMA3,JAK2,XBP1,ATP5F1A,CD4,NDUFS6,CCL2,PPARGC1A,ACTH,TFAM,SOD2,CASP1,MX2,MAPK1,CD38,CRHR1,PSMA4,PRKN,BCL2,HLA-A,LHB,,CD19,SDHB,PPARG,GZMA,IDO1,CSF2,CD38,HTR1A,SIRT1,hsa-miR-127-3p,GPX4,NIPAL3,SDHC,DRD2,IL2,FUCA2,CD19,UQCRC1,IL17RB,GPX4,JAK2,MYC,IL12B,NDUFA4,DLD,CD38,HTR1A,TP53,ACO2,STAT1,STXBP5,TNFSF13B,JAK2,CD14,NDUFB6,IL13,PPARGC1A,SDHD,IRF7,KEAP1,STAT3,UQCRC2,JAK1,STAT3,MAPK8,CD8A,CYP2D6,BAX,MIR155,JAK2,SDHA,NDUFA2,CD27,CD3EAP,NDUFA9
