seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
IFNAR2,ALOX12B,IL33,SERPINB32,NDUFAB1,RPAP3,ELK1,MYD88,F10,GATA3,S100A9,TNFRSF4,,IRF3,CFL1,MAP2K1,HLA-DRB41,FPR1,CDHR1,MYD88,OAS1,CD112,FOXP3,RPL18,KLRF34,RPAP3,STAT5B,CXCL11,,CD9,RP11-58C22.2,RPAP3,CD11A,RPAP3,BCMA,RPAP3,IFI16,MTOR,BCL2L1,CD351,RPAP3,IL-10,CD28,IFIT2,TBX21,CD117,PROC,S100A44,RPAP3,IL10,IL1RL2,SELP,FCGR3B,IFNA6,CD209,JAK1,IL4,CYBB,EIF2AK1,FAS,PIK3CB,PLXND1,IL37,TAB3,STAT6,JAK2,ITGAM,IL12RB1,RPAP3,IRF5,STAT6,IL10RB,IL17A,IL1RL2,SERPINF2,STAT5B,NFKBIE,RPAP3,MX2,,OASL,TFPI,GSTZ1,RPAP3,FGFR2,APOC2,DUSP5,RPAP3,D-dimer,CXCR4,CCR5,ACE2,KLRD1,CARD18,RPAP3,RIGI,IRF1,BCL2L1,CASP10,TBX21
IFNGR1,ALOX12E,ST2,SERPINB33,PDK4,ACSM3,CREB1,TRAF6,F2,TBX21,S100A12,TNFRSF6,,IRF7,FPR1,MAP2K4,HLA-DRB42,ALOX5AP,PGF,TRAF6,MX1,CD113,IL2RA,RPL18A,KLRF35,ACSM3,STAT6,CXCL12,,CD151,CYP39A1,ACSM3,CD11B,ACSM3,EDAR,ACSM3,STING1,FOXO3,FGG,CD352,ACSM3,TNF-α,CTLA4,IFI27,RUNX1,CD34,PROZ,S100A45,ACSM3,CCL4,IL1RL2,SELE,ITGAM,IFNA7,CD274,JAK2,IL4R,CYBA,SF3B2,FASLG,AKT1,AK2,IL38,TAK1,IRF1,TYK2,ITGB2,IL12RB2,ACSM3,IRF9,JAK1,IL17RA,IL17F,IL1RL2,PLG,STAT6,BCL2,ACSM3,RSAD2,,MX1,NDUFAF7,GPX2,ACSM3,FGFR3,APOC3,DUSP6,ACSM3,Procalcitonin,BCL2,CCR7,AGTR1,KLRF1,CARD19,ACSM3,MDA5,IRF3,MCL1,CFLAR,RORC
IFNGR2,ALOXE3,MYD88,SERPINB34,SLC22A16,REXO5,NFATC1,IKBKB,F3,RORC,CRP,TNFRSF8,,IRF9,ALOX5AP,MAP2K7,HLA-DRB43,MMP9,ERFE,IKBKB,ISG15,CD114,IL2RB,RPL19,KLRF36,REXO5,IRF1,CXCL13,,CD81,RP11-457P14.6,REXO5,CD18,REXO5,EDARADD,REXO5,TMEM173,GSK3B,FGA,CD353,REXO5,TLR-3,PDCD1,IFI44L,RUNX3,CD64,SERPINC1,S100A46,REXO5,NF-κB,IL1RL2,VCAM1,ITGB2,IFNA8,CD276,TYK2,IL5,NCF1,ZNF343,CASP3,AKT2,CD38,IL1A,IKK,IRF3,SOCS1,SELL,IL15RA,REXO5,CXCL10,JAK2,IL17RC,IL21,IL1RL2,PLAT,JAK1,BAX,REXO5,IFI44,,MX2,RBM5,GPX3,REXO5,FGFR4,APOE,DUSP7,REXO5,Ferritin,BAX,CXCR1,AGTR2,KLRC1,CARD20,REXO5,LGP2,IRF7,BID,TFPI,STAT1
JAK1,CYP4F3,TICAM1,SERPINB35,ZMYND10,CIAPIN1,NFATC2,NFKB1,F5,FOXP3,SERPINE1,TNFRSF9,,MYD88,MMP9,MAP3K7,HLA-DRB44,PECAM1,MMP8,NFKB1,RSAD2,CD115,IL2RG,RPL21,KLRF37,CIAPIN1,IRF2,CXCL16,,CD82,AC009784.3,CIAPIN1,CD29,CIAPIN1,XEDAR,CIAPIN1,CGAS,MAPK1,FGB,CD354,CIAPIN1,TLR-4,LAG3,IFIT3,GZMB,CD31,SERPINF2,S100A47,CIAPIN1,IRF-3,IL1RL2,ICAM1,SELL,IFNA10,CD40,SOCS1,IL5RA,NCF2,ZNF302,CASP8,MTOR,FKBP4,IL1F10,NFATC1,IRF5,SOCS3,SELE,IL18R1,CIAPIN1,CCL2,JAK3,IL18R1,IL22,IL1RL2,SERPINE1,JAK2,CASP8,CIAPIN1,IFI44L,,RSAD2,MTMR7,GPX4,CIAPIN1,EGF,APOF,DUSP8,CIAPIN1,Transferrin,CASP3,CXCR2,REN,NCAM1,CARD21,CIAPIN1,STING1,IRF9,BIM,NDUFAF7,STAT3
JAK2,CYP4F2,IRAK1,SERPINB36,ABCB5,SPPL2B,BCL2,RELA,F7,IL12A,F3,CD27,,TRIF,S100A8,MAP3K8,HLA-DRB45,PDPN,ADAMTS2,RELA,IFIH1,CD116,IL7R,RPL22,KLRF38,SPPL2B,IRF3,CXCL17,,CD53,PPIC,SPPL2B,CD49D,SPPL2B,NGFR,SPPL2B,DDX58,MAPK3,BCL2,CD355,SPPL2B,TLR-7,HAVCR2,ITGA7,PRF1,CD177,APOA1,S100A48,SPPL2B,TREM1,IL1RL2,ITGA4,SELE,IFNA13,CD40LG,SOCS3,IL13,NCF4,MLF2,CASP9,RPTOR,KDM1A,IL1F5,NFATC2,IRF7,TLR1,VCAM1,IL18RAP,SPPL2B,CCL3,TYK2,IL18RAP,IL23A,IL1RL2,THBD,JAK3,CASP9,SPPL2B,ISG15,,IFIH1,SLC7A2,GPX5,SPPL2B,EGFR,APOH,DUSP9,SPPL2B,Haptoglobin,CASP8,CXCR3,AGT,B2M,CARD22,SPPL2B,IRF3,MYD88,PUMA,RBM5,STAT4
STAT1,CYP4A11,IRAK4,SERPINB37,SLC25A13,FAM214B,BAX,NFKBIA,F12,IL12B,TFPI,CD30,,TICAM1,S100A9,MAP4K4,HLA-DRB46,TSPO,CD177,NFKBIA,DDX58,CD117,IL15,RPL22L1,KLRF39,FAM214B,IRF4,CCR1,,CD37,RP11-249L21.6,FAM214B,CD54,FAM214B,NGF,FAM214B,IFIH1,MAPK8,IFNB1,CD356,FAM214B,TLR-9,TIGIT,CDHR1,KLRK1,CD66b,APOA2,S100A49,FAM214B,IL-6,IL1RL2,ITGB1,VCAM1,IFNA14,CD80,MYD88,IL13RA1,PLCG1,ICAM1,BCL2,RICTOR,RBM6,IL1F6,NFATC3,IRF9,TLR2,ICAM1,IFNAR1,FAM214B,CCL5,MYD88,IL12RB1,IL27,IL1RL2,F2,TYK2,FAS,FAM214B,STAT1,,DDX58,ARF5,GPX6,FAM214B,ERBB2,APOM,DUSP10,FAM214B,Albumin,CASP9,CXCR4,PLAT,HLA-B,CARD23,FAM214B,IRF7,TRAF6,NOXA,MTMR7,STAT6
STAT2,CYP4A22,TRAF6,SERPINB38,ST7,COPZ2,CASP3,MAPK1,PLAT,IL23A,THBD,CD40,,IKBKB,ANXA3,MAPKAPK2,HLA-DRB47,S100A12,TRBV11-2,NFKBIB,TLR8,CD118,IL15RA,RPL23,KLRF40,COPZ2,IRF5,CCR2,,CD24,MTRF1,COPZ2,CD58,COPZ2,BDNF,COPZ2,IRF3,MAPK14,CEBPB,CD357,COPZ2,IL1B,KLRG1,PGF,NKG7,CD117,APOB,S100A50,COPZ2,IL-8,IL1RL2,ITGB2,ICAM1,IFNA16,CD86,TICAM1,IL13RA2,PLCG2,FLT3LG,BAX,EIF4EBP1,CAMKK1,IL1F7,NFATC4,MYD88,TLR3,PECAM1,IFNAR2,COPZ2,CCL7,TRAF6,IL12RB2,IFNA1,IL1RL2,F3,SOCS1,FASLG,COPZ2,STAT2,,IFI16,SARM1,GPX7,COPZ2,ERBB3,LPA,DUSP16,COPZ2,Ceruloplasmin,FAS,CXCR5,SERPINE1,HLA-C,CARD24,COPZ2,IRF9,IKBKB,CYCS,SLC7A2,JAK1
STAT3,CYP2J2,MAP3K7,SERPINB39,CDC27,PRKAR2B,CASP8,MAPK3,PLAU,IL17A,PROS1,CD95,,IKBKG,ALPL,MAPKAPK3,HLA-DRB48,CD31,KLRF1,NFKBIE,TLR5,CD119,KLRK1,RPL24,KLRF41,PRKAR2B,IRF6,CCR3,,CD14,SNAPC4,PRKAR2B,CD63,PRKAR2B,NTF3,PRKAR2B,IRF7,FOS,CD163,CD358,PRKAR2B,S100A8,KLRD1,ERFE,GNLY,CD34,APOC1,S100A51,PRKAR2B,FAK,IL1RL2,ITGB3,CD44,IFNA17,CD28,TIRAP,IL9,PRKCD,ZNF268,BAK1,EIF4E,RECQL,IL1F8,GATA3,TRAF6,TLR4,CDH5,IFNGR1,PRKAR2B,CCL8,IRAK1,IFNAR1,IFNB1,IL1RL2,F5,SOCS3,BID,PRKAR2B,IRF1,,AIM2,POLDIP2,GPX8,PRKAR2B,ERBB4,PLTP,FOS,PRKAR2B,α1-Antitrypsin,FASLG,CXCR6,F3,HLA-G,CARD25,PRKAR2B,MYD88,NFKB1,DIABLO,ARF5,JAK2
STAT4,EPO,MAPK1,SERPINB40,SLC4A1,CREBBP,CASP9,MAPK8,SERPINE1,IL17F,PROC,CD137,,CHUK,NCF4,MAPKAPK5,HLA-DRB49,PDPN,KLRB1,NFKBIZ,CLEC7A,CD120a,KLRC1,RPL26,KLRF42,CREBBP,IRF7,CCR4,,CD68,CTD-2620I22.3,CREBBP,CD64,CREBBP,NTF4,CREBBP,IRF9,JUN,THBD,CD359,CREBBP,S100A9,KIR2DL1,ADAMTS2,FCGR3A,CD64,APOC2,S100A52,CREBBP,IL-1,IL1RL2,PTGS2,CD47,IFNA21,CTLA4,TRAF6,IL9R,PRKCE,POU4F3,BID,RPS6KB1,VPS50,IL1F9,FOXP3,TICAM1,TLR5,VEGFA,IFNGR2,CREBBP,CCL13,IRAK4,IFNAR2,IFNL1,IL1RL2,F10,PIK3CA,BAD,CREBBP,IRF3,,CASP1,PLXND1,SOD1,CREBBP,HGF,CETP,JUN,CREBBP,α1-Acid,BID,IL2RA,F2,PDCD1,CARD26,CREBBP,TRAF6,RELA,AIFM1,SARM1,TYK2
STAT5A,EPOR,MAPK3,SERPINB41,CALCR,TSPOAP1,FAS,MAPK14,SERPINF2,IL21,F2,CD154,,NLRP3,CFL1,FOS,HLA-DRB50,S100A8,ISG15,MAP3K7,CLEC4E,CD120b,KLRC2,RPL26L1,KLRF43,TSPOAP1,IRF8,CCR5,,CD163,ZNF236,TSPOAP1,CD66B,TSPOAP1,GDNF,TSPOAP1,STAT1,ATF2,HLA-DQB1,CD360,TSPOAP1,ANXA3,KIR3DL1,CD31,FCGR2A,CD31,APOC3,S100A53,TSPOAP1,CD31,IL1RL2,PLA2G2A,CD69,IFNB1,PDCD1,IKBKB,IL3,PRKCH,IL5RA,BAD,RPS6KB2,HSPB6,IL2,RORC,NFKB1,TLR6,FLT1,TNFRSF1A,TSPOAP1,CCL19,IKBKB,IFNGR1,IFNAR1,IL1RL2,PROC,PIK3CB,BCL2L11,TSPOAP1,IRF7,,CASP4,AK2,SOD3,TSPOAP1,MET,SCARB1,ATF2,TSPOAP1,Complement,BAD,IL7R,F2R,CTLA4,CARD27,TSPOAP1,TRAF3,NFKBIA,ENDOG,POLDIP2,SOCS1
STAT5B,HIF1A,MAPK8,SERPINB42,DVL2,MPO,FASLG,MAP2K1,SERPINA1,IL22,F5,CD178,,NLRC4,FPR1,JUN,HLA-DRB51,S100A9,SIGLEC1,MAP2K4,CD14,CD121a,KLRC3,RPL27,KLRF44,MPO,IRF9,CCR6,,CD86,MIR5696,MPO,CD95,MPO,RET,MPO,STAT2,CREB1,F2,CD361,MPO,ALPL,KIR2DS1,CD177+,FCGR2B,CD177,APOE,S100A54,MPO,PDPN,IL1RL2,ALOX5,CD86,IFNE,LAG3,IKBKG,IL3RA,PRKCQ,NLRP1,BCL2L1,RPS6,ARHGAP33,IL3,TBX21,NFKB2,TLR7,KDR,TNFRSF1B,MPO,CCL21,NFKB1,IFNGR2,IFNAR2,IL1RL2,PROS1,PIK3CD,CYCS,MPO,IRF9,,CASP5,CD38,NFE2L2,MPO,TGFA,CD36,ELK1,MPO,Complement,BCL2L11,IL12RB1,F10,LAG3,CARD28,MPO,TRAF2,IKBKG,GZMA,PLXND1,SOCS3
STAT6,EPAS1,MAPK14,SERPINB43,PRSS22,PON1,BID,MAP2K4,SERPINA5,IL4,F9,CD252,,AIM2,ALOX5AP,ATF2,HLA-DRB52,ANXA3,IFIT2,MAP2K7,CD68,CD121b,KLRD1,RPL27A,KLRF45,PON1,MYD88,CCR7,,CD80,RP11-338K17.5,PON1,CD117,PON1,GFRA1,PON1,STAT3,ELK1,SOCS3,CD362,PON1,NCF4,KIR3DS1,S100A8/9,CD14,CD66b,LPA,S100A55,PON1,CD177,IL1RL2,ALOX12,CD274,IFNK,HAVCR2,RELA,CSF2,MAPK1,ANGPT2,MCL1,EIF2AK4,NDUFAB1,IL11,BCL6,RELA,TLR8,ANGPT1,TNFRSF4,PON1,CXCL9,RELA,CXCL10,IFIH1,IL1RL2,VWF,PIK3CG,DIABLO,PON1,JAK1,,GSDMD,FKBP4,KEAP1,PON1,TGFBR1,MSR1,EGR1,PON1,Complement,CYCS,IL12RB2,F11,HAVCR2,CARD29,PON1,TRAF5,CASP1,GZMH,AK2,PIK3CA
SOCS1,ARNT,JUN,SERPINB44,UPF1,GCFC2,BAD,MAP2K7,SERPINC1,IL5,F10,CD272,,CASP1,MMP9,CREB1,HLA-DRB53,ALPL,IFI27,MAPK8,ITGAM,CD122,NCR1,RPL28,KLRF46,GCFC2,TICAM1,CCR8,,CD40,FAM30C,GCFC2,CD34,GCFC2,GFRA2,GCFC2,JAK1,STAT5A,SOCS1,CD363,GCFC2,CFL1,NCR1,MMP9,CD16,CD117,LP(a),S100A56,GCFC2,S100A12,IL1RL2,ALOX15,PDCD1LG2,IFNL1,TIGIT,RELB,CSF2RA,MAPK3,MYH7,CYCS,EIF2S1,PDK4,IL16,PRDM1,RELB,TLR9,ANGPT2,TNFRSF8,GCFC2,CXCL11,NFKBIA,CXCL9,IRF1,IL1RL2,SELE,AKT1,XIAP,GCFC2,JAK2,,NLRC4,KDM1A,MAPK1,GCFC2,TGFBR2,OLR1,SP1,GCFC2,Complement,DIABLO,IL18R1,F12,IL2RA,CARD30,GCFC2,TRAF1,CASP3,GZMK,CD38,PIK3CD
SOCS2,EGLN1,FOS,SERPINB45,SKAP2,WDR54,BCL2L1,MAP3K7,PROS1,IL13,FGA,CD273,,GSDMD,S100A8,ELK1,HLA-DRB54,NCF4,IFI44L,MAPK9,ITGB2,CD123,FCGR3A,RPL29,KLRF47,WDR54,TIRAP,CCR9,,CD83,RP11-883G14.3,WDR54,CD66B,WDR54,GFRA3,WDR54,JAK2,STAT5B,IRF7,CD364,WDR54,FPR1,NCR3,FPR1,CD19,CD34,LDLR,S100A57,WDR54,TSPO,IL1RL2,CYBB,LGALS3,IFNL2,KLRG1,NFKB2,CSF2RB,MAPK8,RNF31,DIABLO,ATF4,SLC22A16,IL19,AICDA,MAPK1,MYD88,TEK,TNFRSF9,WDR54,CXCL12,IKBKG,CCL2,IRF3,IL1RL2,SELPLG,AKT2,BIRC3,WDR54,TYK2,,NLRP1,RBM6,MAPK3,WDR54,ACVRL1,ABCA1,STAT3,WDR54,Complement,AIFM1,IL18RAP,PROS1,TNFRSF18,CARD31,WDR54,TRADD,CASP8,GZMM,FKBP4,AKT1
SOCS3,EGLN2,ATF2,SERPINB46,MCUB,CROT,MCL1,MAPKAPK2,PROC,IL2,FGB,CD278,,PYDC1,S100A9,EGR1,HLA-DRB55,CFL1,IFIT3,MAPK14,SELPLG,CD124,FCGR2A,RPL30,KLRF48,CROT,TRAF6,CCR10,,CD209,NPM1P48,CROT,CD182,CROT,GFRA4,CROT,TYK2,IL2RA,SELL,CD365,CROT,ALOX5AP,FCER1G,ALOX5AP,CD20,CD64,PCSK9,S100A58,CROT,SPI1,IL1RL2,CYBA,LGALS9,IFNL3,NKG2A,CHUK,CSF1,MAPK9,TINF2,AIFM1,DDIT3,ZMYND10,IL20,CD40LG,MAPK3,TRAF6,NOS3,TNFRSF11A,CROT,CXCL13,MAP3K7,CCL3,IRF7,IL1RL2,ICAM1,AKT3,MCL1,CROT,SOCS1,,NLRP2,CAMKK1,MAPK8,CROT,ENG,ABCG1,STAT4,CROT,C1q,ENDOG,IL23R,PROC,TNFRSF4,CARD32,CROT,FADD,CASP9,KLRD1,KDM1A,AKT2
PIK3CA,EGLN3,ELK1,SERPINB47,HOXA11,ABCB4,CYCS,ELK1,PROZ,IL7,FGG,CD279,,IL18R1,ANXA3,SP1,HLA-DRB56,FPR1,ITGA7,MAPK1,SELP,CD125,FCGR2B,RPL31,KLRF49,ABCB4,TRAF3,CCR11,,CD1C,RP11-252H14.1,ABCB4,CD95,ABCB4,NTRK1,ABCB4,SOCS1,IL2RB,HLA-DRB1,CD366,ABCB4,MMP9,FCER2,ANXA3,CD27,CD31,ABCA1,S100A59,ABCB4,PECAM1,IL1RL2,NOX1,HMGB1,IFNAR1,NKG2C,MAP3K7,CSF1R,MAPK14,IL11,ENDOG,XBP1,ABCB5,IL24,CD28,MAPK8,NFKB1,EDN1,TNFRSF13B,ABCB4,CCR1,MAPK1,CCL4,IRF9,IL1RL2,VCAM1,MTOR,PYCARD,ABCB4,SOCS3,,NLRP6,RECQL,MAPK9,ABCB4,NOTCH1,NPC1,STAT5A,ABCB4,C1r,GZMB,IL27RA,SERPINC1,TNFRSF9,CARD33,ABCB4,CASP1,GZMB,KLRK1,RBM6,AKT3
PIK3CB,PHD1,CREB1,SERPINB48,POLR2J,KMT2E,DIABLO,FOS,THBD,IL15,PLG,CD357,,IL18BP,ALPL,NFATC1,HLA-DRB57,ALOX5AP,CDHR1,MAPK3,VCAM1,CD126,FCGR1A,RPL32,KLRF50,KMT2E,TRAF2,CXCR1,,CD1D,MIR3192,KMT2E,S100A12,KMT2E,NTRK2,KMT2E,SOCS3,IL2RG,SERPINA3,CD367,KMT2E,TSPO,FCGR1A,ALPL,CD28,CD177,ABCG1,S100A60,KMT2E,PDPN,IL1RL2,NOX2,S100A11,IFNAR2,NKG2D,MAP3K8,CSF3,PIK3CA,BRPF3,HIF1A,ERN1,SLC25A13,IL26,CTLA4,MAPK14,NFKB2,SELP,TNFRSF13C,KMT2E,CCR2,MAPK3,CCL5,MX1,IL1RL2,PECAM1,PTEN,GSDMD,KMT2E,TRAF3,,NLRP7,VPS50,MAPK14,KMT2E,JAG1,NPC2,STAT5B,KMT2E,C1s,PRF1,IL1R1,TFPI,GATA3,CARD34,KMT2E,CASP3,PRF1,NCR1,CAMKK1,MTOR
PIK3CD,PHD2,NFKBIA,SERPINB49,DHX33,RHBDD2,APAF1,JUN,TFPI,IL9,PLAT,CD358,,IL18RAP,NCF4,NFATC2,HLA-DRB58,MMP9,PGF,MAPK11,ICAM1,CD127,FCGR1B,RPL34,KLRF51,RHBDD2,TRAF5,CXCR2,,CD207,AC006486.10,RHBDD2,TSPO,RHBDD2,NTRK3,RHBDD2,MYD88,IL7R,HLA-DQA1,CD368,RHBDD2,SPI1,FCGR1B,NCF4,CD38,CD66b,CETP,S100A61,RHBDD2,CXCL8,IL1RL2,NOX4,S100A7,IFNGR1,KIR2DL1,MAPK1,CSF3R,PIK3CB,IL12RB1,VEGFA,EIF2AK3,ST7,IL28A,PDCD1,MAP2K1,RELA,PLAT,TNFRSF14,RHBDD2,CCR3,MAPK8,CCL7,OAS1,IL1RL2,PDPN,FOXO1,NLRC4,RHBDD2,TRAF6,,NLRP9,HSPB6,MAP2K1,RHBDD2,DLL4,LDLR,STAT6,RHBDD2,C2,KLRK1,IL1R2,THBD,TBX21,CARD35,RHBDD2,CASP8,FAS,NCR3,RECQL,MAPK1
PIK3CG,PHD3,NFKBIB,SERPINB50,MEOX1,SOX8,PYCARD,ATF2,TFPI2,IL25,SERPINF2,CD360,,IL1R1,CFL1,NFATC3,HLA-DRB59,PECAM1,ERFE,MAPK12,CD40,CD128,FCRL3,RPL35,KLRF52,SOX8,TRAF1,CXCR3,,CD274,SIGLEC10,SOX8,SPI1,SOX8,SORT1,SOX8,TRAF6,IL15RA,SERPINA1,CD369,SOX8,PECAM1,FCGR2B,CFL1,CD40,CD117,SCARB1,S100A62,SOX8,MMP8,IL1RL2,DUOX1,S100A8,IFNGR2,KIR2DL2,MAPK3,IFNA1,PIK3CD,MARCHF2,ANGPT1,HSPA5,CDC27,IL28B,CD274,MAP2K4,RELB,PLAU,TNFRSF17,SOX8,CCR5,MAPK14,CCL8,OAS2,IL1RL2,CD34,FOXO3,AIM2,SOX8,MYD88,,NLRP12,ARHGAP33,MAP2K2,SOX8,HEY1,VLDLR,SOCS1,SOX8,C5,NKG7,IL1RAP,PLG,RORC,CARD36,SOX8,CASP9,FASLG,FCGR3A,VPS50,MAPK3
AKT1,VHL,RELA,SERPINB51,THSD7A,IBTK,NOD1,CREB1,PLG,IL33,SERPINA1,CD361,,IL1R2,FPR1,NFATC4,HLA-DRB60,PDPN,MMP8,MAPK13,CD40LG,CD129,FCRL5,RPL35A,KLRF53,IBTK,TRAF4,CXCR4,,CD276,HIGD1AP4,IBTK,S100A8,IBTK,SORCS1,IBTK,IKBKB,CSF2RA,IFNA1,CD370,IBTK,PDPN,FCGR3B,TSPO,CD40LG,CD34,SREBF1,S100A63,IBTK,ADAMTS2,IL1RL2,DUOX2,S100A9,JAK1,KIR2DL3,MAPK8,IFNA2,PIK3CG,IGF2-AS,ANGPT2,DNAJC3,SLC4A1,IL29,CD80,MAP2K7,MAPK1,SERPINE1,TNFRSF18,IBTK,CCR7,FOS,CCL13,OAS3,IL1RL2,CD40,FOXO4,CASP1,IBTK,TICAM1,,PYCARD,NDUFAB1,MAP2K3,IBTK,HEY2,LRP1,SOCS3,IBTK,C6,GNLY,IL1RL1,PLAU,RUNX3,CARD37,IBTK,CASP10,BCL2,FCGR3B,HSPB6,MAPK8
AKT2,HMOX1,REL,SERPINB52,LIG3,ZNF195,NOD2,NFATC1,CPB2,CSF2,APOA1,CD362,,IL1RAP,ALOX5AP,GATA3,HLA-DRB61,TSPO,ADAMTS2,MAPK15,CD80,CD130,SLAMF7,RPL36A,KLRF54,ZNF195,TRAF7,CXCR5,,CD70,CFAP221,ZNF195,S100A9,ZNF195,SORCS2,ZNF195,NFKB1,CSF2RB,F5,CD371,ZNF195,FCER1A,CD19,S100A12,CD69,CD64,SREBF2,S100A64,ZNF195,IFIT2,IL1RL2,SOD1,S100A12,JAK2,KIR2DS1,MAPK14,IFNA4,AKT1,SF3A1,TEK,HERPUD1,CALCR,IL32,CD86,MAP3K7,MAPK3,F3,TNFRSF19,ZNF195,CXCR3,JUN,CCL20,RSAD2,IL1RL2,CD40LG,FOXO6,CASP4,ZNF195,TIRAP,,MEFV,PDK4,MAP2K4,ZNF195,HES1,LRP2,PIK3CA,ZNF195,C7,FCGR3A,IL1RL2,PLAUR,CCL17,CARD38,ZNF195,CASP12,BAX,FCGR2A,ARHGAP33,MAPK14
AKT3,HMOX2,NFKB2,SERPINB53,RPAP3,MYCBP2,RIPK2,NFATC2,C1QA,CSF3,APOA2,CD363,,IL6R,MMP9,FOXP3,HLA-DRB62,S100A12,CD177,MAPKAPK2,CD86,CD131,CD38,RPL36AL,KLRF55,MYCBP2,MAP3K7,CXCR6,,CD27,CYCSP38,MYCBP2,S100A12,MYCBP2,SORCS3,MYCBP2,RELA,CSF1R,FCGR3A,CD372,MYCBP2,ADAMTS2,CD20,SPI1,CD80,CD31,HMGCR,S100A65,MYCBP2,SIGLEC1,IL1RL2,SOD2,S100A13,JAK3,KIR2DS2,MAP2K1,IFNA5,AKT2,RNF215,FLT1,MBTPS1,DVL2,IL34,CD19,MAP4K4,MAPK8,F2,TNFRSF21,MYCBP2,CXCR4,ATF2,CCR1,ISG15,IL1RL2,CD80,GATA3,CASP5,MYCBP2,IRAK1,,PSTPIP1,SLC22A16,MAP2K6,MYCBP2,HES5,LRP6,PIK3CB,MYCBP2,C8,FCGR2A,IL36RN,ITGA2B,CCL22,CARD39,MYCBP2,BCL2,BAK1,FCGR2B,NDUFAB1,NFATC1
MTOR,NFE2L2,IKBKB,SERPINB54,ACSM3,FBXL3,CARD9,NFATC3,C1QB,IFNAR1,APOB,CD364,,IL6ST,S100A8,RORC,HLA-DRB63,CD31,TRBV11-2,MAPKAPK3,CD28,CD132,CD19,RPL37,KLRF56,FBXL3,MAP3K8,CXCR7,,CD30,MOB4,FBXL3,MPO,FBXL3,SORL1,FBXL3,NFKBIA,FLT3,HLA-DRA,CD373,FBXL3,LMOD1,CD21,PECAM1,CD86,CD177,MVK,S100A66,FBXL3,IFI27,IL1RL2,CAT,S100A14,TYK2,KIR3DL1,MAP2K3,IFNA6,AKT3,PPIL2,KDR,MBTPS2,PRSS22,IL35,CD20,MAPKAPK2,MAPK14,F2R,TNFRSF25,FBXL3,CXCR5,CREB1,CCR2,USP18,IL1RL2,CD86,TBX21,IL1A,FBXL3,IRAK4,,SAA1,ZMYND10,MAP2K7,FBXL3,GATA2,SORL1,PIK3CD,FBXL3,C9,KIR2DL1,TNFRSF1A,ITGB3,CCR4,CARD40,FBXL3,BAX,BID,FCGR1A,PDK4,NFATC2
PTEN,KEAP1,IKBKG,SERPINB55,REXO5,ITGAL,MAVS,NFATC4,C1QC,IFNAR2,APOC3,CD365,,IL10RA,S100A9,TBX21,HLA-DRB64,PDPN,KLRF1,MAPKAPK5,CTLA4,CD133,CD20,RPL37A,KLRF57,ITGAL,MAP3K14,CXCR8,,CD30L,RNA5SP474,ITGAL,ELANE,ITGAL,LIF,ITGAL,NFKBIB,KIT,CFI,CD374,ITGAL,KCNA5,CD22,PDPN,CD95,CD66b,MVD,S100A67,ITGAL,IFI44L,IL1RL2,GPX1,S100A16,STAT2,KIR3DL2,MAP2K4,IFNA7,MTOR,EIF3L,NOS3,SLC2A1,UPF1,IL39,CD21,MAPKAPK3,PIK3CA,F2RL1,TNFRSF6B,ITGAL,IL1A,ELK1,CCR5,BST2,IL1RL2,CD28,RORC,IL18R1,ITGAL,IKBKB,,SAA2,ABCB5,MAP3K1,ITGAL,FOXC2,PCSK9,PIK3CG,ITGAL,MASP1,KIR3DL1,TNFRSF1B,GP1BA,CCR6,CARD41,ITGAL,BAK1,BCL2L1,CD16,SLC22A16,NFKB1
