seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
CD3G,PPARA,TACI,HP,JAK1,HIF1A,MAP2K4,GP1BA,CASP3,SLC25A12,PAI1,LAMC2,IFNGR2,SOD2,IRAK1,THPO,ITGA2,PTX3,SLAMF62,NGAL,IGHA1,CCR2,AGTR2,RAC1,BCL2,TRG,FLT4,LTB4R1,IFNB1,CEACAM1,OAS1,LMNA,TNFRSF1B,,STAT1,FGA,RHEB,FOS,IRF3,C7,CD36,ZNF195,MAPKAPK5,TICAM1,TIMP4,VWF,MASP2,TIMP2,MYH6,ESM1,MAPK10,ITGB3,IRF3,MMP13,HLA-DRB1,TNFSF12,AKT2,GATA1,,CASP1,,SIRPA,F9,MICA,FGFR2,GZMH,CD3E,TYK2,ANGPT1,IFNG,IDO1,CD20,ITGAM,HLA-DRB1,HRG,LTB4R2,FGG,CD28,PTGS2,MET,MYD88,CRP,PLXND1,C1S,ANGPT2,AK2,TJP1,PAI1,MMP12,P38MAPK,ICOS,,SMAD3,STAT3,APOE,TNFRSF18,HLA-C,HLA-DRB1,,HSPA6
CD14,RXRA,BCMA,SAA1,JAK2,APOE,MAP2K7,GP6,CASP9,SLC25A13,THBD,LAMC3,IRF3,CAT,IRAK4,SELE,ITGB3,HP,SLAMF63,MMP8,IGD,CXCR1,REN,CDC42,BCL2L1,TRD,PDGFB,TNNT2,IFNG,CEACAM3,OAS2,DES,IFNGR1,,STAT2,PLAU,TSC1,JUN,IRF7,C8,CD11B,MYCBP2,MAP4K1,TICAM2,ADAM17,SELE,FCN1,TIMP3,MYH7,ENG,JNK1,CD40,IRF7,CX3CR1,HLA-DQA1,TNFRSF4,MTOR,GATA2,,NLRP3,,SLC11A1,F10,MICB,FLT1,FOXP3,CD8A,IRF3,ANGPT2,NOD2,ARG1,CD25,ITGB2,HLA-DQA1,APOE,TBXA2R,THBD,CTLA4,COX2,FGFR1,TRAF6,SAA1,AK2,C2,TEK,CD38,MYD88,THBD,MMP14,AKT1,ICOSL,,SMAD4,STAT5A,LPA,TNFRSF21,CD4,HLA-C,,HSPA8
CD16,RXRB,TNFRSF1A,CRP,JAK3,LPL,PIK3CA,PLAU,CASP8,SLC25A15,PROC,HSPG2,IRF7,GPX1,NFKB1,PECAM1,SELPLG,ORM1,SLAMF64,MMP1,IGE,CXCR2,ENPEP,ROCK1,BCL2L2,FOXP3,PDGFRB,MYH6,IL12A,CEACAM6,OAS3,TTN,IFNGR2,,IRF3,PLAT,TSC2,EGR1,IRF9,C9,ITGAM,FBXL3,MAP4K2,TRIF,ADAM10,SELP,MBL2,TIMP4,TNNT2,NOS3,JNK2,CD40LG,IRF9,CX3CL1,HLA-DQB1,TNFRSF5,RHEB,GATA3,,AIM2,,SLC16A3,F11,NKG2D,FLT4,RORC,CD28,IRF7,TEK,NFKBIL17,NOS3,CD28,CD11B,HLA-DQB1,LPA,TBXAS1,PROC,ICOS,TBXAS1,FGFR2,IRF3,PTX3,CD38,C4,NOS3,FKBP4,TRAF6,PROC,MMP1,AKT2,CD4,,SMAD6,IRF3,CETP,TNFRSF25,CD8A,HLA-A,,HSPA9
CD56,RXRG,TNFRSF1B,PTX3,TYK2,CETP,PIK3R1,PAI1,TNFRSF1A,SLC25A16,PROS1,NID1,TLR3,HMOX1,NFKB2,CDH5,P2RY1,ORM2,SLAMF65,MMP3,TRA,CXCR5,ADAM17,ROCK2,BAX,IL2RA,EGF,MYH7,IL12B,S100A8,MX1,RYR2,CXCR1,,IRF7,SERPINE1,S6K1,NR3C1,IFIH1,CFB,ITGB2,ITGAL,MAP4K3,LY96,ADAMTS1,SELT,LY96,ADAM17,TNNC1,VEGFA,JNK3,CD28,NFKB1,CCL19,HLA-DPA1,TNFRSF6,RPS6KB1,KLF1,,PYCARD,,SMAD3,F12,KIR2DL1,KDR,TBX21,ICOS,IRF9,TIE1,PAI1,ENG,CD40,CD18,HLA-DPA1,LBP,PGES,PROS1,PDCD1,ITGB2,FGFR3,IRF7,LBP,FKBP4,MASP1,EDN1,KDM1A,IRAK1,PROS1,TIMP1,PIK3CA,CD8A,,SMAD7,IRF7,LDLR,TNFRSF26,CD19,HLA-B,,HSPB8
CD68,VWF,TNFRSF6,LBP,SOCS1,ABCA1,AKT1,TFPI,TNFRSF1B,SLC25A17,VWF,NID2,TLR7,NRF2,RELA,FLT1,IFIH1,LCN2,SLAMF66,MMP12,TRB,XCL1,ADAM10,MMP2,BAK1,IL4R,EGFR,MYL2,IL23A,S100A9,MX2,CACNA1C,CXCR2,,IRF9,PROC,4EBP1,NR3C2,DDX58,CFD,CD40,PDK2,MAP4K4,CD14,ADAMTS4,ICAM1,CD14,ADAMTS1,LMNA,THBD,ERK1,CD80,NFKB2,CCL21,HLA-DPB1,TNFRSF9,EIF4EBP1,KLF2,,IL1A,,SOCS1,F13A1,KIR2DL2,PDGFRA,GATA3,CTLA4,MPO,EFNB2,CHUK,THBD,CD40LG,CD40,HLA-DPB1,CD14,PTGER2,SERPINE1,BTLA,ITGAM,FGFR4,IRF9,CD14,KDM1A,F3,ACE,RBM6,IRAK4,ORM1,TIMP2,PIK3R1,CD19,,SMAD9,IRF9,PCSK9,TNFRSF10B,CD20,CD4,,HSPBAP1
CD11B,SELE,TNFRSF10B,S100A8,SOCS3,ABCG1,AKT2,EPCR,FAS,SLC25A18,NOS2,EFEMP1,TLR8,FOXO3,RELB,KDR,MDA5,MPO,SLAMF67,MMP13,TRG,XCR1,TACE,MMP9,BID,IL7R,FGF1,MYL4,IL17A,CRP,IFIH1,SCN5A,CCR2,,NFKB1,PROS1,MYD88,PPARG,RIGI,CFH,CD40L,ITGA3,MAP3K1,LBP,ADAMTS5,ICAM2,CD36,ADAMTS4,ACTC1,VWF,ERK2,CD86,RELA,CCR7,CD3D,TNFRSF10B,FLT1,KLF4,,IL1R1,,SOCS3,VWF,KIR2DL3,TGFB1,IL4,CD19,LTF,EPHB4,PARP1,VWF,CD80,CD40LG,LTA,LY96,PTGER4,PAI1,LAG3,ITGAX,PDGFRA,STAT1,LY96,RBM6,F5,ACE2,CAMKK1,NFKB1,ORM2,TIMP3,MTOR,CD20,,TGFBR1,MYD88,FBN1,TNFRSF10A,IGHG,CD8A,,HSPBP1
CD11C,SELL,FASLG,S100A9,SOCS6,LDLR,MTOR,OAS1,FASLG,SLC25A19,NOS3,EMILIN1,TLR9,BCL2,IKBKB,NRP1,RIGI,LTF,SLAMF68,MMP14,TRD,CSF2RA,ADAMTS13,MMP1,P53,IL9R,FGF2,ACTC1,IL17F,SAA1,DDX58,KCNH2,CCR5,,NFKB2,THBD,TRAF6,PPARA,MAVS,CFI,CD80,ITGA2B,MAP3K2,FCGR1A,ADAMTS13,ICAM3,CLEC4E,ADAMTS5,TNNI3,F3,P38,CTLA4,RELB,CCR9,CD3E,TNFRSF11B,KDR,CEBPA,,IL1R2,,Syk,PROS1,KIR3DL1,TGFBR1,IL5,CD20,DEFA1,DLL4,NFKBIL80,F3,CD86,CD80,LTB,MPO,ALOX5,TFPI,TIGIT,ITGB1,PDGFRB,STAT2,CEACAM8,CAMKK1,F7,AGT,RECQL,NFKB2,SAA1,TIMP4,RPS6KB1,CD3E,,TGFBR2,TRAF6,ELN,TNFRSF11B,IGHA,CD8B,,HSPB2
HLA-DRA,SELP,FAS,MPO,IKZF1,PCSK9,STAT1,OAS2,CTLA4,SLC25A20,PTGS2,EMILIN2,MAVS,BCL2L1,CHUK,NRP2,DDX58,DEFA1,SLAMF69,TIMP1,HLA-DRA,CSF3R,ITGAM,TIMP1,CD40,IL12RB1,FGFR1,ACTA1,IL22,PTX3,RIGI,GJA1,IL17RA,,RELA,EPOR,IRAK1,RXRA,TICAM1,MBL2,CD86,ASB4,MAP3K3,FCGR2A,PLAU,VCAM1,CLEC5A,ADAMTS13,MYBPC3,SERPINE1,EGFR,PDCD1,REL,CCR10,CD3G,CD40,FLT4,CEBPB,,IL1RN,,TLR2,PROC,KIR3DL2,TGFBR2,IL13,CD22,DEFA3,NOTCH1,IL23A,TF,HLA-DRA,CD86,PRF1,ELANE,ALOX5AP,VWF,CD3D,ITGA2,KIT,STAT3,FCGR2A,RECQL,F8,AGTR1,VPS50,RELA,SAA2,ADAM10,EIF4EBP1,CD3D,,ACVR1,RIPK1,COL1A1,TNFRSF11A,IGHM,CD19,,HSPB3
HLA-DRB1,ICAM1,TRAIL,LTF,IKZF3,CRP,STAT2,OAS3,PDCD1,SLC25A21,TBXAS1,FBLN1,TRAF3,BCL2L11,IKBKG,VEGFA,MAVS,DEFA3,SLAMF70,TIMP2,HLA-DRB1,LTA4H,ITGB2,TIMP2,CD40LG,IL13RA1,FGFR2,LAMA4,IL17RA,LBP,MAVS,NPPA,IL23R,,RELB,GATA1,IRAK4,RXRB,TICAM2,FCN1,HLA-DRA,GDE1,MAP3K4,FCGR2B,PLAT,ESM1,AIM2,TLR2,DES,PLAT,PDGFRB,CD274,MAPK1,CXCR3,CD4,CD40LG,TEK,CEBPD,,IL6R,,TNFAIP3,SERPINC1,KIR3DL3,SMAD2,IFNA1,CD27,S100A8,NOTCH4,NFKBIL33,F5,HLA-DRB1,HLA,GZMA,CTSG,CYBA,ADAMTS13,CD3E,ITGA1,FLT3,NFKB1,FCGR2B,VPS50,F9,AGTR2,HSPB6,RELB,CRP,ADAM17,BAD,CD3G,,BMPR2,CHUK,COL1A2,TNFRSF12A,IGKC,CD20,,HSPB6
HLA-DQA1,ICAM2,TRAILR1,DEFA1,IKZF2,SAA,STAT3,MX1,PDCD1LG1,SLC25A22,TXN,FBLN2,TRAF6,BAX,MAPK1,VEGFB,TRAF3,DEFA4,SLAMF71,TIMP3,HLA-DQA1,LTB4R2,CD11B,VEGFA,CD28,IL15RA,ANGPT1,COL4A1,IL17RC,MPO,TRAF6,NPPB,IL12RB1,,REL,GATA2,IKBKG,RXRG,TRIF,FCN2,HLA-DRB1,REX1BD,MAP3K5,FCGR3A,PAI1,THBD,NLRP3,TLR4,TGFB1,PLAU,FGFR1,PDL1,MAPK3,CXCR4,CD8A,CD80,TIE1,IRF1,,IL6ST,,TNFAIP6,THBS1,NCR1,SMAD3,IFNB1,BAFF,S100A9,JAG1,SIGLEC9,F7,HLA-DQA1,HLA-DRB1,GZMB,PRTN3,NCF1,PLG,CD3G,THBD,CSF1,NFKB2,FCGR3A,HSPB6,F10,REN,ARHGAP33,STAT1,PTX3,ADAMTS1,BCL2,IGHG1,,ENG,IKBKB,COL3A1,TNFRSF12,IGLC,CD3E,,HSPB7
HLA-DQB1,VCAM1,TRAILR2,DEFA3,IRF5,PTX3,STAT4,MX2,PDCD1LG2,SLC25A23,TXNIP,FBLN5,TBK1,CASP9,MAPK3,VEGFC,TRAF6,CAMP,SLAMF72,TIMP4,HLA-DQB1,TNFRSF11B,CD18,VEGFR2,CTLA4,IL17RA,ANGPT2,COL4A2,IL23R,ELANE,IRAK1,MYOCD,IL12RB2,,ICAM1,GATA3,CHUK,APOE,CASP1,FCN3,HLA-DQA1,CRLF1,MAP3K6,FCGR3B,SERPINE1,PROCR,NLRC4,TLR9,TGFBR1,PROC,FGFR2,CD8A,MAPK14,CXCR5,CD8B,CD86,TIE2,IRF2,,TNFRSF1A,,TNIP1,PAI1,NCR2,SMAD4,IL27,KLRK1,S100A12,ADAM17,NFKBIL36,F8,HLA-DQB1,HLA-DQB1,CD16,S100A8,NCF2,PLAT,CD8A,PLAU,CSF2,RELA,C1QA,ARHGAP33,F11,ATRX,NDUFAB1,STAT2,LBP,ADAMTS4,BCL2L1,IGHG2,,ALK1,FOXO3,MMP2,TGFB1,TRA,CD3D,,HSPB9
HLA-DPA1,PECAM1,CD28,ELANE,IRF1,MPO,STAT5A,IFIH1,CD274,SLC25A24,SOD1,MFAP2,IKBKE,APAF1,MAPK8,VEGFD,IRF3,AZU1,SLAMF73,ADAM10,HLA-DPA1,IL1RAP,CD40,ANGPT1,PDCD1,IL21R,TEK,TGFB1,IL6ST,CTSG,IRAK4,SRF,IL18R1,,VCAM1,TBX5,IKBKB,LRP1,NLRP3,MASP1,HLA-DQB1,OSBPL7,MAP3K7,C1QA,F3,NOS3,PYCARD,MYD88,TGFBR2,PROS1,FGFR3,CD4,MAPK8,CXCR6,IGHG1,HLA-DRA,ANGPT1,IRF4,,TNFRSF1B,,TREM1,TFPI,NCR3,SMAD7,CXCL13,NKG2D,MMP9,ADAM10,NFKBIL52,F9,HLA-DPA1,HLA-DQA1,CD56,S100A9,RAC2,PLAU,CD8B,PLAT,CSF3,RELB,C1QB,NDUFAB1,F12,MYH6,PDK4,STAT3,CD14,ADAMTS5,BAX,IGHG3,,NOS1,FOXO1,MMP1,TGFB2,TRB,CD3G,,HSPB11
HLA-DPB1,ESM1,CTLA4,PRTN3,IRF8,LTF,STAT5B,IFI44,TNFSF11,SLC25A25,SOD2,MFAP5,PTGS2,CYCS,MAPK14,PDGFB,IRF7,ELANE,SLAMF74,ADAM17,HLA-DPB1,IL1RN,CD40LG,ANGPT2,PDCD1LG1,IL23R,TIE1,TGFBR1,OSM,PRTN3,TBK1,GATA4,IL18RAP,,SELE,NKX2-5,IKBA,LDLR,AIM2,MASP2,HLA-DPA1,TMEM98,MAP3K8,C1QB,TF,EDN1,CASP1,TRAF6,CTGF,F5,FGFR4,CD3E,MAPK9,LTB4R1,IGHG2,HLA-DRB1,ANGPT2,IRF8,,TNFRSF6,,VCAN,EPCR,PRF1,CTGF,CCL19,NCR1,MMP2,MME,LAG3,F10,HLA-DPB1,CD14,CD57,S100A12,MPO,F5,CD4,PAI1,GM-CSF,TNFAIP3,C1QC,PDK4,F13A1,MYH7,SLC22A16,STAT4,CD36,ADAMTS13,CASP3,IGHG4,,NOS2,FOXO4,TIMP1,TGFB3,TRG,IGHG,,HSPB10
CCL3,TEK,ICOS,CTSG,CEBPB,NGAL,STAT6,RSAD2,TNFRSF11B,SLC25A26,CAT,MFAP4,PTGES2,TNFRSF1A,MAP2K1,PDGFC,OAS1,PRTN3,SLAMF75,ADAMTS1,HLA-C,IL6ST,CD80,TEK,PDCD1LG2,IL2RB,CXCR4,TGFBR2,LIF,AZU1,IKBKG,GATA5,TLR1,,SELP,MYH6,NFKBIA,SCARB1,PYCARD,C1QA,HLA-DPB1,YBX2,MAP3K9,C1QC,F5,AGT,GSDMD,IRAK1,COL1A1,FGB,KIT,CD19,MAPK10,LTB4R2,IGHG3,HLA-DQA1,VEGFA,IRF9,,FAS,,WIPF1,CD36,GZMA,ANGPT1,CCL21,NKp46,MMP1,ACE,NFKBIL51,F11,CD36,LY96,FCGR2A,DEFA1,ELANE,F2,FOXP3,F3,M-CSF,TNIP1,C3,SLC22A16,FGB,TNNT2,ZMYND10,STAT5A,CD40,MME,CASP9,IGHA1,,ARG1,GSK3B,TIMP2,SMAD2,TRD,IGHM,,HSPB12
CCL4,TIE1,PDCD1,AZU1,CEBPD,ELANE,JAK1,DDX58,CD4,SLC25A27,GPX1,LTBP1,TBXA2R,TNFRSF1B,MAP2K4,PDGFRA,MX1,CTSG,SLAMF76,ADAMTS4,HLA-A,IL10R2,CD86,VWF,CD80,IL2RG,CXCR2,SMAD2,CNTF,DEFA1,NLR,GATA6,TLR5,,SEL,MYH7,REL,ABCA1,IL1RN,C1QB,CD3D,KRT33A,MAP3K10,C1R,F7,ACE,IL1A,IRAK4,COL3A1,FGA,FLT3,IGHM,JUN,TBXA2R,IGHG4,HLA-DQB1,VEGFB,MYD88,,FASLG,,ZC3HAV1,GP1BA,GZMB,ANGPT2,CCR7,KIR2DL1,MMP3,ACE2,PARP11,F12,ITGAM,LBP,FCGR3A,DEFA3,AZU1,F10,RORC,TF,G-CSF,NLRP3,C5,ZMYND10,FGA,TNNI3,ABCB5,STAT5B,CD40LG,ENG,FAS,IGHA2,,ARG2,GSK3A,TGFB1,SMAD3,NKG2D,IGHA,,HSPB14
CCL11,FLT1,PDL1,MMP8,CEBPA,PRTN3,JAK2,RIGI,CD8A,SLC25A28,GPX2,LTBP2,C3,TNFRSF6,MAP2K7,PDGFRB,RSAD2,MME,SLAMF77,ADAMTS5,HLA-B,IL18RAP,CD28,PLAU,CD86,IL4,CCR5,SMAD3,IL11,DEFA4,family,F3,TLR6,,PECAM1,TNNI3,CD40,ABCG1,IL1RAP,C1QC,CD3E,MAP3K14,MAP3K11,C1S,F8,ACE2,IL33,NFKB1,MMP1,CRP,CSF1R,IGG,FOS,PTGER2,IGHA1,HLA-DPA1,VEGFC,TRAF6,,CD40,,AIM2,GP9,FOXP3,TEK,CXCR5,PLG,TIMP1,AGT,KIR3DL1,F13A1,ITGB2,TLR5,C1QA,CAMP,PRTN3,F11,TBX21,VWF,IL2RA,NLRC4,C5AR1,ABCB5,PROC,TNNC1,SLC25A13,STAT6,CD80,EDN1,FASLG,IGHM,,SLC2A1,JUN,TGFB2,SMAD4,NKp46,IGHE,,HSPB15
CCL17,FLT4,PDL2,MMP25,ELANE,MMP8,JAK3,MDA5,CD19,SLC25A29,GPX3,LTBP4,C5,FAS,MAP3K1,IGF1,ISG15,ACE,SLAMF78,ADAMTS8,IL12A,IFNGR2,CTLA4,PLAT,HLA-DRA,IL5,CCR2,SMAD4,IL4,CAMP,genes,F5,TLR10,,ESM1,TNNT2,CD40LG,ABCB1,IL1R1,C1R,CD3G,ABCC8,MAP3K12,C2,F9,AGTR1,HMGB1,NFKB2,TIMP3,SAA1,MERTK,TRA,MYC,PTGER4,IGHA2,HLA-DPB1,VEGFD,RIPK1,,CD40LG,,APOL1,PF4,IL2RA,TIE1,BAFF,SERPINE1,TIMP2,AGTR1,NFKBIL79,FGA,ITGA2B,NOD1,C1QB,LTF,CTSG,F12,GATA3,PROC,IL2RB,AIM2,C5AR2,SLC25A13,PROS1,ACTC1,ST7,IRF3,CD86,EDNRA,TNFSF10,IGD,,SLC2A4,FOS,TGFB3,SMAD7,KIR2DL1,IGD,,HSPB16
CCL22,KDR,CD80,ADAM17,PRTN3,MMP9,TYK2,LY96,CD20,SLC25A31,GPX4,ADAMTS1,C5AR1,FASLG,MAP3K7,IGF1R,IFITM1,AGT,SLAMF79,ADAMTS15,IL12B,CCR5,PDCD1,PAI1,HLA-DRB1,IL13,CCR3,SMAD7,IL5,LTF,NLRP3,F7,NOD1,,TEK,ACTC1,CD80,ABCC1,IL6R,C1S,CD4,CACNG3,MAP3K13,C3,F10,AGTR2,CCL3,RELA,NPPA,PTX3,AXL,TRB,ELANE,C3,IGM,CD3D,PDGFB,RIPK2,,CD28,,CASP1,OAS1,IL2RB,FOXO1,APRIL,PAI1,ADAM17,AGTR2,PARP15,FGB,ITGB3,RIPK2,C1QC,MUC5AC,S100A8,F13A1,IL4,PROS1,IL2RG,CASP1,CFB,ST7,SERPINA1,ACTA1,CDC27,IRF7,CD28,EDNRB,CD40,IGHE,,SLC5A1,EGR1,SMAD2,COL1A1,KIR2DL3,TRA,,HSPB17
CXCR3,ENG,CD86,ADAMTS13,MPO,MMP1,FOXP3,CD14,CD14,SLC25A32,HMOX1,ADAMTS4,BAFF,TNFSF10,MAP4K1,IGF2,IFITM3,AGTR1,SLAMF80,ADAMTS16,IL23A,CXCR3,PDL1,ACE,HLA-DQA1,IL17A,CX3CR1,NPPA,IL13,MME,NLRC4,F8,NLRC4,,TIE1,ACTA1,CD86,ABCG2,IL6ST,C2,CD8A,TMEM132A,MAP3K14,C4A,F11,PLAU,CCL4,RELB,NPPB,MMP9,TYRO3,IL2,PRTN3,C5,IGD,CD3E,PDGFC,IKBKB,,CTLA4,,CASP8,OAS2,IL2RG,FOXO3,CD40L,THBD,ADAM10,REN,CTLA4,FGG,GP1BA,CHUK,C1R,MUC5B,S100A9,FGB,IL5,SERPINA1,IL4R,PYCARD,CFD,CDC27,SERPINA3,ACTA2,SLC4A1,IRF9,ICOS,NOS1,CD40LG,TRA,,SLC5A2,NR3C1,SMAD3,COL1A2,KIR3DL1,TRB,,HSPB18
CXCR4,NOS3,HLA-DRA,ITGB2,AZU1,MMP3,RORC,LBP,CD16,SLC25A33,NRF2,ADAMTS5,APRIL,TRAIL,MAP4K4,IGF2R,LY96,AGTR2,SLAMF81,ADAMTS17,IL17A,CXCR4,PDL2,ACE2,HLA-DQB1,IL22,XCL1,NPPB,IL4R,ACE2,AIM2,F9,NLRP1,,FLT1,LAMA4,CTLA4,SLC2A1,IFNGR1,C4,CD8B,AP2B1,MAP3K15,C4B,F12,PLAT,CXCL1,REL,GATA4,MMP2,NTRK1,IL4,MPO,C5AR1,IGHE,CD3G,PDGFD,CHUK,,PDCD1,,CD14,OAS3,IL4,FOXO4,CX3CL1,PROC,ADAMTS13,C3,DHX9,PROC,GP9,IKBKB,C1S,MUC1,S100A12,FGG,IL13,FGB,IL7R,IL18,MBL2,SLC4A1,SERPINC1,MYL2,CALCR,MX1,PDCD1,NOS2,CD28,TRB,,SLC6A4,NR3C2,SMAD4,COL3A1,PRF1,TRG,,HSPB20
CCR5,EDN1,HLA-DRB1,ITGAM,CTSG,MMP12,TBX21,TLR2,CD56,SLC25A34,APOE,ADAMTS13,ICOS,LTB,MAPKAPK2,EGFR,CD14,REN,SLAMF82,ADAMTS18,IL17F,CSF2RB,LAG3,AGT,HLA-DPA1,IL23A,XCL2,GATA4,IL13RA1,AGT,CASP1,F10,NLRP6,,FLT4,LAMA5,PDCD1,SLC2A4,IFNGR2,C4BPA,CD19,TAC1,MAP3K16,C5,F13A1,PAI1,CXCL2,IKBKB,GATA5,TIMP1,NTRK2,IL5,CTSG,C5AR2,TRA,CD4,FGF1,IKBKG,,PDL1,,CD36,MX1,IL4R,GSK3B,CX3CR1,VWF,VEGF,C5,NFKBIL24,PROS1,GP5,IKBKG,C2,REG1A,MIF,FN1,IL17A,FGA,IL10RA,IL1A,MASP1,CALCR,PLAU,MYL4,DVL2,MX2,CTLA4,NOS3,CTLA4,TRG,,SLC9A1,PPARG,SMAD7,COL4A1,GZMA,TRD,,HSPB21
CCR7,AGT,HLA-DQA1,ITGAX,S100A8,MMP13,GZMA,TLR5,CD68,SLC25A36,LRP1,ADAMTS15,ICOSLG,LTA,MAPKAPK3,ERBB2,LBP,C3,SLAMF83,ADAMTS19,IL21,LTB4R1,HAVCR2,AGTR1,HLA-DPB1,TGFB1,CCL11,GATA5,IL9,AGTR1,PYCARD,F11,NLRP7,,ENG,LAMB1,PDCD1LG1,SLC5A1,IL10R,C4BPB,CD20,ZNF263,MAP3K17,C6,F13B,F3,CXCL5,IKBKG,GATA6,TIMP2,NTRK3,IL13,AZU1,C5A,TRB,CD8A,FGF2,MAPK1,,PDL2,,CD86,MX2,IL5,WNT5A,ITGA4,GP1BA,VEGFR1,C5AR1,NFKBIL67,SERPINA1,GP1B,NFKB2,C3,REG1B,HMGN1,ITGA2B,IL17F,PLG,IL10RB,HMGB1,MASP2,DVL2,PLAT,MYLK2,PRSS22,OAS1,LAG3,VEGFA,PDCD1,TRD,,SLC9A3R1,PPARA,CTGF,COL4A2,GZMB,NKG2D,,HSPB22
XCL1,ACE,HLA-DQB1,CD11B,S100A9,TIMP1,GZMB,NOD2,FOXP3,SLC25A37,LDLR,ADAMTS16,CD28,LTBR,MAPKAPK5,ERBB3,S100A8,C5,SLAMF84,ADAMTS20,IL22,TNFRSF10B,ICOS,AGT,CD14,TGFB2,CCL24,GATA6,IL9R,AGTR2,IL18,F12,NLRP12,,NOS2,LAMB2,PDCD1LG2,SLC5A2,IL12RB1,CFI,CD56,CX3CL1,MAP3K18,C7,VWF,F5,CXCL6,CHUK,TBX5,CXCL8,RET,IL17A,S100A8,CFB,TRG,CD8B,FGFR1,MAPK3,,CD80,,CLEC4E,IFIH1,IL5RA,WNT5B,ITGB1,GP6,VEGFR2,C5AR2,NFKB1,SERPINC1,PF4,RELB,C4,REG3A,HMGB1,ITGB3,IL21,HRG,IL12RB1,S100A8,FCN1,PRSS22,PAI1,MYBPC3,UPF1,OAS2,HAVCR2,VEGFR1,PDL1,NKG2D,,SLC11A1,RXRA,VEGFA,FN1,FOXP3,NKp46,,HSPB23
XCL2,ACE2,HLA-DPA1,CD18,S100A12,TIMP2,PRF1,NLRP3,RORC,SLC25A38,PCSK9,ADAMTS17,CD27,CD28,JUN,HGF,S100A9,C5A,SLAMF85,ADAMTSL1,IL9,IL1R1,TNFRSF1A,ADAM17,CD16,TGFB3,CCL19,TBX5,TSLP,REN,IL33,F13A1,NLRC3,,NOS3,LAMC1,ICOS,SLC9A1,IL12RB2,CD55,CD16,SPATA20,MAP3K19,C8,THBS1,F7,CX3CL1,MAPK1,NKX2-5,CXCL9,MET,IL21,S100A9,CFD,TRD,CD19,FGFR2,MAPK14,,CD86,,CX3CR1,IFI44,IL13,FZD4,ITGA5,ITGA2B,ANGPT1,C3AR1,ISG15,PLAU,PPBP,TNFAIP3,C5,REG3G,TLR1,GP1BA,IL22,APOE,IL12RB2,S100A9,FCN2,UPF1,THBD,TTN,SKAP2,OAS3,TNFRSF1A,VEGFR2,PDL2,NKp46,,SLC12A2,RXRB,VEGFR2,LAMA1,RORC,NKp30,,HSPB24
KLRK1,AGTR1,HLA-DPB1,CD40,LTF,TIMP3,FAS,AIM2,GATA3,SLC25A39,ACE,ADAMTS18,OX40,CTLA4,FOS,MET,IFNAR1,C5AR1,SLAMF86,ADAMTSL5,IL4,IL1R2,TNFRSF1B,ADAM10,CD64,INHBA,CCL21,MEF2A,IL31,APOE,STING1,FGB,AIM1,,PTGS2,LAMC2,ICOSLG,SLC9A3,IL18R1,CD59,FOXP3,CACNA1G,MAP3K20,C9,THBS2,F8,CCR2,MAPK3,F3,CCL19,ALK,IL22,S100A12,CFH,CXCR4,CD20,FGFR3,MAPK8,,ICOS,,CYBB,RSAD2,IL13RA1,FZD5,ITGB3,ITGB3,ANGPT2,CFB,IFIH1,PLAT,THPO,TNIP1,C6,CEACAM1,TLR6,GP1BB,IL23A,LDLR,IL23R,CRP,FCN3,SKAP2,EPAS1,LAMA4,MCUB,ISG15,TNFRSF1B,FLT1,LAG3,NCR1,,SLC12A3,NRF2,FLT1,LAMA2,TBX21,KLRD1,,HSPB25
