seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
STAT5B,IL1A,IDO1,SLC2A1,STAT5B,IL15,IL27,STAT6,GBP1,TLR2,STAT4,STAT5B,SOCS3,NOS2,CCL3,MMP1,IFI44,CXCL8,TNF,IL18,IFIT3,IRF7,IL24,NOS2,CCR2,STAT3,CD4,RSAD2,RELA,CD274,CXCL9,JAK2,IL36A,CXCR4,NFKB2,GATA3,CXCL1,LASP1,IL17F,CCL7,NOD2,IFITM1,CCL2,HK2,CXCL2,PTGDR2,IL23A,IL18R1,IFNGR1,CCL3,IRAK1,HIF1A,CCL7,REL,TLR9,CCL4,MAP3K7,PDCD1LG2,IFNGR2,IFI6,CD274,IL4,CCL3,TGFB1,CCL3,TLR9,STAT1,MYD88,SOCS2,IFNGR1,LAG3,IL2,CCL5,CD4,MYD88,PRF1,IRF1,TNFRSF1B,STAT3,ICAM1,IRF3,CCL5,IFIT3,IFNGR1,IFIT3,CCL8,GPX4,IL10,CCR2,IL4,ANKRD22,NCF2,IL13,CCR7,IL12RB2,IL10,VEGFA,CD86,IL2,CXCL10
IRF1,STAT1,JAK1,PDK1,IRF1,IL17A,IL15,SOCS1,GBP5,MYD88,STAT5A,SOCS1,IRF1,HIF1A,CXCL10,MMP9,IFI44L,CXCL9,TNFRSF1A,IL15,MX1,IRF3,TGFB1,IDO1,CCR5,JAK2,CD8A,IRG1,MYD88,PDCD1LG2,CXCL10,STAT3,STAT1,CCR2,RELA,STAT1,CXCL2,KLF6,TGFB1,CCL8,NLRP3,IFITM3,CCL5,PDK1,CXCL9,IL24,IL4,IL23R,IFNGR2,CCL4,MAPK1,VEGFA,CCL8,NFKBIA,NOD2,CCL5,IKBKB,C1QB,TBX21,IFIH1,LAG3,IL13,CCL4,CD274,CCL4,IRF1,CD14,IRAK4,CISH,IFNGR2,HAVCR2,IL27,IFIT1,CD8A,VEGFA,GNLY,TBX21,IL18,STAT4,VCAM1,IRF7,CXCR3,MX1,IFNGR2,MX1,CCL1,CEACAM1,IL1A,CCR5,TGFB1,SERPING1,PARK2,CXCL8,CXCR4,TNFAIP2,CD274,HIF1A,HLA-DRB1,IL2RA,CCL2
NFKB1,STAT3,JAK2,PFKM,NFKB1,IL17F,IL2RA,SOCS2,FCGR1A,NFKB1,SOCS1,SOCS2,IRF3,VEGFA,CXCL8,VEGFA,IFI6,CXCL10,TNFRSF1B,IL2RA,OAS1,STING1,CD80,TNFRSF1A,CCR7,SOCS1,TBX21,CXCL10,IRAK4,LAG3,MMP9,SOCS3,STAT2,CCR5,JAK2,STAT4,CCL7,DYSF,TGFB2,CCL19,IRGM,GBP1,IFITM3,PDCD1,CXCL11,TGFB1,IL13,IL17RA,TNFRSF1A,CCL5,MAPK3,MMP9,CCL19,IKBKB,NLRP3,CCL19,IL1B,C2,GATA3,DDX58,PDCD1,IL18,CCL5,PDCD1,CCL5,IRF4,NLRP3,TRAF6,SOCS5,IL12RB1,TIGIT,TGFB1,ISG15,GZMB,VEGFC,NOS2,GATA3,IL23A,STAT5A,CCR2,NOS2,CCR2,MX2,IL1R1,MX2,CXCL1,HAVCR2,CCL5,CXCR4,NOS2,ETV7,LRRK2,CCL5,TLR2,TNFRSF9,JAK2,PDGFB,HLA-DRA,IL4,CCL5
NFKB2,JAK2,STAT1,G6PD,NFKB2,IL18,IL24,SOCS3,FCGR1B,RELA,SOCS3,SOCS3,IRF7,SLC11A1,IL23A,HIF1A,IFIH1,CXCL11,IL6,CD38,OAS2,CGAS,CD28,TNFRSF1B,CXCR3,SOCS3,GATA3,OAS1,TRAF6,CTLA4,MMP1,SOCS1,JAK1,CCR7,STAT3,JAK1,STAT1,PCBP1,STAT1,CCL22,MYD88,GBP2,EPSTI1,CTLA4,CCL11,HLA-DRB5,STAT1,STAT1,TNFRSF1B,CCL19,MAPK14,MMP2,CXCL8,IKBKG,GBP5,CCL21,IL1A,CCR2,SOCS3,DDX60,CTLA4,CXCL8,CCL7,CTLA4,CCL7,SOCS1,IL18,NFKB1,SOCS4,IL12RB2,NFKB1,CCL2,IFIT3,PRF1,VEGFD,ARG1,RORC,IL27,STAT5B,CCR5,CYBB,STAT1,OAS1,IL6R,OAS1,CXCL2,LAG3,GBP5,CXCL12,CD4,BATF2,ATG16L1,MMP1,TLR4,TNFSF12,STAT3,FGF2,TLR2,IL4R,CCL7
REL,TLR2,STAT3,IDH1,REL,IL21,IFNG,SOCS4,ISG15,CD14,SOCS5,SOCS4,NFKB1,VDR,IL22,HK2,DDX58,CXCL13,IL6R,PTPRC,DDX58,TBK1,NFATC1,TLR2,CX3CR1,TLR2,RORC,OAS2,CCL2,ICOS,MMP3,NFATC1,JAK2,CXCL12,STAT4,JAK2,STAT3,BNIP3L,STAT3,CXCL8,NFKB1,GBP4,TAP1,LAG3,VEGFA,SOS1,JAK2,STAT3,IL1R1,CXCR1,CD14,MMP1,CXCL12,MYD88,GBP1,CXCL8,IL1RN,CCRL2,IL18,EIF2AK2,TLR2,CCL2,CCL8,LAG3,CCL8,SOCS3,IL17A,RELA,SOCS7,TNFRSF1A,NFKB2,CCL5,IFI44L,FASLG,FLT1,CD68,FOXP3,IFNGR1,STAT6,CCR7,NCF1,JAK2,OAS2,TNFRSF1A,OAS2,CXCL8,STAT4,CD274,TLR2,CD8A,SEPT4,IRGM1,MMP9,TLR9,IFNA1,IL17A,ANGPT1,TLR4,IL5,CCL8
RELA,TLR4,STAT4,SDHB,RELA,IL22,IL10,SOCS5,ISG20,CD68,SOCS2,SOCS5,RELA,CYP27B1,NFKB1,PKM,DDX60,CX3CR1,IL10,CD80,IFIH1,STAT1,PTGDR2,TLR4,CXCL13,TLR4,FOXP3,OAS3,CCL5,CD40,MMP2,JUN,IRF1,CXCL13,TBX21,NFKB1,STAT4,BATF2,STAT4,CXCL9,RELA,GBP5,FCGR1A,TIGIT,MMP2,IKBKG,NFKB1,STAT4,IL12RB1,CXCR2,NFKB1,TIMP1,CXCL13,TRAF6,GBP2,CXCL1,IL6,LILRB4,HIF1A,RSAD2,TLR4,CCL5,CXCL13,TLR4,CXCL13,TBX21,IL15,IRF3,MMP1,TNFRSF1B,RELA,CXCL10,RSAD2,CCL2,KDR,CD163,CD4,IFNGR2,NFKB1,CX3CR1,NCF2,STAT3,ISG15,TNFRSF1B,ISG15,CXCL5,IRF8,IL27,TLR4,TBX21,MX1,P2RX7,CD80,NOD2,IFNAR2,IL17F,ANGPT2,TLR9,IL5RA,CXCL8
TLR2,TLR1,IL1R1,TLR2,TLR2,IL27,CCL2,SOCS6,MMP9,HIF1A,SOCS4,SOCS6,TLR2,IL12RB2,RELA,LDHA,CXCL10,TLR2,IL12A,CD274,STAT1,JAK1,IL23A,NOD2,CCL19,TLR8,CTLA4,MX1,CXCL8,IRF1,VEGFA,IL6R,IRF3,CCL19,GATA3,RELA,NFKB1,C1QA,STAT5A,CXCL10,CD4,RSAD2,IFIT3,HAVCR2,MMP9,RETN,MYD88,IRF1,IL12RB2,CXCR4,RELA,ICAM1,IL23A,CXCL8,GBP4,CXCL2,IL6R,MSR1,NFKB1,GBP1,TLR1,CXCL10,TLR2,HIF1A,TLR2,GATA3,CD64,TLR1,MMP9,CCL2,MYD88,CXCL9,OAS1,CCL5,FLT4,TLR2,CD8A,IL12RB1,RELA,STAT1,NCF4,JAK1,ISG20,IL10RA,ISG20,STAT1,CXCL11,HIF1A,TLR9,GATA3,IRF1,LTA4H,CD28,NLRP3,IL17F,IL23A,TIMP1,CR1,TGFB1,CXCL9
TLR4,TLR6,IL1RN,TLR4,TLR4,IL33,CCL5,SOCS7,MMP1,VEGFA,SOCS6,SOCS7,TLR4,JAK1,MAPK14,NOS2,CXCL9,TLR4,IL12B,PDCD1,JAK2,TYK2,TLR8,NLRP3,TLR2,MYD88,PDCD1,MX2,CXCL10,IRF7,HIF1A,TNFRSF1A,IRF7,TLR2,RORC,IL17A,RELA,C1QB,STAT5B,CXCL11,CD8A,HERC5,ISG20,F3,TIMP2,NEMF,IL2,IRF4,IL7R,CCR2,IL23A,VCAM1,IL17A,CXCL10,IRF1,CD4,IL6ST,SLC7A2,RELA,GBP2,TLR6,CXCL9,TLR4,LDHA,TLR4,RORC,AIM2,TLR6,MMP2,CCL5,IRAK4,CCR5,MX1,CXCL9,HIF1A,TLR4,CD3E,IL12RB2,MYD88,JAK2,IL17A,STAT4,IFNAR1,IL10RB,IFNAR1,IRF1,CCL3,IFNGR2,NOD2,RORC,IRF7,CCL2,SPP1,IRF1,IL1RN,IL1A,TIMP2,FCGR1A,TGFBR1,CXCL11
TLR8,TLR9,MYD88,TLR9,TLR8,TGFB1,CXCL10,CISH,MMP2,IL1R1,SOCS7,CISH,TLR9,STAT4,MAPK8,CD274,CXCL11,TLR9,IL12RB1,HLA-DRB1,IRF1,MX1,TLR9,SLC11A1,TLR4,NFKB1,LAG3,IFI44,CXCL9,IRF9,IL1A,TNFRSF1B,IRF9,TLR4,FOXP3,IL17F,IRF1,C1QC,JAK1,CXCR4,CD8B,USP18,IFI44,SERPINE1,SPP1,ASUN,CD4,IRF7,TLR2,CCR5,IL27,SELE,IL27,CCL2,IRF7,CD8A,IL10,HMGB1,MAPK8,GBP5,MYD88,CCL3,TLR8,PKM,TLR8,FOXP3,TLR9,TLR8,MMP3,CCL7,TRAF6,CCR2,IFITM1,CXCR3,CXCR4,MYD88,CD14,STAT4,TLR2,NFKB1,IL17F,TLR2,JAK1,IL12RB1,JAK1,TLR4,CCL4,VEGFA,CD14,FOXP3,NFKB1,CCL5,S100A9,IRF7,TLR2,IL1RN,COL1A1,FCGR2A,TGFBR2,CCR2
TLR9,CD14,TLR2,MYD88,TLR9,TGFB2,CXCL9,CXCL8,VEGFA,TNFRSF1A,CISH,GBP5,MYD88,IRF1,MAPK1,CTLA4,CCL2,NOD2,IL12RB2,HLA-DQB1,IRF7,MX2,NOD2,VDR,TLR9,RELA,TIM3,IFI44L,CXCL5,STAT2,IL1RN,IL1R1,IFNAR1,TLR9,CD4,RORC,IRF3,CXCL10,JAK2,CCR1,CD3E,TNF,GBP4,F2,FN1,DHX29,CD8A,IRF8,TLR4,CCR7,IL1R1,F3,TGFB1,CCL5,ISG15,CD8B,IL10RA,S100A8,IL1A,FCGR1A,IRAK1,CCL4,NOD2,SLC2A1,NOD2,CD14,C3,CARD9,MMP12,CCL8,TAB1,CXCR3,IFITM3,CD19,LDHA,IFNGR1,CD68,TBX21,TLR4,RELA,IL23R,TLR4,JAK2,IL12RB2,JAK2,TLR2,IL10,MMP9,MYD88,STAT1,RELA,CXCL10,S100A8,STAT1,TLR4,IFNA1,COL3A1,FCGR3A,IL27,CCR5
NOD2,MARCO,TLR4,NFKB1,NOD2,CSF2,CXCL11,CXCL9,TGFB1,IFNGR1,VEGFA,BNIP3L,IRAK4,IRF8,MAPK3,C3,CCL5,NLRP3,IL17A,HLA-A,NFKB1,IFI44,IRGM,MBL2,TLR8,HLA-DRB1,NOS2,IFI27,MMP9,JAK1,TNFRSF1A,IFNGR1,IFNGR1,MYD88,CD8A,IL22,IRF7,CCL2,SOCS1,CCR2,CD3D,IL1B,OAS2,FGA,COL1A1,PTPRC,GZMB,NFKB1,TLR3,TLR2,IL6R,SERPINE1,IL2,CCL19,MX1,GZMB,IL17A,S100A9,CXCL9,FCGR1B,IRAK4,CCR2,NLRP3,PDK1,NLRP3,CD16,CXCL9,CLEC7A,TIMP1,CCL19,TAB2,CD14,GBP1,CD3E,PKM,IFNGR2,CD163,GATA3,NOD2,IRF1,TGFB1,TLR9,SOCS1,IRGM,SOCS1,MYD88,TGFB1,SOCS1,IRAK4,STAT3,CASP1,CCR5,NFATC1,JAK2,TLR9,IFNB1,FN1,HIF1A,IL27RA,CXCR3
NLRP3,CLEC7A,TLR9,RELA,NLRP3,CSF3,CCL19,CXCL10,CCL2,IL6R,VEGFB,KLF6,TRAF6,TBX21,NOS2,CRP,CCL3,PYCARD,IL17F,HLA-B,RELA,IFI44L,SLC11A1,FCGR2A,MYD88,HLA-DRB5,IDO1,IFIH1,MMP2,JAK2,TNFRSF1B,IFNGR2,CCL2,NFKB1,CD3E,IL18,IRF9,CCL5,SOCS2,CCR5,CD3G,IL6,MX2,FGB,COL1A2,TNFRSF1A,PRF1,NFKB2,TLR9,TLR4,IL10RA,PLAT,CD4,CXCL13,OAS1,PRF1,IL17F,S100A12,CCL5,CD274,NF-KAPPAB1,CCR5,CD209,VEGFA,CD209,CD68,IL2,IFNGR1,TIMP2,CCL20,MAP3K7,CD163,GBP5,CD14,HK2,GBP1,TLR2,RORC,SOCS1,HIF1A,TGFB2,NOD2,SOCS3,NLRP3,SOCS3,NFKB1,ARG1,IL23R,NFKB1,STAT4,NLRP3,CXCR3,PTGDR2,IRGM,MYD88,CXCR3,MRC1,PKM,STAT1,IL2
AIM2,CLEC4D,NFKB1,NLRP3,AIM2,CCL2,CCL20,CXCL11,CCL3,ARG1,VEGFC,DYSF,CD14,CD4,ARG1,IFNGR1,CCL4,CASP1,IL23A,FCGR1A,MYD88,IFI27,MBL2,CD209,IRAK4,HLA-DQB1,ARG1,TNF,MMP1,TYK2,CCL5,IL12RB1,CCL3,NFKB2,CD19,IL15,TBX21,MMP1,SOCS3,CCR7,GZMB,IL10,IL12A,FGG,CD4,CD163,FOXP3,RELA,TLR1,TLR9,SOCS1,THBD,CD8A,CCR2,CD68,GNLY,IL17RA,S100B,ICAM1,SOCS1,RELA,JAK1,MRC1,ENO1,MRC1,CD163,CCL4,IFNGR2,VEGFA,CXCL9,CHUK,MRC1,APOE,TBX21,PDK1,GBP2,TLR4,CD4,SOCS2,VEGFA,FOXP3,MYD88,IFI44,CASP1,IFI44,RELA,IL1A,TLR4,RELA,JAK1,AIM2,CD40LG,IL24,HIF1A,TLR1,CCR5,CD163,PFKM,STAT3,IL15
CARD9,CLEC4E,NFKBIA,CASP1,CARD9,CCL3,CXCL8,CXCL13,CCL4,ICAM1,KDR,LASP1,CD68,CD8A,ARG2,IFNGR2,CCL7,IRGM,IL23R,ITGAM,IRAK1,IFIH1,VDR,MRC1,NFKB1,CD4,SOCS1,TNFRSF1A,VEGFA,SOCS1,CCL8,IL12RB2,CCL4,RELA,CD14,CD274,GATA3,MMP9,SOCS4,VEGFA,PRF1,IL12A,JAK2,IL12A,CD8A,CD16,IL2RA,JAK1,TLR6,CD14,SOCS3,VWF,GZMB,CCR5,CD163,GZMA,IL23A,RAGE,VCAM1,SOCS3,TNFAIP3,JAK2,CLEC7A,PFKFB3,CLEC7A,CD209,CCL20,TNFRSF1A,VEGFB,CXCL10,IKBKB,FCGR1A,APOA1,GATA3,SLC2A1,GBP5,TLR9,CD8A,SOCS3,FGA,IL27,SOCS3,TLR2,AIM2,TLR2,MAPK1,CXCL8,IRGM,CLEC7A,JAK2,IL18,FCGR2A,HIF1A,MTOR,TLR6,IL12B,CD206,LDHA,STAT4,IL21
CLEC7A,IRAK3,CD14,IL18,CLEC7A,CCL4,CXCL2,CCL2,CCL5,VCAM1,FLT1,PCBP1,CD163,IL2,IDO1,IL1A,CCL8,CD4,IL27,CCL2,PTPRC,DDX58,SP110,SP110,RELA,CD8A,SOCS3,TNFRSF1B,TIMP1,SOCS3,CCL3,IL27RA,CCL5,IRF1,CD16,PDCD1,HIF1A,VEGFA,SOCS5,VEGFB,FASLG,IL12B,IFNGR2,IL12B,CD8B,CD14,CTLA4,JAK2,MYD88,CD68,CCL2,PLG,PRF1,CCR7,CD14,GZMH,IL23R,TLR2,IL15,CXCL10,CCL1,JAK3,MYD88,IDH1,MYD88,VEGFA,TNFRSF1A,TNFRSF1B,SPP1,CXCL11,IKBKG,SOCS1,LDLR,RORC,ENO1,GBP4,MYD88,CD3E,SOCS4,FGB,EBI3,SOCS2,TLR4,IL1RN,TLR4,MAPK3,CCL7,CCR2,CD209,NFKB1,PYCARD,MBL2,CXCR4,AKT1,CD14,IL12A,SPP1,HK1,JAK1,IL27
MR1,MYD88,CD68,IRGM,MR1,CCL5,CCL3,CCL3,CXCL10,TGFB1,FLT4,UBE2L6,NOS2,IL17A,MMP1,TGFB1,CCL19,CD8A,TGFB1,CCL5,CD19,TRIM22,NOS2,TYK2,STAT1,CD3E,CISH,IL1B,FGF2,ISG15,CCL4,IL10RA,CXCL8,IRF3,CD68,CTLA4,JUN,HIF1A,SOCS6,VEGFC,CD28,IL15,STAT4,IL18,CD3E,CXCL10,CCL4,TYK2,TIRAP,CD163,CCL3,FGA,FASLG,CXCR3,NOS2,GZMK,IL18,TLR4,CD4,CXCL9,CCL3,TYK2,CARD9,SERPIND1,CARD9,HIF1A,TNFRSF1B,IL1R1,FN1,CCR1,CCL2,SOCS3,CD36,IL17A,PFKL,IFI27,IRAK4,HLA-DRB1,SOCS5,FGG,CXCL8,SOCS1,TLR8,SOCS1,TLR8,JUN,CCL8,IL1R1,MRC1,RELA,C1QA,SP110,CXCL12,PKM2,IRAK4,MMP9,TGFB1,HK2,JAK2,CD40
CCL2,NFKB1,CD163,CD4,CCL2,CCL19,STAT2,CCL4,HIF1A,IL27,CXCR4,BATF2,ARG1,CCL3,MMP9,TGFB2,TNF,CD8B,CXCL1,CXCL10,CD3E,BST2,CCR5,JAK2,STAT4,GZMB,HLA-DRA,IL1R1,ICAM1,NLRP3,CXCL8,CXCL10,CXCL9,IRF7,CD163,TLR2,FOS,NOS2,SOCS7,FLT1,CD68,IL18,IRF7,IL23A,CD3D,CCL2,CCL19,SOCS1,VDR,MARCO,CCL4,FGB,IL15,VEGFA,ARG1,GZMM,IL18R1,TLR9,CD8A,CCL2,CCL4,STAT1,NOS2,FGA,NOS2,NOS2,IL12A,IL6R,COL1A1,CCR2,CCL5,IFI44L,FABP4,IL23A,MAP1LC3B,IFI44,HLA-DRB1,HLA-DQB1,SOCS6,F2,CXCL10,SOCS5,NOD2,SOCS3,NOD2,FOS,IRF3,NLRP3,CARD9,MAPK1,C1QB,CARD15,IL4R,LDHA,NFKB1,MMP1,LDHA,ENO1,TYK2,CD40LG
CCL5,NFKB2,CD206,CD8A,CCL5,CCL21,STAT3,CCL5,SLC2A1,CD274,CXCL12,SERPING1,IDO1,CCL4,MMP3,IL12A,IL1B,PDCD1,CXCL2,CXCL9,CD4,APOBEC3G,MMP1,STAT1,JAK2,PRF1,HLA-DRB1,IL1RN,VCAM1,CASP1,NOD2,CCL2,CXCL10,STAT1,CD206,TLR4,MYC,IL2RA,IRF1,KDR,CD163,IL23A,IRF8,IL22,CD3G,CCL5,CCL21,SOCS3,CYP27B1,MSR1,CCL5,FGG,IL21,VEGFB,HLA-DRA,FASLG,IL2,NOD2,GZMB,CCL5,IL18,STAT3,ARG1,FGB,ARG1,ARG1,IFNGR1,IL10RA,COL1A2,CCR4,CXCL10,IFI27,PPARG,IL23R,ATG5,IFI44L,HLA-DRB5,MMP9,SOCS7,F7,CCL2,CISH,NLRP3,TBX21,NLRP3,HLA-DRB5,IRF7,TNFRSF1A,VEGFA,MAPK3,C1QC,TIRAP,ARG1,PDK1,RELA,MMP3,HK2,GAPDH,NFKB1,ICOS
CCL1,RELA,HLA-DRA,IL2,CCL1,CXCL8,STAT4,CXCR4,HK2,PDCD1,HIF1A,VAMP5,CCL2,CX3CR1,MMP10,IL12B,IL6,CTLA4,CXCL8,CXCL8,CD8A,RSAD2,MMP9,STAT4,IRF1,FASLG,CD14,IL6,HIF1A,PYCARD,NLRP3,CXCL9,CXCL11,STAT3,ARG1,MYD88,TLR2,IL10RA,IRF7,FLT4,CD86,IL17A,BATF2,IL27,GZMB,CD69,CXCL11,TLR2,CYP24A1,MYD88,CXCL8,PROC,IL1A,FLT1,HLA-DRB1,CD3E,IL2RA,MYD88,PRF1,CCL19,IL23A,STAT4,IDO1,FGG,IDO1,MMP9,IFNGR2,IL10RB,HIF1A,CCR5,CCL3,ISG15,PPARA,IL10,IRGM,IFIT1,HLA-DQB1,MMP2,VEGFA,SERPINE1,CCL5,CD38,AIM2,GATA3,AIM2,HLA-DRB1,STAT3,CASP1,VEGFC,MAPK14,C2,MYD88,ESAT6,HK2,TIRAP,MMP12,PKM2,ALDOA,RELA,CTLA4
CXCL10,RELB,HLA-DRB1,IL12A,CXCL10,CXCL9,NFKB1,CCR2,PFKM,CTLA4,ARNT,VEGFA,CCL3,CCR7,MMP2,IL23A,IFNG,CD274,CXCL9,CCR5,CD40,OAS2,IFNAR1,IL1RN,IRF3,FAS,CD16,IL6R,LDHA,IL1A,IRAK4,CXCL8,CXCL13,STAT4,NOS2,IRAK4,TLR4,IL12RB1,IRF9,HIF1A,CD80,IL17F,CXCL9,IL4,PRF1,TBX21,CXCL1,TLR4,CAMP,NFKB1,CXCL9,PROS1,IL1RN,KDR,CXCL10,CD3D,IL2RB,NFKB1,FASLG,CXCL8,IL17A,STAT5A,CAMP,SERPINC1,CAMP,MMP2,TLR1,IL12RB1,LDHA,CCR6,CCR2,MX1,FASN,TGFB1,ATG16L1,IFIT2,FCGR1A,MMP1,VEGFB,PLAT,CXCL9,PTPRC,PYCARD,RORC,PYCARD,HLA-DRA,JAK2,ARG1,HIF1A,JUN,CD163,IRAK4,CFP10,PFKM,RELB,VEGFA,PDK1,IDO1,TLR2,PDCD1
CXCL9,MMP9,FCGR1A,IL12B,CXCL9,CXCL10,NFKB2,CCR5,PKM,HAVCR2,NFATC2,MMP1,CCL4,CXCL8,MMP7,IL18,IL10,PDCD1LG2,CXCL10,CCR2,CD86,OAS3,FCGR2A,IL2,IRF7,CD14,CD68,IL12B,PKM,IL1RN,TGFB1,CCL5,CCL19,JAK1,IDO1,TRAF6,TLR9,IL12RB2,NFKB1,EPAS1,HLA-DRA,IL22,CXCL11,IL5,CTLA4,GATA3,CXCL2,TLR9,DEFB4A,NFKB2,CXCL10,F7,CSF2,MMP2,CXCL9,CD3G,IL15,STAT1,CTLA4,CXCL13,IL27,STAT5B,S100A8,SERPINE1,S100A8,TIMP1,TLR6,IL12RB2,PKM,CCR7,CCR5,OAS1,ACSL1,FOXP3,BECN1,IFIT3,FCGR2A,TIMP1,MMP1,THBD,CCL19,CD14,CASP1,FOXP3,CASP1,CD80,TLR1,IL6R,FLT1,FOS,MRC1,TRAF6,LTA4H,SLC2A1,LY96,HIF1A,SLC2A1,MTOR,TLR4,CD274
CXCL11,MMP1,FCGR2A,IL23A,CXCL11,CXCL11,RELA,CCR7,LDHA,LAG3,ANGPT1,MMP2,CCL5,TLR9,MMP12,IL27,IL12A,LAG3,CXCL11,CXCR3,HLA-DRA,OASL,CD14,IL4,IRF8,CD16,CD163,IL12RB1,PFKM,IL1R1,TGFBR1,CCR2,CCR2,JAK2,HLA-DRA,CD14,NOD2,STAT3,NFKB2,ANGPT1,HLA-DRB1,IL27,IL2,CSF2,PDCD1,FOXP3,CCL7,TLR1,DEFB4B,RELA,CXCL11,F12,TNFRSF1A,MMP9,CCL2,CTLA4,IL15RA,STAT3,PDCD1,CD14,IL15,STAT6,S100A9,PLAT,S100A9,FN1,MYD88,IL17RA,HK2,CXCR4,CXCR3,IFIT1,CPT1A,PDCD1,ATG7,OAS1,FCGR3A,CCL5,MMP2,PROC,CCL21,FCGR3A,IL1RN,CD3E,IL1RN,CD86,TLR6,GBP1,KDR,HIF1A,ARG1,NFKB1,TLR2,G6PD,NFKB2,LDHA,SLC2A3,AKT1,MYD88,LAG3
CXCL8,MMP3,FCGR3A,IL17A,CXCL8,CXCL12,RELB,TLR2,PDK1,CD4,ANGPT2,MMP9,CXCL8,CARD9,SLC11A1,IL15,IL12B,TIGIT,CCL2,VEGFA,HLA-DRB1,GBP2,LTA4H,IL5,ISG15,CD68,CD206,IL18,HK2,MYD88,TGFBR2,CCR5,CCR5,SOCS1,HLA-DRB1,FCGR1A,NLRP3,STAT4,RELA,ANGPT2,NOS2,CXCL9,IFI44L,LTA,CD274,IL17A,CCL8,TLR6,SLC11A1,RELB,CXCL13,TFPI,IFNGR1,TIMP1,CCL5,PDCD1,IL21,JAK2,LAG3,CD16,IL2,SOCS1,S100A12,F3,S100A12,COL1A1,IRAK4,IL18R1,SLC2A1,CXCR5,CX3CR1,IFIT3,ACADM,CTLA4,SQSTM1,OAS2,NCF1,CXCL8,MMP3,PROS1,CXCR3,CD68,CARD9,CD3G,CARD9,CD28,CD86,MAPK14,ANGPT1,SLC11A1,NOS2,RELA,SOCS1,VEGFA,TLR10,PKM,ENO1,SLC2A1,MAPK14,HAVCR2
CXCL13,MMP12,CCR2,TGFB1,CXCL13,CXCL13,NFATC1,TLR4,SLC7A2,CD8A,TEK,TIMP2,CXCL9,CLEC7A,IRGM,IL21,IL18,KLRG1,CCL3,MMP9,CCR7,GBP4,TNFRSF1A,IL13,NOS2,CD163,CD11B,IL23A,SLC2A1,IRAK4,CSF2,CXCL13,CX3CR1,SOCS3,HLA-DRB5,MRC1,AIM2,JAK1,CRP,TEK,ARG1,CXCL10,IFI16,TLR2,PDCD1LG2,IL17F,CCL12,MYD88,IRGM,FCGR1A,CCR1,NPPB,IFNGR2,TIMP2,CXCL8,LAG3,IL21R,AKT1,IL4,CD38,IL4,SOCS2,LCN2,THBD,LCN2,COL3A1,TRAF6,IL18RAP,ENO1,CX3CR1,VEGFA,GBP1,ACAT1,LAG3,F3,OAS3,NCF2,CXCL9,MMP9,SERPINC1,CCR7,CD4,CLEC7A,CD28,CLEC7A,CTLA4,CD80,TGFB1,ANGPT2,FCGR1A,IDO1,MAP3K7,SOCS3,VEGFC,CCL2,ENO1,PFKL,SLC2A3,MAPK8,TIGIT
