seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
TGFBR2,TGFB1,MYH7,DEFA1,CCR5,SMAD2,S100A9,CTLA4,EDN1,CXCL8,PLAU,TLR2,IRAK4,HLA-DQB1,BST2,IL2RA,ISG20,FGB,SERPINE1,CTSG,PECAM1,ELANE,IL18,FASLG,HIF1A,CD274,CCL21,FLT1,PROS1,RAC2,STAT2,PLAT,FLT1,CD38,BTK,ACE2,NOD2,CSF3R,ORM1,NPPA,VIM,FLT1,SELL,FAM214B,ZBP1,RIPK1,FOS,CASP8,CD163,CD80,CD36,C5,CTLA4,IFNA1,HLA-DPA1,PF4,IL4R,LAG3,OAS3,KLRK1,GBP2,HLA-DRA,SNORA62,MAPK1,SYK,FOS,STAT6,CD38,MYD88,CD14,IL10RA,FCGR2A,NOD1,PRDM1,IFI27,APLN,S100A12,BCL2,TLR3,PTPN6,TIGIT,KDR,CEACAM1,VWF,PECAM1,CD274,EIF2AK3,SELP,PROC,MYL2,CTLA4,PRTN3,CLEC4E,ABCG4,MPO,FN1,STAT3,IL10RA,PRF1,TNFSF14
SMAD3,TGFBR1,TNNI3,DEFA3,CCR7,SMAD3,S100A12,PDCD1,THBS1,PF4,PROS1,TLR4,TRAF6,B2M,CXCL11,IL6R,IFIT1,FGG,IL2RA,LYZ,CDH5,PRTN3,IL18R1,CXCR1,NOS2,PDCD1,CCL22,ANGPT1,PROCR,VAMP8,STAT3,THBD,PECAM1,SLAMF7,C1QA,TMPRSS2,SELE,CX3CL1,SAA1,CALR,ACTG1,MMP9,IL1R1,COPZ2,AIM2,FADD,IL2RA,BCL2L1,FCGR3A,CD86,CASP8,SELP,CTSC,IFNB1,HLA-DPB1,LYZ,IL7R,LTF,MX2,KLRC1,GBP5,HLA-DPA1,RP11-503C24.6,MAPK3,BTK,HIF1A,JAK1,CD247,IRAK1,CD163,IFNAR1,C1QA,NOD2,IRF4,OAS1,APLNR,PTPN11,MCL1,IFI27,EBI3,HAVCR2,FLT1,LCN2,FOS,VCAM1,CTLA4,ATF4,ICAM1,ADAMTS13,TNNI3,HLA-DRA,CTSG,CSF1,RP11-101E19.12,PRTN3,PLAT,IRF1,IL18R1,HLA-A,CXCL11
SMAD7,TGFBR2,TNNT2,CAMP,CD274,SMAD4,HP,LAG3,VWF,PPBP,FGA,CD36,MAP3K7,IFI6,STAT2,IRAK4,IFIT2,PLG,IL7R,CAMP,MMP9,NLRP3,PYCARD,IL10RA,PTGS2,CTLA4,CCL23,ANGPT2,THBD,STXBP2,STAT4,VWF,CDH5,XBP1,C1QB,IFIH1,VWF,CX3CR1,SAA2,HSP90B1,FLNA,TIMP1,IL1R2,PRKAR2B,KIR3DL1,TNFRSF1B,IL7R,MYD88,FCGR3B,TNFSF10,FAS,SELE,CXCL1,IFNGR1,HLA-DQA1,DEFA1,TGFB1,MFSD2A,IFITM1,KLRD1,GZMA,HLA-DQB1,SAMD11P1,MAPK8,PIK3CD,VEGFA,JAK2,GZMA,IRAK4,CD68,IFNAR2,C1QB,C1QA,IGHG1,OAS2,FGA,FOS,XIAP,MX1,PROC,CD274,ANGPT1,RETN,CFB,ICAM1,LAG3,ATF6,VCAM1,DPM1,TNNT2,HLA-DRB1,HMGB1,CSF2,MEIOSIN,CAMP,PLAU,IRF7,JAK1,HLA-B,CXCL1
CASP1,SMAD3,MYL2,ADGRE3,PDCD1,ITPKC,LTF,HAVCR2,PROS1,CXCL12,CD4,DDX58,MAP2K3,IFI16,TYK2,LCN2,IFIT3,F13A1,CD274,DEFA1,VEGFA,CASP1,NLRP3,HLA-DRB1,PLA2G2A,ICOS,CCL24,TEK,PLG,UNC13D,STAT5A,SELE,TJP1,PRDM1,C1QC,DDX58,MTOR,CXCL1,S100A8,FCGR3A,MYLK,COL1A1,IL1RN,CREBBP,CD244,CASP8,IL15RA,TLR2,CD274,TNFRSF10B,FASLG,ICAM1,CXCL2,IFNGR2,HLA-DQB1,DEFA3,SMAD3,MMP9,IFITM3,NCAM1,GZMB,ADGRE5,LYRM9,JUN,AKT1,KDR,JAK3,GZMB,TRAF6,CD80,IFNGR1,C1QC,C1QB,S100A8,RSAD2,FGB,S100A8,BIRC2,OAS2,STAT5A,IDO1,TIE1,ARG1,HLA-DRB1,SELE,CD19,XBP1,CDH5,SCYL3,PKP2,HLA-DQA1,IDO1,CSF3,RP11-23E10.5,TLR2,SERPINE1,SOCS1,JAK2,HLA-C,CXCL2
CASP3,CASP1,ACTC1,CEACAM8,CTLA4,CASP3,MMP9,ENTPD1,SERPINC1,CXCL9,LYN,IFIH1,MAP2K6,IFI35,DDX41,LTF,IFITM1,F5,PDCD1,DEFA3,FGA,PYCARD,CASP1,MMP8,LTB4R,CD28,CCL25,EDN1,PF4,PRF1,STAT5B,SELP,CLDN5,TNFRSF17,C2,TLR3,MMP9,CXCL10,S100A9,FCGR3B,VWF,COL3A1,IL2RA,TSPOAP1,EOMES,FASLG,TGFB1,TLR4,PDCD1,TNFRSF1A,BCL2,VCAM1,CXCL6,JAK1,HLA-DRA,S100A8,FASLG,MYD88,IFIH1,CD247,HAMP,ADAM17,LINC00487,FOS,MAPK1,FLT1,TYK2,PRF1,TBK1,CD86,IFNGR2,CD40,C1QC,S100A9,IRF2,FGG,NFATC2,BIRC3,IRF1,IFNGR1,ARG1,MMP1,NOS2,CCL2,SELP,CD79A,IFIH1,FGA,C1orf112,DSP,HLA-DQB1,ARG1,CTLA4,LINC01504,TLR4,VWF,SOCS3,TYK2,HLA-DRA,IL2RA
CASP8,CASP3,NPPA,SIGLEC5,LAG3,CD40,TIMP1,NT5E,THBD,CXCL11,PECAM1,MMP1,MAPK14,IFI44,IFI16,MYD88,IFITM3,HLA-A,GZMA,DEFA4,FGB,AIM2,GZMA,SPI1,C3,CD80,CCL26,NOS2,GP1BA,GZMB,STAT6,ICAM1,OCLN,S100A11,C3,TLR7,VCAM1,CXCL11,CALR,LILRB1,SELE,FN1,IL4R,MPO,IL2RB,TIGIT,TGFBR1,NOD2,CTLA4,TNFRSF1B,BAX,VWF,CXCL9,JAK2,HLA-DRB1,S100A9,TNFRSF1A,NFKB2,DDX58,ZAP70,HERC5,ALOX5AP,PPIAP83,IFIH1,MAPK8,MMP1,LCK,TNNI3,IKBKE,ITGAM,CD4_gene,CD40LG,C2,S100A12,IRF4,D-DIMER,IL12A,NLRC4,IL17A,PROS1,NOS2,MMP2,PTGS2,PROC,VWF,MS4A1,DDX58,FGB,FGR,FLNC,HLA-A,NOS2,CX3CR1,RP11-355I22.5,TLR7,THBD,JAK1,MAPK1,HLA-DRB1,IL7R
PYCARD,CASP8,NPPB,SOCS1,HAVCR2,IL2RA,LCN2,FOXP3,MYL2,CCL5,PRTN3,ITGAM,MAPK8,IFI44L,TLR8,NLRP3,DDX58,HLA-B,GZMB,LTF,FGG,TNNI3,GZMB,SOCS1,C5AR1,CD86,CCL27,NOS3,ITGA2B,GNLY,IRF1,VCAM1,F11R,S100A6,C4A,TLR8,PTPN11,CXCL12,HSP90B1,SIGLEC1,SELP,MYH7,IL7R,PON1,FCGR3B,HAVCR2,TGFBR2,CLEC7A,HLA-DRA,FASLG,CEACAM1,PLAT,DEFB4A,TYK2,CD8A,S100A12,TNFRSF1B,NLRP1,IFI35,LCK,HLA-A,ANXA1,RP11-692C24.3,DDX58,NFKB1,MMP9,ZAP70,TNNT2,CEBPB,ITGAX,CD8A,FAS,C3,HP,IRF6,PLAT,IL4,AIM2,CTLA4,TNFRSF1A,PTGS2,TIMP2,FOS,CXCL9,PLAT,VDR,OAS1,FGG,CFH,BAG3,HLA-B,PTGS2,CXCR3,RP11-60A24.3,TLR9,ADAMTS13,JAK2,MAPK3,HLA-DQA1,IL15
NLRP3,CASP9,MYLK,NFKB1,FCN1,IL7R,DEFA1,IL2RA,FABP4,CCL19,DEFB1,ITGB2,JUN,IFIT1,TLR9,ORM1,IFIH1,HLA-C,PRF1,MMP8,THBD,TNNT2,PRF1,SELL,CFH,PTPN11,CCL28,FGA,ITGB3,FASLG,IRF2,PECAM1,JAM2,ANXA1,C4B,TLR9,SOCS3,CXCL13,HSPA5,CD163,ICAM1,MYL2,IL12B,GCFC2,CASP1,LAG3,SMAD3,IFIH1,HLA-DRB1,FAS,TGFB1,PLAU,DNASE1L3,PIK3CA,CD4,LTF,TRADD,NLRP3,SIGLEC1,SYK,HLA-B,APOBEC3A,ENSG10010136737.1,TLR3,RELA,PTGS2,SYK,MYH7,SPI1,FCGR3A,CD3E,FASLG,C4A,LTF,IL1R2,PLAU,CXCR3,PYD,CXCL1,PLN,PLA2G2A,F2,JUN,C1QC,PLAU,TMPRSS2,OAS2,F12,FUCA1,LMNA,HLA-C,PLA2G2A,CXCR6,ARF3,NOD2,C1QA,TYK2,MAPK8,HLA-DQB1,IL15RA
AIM2,BCL2,MYLK2,RELA,MPO,IL15RA,DEFA3,TGFBR1,CD36,CCL20,ATP2A2,CTSB,FOS,IFIT2,MYD88,PDCD1,LGALS9,HLA-DRA,NKG7,MMP9,PROS1,NPPA,FASLG,CAMP,CFB,PTPN6,CCL3,FGB,SELPLG,TNFSF10,IRF3,CDH5,JAM3,ANXA5,C5,CD14,PIK3R1,CXCL14,DDIT3,CD68,VCAM1,MYL3,IL15,WDR54,PYCARD,EDN1,CD40,DDX58,HLA-DQA1,VWF,TGFBR1,SERPINE1,DUOX2,AKT1,CD3E,CAMP,FADD,NOD1,SOCS1,PIK3CA,HLA-C,ARHGDIB,RP1-261G23.5,TLR4,JUN,PLA2G2A,PIK3CD,NPPA,FCGR3A,FCGR2A,CD19,LAMP1,C4B,LCN2,CASP8,SERPINE1,MPO,CARD8,IL2RA,VWF,ALOX5,F5,EGR1,HLA-DPB1,SERPINE1,ADAR,OAS3,F13A1,GZMB,TTN,PTPRC,GZMA,DEFA4,KRT23,IFIH1,C1QB,IL2RA,MAPK14,HLA-DPA1,PRF1
MYD88,BAX,CASP3,IKBKG,ELANE,CCR7,ELANE,TGFBR2,LYZ,CCL21,PDIA3,CTSS,NFKBIA,IFIT3,IRAK4,PIAS1,SELL,HLA-DRB1,CD163,TIMP2,PROC,NPPB,TNFSF10,CCL4,MASP1,LYN,CCL3-AS1,FGG,CD3D,CD274,IRF5,ANGPT2,ESAM,HSPB1,C5AR1,FCGR3A,HLA-DQB1,CXCL16,ERN1,ITGAM,PECAM1,ACTC1,IL23A,CROT,NLRP3,FGA,CD28,IRF1,HLA-DQB1,THBD,SMAD3,PROS1,FCAR,MTOR,CD19,BPI,CASP8,ORAI1,SOCS3,AKT1,HLA-DMA,BATF,CTD-3126B10.1,TLR7,FOS,S100A8,AKT1,NPPB,FCGR2A,C1QA,MS4A1,MMP9,C5,IL1RN,FADD,THBD,JAK2,GSDMD,IL1RN,EDN1,LTB4R,F10,NFKB1,SIGLEC7,THBD,OAS1,MX1,PLAT,GNLY,NPPA,C1QA,GZMB,DEFB1,RP11-568J23.6,MAVS,C1QC,IL2RB,NFKB1,HLA-DPB1,GZMB
TRAF6,FAS,CASP8,MAPK1,PRTN3,SELL,MPO,SMAD7,ORM1,CX3CL1,CD3G,JAK2,CHUK,IFITM1,TRAF6,PRF1,SELP,HLA-DQA1,CD68,VCAM1,GP1BA,MYH6,CD274,HLA-DQB1,MASP2,SYK,CCL3L1,F2,CD3E,PDCD1,IRF7,ANGPT1,THBD,HSPA1A,C6,FCGR3B,CD274,CXCL2,ATF4,ITGAX,CDH5,ATP2A2,CXCL1,ABCB4,GBP1,NOS3,ICOS,IRF3,HLA-A,F3,FOXP3,PROCR,FGA,MAPK1,CD27,RSAD2,CASP3,PDCD1,PTPN11,MTOR,HLA-DMB,BCL2A1,RP11-324O2.3,TLR9,EGR1,S100A9,MTOR,S100A8,C3,C1QB,CD27,TIMP1,CCR5,IL2,TLR1,PROCR,CCR7,GSDME,SELP,CASQ2,CYBB,PROS1,RELA,IL11,PROCR,OAS2,MX2,PLAU,PRF1,NPPB,C1QB,PRF1,EGF,FRG2LP,IRAK1,C3,IL4R,RELA,VEGFA,GZMA
IRAK1,FASLG,CASP9,MAPK3,CTSG,IL2,PRTN3,SKI,FPR1,CCL11,FGB,STAT2,IKBKB,IFITM3,NFKB1,PRKCD,SELE,HLA-DQB1,CD86,ICAM1,ITGA2B,MYH7,PDCD1,CASP8,FCN1,PIK3CA,CCL4,F5,CD8A,CTLA4,IRF8,TEK,EPCR,DNAJB1,C7,ITGAM,MYH7,CXCL3,XBP1,CEACAM8,ANGPT2,PLN,CXCL2,KMT2E,STAT2,PLAT,CD274,IRF5,HLA-B,PLG,IL2,THBD,FGB,MAPK3,CD38,ISG15,BAX,PDPN,MAPK1,HIF1A,HLA-DOB,BIRC3,CTC-508F8.1,MYD88,DUSP1,S100A12,NFKB1,S100A9,C1QA,C1QC,CD38,TGFB1,PTPN11,IL7R,TLR5,ADAMTS13,JUN,IL33,DDX58,SYK,NCF1,SERPINC1,MAPK1,ZAP70,F3,OAS3,ISG15,SERPINE1,HLA-DRA,F2,C1QC,CD8A,EGFR,LINC01832,IRAK4,C5,IL7R,JUN,KDR,FASLG
IRAK4,CRP,BCL2,MAPK8,HLA-DRA,IL4,CTSG,SKIL,PLG,CCL17,MX1,STAT5A,IKBKG,ISG15,RELA,PTPRC,VCAM1,HLA-DPA1,ITGAM,SELE,ITGB3,MYL2,CTLA4,CD68,MBL2,PIK3CD,CCL4L2,F10,CD4,LAG3,IRF9,VEGFA,ADAMTS13,FGF23,C8A,ITGAX,FCGR2A,CXCL5,EIF2AK3,LTF,TEK,RYR2,CXCL11,RHBDD2,FGL2,PLAU,PDCD1LG2,STAT2,HLA-C,SERPINE1,IFNG,F2,FGG,MAPK8,CD69,IFIT1,BCL2L1,PECAM1,MAPK8,VEGFA,HLA-DPA1,BST2,ZNF440,IRAK4,TNFAIP3,HP,RELA,CRP,C1QB,C3,CD80,TGFBR1,MAPK1,IL15,TLR6,VDR,ELANE,IL1RL1,IRAK4,CD163,NCF2,APOA1,MAPK8,MAPK1,FGA,MX1,ISG20,THBD,HLA-DRB1,F3,C3,CD4,EREG,FKBP1C,TRAF6,C5AR1,IL15RA,FOS,FLT1,CD8A
TBK1,SAA1,BAX,JUN,HLA-DPA1,IL5,AZU1,IFIH1,STAT5A,CCL22,HLA-DRB1,STAT6,RELA,ISG20,MAPK8,PYCARD,PECAM1,HLA-DPB1,C1QA,SELP,PF4,MYL3,LAG3,MPO,CXCL9,PIK3R1,CCL5,SERPINC1,FOXP3,HAVCR2,MYD88,KDR,CAMP,BMP10,C8B,CD86,CD80,CXCL6,MAP1LC3A,CAMP,KDR,CALR,CXCL12,SOX8,PLAT,SERPINE1,CD80,STAT4,MMP9,PLAT,TBX21,F5,FPR1,MAPK14,CD80,IFITM1,NFKB1,PLAT,NFKB1,ANGPT2,HLA-DPB1,BTG2,RNU6-816P,TRAF6,IFI6,CRP,MAPK1,LCN2,C1QC,C5,CD86,TGFBR2,MAPK3,CSF2,MMP2,CAMP,TGFB3,IL13,SOCS3,ITGAX,NCF4,APOB,MAPK14,TRADD,FGB,MX2,RSAD2,PROCR,HLA-DQA1,F5,C5,CD3D,ETS2,SLC35A1,MYD88,CFH,TGFB1,MYD88,ANGPT1,CD4
IKBKE,HP,BAK1,FOS,HLA-DQB1,IL13,CD14,DDX58,PIK3CA,CCL25,CD79B,PIK3R1,NFKB1,IRF1,MAPK14,S100A12,VWF,TAP1,C1QB,VWF,PPBP,MYBPC3,TIGIT,SPIB,CXCL11,AKT1,CCL7,SERPINE1,TBX21,TIGIT,TICAM1,FLT1,DEFA1,MYH7,C9,CD80,HLA-DRB1,CXCL8,MAP1LC3B,DEFA4,FLT1,HSPB1,CCL5,IBTK,SERPINE1,F3,CD86,STAT5A,CRP,C1QA,GATA3,F10,GBP1,NFKBIA,CD86,IFITM3,RELA,PLAU,RELA,TEK,HLA-DQA1,CARD16,RP11-298J20.4,IRF3,IFITM3,SAA1,MAPK3,MMP9,SERPING1,C5AR1,ICOSLG,PTGS2,MAPK8,CSF3,MMP8,DEFA1,PRTN3,IL5,SOCS1,IL22RA2,CYBA,LPL,JAK1,NT5E,FGG,ISG15,IFIT1,TFP,HLA-DQB1,FGA,C5AR1,CD3E,FASLG,LINC01710,TBK1,CFB,TGFBR1,TRIF,ANGPT2,TGFB1
RELA,LTF,BID,IRF9,CD74,GATA3,TLR2,MAVS,AKT1,IL1A,MCAM,AKT1,NFKB2,IRF9,IL2RA,S100A8,F3,TAP2,C1QC,PECAM1,HP,ACTC1,HAVCR2,IL12A,CCR2,MTOR,CCL8,SERPINA1,GATA3,CD244,JAK1,EDN1,DEFA3,MYL2,CD14,ICOS,FCGR3B,CXCL9,GABARAP,ELANE,TIE1,HSPA1A,CCL7,ZNF195,VWF,PROS1,JAK1,STAT6,HP,C1QB,RORC,F13A1,GBP5,IKBKB,FOXP3,,IKBKG,PRF1,CREBBP,KDR,HLA-DQB1,CASP4,ABCG2,IRF9,IFI44L,SAA2,MAPK8,TIMP1,PLAU,SERPING1,PDCD1,PLA2G2A,MAPK14,CXCR4,MMP12,DEFA3,LTF,IL4,JAK2,AGT,RAC1,CDH5,JAK2,SYK,PLG,ISG20,IFIT2,PF4,HLA-A,FGB,CFH,CD3G,FCN1,RP11-564C24.2,IKBKE,CD55,TGFBR2,TRAF6,TEK,TGFBR1
NFKBIA,HAMP,BAD,STAT2,CD40LG,TBX21,TLR4,TBK1,MAPK1,TNFSF10,CD8A,MAPK1,RELB,STAT2,IL12B,S100A9,FGA,CD4,C3,CDH5,LCN2,CD19,CD69,LCK,CXCR6,RPS6KB1,CXCL1,PLAT,RORC,KLRG1,JAK2,ADM,ELANE,MYL3,CD163,CD274,DEFA1,CXCR1,GABARAPL1,MPO,VEGFA,HSP90AA1,CCL8,MYCBP2,THBD,FGB,JAK2,JAK1,S100A8,C3,IL17A,CXCL8,GPR65,CASP3,IL2RA,,MAPK1,PROCR,IDO1,FLT1,HLA-DRA,CCL20,RP11-762H8.5,ISG15,OAS2,LTF,MAPK14,SOCS1,PLAT,MASP1,CTLA4,BCL2,TBX21,CD28,PLAT,DEFA4,TGFB2,GATA3,IFNAR1,TNFRSF1B,RAC2,ITGAM,TYK2,CLEC7A,C3,CXCL1,IFIT3,PPBP,HLA-B,FGG,CFB,PTPRC,FCGR1A,ENSG10010136797.1,RELA,CD59,FAS,IRAK1,VCAM1,TGFBR2
MAPK1,IL1A,CYCS,ISG15,CD40,RORC,NOD2,IRF3,MAPK8,CD40LG,CD19,MAPK8,REL,STAT4,IL23R,SAA1,FGB,CD8A,C5,ANGPT1,ORM1,CD79A,CD38,ITGB2,IL12B,EIF4EBP1,CXCL12,PLAU,CD19,KLRK1,JAK3,APLN,MPO,ACTC1,CD19,PDCD1LG2,LYZ,CXCR2,GABARAPL2,PRTN3,PLAT,HSP90AB1,CASP3,FBXL3,HP,FGG,TYK2,JAK2,S100A9,C5,IL23R,CXCL9,GZMA,CASP8,CTLA4,,MAPK8,REL,ARG1,PECAM1,HP,CD2,ENSG10010138017.1,HERC5,DDX60,LYZ,JUN,SOCS3,THBD,MASP2,LAG3,BAX,GATA3,CD80,PLAU,LTF,CAMP,TBET,PLAU,LYN,ITGAM,ITGAX,IFIH1,PLAU,C5,CXCL2,IFITM1,GP1BA,HLA-C,SERPINE1,CFD,CD28,FCGR2A,NAF1,NFKB1,CD14,FASLG,IRAK4,ICAM1,SMAD3
MAPK3,IL12B,APAF1,IFIT1,CD86,IL17A,NLRP3,IRF9,MAPK14,FASLG,ISG20,MAPK14,TLR2,STAT5A,TBX21,SAA2,FGG,CD8B,ADAM17,ANGPT2,C3,CD79B,ENTPD1,VWF,IL23A,NFKB1,CXCL13,VWF,MS4A1,NKG7,TYK2,MYH6,PRTN3,TPM1,CD2,HAVCR2,MYL2,CXCR3,ATG5,S100A8,PLAU,DNAJB1,CASP8,ITGAL,LTF,VWF,PIK3CA,TYK2,S100A12,C5AR1,IL12B,CCL2,GZMB,CCR2,PDCD1,,MAPK14,RELB,CD163,CDH5,ICAM1,CD38,XXbac-BPG16N22.5,IFI35,EIF2AK2,DEFA1,FOS,HLA-MICA,PROS1,FCN1,HAVCR2,IFI27,RORC,ICOS,THBD,MMP8,NFATC1,RORC,CASP1,IL6R,ITGB2,S100A4,DDX60,DDX58,CFH,CXCL3,IFITM3,GP9,TAP1,PLAT,CCL2,CTLA4,FGL2,RBM44,JUN,CD163,TNFRSF1A,TBK1,SELE,RUNX1
MAPK8,IL17A,IFI27,IFIT2,CD80,IL17F,PYCARD,STAT2,NFKBIA,TNFSF13B,PIK3CA,BCL2,TLR4,STAT6,GATA3,SOCS1,PLG,CD19,MMP9,TEK,C5AR1,MS4A1,NT5E,IL6R,RORC,RELA,CXCL14,ADAMTS13,CD27,SLAMF7,CD3E,MYH7,CTSG,CALR,CD247,TIGIT,CCL3,CXCR4,ATG7,S100A9,SERPINE1,ANXA1,FAS,PDK2,LCN2,THBD,PIK3R1,IL2RA,DEFA1,CFI,CD86,CCL3,HIF1A,CCR5,LAG3,,AKT1,S100A12,SELL,CCL2,IDO1,CD44,SERBP1,PARP9,TLR2,DEFA3,CREBBP,HLA-B,PROC,FCN2,TIGIT,IFIH1,CTLA4,TNFSF13B,VWF,MMP9,IL5,IL23R,TNFRSF1A,REN,CD63,S100A6,OAS2,COLEC11,CFB,CSF1R,STAT1,ITGA2B,TAP2,PLAU,CCL3,PDCD1,FLT3LG,AC133106.2,FOS,CD68,TNFRSF1B,IKBKE,SELP,GATA3
MAPK14,IL17F,IFI6,IFIT3,PTPN11,IL21,GSDMD,EIF2AK2,RELA,IL15RA,SELP,BAX,TLR7,JAK1,CD19,SOCS3,SERPINE1,CD27,ANXA1,KDR,CD163,BLK,ADORA2A,HLA-C,TBX21,NFKBIA,CXCL16,THPO,IGHM,CD8A,CD4,MYL2,AZU1,CASQ2,CD27,C1QA,CXCL8,CXCR5,ATG12,S100A12,PLG,ANXA5,FASLG,ITGA3 ITGA2B,DEFA1,PROC,AKT1,IL4R,DEFA4,CFH,CD80,CCL4,HLA-A,CCR7,HAVCR2,,PIK3R1,S100A8,ADGRE5,CCL3,IFI16,CD48,RP11-566H8.3,DTX3L,TLR4,DEFA4,EP300,FCGR3A,VWF,FCN3,KLRK1,IFITM1,PDCD1,TNFRSF17,CD86,ELANE,STAT4,IL12B,IFNGR1,STAT5B,LAMP1,HP,OAS3,CCR7,CFI,CSF3R,STAT2,ITGB3,TAPBP,THBD,CCL4,LAG3,FOXP3,ANAPC1P6,MAPK1,CD86,CD80,PIK3R1,PECAM1,TBX21
JUN,IL23A,IFI35,OAS2,MAPK1,IL22,GZMA,IFI35,IFI6,IL2RB,CD163,FAS,TLR9,JAK2,CD27,STAT2,THBD,CD38,ANXA5,FLT1,CD68,FCRL5,IDO1,CTSG,GATA3,IKBKG,CXCL17,MPL,JCHAIN,CD4,CD8A,MYL3,LTF,RYR2,CD28,C1QB,CD14,CXCR6,BECN1,ANXA1,FGA,FCN1,BCL2,ASB4,CAMP,PDGFRA,MTOR,IL7R,LTF,CD55,CTLA4,CCL5,HLA-B,CD80,TIGIT,,MTOR,S100A9,FCGR1A,CCL4,IFI44,CD52,CTD-3157E16.2,GBP1,MYD88,ARG1,ADAM17,FCGR3B,PECAM1,MBL2,NCAM1,IFIT1,LAG3,CD40,HLA-DQA1,MPO,CXCL11,IL17A,IL1R1,HLA-DOB,LAMP2,HAMP,OASL,HSP90AA1,CD59,TNFRSF1A,IRF1,ADAMTS13,OAS1,PROS1,CCL5,TIMP3,GBP1,LRRC52-AS1,MAPK3,CD80,CD86,AKT1,CDH5,RORC
FOS,IL27,OAS1,OAS3,MAPK3,IL23R,GZMB,IFI44,IFI44L,IL2RG,CAMP,FASLG,NOD1,JAK3,CD38,STAT4,PROS1,CD69,PECAM1,PLAT,MPO,IGHG1,ARG1,C1QC,IRF1,MAPK1,CXCL1P1,TNNI3,CD14,CD3E,CD19,ACTC1,BPI,PLN,CD34,C1R,HP,CYSLTR1,PIK3C3,ARG1,FGB,HP,BAX,GDE1,IRF1,PDGFRB,PRKCA,IL12B,MPO,CD59,PDCD1,CXCR1,HLA-C,CD86,TNFRSF18,,HIF1A,SDC1,FCGR2A,CCL5,IFI44L,CD69,SLC8A3,GBP5,IRAK4,NOS2,ACE2,CD64,CDH5,PROS1,GZMB,ISG15,CD19,FAS,HLA-DQB1,PRTN3,IL23R,IL17F,CCL4,RYR2,CD68,SOCS1,IFIT2,CD38,CD55,TNFRSF1B,IRF3,TLR2,OAS2,PROC,CXCL1,MMP9,GBP5,LINC01993,MAPK8,ITGAM,CD28,MTOR,ESM1,IL17A
CREBBP,IL4,OAS2,OASL,AKT1,IL12B,PRF1,IFI44L,IFITM3,IL4R,MAPK3,CDKN1A,NOD2,TYK2,IGHG1,STAT5A,PROC,GZMA,VWF,PLAU,PRTN3,IGHG2,NOS2,GP9,IRF5,MAPK3,CXCL2,TNNT2,CD163,CD19,CD86,ANKRD1,S100A8,ATP2A2,CD36,C1S,IL12B,EBI3,LAMP1,NOS2,FGG,LTF,BID,REX1BD,IRF3,ADAMTS13,PRKCB,IL21,ARG1,PTPN11,LAG3,CXCR2,HP,CD28,TNFRSF4,,VEGFA,SELE,IL4R,CXCR3,IFI6,CD83,RP11-538I12.2,WDFY1,TRAF6,CD274,TMPRSS2,NFKB1,KDR,PROC,PRF1,OAS1,CD22,FASLG,C3,S100A8,IFNGR2,IL22,FOXP3,LAG3,CSF1R,SOCS3,IFIT3,OAS1,C1QA,IL4R,IRF7,TLR3,OAS3,ADAMTS13,CXCL2,ADAMTS13,GZMH,PAPPA,EGFR,ITGAX,ICOS,GSK3B,VWF,IL17F
