seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
MAVS,IRF9,TYK2,IL12B,IRAK4,F5,OAS3,F8,CCL2,STAT3,CEACAM8,OAS3,DDX58,IL6R,S100A9,IL11,TLR7,STAT2,MMP9,S100A6,MIP1A,RELA,PECAM1,NLRP3,FCGR1A,MX1,IL2,JAK1,PYCARD,TYK2,IL18,TNFRSF1A,VWF,IFNGR1,IRF8,NFE2L2,MX1,ICAM1,IRAK2,JAK2,NPPB,MX1,IRAK2,TLR4,IFI44,CCL2,CXCL10,BST2,TLR4,EDN1,IL17A,IL18R1,CD8A,MYD88,OAS2,IFIH1,NFKB1,TLR8,CCL4,STAT3,S100A9,CD19,TLR4,IFIT2,STAT5A,CXCL8,IFIT3,NPPB,TIMP1,STAT6,IRF7,TLR7,IL1RN,CASP1,IL6,CCL2,STING1,CDH5,CHUK,VCAM1,TLR5,NFE2L2,IRAK4,IFITM1,JAK1,IL1R2,VEGFA,SOCS1,CCL7,CXCL10,STAT1,STAT2,C3,NFKB1,TRAF6,SOCS1,S100A8,IFIT3,IRF7,MYD88
STING1,IRF1,IFITM1,IL18,IRF3,SELP,IFIT1,F3,CCL20,STAT1,DEFA4,IFIT1,IRF7,IL6ST,S100A12,IL1RN,TLR3,STAT3,MPO,S100A10,TNFAIP3,STAT3,ICAM1,PYCARD,FPR1,MX2,IL2RA,JAK2,CASP1,IRF9,TNFAIP3,IL1B,PECAM1,IFNGR2,IRF9,IL18,MX2,VCAM1,IFITM3,IL2,TNNT2,MX2,IFITM3,TLR3,IFI27,IL2,CCL2,ICAM1,TLR7,NOS3,IL17F,IL18RAP,CD3E,IRAK4,OAS3,DDX58,CD14,NLRP3,IL17A,IRF3,S100A12,MS4A1,TLR5,IFIT3,IRF3,CXCL9,IFITM1,MYL2,TIMP2,NFKB1,GSDMD,TLR9,ICAM1,IL18,IL6R,IL4,NLRP3,THBD,NFKBIA,ICAM1,TLR6,ATF3,NLRP3,MX1,JAK2,IL1RN,F3,CXCL8,VEGFA,CXCL9,STAT2,ISG15,C5,RELA,NFKB1,SOCS3,S100A9,MX1,IRF8,TLR2
NFKB1,IRF3,IFITM2,IL18R1,STING1,IL8,IFIT2,THBD,NPPB,STAT6,BPI,IFIT2,IRF9,IL8,S100A4,IL6R,TLR9,JAK1,ELANE,S100A11,NFKB1,JAK2,VCAM1,CASP1,NCF4,OAS1,IL2RB,TYK2,IFI16,STAT2,IRAK1,IL1A,NPPB,STAT1,IFIT1,IL1RN,TRIM21,SELE,STAT3,IL4,TNNI3,TRIM21,STAT3,TLR7,STAT1,SERPINE1,STAT1,VCAM1,TLR8,ANGPT1,IL23A,CCL5,FOXP3,TRAF6,IFIT1,TLR3,CD36,PYCARD,IL17F,IRF7,S100A6,PDCD1,TLR6,OAS1,IRF7,CXCL10,IFITM2,MYBPC3,TIMP3,NFKB2,S100A12,DDX58,VCAM1,IL33,IL6ST,IL5,VCAM1,MMP9,NFKBIB,SELE,TLR9,IL1R1,PYCARD,ISG15,TYK2,IL1RAP,F2,CCL2,VEGFB,CXCL8,IRF9,OASL,CFH,CD14,RELA,IL18,CRP,OAS1,JAK1,TLR4
NFKB2,IRF7,IFITM3,IL18RAP,CD14,IL2,IFIT3,TNNI3,NPPA,JAK1,OLFM4,IFIT3,IRF3,CXCL8,S100A6,IL6ST,DDX58,JAK2,TNNT2,S100A16,NFKB2,CXCL10,SELE,IL18,ALPL,OAS2,IL4,STAT3,STING1,TLR2,TLR7,IL1R1,NPPA,STAT2,IFIT2,IL10,TRIM22,SELP,STAT1,IL12B,MYH6,TRIM22,STAT1,TLR8,STAT2,TLR4,STAT2,SELE,TLR9,ANGPT2,CCL2,CXCL9,IL2RA,IRF3,IFIT2,TLR9,STAT3,CASP1,IL17RA,IRAK4,TLR2,CTLA4,TLR9,OAS2,NOD2,CXCL11,IFITM3,SERPINE1,ICAM1,RELA,TNFRSF1A,IFIH1,PECAM1,IL15,TNF,NFKB1,ICAM1,MMP2,STAT1,SELP,TLR10,IL1RAP,CASP1,NPPA,MYD88,MYD88,F5,CCL3,VEGFC,CCL2,MX1,MX1,CFB,S100A8,IRF3,IL10,SAA1,STAT1,JAK2,TLR5
RELA,MX1,IFI44,TGFB1,MYD88,MIP1A,TLR3,TNNT2,TNNI3,JAK2,CAMP,IFITM1,STAT1,IL10,S100A11,TNFRSF1A,IFIH1,IRF1,TNNI3,CCL5,HMGB1,CCL2,SELP,GSDMD,ANXA3,OAS3,IL4R,STAT5A,CD14,TLR9,IRF3,IL1RN,TNNT2,IRF3,IFIT3,IFNG,IFI16,PECAM1,STAT2,IL17A,MYH7,IFI16,STAT2,TLR9,JAK1,IL17A,STAT3,SELP,IRF1,TEK,CCL3,CXCL11,CD19,IRF7,IFIT3,TLR2,IRF3,IL18,IL17RC,TLR2,TLR3,VEGFA,TLR10,OAS3,NLRC4,CXCL13,IL1B,F5,VCAM1,RELB,IL6,MAVS,VWF,IL15RA,TNFRSF1A,STAT1,SELE,TIMP1,STAT2,VWF,MYD88,IL18R1,IL18,NPPB,TLR4,IRAK4,F8,CCL4,FLT1,CCL5,OAS1,OAS1,C1Q,S100A9,IRF7,IFNA1,TNFRSF1A,IRF7,JAK3,TLR8
RELB,MX2,IFI44L,TGFBR1,ICAM1,VEGFA,TLR4,NPPB,TNNT2,TYK2,ARG1,IFITM2,STAT2,IL12A,ELANE,TNFRSF1B,MAVS,IRF3,MYH7,CXCL10,AGER,MMP9,EDN1,ISG15,MMP9,CXCL9,IL12A,STAT5B,CD40,TRIF,IFNAR1,IL18,TNNI3,IRF7,ISG15,IFNA1,IFI44,VWF,IRF3,IL18,ACTC1,IFI44,IRF3,MYD88,JAK2,F3,IRF1,VWF,IRF3,FLT1,CCL5,IL12A,MS4A1,STAT1,MX1,TLR4,IRF7,IL1RN,VEGFA,TLR7,TLR4,MYD88,STAT1,OASL,ASC,ITGAM,IL1A,F8,SELE,REL,IFNGR1,MYD88,SELP,CCL2,TNFRSF1B,STAT3,VWF,SERPINE1,STAT3,EDN1,IRAK4,IL18RAP,PELI1,TNNT2,TLR2,IFNA1,FGA,CXCL11,KDR,CCL3,ISG15,TLR1,C4A,S100A12,STAT1,IFNB1,IL1R1,IFI6,TYK2,IRAK4
REL,ISG15,IFI6,TGFBR2,VCAM1,CD68,TLR2,BNP,TLR2,SOCS3,IL1R2,IFITM3,ISG20,IL12B,MPO,CCL2,S100A8,IRF7,NPPA,IRF1,TLR4,S100A12,F2,MX1,HMGB1,IFNB1,IL12B,F3,VEGFA,IRAK1,VWF,IFNG,MYH7,IRF9,ISG20,IFNB1,IFI44L,EDN1,IRF7,IL21,MPO,IFI44L,IRF7,TRIF,TYK2,GSDMD,IRF3,THBD,IRF7,KDR,CXCL10,IL12B,PDCD1,STAT3,MX2,NLRP3,IFNAR1,NFKB1,VEGFB,TLR8,MYD88,IL17A,STAT2,BST2,CASP1,TLR2,IL1R1,PLAT,FGG,NFKBIA,SERPINC1,TICAM1,SELE,CXCL1,IL18,IRF7,EDN1,PLAT,STAT4,NOS3,TRAF6,TNFRSF1A,ITPKC,TNNI3,TIRAP,IFNA2,FGB,NOS3,ICAM1,CCL4,TLR4,NLRP3,HLA-DRB1,HMGB1,STAT3,IL2,MYD88,IFIT2,SOCS1,NFKB1
IKBKB,OAS1,IFI16,NFKB1,SELE,MPO,TLR5,CD4,TLR3,SOCS1,CD163,IL1B,HERC5,IL23A,CTSG,CCL5,S100A9,IRF9,NPPB,IRF5,TLR7,TREM1,F5,MX2,TLR2,IFNA1,IL12RB1,F5,VEGFB,IRAK4,ICAM1,IFNGR1,MYH6,JAK1,MX1,IRF3,IFIH1,NOS3,IRF5,IL23A,ELANE,IFIH1,IRF5,NLRP3,IRF3,CD4,IRF7,EDN1,IRF9,MMP9,CXCL8,STAT1,CTLA4,JAK2,IFNB1,AIM2,IFI16,NFKB2,VEGFC,MYD88,IRAK4,CRP,IRF7,RSAD2,IL10,TLR4,IL1R2,PLAU,FGA,NFKBIB,THBD,VCAM1,CD40,CXCL2,IL18BP,MYD88,NOS3,F3,STAT5A,THBD,NFKB1,IFNGR1,FCGR2A,MYH7,TICAM1,IFNB1,FGG,TREH,VCAM1,ICAM1,TLR2,PYCARD,HLA-DQB1,NLRP3,JAK2,IL4,TLR4,OAS2,SOCS3,VEGFA
NFKBIA,OAS2,IFI27,NFKB2,PECAM1,PADI4,DDX58,CD8,TLR4,IRF3,VSIG4,IL1A,USP18,IL17A,AZU1,CXCL10,S100A12,ISG15,C3,IRF8,TLR8,CD44,SERPINE1,OAS1,NOD1,IFNAR1,IL18,F8,ICAM1,TRAF6,VCAM1,IFNGR2,F2,JAK2,OAS1,IRF7,IL15,VEGFA,IRF1,CD4,PADI4,IL15,IRF1,CASP1,IRF7,IL1RN,IRF9,NOS3,STAT1,MMP2,VEGFA,JAK1,LAG3,SOCS1,IFNA1,NLRC4,STING1,RELA,FLT1,IFI16,PELI1,NFKB1,IRF3,STAT1,NFKB1,TLR7,IL1RN,THBD,FGB,VEGFA,HMGB1,ICAM1,CD163,ICAM1,IL10,TRIF,VEGFA,TGFB1,STAT5B,CD177,NFKB2,IFNGR2,BLK,F3,IRAK4,IFNAR1,PLAT,CYP26B1,SELE,VCAM1,DDX58,CASP1,CD4,PYCARD,TBK1,IL8,TLR7,OAS3,S100A8,VEGFB
VEGFA,OAS3,IL15,RELA,NOS3,ELANE,IFIH1,IFNGR1,TLR9,IRF5,MS4A4A,IL1R1,BST2,IL17F,PRTN3,CXCL9,VEGFA,ISG20,C5,IRF9,TLR3,FCGR1A,PLAT,OAS2,NOD2,IFNAR2,IL18R1,F2,VCAM1,NFKB1,SELE,IL10,F3,TYK2,OAS2,STAT1,IL15RA,SERPINE1,ISG15,CD8A,S100A8,IL15RA,ISG15,CASP4,ISG15,NFKB1,ISG15,PECAM1,STAT2,TIMP1,VEGFB,JAK2,HAVCR2,SOCS3,IFNG,STAT1,PYCARD,RELB,KDR,STING1,STING1,MPO,IRF9,STAT2,NFKB2,TLR8,IL6,PROCR,SERPINE1,VEGFB,STAT2,SELE,SPI1,VCAM1,IL10RA,TLR2,MMP9,TGFB2,STAT6,FPR1,RELA,STAT1,CD40,THBS1,TRAF6,IFNAR2,SERPINC1,GC,SELP,SELE,TLR9,GSDMD,CD8A,CASP1,IFNAR1,CXCL10,TLR9,MX2,S100A9,VWF
VEGFB,IFIT1,IL15RA,RELB,VEGFA,FCGR3A,MYD88,IFNGR2,DDX58,IRF7,CXCR4,IL1RN,TRIM22,CXCL9,DEFA1,CXCL11,VEGFB,MX1,CFH,IFNAR1,MYD88,ITGAM,PLG,OAS3,NLRP1,JAK1,IL18RAP,FGA,SELE,MMP7,SELP,IL10RA,F5,MX1,OAS3,JAK1,IL2RB,F3,MX1,CD3E,S100A9,IL2RB,MX1,CASP5,ISG20,CFI,ISG20,TNNT2,STAT3,TIMP2,NOS3,IFNAR1,TIGIT,ISG15,IFNGR1,STAT2,NLRP3,IKBKB,NRP1,PYCARD,MAVS,CCL2,ISG15,IRF9,RELA,TLR3,IL6R,VWF,PLAT,VEGFC,IRF9,SELP,TLR2,VEGFA,IL10RB,TLR9,MMP7,TGFBR1,JAK1,SELL,RELB,JAK1,TBK1,SERPINE1,F2,IRF3,IL1A,BAG3,SELL,SELP,MYD88,CASP8,CD3E,IL18,IFNB1,IL17A,IRAK4,RSAD2,S100A12,EDIL3
VEGFC,IFIT2,IL2RB,REL,ANGPT1,FCGR3B,IRAK4,IL15RA,IFIH1,NFKB1,CCR2,IL6,VEGFA,CXCL10,DEFA3,CCR1,KDR,MX2,CFB,IFNAR2,IRF7,PRF1,THBD,IFIT1,NLRC4,JAK2,IL23A,FGB,MCP1,MMP9,THBD,ICAM1,F7,MX2,IFNGR1,TBK1,JAK3,PLAT,OAS1,CD19,S100A12,JAK3,OAS1,IL18,IFIT1,IRF3,MX1,MYH7,IRAK4,TGFB1,EDN1,IFNAR2,CD38,ISG20,IFNGR2,STAT3,CASP1,TNFAIP3,ANGPT1,CASP1,VEGFA,CCL5,IFNAR1,IRF3,RELB,TLR9,IL6ST,SELP,F3,KDR,NLRC4,VEGFA,TLR7,VEGFB,IL17A,CD14,F3,TGFBR2,JAK2,CCR1,IFNAR1,JAK2,IFI16,ADAMTS13,F2R,IRF7,IL10,SQSTM1,PECAM1,VWF,IRAK4,IL1R1,TCF7,STING,IFIT1,CCL2,TRAF6,IFI35,S100A4,FGA
ANGPT1,IFIT3,JAK3,NFKBIA,ANGPT2,NFKB1,IRAK2,IL2RB,MAVS,NFKB2,CD14,IL6R,ANGPT1,CXCL11,DEFA4,CCR2,FLT1,IFI44,CD55,JAK1,CLEC7A,GZMB,PROCR,IFIT3,AIM2,TYK2,IL23R,FGG,CCR2,ICAM1,PECAM1,VCAM1,F10,ISG15,IFNGR2,CXCL10,STAT5A,PLAU,IFIT1,CD14,PRTN3,STAT5A,IFIT1,IL6,IFIT2,CCL3,MX2,NPPA,MYD88,TGFBR1,ICAM1,IFNGR1,CD69,MX1,TLR2,STAT5A,GZMB,MYD88,ANGPT2,NLRP3,FLT1,CXCL8,IFNAR2,IRF7,CD40LG,DDX58,TNF,IL8,THBD,FLT1,F2,FLT1,IRF3,SELE,IL17F,F2,TFPI,JAK1,JAK3,XAF1,IFNAR2,IRF1,ICAM1,TLR4,F3,TBK1,IL12B,UBD,CD36,THBD,TRAF6,IL1RAP,CD19,IFI16,IFIT2,VEGFA,NFKB1,IFITM1,S100A6,FGB
ANGPT2,JAK1,TNF,NFKBIB,TEK,RELA,TRAF6,IL2RG,ISG15,RELA,TLR4,IL6ST,ANGPT2,CCL2,LCN2,CCR5,ICAM1,IFI44L,MDA5,JAK2,CLEC4A,SPI1,SERPINC1,DDX58,C5AR1,TLR2,S100A8,SERPINE1,HMGB1,VCAM1,CDH5,SELE,FGA,ISG20,IFNAR1,CCL2,STAT5B,PLAUR,IFIT2,CD16,TLR2,STAT5B,IFIT2,CXCL8,IFIT3,CCL4,OAS1,NPPB,STING1,TGFBR2,VCAM1,IFNGR2,HLA-DRA,OAS1,TLR4,STAT5B,PRF1,IRAK4,TEK,CD14,THBD,DDX58,IFNB1,IFNG,ITGAM,IFIH1,TNFRSF1A,CXCL8,PROC,FLT4,VWF,KDR,STAT1,CD11B,IL17RA,F5,SERPINE1,JAK2,TYK2,NCF4,IRF1,IRF3,VCAM1,TLR3,PROS1,TLR2,IL17A,EBI3,ITGAM,EDN1,CD14,NLRC4,CD20,IFNAR1,IFIT3,FLT1,RELA,IFITM3,S100A11,FGG
NRP1,JAK2,TNFAIP3,IKBKB,VWF,STAT1,TRAF3,JAK1,ISG20,RELB,TLR2,TNF,TEK,CCL3,LTF,CX3CR1,VCAM1,IFI6,RIG1,TYK2,SELE,RUNX1,F7,IFIH1,C3AR1,TLR3,S100A9,PLAT,NOTCH1,SELE,NOS3,SELP,FGB,IFIT1,TLR2,CD19,TLR2,F5,IFIT3,FOXP3,TLR3,TLR2,IFIT3,CCL2,MX1,IL8,OAS2,TNNI3,IFI16,SMAD3,SELE,ISG15,HLA-DRB1,IFIT1,TLR9,IRF3,GZMA,TRAF6,TIE1,CD36,EPCR,IFIH1,IFNG,IFNGR1,ICAM1,CD44,TNFRSF1B,CCL2,PROS1,ICAM1,PECAM1,VWF,ISG15,CD18,CXCL8,THBD,PLAT,JAK3,SOCS1,ELANE,IRF3,VEGFA,SELE,DDX58,PROC,TLR3,IL23A,NFKB2,ITGAX,NOS3,TLR3,AIM2,IGHM,IFNB1,MX1,KDR,JAK2,IRF3,CD14,THBD
FLT1,TYK2,TNFAIP6,JAK1,THBD,IFITM3,CXCL10,JAK3,OAS1,IKBKG,MYD88,TNFRSF1A,KDR,CCL4,VEGFA,CCL3,SELE,IFI16,LGP2,IRAK4,VCAM1,VEGFA,F10,DHX58,MPO,TLR4,S100A12,PLAU,MMP3,SELP,VEGFA,PECAM1,FGG,IFIT2,TLR4,CD20,TLR3,THBS1,DDX58,GATA3,TLR4,TLR3,DDX58,CCL3,MX2,MYH7,OAS3,MYBPC3,IFNAR1,BMP1,SELP,MX1,PRF1,IFIH1,MYD88,IRF7,GZMK,IL17A,S100A8,IL10,F3,STAT2,IFNA1,IFNAR1,VCAM1,TREM1,IL10,CCL5,VWF,VCAM1,IL2RB,EDN1,OAS1,CD31,CXCL10,C3,THBD,TYK2,SOCS2,MPO,IRF7,EDN1,SELP,IFIH1,F5,TLR4,CD40,RELA,ITGB2,VEGFA,IFIH1,CD14,IGHG1,JAK1,MX2,PLAT,STAT3,VEGFA,FCGR3B,F2
KDR,TLR2,TNFRSF1A,JAK2,EDN1,ICAM1,CXCL9,STAT3,MX1,IKBKB,NFKB1,TNFRSF1B,FLT1,CCL5,VEGFB,CCL4,SELP,IFI27,VCAM1,TRAF6,ICAM1,ANGPT1,NPPA,STAT1,ELANE,TLR9,S100A4,VWF,MMP9,IL10,FLT1,VWF,IL2,IFIT3,TLR5,CD38,TLR4,TLR2,IFIH1,TBX21,TLR9,TLR4,IFIH1,CCL4,TLR3,CASP1,IFITM3,ACTC1,IFNAR2,F3,F2,OAS1,GZMB,DDX58,TICAM1,NFKB1,CD8A,IL17F,S100A9,IL17A,TFPI,CD274,ICAM1,IFNAR2,SELE,MMP9,IL10RA,ICAM1,IL1R1,SELE,CXCL8,NOS3,F3,NOS3,CCL2,C5,PROC,STAT1,SOCS3,NPPA,IRF9,NOS3,VWF,CASP1,F7,TLR9,CD40LG,VWF,F2,C3,NFKB1,ICAM1,PFKFB3,JAK2,ISG15,SERPINE1,SOCS3,ICAM1,FCN1,F3
TEK,TLR4,TNFRSF1B,JAK3,NFKB1,VCAM1,CCL2,STAT5A,MYD88,TLR2,RELA,IL2,VWF,CCR1,VEGFC,CCL7,VWF,IFIT1,ICAM1,NFKB1,MCP1,ANGPT2,NPPB,STAT2,CEACAM8,MYD88,S100A6,THBD,MMP12,IL8,KDR,THBD,IL10,OAS1,TLR9,CD138,TLR9,TLR4,VCAM1,RORC,MYD88,TLR9,VCAM1,CCL5,TLR4,CD8A,IFITM1,TPM1,NLRP3,F2,F5,IFIT1,GZMA,MAVS,NLRP3,RELA,CTLA4,CCL2,S100A12,IL23A,VWF,ISG15,VCAM1,TLR2,SELP,MMP8,IL10RB,VCAM1,IL1R2,SELP,STAT5A,TNNI3,SERPINE1,EDN1,CCL3,C5AR1,F2R,STAT3,SOCS4,NPPB,STAT1,NOS2,EDN1,NLRP3,F10,TICAM1,TGFB1,THBS1,F5,C5,RELA,VCAM1,HK3,TYKI2,OAS1,F2,CD4,VCAM1,CD163,SERPINE1
PECAM1,TLR9,NFKB1,TYK2,NFKB2,EDN1,CCL3,STAT5B,IRAK4,TLR4,MAPK1,IL2RA,ICAM1,CCR2,FLT1,CCL8,PECAM1,IFIT2,SELE,RELA,CCR2,TEK,MYH6,ICAM1,NCF1,TICAM1,TLR2,PROCR,MMP13,IL18,TEK,EDN1,IL1A,OAS2,MYD88,FGR,MYD88,TLR5,ICAM1,CCL2,TICAM1,MYD88,ICAM1,IFNG,TLR5,TLR7,IFITM2,MYL2,PYCARD,F5,F8,CD274,FASLG,STING1,NLRP12,JUN,PDCD1,CCL3,TNNI3,IL12B,ADAMTS13,IFIT1,SELE,TLR4,NOS3,MMP2,IL17A,SELE,IL1RAP,PECAM1,STAT5B,TNNT2,THBS1,FGG,CCL4,CFH,SERPINC1,STAT5A,SOCS5,MYH7,STAT2,ICAM1,NOS3,GSDMD,IFITM3,TIRAP,IFNA1,SERPINE1,F7,CFH,RELB,SELE,SLC2A14,ISG15,OAS2,F5,CD3E,SELE,CD68,PLAT
CDH5,MYD88,NFKB2,STAT1,RELA,IL17A,CCL4,NFE2L2,ALPK1,MYD88,MAPK3,IL2RB,VCAM1,CCR5,KDR,CXCL1,CDH5,IFIT3,SELP,TBK1,CCR5,FLT1,MYH7,VCAM1,NCF2,IRAK4,TLR3,PROC,TGFB1,CD40L,ANGPT1,NOS3,IL18,OAS3,IRAK4,CFH,MAVS,TLR7,SELE,CCL5,TRAF3,MAVS,SELE,IL2,TLR9,C5,USP18,MYL3,CASP1,F7,FGA,IDO1,TNFRSF1A,FCGR2A,AIM2,FOS,LAG3,CCL4,NPPB,IL2,ADAMTS18,IFIT3,SELP,TLR9,EDN1,ELANE,IL17F,CD14,IL6R,VWF,TLR9,MYH7,GP1BA,FGA,CCL5,MASP2,NFKB1,STAT5B,IRF1,TNNT2,JAK1,VCAM1,PECAM1,RIPK1,IFITM2,ICAM1,IFNB1,F2,F8,CFB,NFKBIA,SELP,GAPDHS,ISG20,OAS3,F8,CD19,SELP,CD80,CXCR1
VWF,NLRP3,RELA,STAT2,RELB,IL12A,CCL5,MYD88,TLR5,TIRAP,JUN,IL4,SELE,CXCR3,FLT4,CXCL2,IL1B,VEGFA,CD40L,IKBKE,S100A12,KDR,TNNT2,SELE,CXCL2,TRAF6,TLR4,PROS1,TGFBR1,FGG,ANGPT2,VEGFA,IL33,OASL,IFITM1,S100A8,STING1,TLR9,SELP,CCR2,TRAF6,STING1,SELP,IL4,MYD88,FOXP3,RSAD2,F3,GSDMD,F10,FGB,TREM1,TNFRSF1B,FCGR3A,MAVS,JAK1,NKG7,CCL5,CRP,CXCL10,SERPINE1,OAS1,VEGFA,MYD88,VEGFA,MPO,IL17RA,HMGB1,IL6ST,EDN1,IFNA1,MYBPC3,CD14,FGB,CCR5,TNNI3,NFKB2,SOCS1,IRF3,TNNI3,JAK2,SELE,CDH5,RIPK3,IFITM1,VCAM1,JAK1,F8,F9,C1QA,IKBKB,VEGFA,ALDOC,IFIT1,IFI27,F10,CD14,VWF,CD86,CXCR2
SELE,NOD1,RELB,STAT3,CHUK,IL12B,CXCL1,IRAK1,KREMEN1,TRIF,FOS,IL4R,SELP,VEGFA,VWF,ICAM1,IL1A,VEGFB,CD64,TICAM1,S100A8,NOS3,TNNI3,SELP,CXCL1,NFKB1,TLR9,CD46,TGFBR2,FGA,TIE1,NPPA,IL17A,IFI27,TRAF6,S100A9,CD14,MYD88,PECAM1,CCR5,IFNA1,CD14,PECAM1,IL10,MAVS,F2,VEGFA,F2,IL23A,SERPINE1,FGG,MMP9,CD14,CD40,DDX58,JAK2,CD4,CXCL8,FGB,IL18,PLAT,MX1,VEGFB,TIRAP,KDR,PADI4,IL18,IL10,TNFRSF1A,NOS3,IFNA2,NPPA,HLA-DRA,F2,PECAM1,NPPB,RELA,SOCS3,IRF7,F3,TYK2,SELP,VEGFA,CD3E,IL6,SELE,JAK2,F5,F10,C5AR1,CHUK,VWF,LDHB,IFIT3,IFI44,F7,CD16,ANGPT2,MRC1,CD11B
SELP,NOD2,REL,STAT4,IKBKB,TGFB1,CXCL2,IRAK4,FPR1,TRAM,CEBPB,IL13,PECAM1,VEGFB,THBD,VCAM1,IL1R1,VEGFC,OSM,SELE,S100A9,ICAM1,ACTC1,VWF,CXCL9,RELA,MYD88,CD55,ADAM17,FGB,PDGFB,NPPB,IL17F,IFI44,MAVS,S100A12,SAMHD1,TICAM1,CDH5,CXCR3,IFNA2,SAMHD1,CDH5,IL17A,NOD1,IL2RA,VEGFB,F5,IL12B,SERPINC1,SERPINE1,CD44,CD16,CD40LG,IFIH1,JAK3,FOXP3,CXCL10,FGA,MCP1,PLAUR,THBD,VEGFC,TRAF6,FLT1,S100A8,IL18R1,IL37,TNFRSF1B,THBD,IRF1,NPPB,HLA-DRB1,F3,ICAM1,BNP,RELB,NLRP3,IRF9,SERPINE1,ISG15,F2,KDR,CD4,IL1B,SELP,STAT3,PLAT,F11,C3AR1,MAP3K7,PECAM1,CYBB,MX1,IFI44L,F9,FOXP3,TEK,MSR1,CD18
ICAM1,CD14,NFKBIA,STAT5A,TNFAIP3,TGFB2,CCR2,TRAF6,CR1,CD14,SPI1,IL10,CDH5,VEGFC,ICAM1,SELE,IL1RN,FLT1,CCL2,SELP,CXCR3,VCAM1,MYL2,VEGFA,CCL3,DDX58,TIRAP,CD59,SEMA4D,THBS1,ENG,TNNT2,IL4,IFI44L,STING1,C3,DDX58,IRAK1,VWF,VWF,IFNB1,DDX58,VWF,IL23A,NOD2,SELE,VEGFC,F7,IL12A,PLAU,PLAT,ITGAM,FCGR3A,HLA-DRB1,S100A8,TYK2,CD25,MIP1A,FGG,RANTES,CD31,PLAT,FLT1,IRAK4,ANGPT1,S100A9,IL18RAP,STAT3,IFNAR1,PROCR,AIM2,CRP,FCGR1A,F5,VCAM1,ANXA3,NFKBIA,CASP1,TLR1,THBS1,ISG20,F5,ANGPT1,CD8A,IL10,VWF,MAPK1,PLG,F12,F3,TAB1,CDH5,NCF1,OAS1,IFIH1,TNNI3,GATA3,CDH5,CD36,CD62L
VCAM1,TIRAP,IKBKB,STAT5B,BIRC3,CD19,CCR5,NFKB1,SLC2A14,LBP,IRF3,IL10RA,NOS3,KDR,VCAM1,SELP,IL6,KDR,CXCL10,PECAM1,CCL5,SELE,MYL3,VEGFB,CCL4,IFIH1,TICAM1,CFH,PLXNB1,PLAT,ACVRL1,TNNI3,IL5,RSAD2,DDX58,C5,DDX60,IRAK4,THBD,PECAM1,IFNAR1,DDX60,THBD,IL12A,NLRP3,SELP,KDR,F10,SOCS1,PLAUR,THBD,SPI1,TLR2,HLA-DQB1,S100A9,ICAM1,IL2RA,VEGFA,PLG,S100A8,CD146,PLAUR,KDR,NFKB1,ANGPT2,S100A12,IL23A,STAT1,IFNAR2,F2,RELA,MYL2,FCGR3A,F7,SELE,ALPL,IKBKB,PYCARD,TLR2,PLAU,IFIT1,SERPINE1,ANGPT2,MPO,IL18,PECAM1,MAPK3,SERPINC1,F13A1,F2,TAB2,NOS3,NCF2,RSAD2,DDX58,TNNT2,TBX21,PECAM1,FCGR1A,CD62P
