seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
TGFB3,IFNAR2,PRDX3,MYD88,CHRM2,TLR9,IL1RN,MTOR,NCR2,NFE2L2,PRDX3,NFKB1,POMC,TLR9,PDCD1,LAG3,HAVCR2,PTGS2,IL12B,NGF,LDHA,JAK1,TFAM,TFAM,ATP5F1A,BDNF,TNF,NLRP3,MAPK8,TBET,MAPK8,MYD88,AIF1,ADRB2,MTOR,HMOX1,LAG3,GPX1,POMC,SDHA,SDHB,IFNG,IDO1,CLOCK,AMPK,OAS1,PD1,IL2RA,TPH2,TRPA1,OAS1,NOX4,NCR1,NOS2,CAT,CXCL10,PRKAA1,GPX1,PDK1,CRHR2,SOD1,IL2RA,ATP5F1A,TLR4,CRHR2,SDHA,KLRD1,CCL5,HLA-DRB1,PPARGC1A,POMC,COX4I1,BTLA,UCP2,SLC6A4,HMOX1,PPARGC1A,SDHA,NCR1,ADRA1D,FASLG,FKBP5,NPY,BDNF,GZMB,IFNB1,CTLA4,IL4,FKBP5,CASP1,SLC6A4,CTLA4,TFAM,SOD1,MX1,CD19,CD3E,ATP5F1B,CCL2,CCL2
IL17A,JAK1,GSR,CCL2,PDK4,CTLA4,IL1R1,SOD2,TLR3,CD8A,CRH,RELA,PDK4,KEAP1,KLRK1,HAVCR2,NDUFS1,CCL5,TLR4,ADRB2,PDK4,JAK2,PPARA,COX4I1,PPARGC1A,IDO1,ADRB1,BDNF,AKT1,TLR4,MAPK14,HMOX1,CHRM2,NOS3,CLDN1,CX3CR1,GZMB,CAT,TH,UQCRC1,TLR4,CD4,ASIC3,TRPM3,PRKAA1,MX1,BTLA,IL2RB,SLC6A4,HIF1A,PPARGC1A,IDO1,GZMB,NOS3,GPX1,CCL2,PRKAA2,GPX4,PDK4,IL18,SOD2,PTPN22,IL4,TNF,TLR2,SOD2,CD56,CCR5,NDUFS1,NFE2L2,TLR4,COX5A,HAVCR2,PTPRC,NFKB1,NQO1,NFE2L2,COX4I1,PRF1,SLC6A4,TNFRSF1A,POMC,OCLN,NRF2,NFAT5,IFNG,PDCD1,IL13,TLR4,NLRP3,COMT,PDCD1,PPRC1,VCAM1,IFIT1,CXCL10,CD28,SDHA,CCL5,TREM2
CCL2,JAK2,TXN,CASP1,UQCRC1,PDCD1,TNFRSF1A,GPX1,TLR9,OCLN,CRHR1,CD3D,TAC1,GPX4,GZMB,CD274,NDUFS3,CXCL9,TLR9,CHRM2,HIF1A,TLR4,PDK1,PRDX1,NRF1,MAPK1,ADRB2,GFAP,STAT1,TLR7,TP53,GPX1,FKBP5,FKBP5,PRKAA1,TREM2,IL2,PDK2,COMT,PPARGC1A,NOS3,CD8A,COMT,CRH,PRKAA2,ISG15,IL2RA,PPARGC1A,DRD2,ATF4,TFAM,TGFB1,PRF1,TLR2,GSR,GZMB,HSPA1A,GSR,TFAM,IL23A,CAT,TLR4,BDNF,ADRB2,TLR4,UCP2,FASLG,IL2RA,NDUFS3,SIRT1,PDK4,SDHA,NFKB1,MTOR,IFNG,CX3CR1,HMOX1,CAT,GZMB,TPH1,CASP1,IL7R,TJP1,TLR4,IL15,IL10,LAG3,CD4,MYD88,PPARGC1A,BDNF,CD274,POLG,NLRP3,IFIT2,HAVCR2,ICOS,SDHB,KLRK1,HMOX1
CXCL10,TYK2,TXNRD1,GPX1,CD4,CD274,TNFRSF1B,HMOX1,STAT1,KLRK1,NR3C1,CD4,KEAP1,HTR2A,PRF1,MT-ND1,SDHA,HLA-DRB1,MYD88,NR3C1,EPAS1,TLR7,CS,CX3CR1,TFAM,MAPK14,ADRA2A,ADRB2,STAT3,MYD88,BCL2,GCLM,VIP,CRH,HIF1A,BDNF,KLRK1,IL10,IL10,NRF1,SCN10A,STAT1,DRD2,ASIC3,MTOR,NDUFS1,CD14,TFAM,SOD2,XBP1,NFE2L2,CD4,KLRD1,PTGES3,NFE2L2,PRF1,HSPA1B,GCLC,IDH2,JAK1,GPX1,TLR7,FOXP3,BDNF,LBP,SOD1,IL15,IL15,SDHA,SIRT3,CD4,SDHB,STAT1,TLR4,IL1R1,TREM2,KLRK1,GPX1,CRH,TPH2,NLRP3,CD27,GFAP,VEGFA,IL2RB,IL17A,TIGIT,CD8A,NLRP3,PDCD1,TRPV1,HAVCR2,SOD2,STAT3,ISG15,IRF7,TGFB1,CRP,GZMB,GSR
CD27,SOCS1,NFE2L2,SOD1,NDUFS1,HAVCR2,IL2RA,NFE2L2,STAT3,CCL2,FKBP5,CD8A,HSP90AA1,IDO1,FCGR3A,MT-CO1,COX4I1,HLA-A,IRAK4,FKBP5,NR3C1,MYD88,NFE2L2,TREM2,MFN2,IL18,CHRM2,CHRM2,JAK1,IRF3,BAX,CAT,IL10,MTOR,IL17A,NLRP3,COX4I1,IFNG,IL17A,TFAM,IGF1,GZMB,IL10,SLC6A4,AKT1,NDUFS3,TLR4,NRF1,GPX1,HSPA5,SIRT1,CD8A,ATP5F1A,IL10,KEAP1,KLRK1,HSPA5,GCLM,SIRT1,JAK2,GPX4,TLR9,NOS2,CD274,CXCL10,GPX1,IL2RA,IL15RA,COX4I1,SOD2,CS,UQCRC1,STAT3,HIF1A,IFNAR1,P2RY12,TLR4,NFE2L2,NR3C1,INSR,ATP5F1A,CD28,STAT3,JAK1,CD19,IL1A,HAVCR2,CTLA4,NOS2,CD274,TLR4,LAG3,CAT,PRF1,DDX58,CD4,KLRK1,IL17A,PRF1,SOD2
TFAM,SOCS3,NQO1,IL18,ACADVL,LAG3,CD40,NOS2,STAT4,CAT,ADRB2,CD19,HSP90AB1,HTR1A,NCR1,COX4I1,ATP5F1A,TNFRSF1A,TRAF6,CLOCK,FKBP5,IRAK4,KEAP1,P2RY12,OPA1,GSDMD,TLR9,NOS3,JAK2,IRF7,CASP3,NOS3,GSTP1,HIF1A,CD40,GFAP,UQCRC1,TLR3,IFNG,SOD1,SLC6A4,PRF1,IL17A,IDO1,PIK3CA,SDHA,TLR2,SIRT1,CAT,IL6,SIRT3,CD19,ATP5F1B,IFNG,CX3CR1,NCR1,HSPA8,GSS,SIRT3,NPY,PRDX1,IFNA1,COX4I1,CRHR1,CXCL11,CAT,STAT1,KLRK1,ATP5F1A,GPX1,GZMB,UQCRC2,JAK1,TLR3,IL6R,TSPO,NFKB1,TGFB1,FKBP5,IRS1,COX4I1,KLRG1,GATA3,JAK2,CD27,IRF3,TOX,PDCD1,NOS3,NOS2,CCL2,TIGIT,GPX1,PDCD1,IFIH1,CD8A,NCR1,NCR1,FASLG,NFE2L2
HMOX1,CD19,OCLN,IRF3,SDHA,TIGIT,HLA-DRB1,BDNF,JAK1,TLR4,ADRA2A,CTLA4,HTR2A,MYD88,CD3E,ATP5F1A,ATP5F1B,CD69,IRF3,PER2,CRH,IRF3,NRF1,TSPO,DNM1L,IFNB1,COMT,CRH,TLR4,STING,CASP8,NOS1,NOS3,IFNA1,TGFB1,ADRB2,ATP5F1A,SIRT1,IFNA1,SOD2,NOS1,CD247,CD4,FKBP5,SOD2,SDHB,MYD88,SIRT3,GSR,TNF,PRKAA1,CD56,NDUFS1,IL17A,TREM2,LAG3,HSP90AA1,TXN,CS,STAT1,TXN,IFNB1,IL2RA,CTLA4,CXCL9,PRDX1,STAT3,KLRD1,ATP5F1B,HMOX1,PPARGC1A,CYCS,JAK2,PDK1,IFNB1,ADRB2,CXCL10,CX3CR1,BDNF,IRS2,NDUFA9,CD160,TBX21,SOD1,IGHM,IRF7,EOMES,NFKB1,HMOX1,TNF-R1,GPX4,CXCL10,GSR,MTOR,TGFB1,ATP5PO,FCGR3A,CD4,CTLA4,GFAP
NFE2L2,KLRK1,TJP1,CAT,PTPRC,IFNB1,HLA-A,AQP4,JAK2,SOD1,COMT,BTLA,SLC6A4,UQCRC1,ITGAM,SOD2,PPARGC1A,CTLA4,IRF7,CRY1,BDNF,IRF7,VEGFA,SLC6A4,PDK1,IL2,DBH,FKBP5,TLR7,NLRP3,CASP9,BDNF,BDNF,IFNB1,ATP5F1A,ADRA2A,SOD2,SIRT3,IFNB1,CAT,CALCA,IL2RA,CD8A,TFAM,GPX1,COX4I1,TRAF6,TRPM3,HMOX1,IFNG,COX4I1,MAPK1,NDUFS3,CD27,AIF1,TIGIT,DBH,CX3CR1,SOD2,CAT,GSR,IRF3,MAPK8,CX3CR1,IFNAR1,TXN,JAK1,GZMB,SLC25A4,VEGFA,CPT1A,PDK1,MAPK1,MYD88,IFNA1,NOS3,CCL5,NOS3,NGF,IFNG,SDHA,KLRK1,NDUFB1,CAT,IGHG1,NDUFS1,BATF,STAT1,PER1,TNFRSF1B,PRDX3,CCL2,TXN,KLRK1,ADRA2A,STAT3,KLRD1,STAT1,ATP5F1A,CX3CR1
ACE,PRF1,CRH,GFAP,HADHA,IRF7,HLA-B,GFAP,TYK2,HTR4,NOS3,HAVCR2,CCL2,CD4,ZAP70,PPARGC1A,TFAM,PDCD1,JAK1,OCLN,IDO1,NDUFS1,ACE,COMT,PDK4,IL4,TH,NR3C1,TLR9,CASP1,ATG5,SIRT1,HSP90AA1,TLR2,SIRT1,NOS1,GPX1,PPARA,CD4,GPX1,IFNG,IL7R,CTLA4,CTLA4,CAT,ATP5F1A,IRAK4,CXCL10,NFE2L2,IL1B,CYCS,mTOR,COX4I1,CD28,CSF1R,CD38,TH,CX3CL1,GPX1,GPX1,NFE2L2,IRF7,CRHR1,DNM1L,IFNAR2,HMOX1,JAK2,PRF1,UCP2,CRH,IFNG,PPARA,MAPK3,SOD2,TLR9,EDN1,STAT1,ADRB2,VEGFA,SCN9A,UQCRC1,NCR1,NDUFS1,GPX1,MS4A1,NR3C1,KLRK1,TLR9,CLOCK,BDNF,PDK4,IL2RA,HMOX1,GPX1,CHRM2,IFNG,PRF1,IFNB1,ATP5F1B,BDNF
EDN1,GZMB,NR3C1,TLR2,LAG3,ISG15,B2M,S100B,IRF3,HTR3A,BDNF,LAG3,CALCA,SDHA,FASLG,NRF1,PDK1,LAG3,JAK2,TJP1,KMO,ATP5F1A,NR3C1,ADRB2,CS,CTLA4,CHRNA7,SERPINA6,MYD88,CASP3,ATG7,NR3C1,OCLN,TLR3,SIRT3,VEGFA,IL18,NRF1,CD8A,GPX4,TNF,CTLA4,KLRD1,PDCD1,GSR,DNM1L,IRF3,CCL2,ATP5F1A,CXCL10,SDHA,PRKAA1,COX5B,CD40,IL1B,HLA-DRB1,DDC,P2RY12,GPX4,POMC,HMOX1,MYD88,GFAP,GZMB,RNF11,NFE2L2,TLR3,FASLG,PDK1,CRHR1,IL17A,PPARG,NDUFA1,STAT1,TNFRSF1B,NR3C1,STAT3,EDN1,HIF1A,SCN10A,CYCS,NCR2,SDHA,NFE2L2,CD40,QPRT,KLRD1,MYD88,ARNTL,HMOX1,IL10,IL7R,NFE2L2,PDK4,RELA,TFAM,GZMB,TXN,ATP5F1C,GPX1
BDNF,FASLG,EIF2AK2,IL7,SIRT1,MX1,PTGS2,CX3CL1,IRF7,GPX4,TREM2,KLRK1,IL17A,PPARGC1A,FAS,TFAM,PDK4,HAVCR2,PTPRC,CLDN1,KYNU,COX4I1,FKBP5,NOS3,SDHB,STAT3,HTR1A,SLC6A4,IRAK4,HMGB1,BECN1,FKBP5,TGFB1,TLR9,NOX4,ACE,NOS3,TFAM,CD8B,TXN,IL6,PDCD1,NFKB1,LAG3,HMOX1,MFN2,IRF7,CAT,NDUFS1,CCL2,NDUFS1,SIRT1,CYCS,CD80,BDNF,CD69,NR3C1,TREM2,CAT,SOD2,NR3C1,IRAK4,SDHB,HTR2A,HSPA2,GSR,TLR4,FAS,PDK4,NR3C1,STAT1,PRKAA1,NDUFB6,CAT,IL7,FKBP5,NRF1,CRH,IDO1,SCN11A,CS,NCR3,SOD1,CD4,TLR2,SCN10A,KLRC1,CD19,BDNF,CRP,CD4,IL15,NQO1,CX3CL1,IRF3,PDCD1,FASLG,NOS3,ATP5F1D,ICAM1
NGF,KLRD1,OAS1,CX3CR1,POLRMT,OAS1,CTLA4,TSPO,NDUFB6,MYD88,IL10,KLRD1,HDAC1,CPT1A,CASP3,CPT1A,SOD2,CD274,HLA-DRB1,SLC2A1,TPH2,PPARGC1A,CRH,TH,PINK1,CXCL10,HTR2A,CLDN1,TRAF6,NFE2L2,MAP1LC3A,CYP21A2,NQO1,PRKAA2,GSR,CRH,TLR4,GCLC,CD3D,PRDX1,IL10,LAG3,STAT1,COX4I1,NFE2L2,PPARGC1A,STAT1,GPX1,PPARGC1A,TLR4,PDK1,IL2RA,PPARGC1A,CD86,ADRB1,CD27,CRH,TMEM119,NFE2L2,AIF1,CRH,TRAF6,NR3C1,IFNB1,SOCS3,NOS2,TLR7,ATP5F1A,CS,FKBP5,ACADM,SOD1,NDUFS1,STAT3,IL10RA,CRH,TFAM,NR3C1,ADAR,IL10,IDH2,FCGR3A,SOD3,CD8A,TLR3,SCN11A,KLRB1,CD14,NGF,MT-ND1,CD8A,IL15RA,CX3CR1,CRY1,IRF7,MYD88,CD19,NOS2,ATP5F1E,FKBP5
IDO1,NCAM1,MX1,CASP3,GZMB,GZMB,PDCD1,GRIN2A,SDHA,CCL5,CCL2,GZMB,NPY,ATP5F1B,BCL2,ACADM,GPX1,CD28,CD14,PDK4,HTR2A,NRF1,POMC,TPH2,PRKN,CCL2,DRD2,MUC2,NFE2L2,SOD1,SQSTM1,CRHR1,GFAP,GPX1,TXN,CRHR1,TLR9,GCLM,CD3E,NQO1,TGFB1,HAVCR2,STAT3,UQCRC2,TFAM,TFAM,JAK1,GSR,TFAM,MYD88,PDK4,CTLA4,UCP2,FASLG,ADRB2,CD28,POMC,CSF1R,HMOX1,CX3CL1,CRHR1,NFKBIA,MAOA,IL17A,PTPN22,NOX4,TLR9,ATP5F1B,ACO2,OCLN,COX4I1,SOD2,SDHA,GPX1,IL17A,CRHR1,MFN2,FKBP5,OAS1,TGFB1,PGC1A,FCGR3B,GPX4,GZMB,TLR4,SCN9A,NCR1,CD40,GDNF,IL4,STAT1,CRP,TSPO,ADRB1,EPSTI1,IL15,MS4A1,GCLC,ATP5MC1,VEGFA
KYNU,CD244,IL17A,CD4,CD40,PRF1,CD274,P2RX7,SDHB,GCLC,STAT3,PRF1,IL1B,STAT1,BAX,GPX1,SOD1,CD80,CD40,SIRT1,COMT,TFAM,TRPA1,TLR2,SOD2,GZMB,OCLN,DEFB1,KEAP1,SOD2,PINK1,TYK2,EDN1,GCLM,P2RX7,NR3C1,DDX58,HMOX1,CD3G,HMOX1,STAT3,CD38,TLR2,NDUFB9,PPARGC1A,HSPA9,NDUFS1,GCLC,IDH2,STING1,CPT1A,PD1,TFAM,TLR3,CRH,ICOS,BDNF,CSF1,NQO1,GFAP,FKBP5,RELA,VIP,KEAP1,PTPN2,TREM2,MYD88,ATP5F1C,IDH2,TJP1,KLRD1,GPX1,SDHB,NFKB1,IL17F,ATF4,CPT1A,OCLN,MX1,NFKB1,PPARGC1A,GZMB,CX3CL1,PRF1,TLR9,SOD2,FCGR3A,IFNA1,TRPM3,IL13,IRF3,MBL2,GFAP,CS,MAPK14,PRF1,CD79A,CRH,ATP5MC2,NR3C1
TLR3,CD226,NRF1,PPARGC1A,IL7,PPARGC1A,IL7R,TRPV1,UQCRC1,FKBP4,IRF3,FASLG,TPH1,COX4I1,SDHA,CAT,CAT,CD86,CD80,SIRT3,TSPO,SOD1,TRPV1,NLRP3,CAT,PRF1,TJP1,FFAR2,GSR,GSTP1,DNM1L,TPH2,HSPA5,OCLN,TREM2,FKBP5,IFIH1,CX3CR1,NCR1,NFE2L2,NFKB1,CD69,TLR4,PRKAA1,NRF1,HSPD1,COX5B,CX3CR1,CS,IFIT1,UCP2,IRF7,SOD2,TLR9,TLR4,IL2RA,ADRB2,IL34,GSR,IL1RN,HSD11B1,MAPK14,CCL2,KLRK1,IRF5,CX3CR1,IRF3,COX4I1,PPARGC1A,IDO1,ATP5F1A,GPX4,COX4I1,GSR,IL4,DDIT3,CAT,CLDN1,CX3CR1,STAT1,TFAM,GZMH,P2RY12,TLR7,NOD1,TLR9,GZMB,IFNB1,TRPM7,COX5B,IRF7,C3,CCL2,PKM,CMPK2,SDHB,CD79B,BDNF,ATP5MC3,IRF3
TLR4,CD96,TFAM,HMOX1,TGFB1,NRF1,IL15,COMT,COX5A,CX3CL1,IRF7,ATP5F1A,CHRM3,ATP5F1A,UQCRC1,NQO1,GPX3,CD19,CD86,KLRD1,TLR4,SOD2,ADRB2,CLDN1,GPX1,COX4I1,VIPR1,AMPK,GSTP1,NOS1,MFN1,TOX,TJP1,TJP1,CSF1R,POMC,IRF7,TREM2,KLRK1,GCLC,TLR9,HLA-DRB1,MYD88,CPT1A,SOD1,PDK1,ATP5F1A,TREM2,ACO2,IFIT3,SOD1,TLR4,GPX1,IRF3,PRKAA1,IL7R,ACE,ITGAM,NOS2,MAPK1,HSD11B2,MAPK8,HIF1A,MC2R,IRF7,ITGAM,IRF7,COX5A,TFAM,MAPK1,CD8A,CAT,COX5A,IRF3,IL5,HSPA5,GCLC,TJP1,TMEM119,STAT3,NRF1,GZMA,TMEM119,CXCR3,NOD2,TRPM3,PRF1,ATP5F1A,HSPA1A,NDUFS1,TLR3,C4A,NLRP3,EDN1,IFIT3,KLRD1,IGHM,NR3C1,COX4I1,CRH
MAPK1,TIGIT,GPX4,NDUFS1,NRF1,TFAM,IFNGR1,NOS3,NQO1,NOS2,IL17A,ATP5F1B,TLR4,CD8A,COX4I1,PRDX1,GSR,CD14,ICAM1,KLRK1,IRF3,CAT,ADRA2A,OCLN,GSR,CYCS,VIPR2,AKT1,CCL2,NOS2,MFN2,TNFRSF1B,NDUFS1,VEGFA,ADRB1,TJP1,IRF3,ADRA2A,KLRD1,NOS2,CD4,IFNB1,IRF3,NFE2L2,GPX3,PDK4,UQCRC1,TYROBP,OGDH,OAS1,SOD2,TLR7,GPX4,IRF7,DNMT1,IL15RA,AGTR1,HEXB,NOX4,MAPK14,POMC,JAK1,APOE,MFN2,IRF9,AIF1,IFIH1,COX5B,NRF1,MAPK14,CTLA4,GSR,ATP5F1A,IRF7,IL1A,BECN1,GCLM,PRKAA1,P2RY12,TLR4,AMPK,PRF1,ADRA1A,IRF3,NLRP3,TRPV1,NFAT5,ATP5F1B,HSPA5,APT5F1,CTLA4,NLRP3,BDNF,LAG3,OASL,LAG3,IGHA1,HK1,COX5A,NDUFA11
MAPK3,CD160,CX3CL1,CXCL10,DDX58,PDK4,JAK1,ADRB2,NOS2,GCLM,CD19,ATP5F1C,TPH2,CPT2,ATP5F1A,HMOX1,HMOX1,TLR2,VCAM1,NCR1,IRF7,GPX1,SLC6A4,TJP1,TXN,NRF1,NPY1R,INSR,CCL5,PTGS2,OPA1,TNFRSF1A,HMOX1,CD4,ADRB2,OCLN,B2M,IRF3,GZMB,TREM2,CD8A,JAK1,IRF7,GPX1,GSTP1,LDHA,SDHA,C1QA,SUCLA2,CD4,CAT,GNAS,SOD1,MYD88,CACNA1C,IL21R,EDN1,CRH,NR3C1,MAPK3,MC2R,JAK2,MAOB,MMP9,IRAK4,GFAP,DDX58,CYCS,SIRT1,MX1,STAT3,NFE2L2,ATP5F1B,KEAP1,IL18R1,MTOR,NQO1,MTOR,NOS2,TLR9,SIRT1,ATP5F1A,ADRA1B,IRF7,STING1,TRPV4,CD19,ATP5F1C,HSP90AA1,CYTB,GZMB,TNFRSF1A,TREM2,COMT,EIF2AK2,KLRC1,IGHG1,HK2,COX5B,IRF7
SLC6A4,KLRG1,CASP1,PDCD1,TFAM,SIRT1,JAK2,ACE,SLC6A2,ADRB1,NRF1,COX4I1,SIRT3,CTLA4,NRF1,GSR,NFE2L2,TLR3,ITGAL,IFNA1,ISG15,NOS2,HTR2A,AHR,PRDX3,PPARG,NPY2R,SLC2A4,CXCL8,COX2,CYCS,TLR9,S100B,CD8A,NOS3,TLR2,HLA-DRB1,IRF7,GZMA,CX3CR1,GZMB,JAK2,CXCL10,CAT,TXN,HK2,SOD2,C3,PDK1,CD8A,GPX1,ADRA2A,CAT,NFKB1,TP53,TGFB1,EDNRA,CRHR1,FKBP5,MAPK8,SERPINA6,STAT1,NLRP3,NFE2L2,TRAF3,S100B,STING1,NDUFB8,SIRT3,OAS1,CD19,HMOX1,PDK1,OAS1,IL21,HIF1A,NOX4,PDK1,NOS3,CD4,NOS2,ATP5F1B,ADRA1D,SIRT1,MYD88,ACADM,MS4A1,ATP5F1D,ADRB1,COX1,PRF1,TNFRSF1B,MTOR,FKBP5,RSAD2,NRF1,TLR2,LDHA,COX6A1,TLR9
TPH2,KIR2DL1,NOS3,EDN1,IL2,SIRT3,TYK2,CCL2,PRDX1,HSPA5,TFAM,COX5A,VIP,STAT3,TFAM,NFE2L2,NQO1,CD3E,ITGB2,TGFB1,MX1,HMOX1,TPH1,DNMT1,NFE2L2,PPARGC1A,SLC6A4,TP53,CXCL10,ALOX5,APAF1,TLR3,VEGFA,CTLA4,CRHR1,SLC6A4,RSAD2,CD14,PRF1,TMEM119,PRF1,SOCS1,CCL2,ADRB1,PRDX1,CPT1A,GPX1,HMGB1,PDK4,KLRK1,GPX4,ADRB2,GPX3,STAT1,IL17A,HDAC1,EDNRB,CRHR2,CRH,ADRB2,STAR,SOCS1,MMP9,NOS2,MAVS,BDNF,NDUFA1,NDUFS1,SOD1,ISG15,PRF1,PRDX1,PDK2,HMOX1,IL15,IDO1,PARP1,CS,SLC25A4,CD8A,SOD1,ATP5F1C,CRHR1,SIRT3,CCL2,ACADVL,CD27,ATP5F1E,ADRB2,ATP5A,KLRK1,CD40,HIF1A,TSPO,USP18,NDUFS1,TLR3,GAPDH,COX6B1,COMT
IFNA1,KIR3DL1,CRHR1,GRIN1,PPARGC1A,PRKAA1,CD4,TLR3,TXN,CYBA,ATP5F1B,COX5B,JAK1,GCLC,SOD1,KEAP1,PKM,TRAF6,KLRK1,CD4,OAS1,KEAP1,TPH2,DNMT3A,HMOX1,AKT1,IL17A,BCL2,CXCR3,MPO,BCL2L1,TIGIT,ATF4,PRF1,POMC,TPH1,IFIT1,HLA-DRB1,PDCD1,CSF1R,KLRK1,IL17A,CCL5,ADRB2,KEAP1,CPT2,CAT,TSPO,PRKAA1,KLRD1,GSR,ACE,PRDX1,STAT3,IL4,HDAC2,ADRB1,POMC,CRHR1,FKBP4,TREM2,SOCS3,CASP1,NOS3,CGAS,CX3CL1,NDUFB6,NDUFS2,SOD2,IL18,IGHM,PRDX3,PDK4,MX1,IL13,PER1,TMEM119,SCN9A,UCP2,CD19,SOD2,ATP5F1D,CRHR2,NOS3,CCL5,ADAR,CD79A,ATP5MC1,TLR2,NRF1,IL17A,ICAM1,SIRT1,SLC6A2,HERC5,ATP5F1E,TLR4,ENO1,COX7A2,TLR4
IFNB1,EOMES,FKBP5,HTR2A,CPT1A,SOD1,CD8A,CD14,ADRB1,GLP2R,ATP5F1C,COX6A1,NOS3,CX3CL1,SOD2,BDNF,LDHA,IRF3,KLRD1,CD8A,PDCD1,NFE2L2,OCLN,HDAC1,NQO1,MTOR,IL18,CASP3,CCR5,MT1A,MCL1,TBX21,MUC2,GZMB,AVP,IFNA1,IFI44L,MTOR,CTLA4,BDNF,KLRD1,IL15,TFAM,NOS3,NOS2,ACADM,NRF2,ADRB1,SIRT1,GZMB,GCLC,NOS3,HMOX1,JAK1,IL13,SIRT1,ADRA2A,MC2R,POMC,IL6R,CX3CR1,IL4,PPARGC1A,OPA1,OAS1,CCL2,NDUFS1,SDHA,CAT,IL17A,NOS2,TXNRD1,AMPK,NQO1,IL10RB,CLOCK,TREM2,TRPV1,HMOX1,CXCL10,CAT,ATP5F1E,POMC,IDO1,CXCL10,AMPD1,CD79B,ATP5MC2,IL17A,NRF2,IL4,VCAM1,PPARA,TJP1,HERC6,IRF3,TLR9,PRKAA1,COX8A,MYD88
IL4,RUNX3,ADAR,CTLA4,IL23A,GPX4,KLRD1,NFKBIA,ADRB2,DRD4,ATP5F1D,CYCS,CXCL10,NOX4,CAT,CX3CR1,PRKAA1,IRF7,NLRP3,LAG3,CTLA4,MT-ND1,CLDN1,SIRT1,CX3CR1,CAT,IFNG,HSPA5,BDNF,MT2A,BBC3,STAT6,CTLA4,MYD88,TJP1,IFNB1,PTPRC,IDO1,LAG3,GFAP,NCR1,CD28,COX4I1,ARNTL,NOS3,SLC25A4,KEAP1,ADRA2A,FOXO3,PRF1,TXN,EDN1,NFE2L2,JAK2,CXCL8,KIR2DL1,CHRM2,NR3C1,HSD11B1,NR3C2,P2RY12,IL13,CAT,PDCD1,OAS2,ADRB1,NDUFS3,SDHB,GPX1,CCL2,NOX4,GCLC,PPARGC1A,ISG15,UQCRC1,ARNTL,CX3CL1,HLA-DRB1,NFE2L2,CCL2,GPX1,ATP5MC1,TPH1,TRPM3,CXCL9,AQP4,IGHM,ATP5MC3,STAT1,TFAM,IL13,SELE,PDK1,NRF1,PARP9,STAT1,NDUFB8,MTOR,UQCRC1,TRAF6
IL13,LAG3,OAS2,ADRB2,ATP5F1B,GSR,KLRK1,STAT3,VEGFA,ACADVL,ATP5F1E,UQCRC1,MYD88,TREM2,GPX1,P2RX7,MTOR,ATP5F1A,BTLA,TIGIT,CD27,PRKN,TJP1,ARID1A,P2RY12,GSR,IFNA1,DNMT1,NGF,PRDX1,PMAIP1,STAT4,SDHA,RELA,OCLN,NFKB1,STAT3,IFIT1,TIGIT,S100B,CD19,CD80,CYCS,PER2,CRH,SOD1,PGC1A,CHRM3,HIF1A,NCAM1,PRDX1,CRH,KEAP1,MAPK1,CCL2,KIR3DL1,CHRM3,NR3C2,HSD11B2,TNFRSF1A,TMEM119,CCR5,GSR,POMC,OAS3,ADRB2,ATP5F1A,PPARGC1A,GPX4,NOS1,HMOX1,GCLM,PPARGC1B,PRDX1,CD4,IL17A,OCLN,PTPN22,TGFB1,IL17A,GSR,ATP5MC2,HTR3A,CD19,CCR5,ARNTL,IGHG1,ATP5ME,STAT3,MTCO1,CXCL10,MIF,LDHA,TFAM,IFI44,NFKB1,NDUFS1,CD28,UQCRC2,CCL5
