seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
MMP3,OAS3,DDX58,OAS3,NOD2,MYH6,SPI1,GZMB,CCL4,IFIT1,IFIT1,OAS1,S100A9,STAT1,IL15RA,MS4A3,IFI44L,ICAM1,CD177,CD19,OAS1,IFITM1,IFI35,HLA-DRA,TLR3,F3,CASP1,CCL19,CCL3,CASP1,CX3CL1,IFIT3,S100A8,FCGR3A,PDGFB,CCL5,SOCS3,SOCS1,F3,PRF1,CASP1,IFIH1,IL6,OAS1,DDX58,CCL5,CXCL8,CCL3,OASL,NOD2,CD4,IL10,KDR,OASL,FGB,CCL2,TNF,S100A9,IFIH1,TLR4,ISG15,IL21,FCGR3B,MX1,MX2,STAT1,GBP1,CXCL3,DDX58,CCL20,NLRP3,CASP1,TLR4,VWF,CCL2,TNF,F3,NLRP3,MX1,SELE,ISG15,IFIT1,SERPINE1,IL10,MMP9,LY86,IFIT3,LCN2,MYD88,OAS1,VWF,IFIH1,SELP,GBP5,STAT1,CCL4,CX3CL1,NLRP3,ACTC1,TLR9
MMP2,MX2,IFIH1,MX1,DDX58,ACTC1,FCGR1A,PRF1,CCL5,IFIT3,IFIT3,OAS2,S100A12,STAT3,TLR7,CEACAM8,IFI44,EDN1,MMP9,CD79A,TLR8,IFITM2,IFI44,CD3D,TLR4,VWF,PYCARD,CCL20,CCL4,AIM2,S100A8,OAS2,S100A9,NLRP3,ICAM1,CCL19,STAT1,USP18,NPPA,GZMB,IL10,OAS2,TNF,IFI27,IFIH1,TLR2,CCL2,CCL4,RSAD2,ITGA2B,CD8A,ICAM1,ANGPT1,S100A8,FGG,CCL3,IL10,CCL2,RSAD2,TLR2,MX1,CD3E,VEGFA,OAS2,IFIH1,IRF7,GBP2,CXCL5,MAVS,CCL22,VEGFA,OASL,TLR7,MMP9,CCL5,IFNG,THBD,CASP1,RSAD2,ICAM1,IFI27,IFIT3,C1QA,IL18,CXCL8,CCL2,MX1,MPO,IRAK4,OAS3,F3,IRF7,VEGFA,CXCL11,IRF7,IFIT1,CXCL13,CASP1,FGA,DDX58
MMP1,IRF7,MYD88,MX2,IFIH1,PLN,CCL2,IFNG,ICAM1,STAT1,SIGLEC1,OAS3,CXCL8,IRF7,IFIH1,LYZ,MX1,NPPA,MMP8,BCL6,TLR7,IFITM3,IFI44L,CD8A,NOD2,ANGPT2,AIM2,CCL22,CCL5,NLRC4,S100A9,CCL2,S100A12,CCL2,VCAM1,CCR7,STAT3,IFI27,NPPB,GNLY,CCL2,RSAD2,S100A8,RSAD2,IFIT1,TLR4,CCL3,CCL5,DDX58,SERPINE1,CD8B,S100A12,NOS3,S100A9,TNNI3,CCL4,STAT3,CCL3,OAS3,TLR7,DDX58,CD4,ICAM1,OAS3,DDX58,OASL,DDX58,CXCL6,RSAD2,VCAM1,NOS3,IFITM3,TLR8,VEGFA,SERPINE1,IL10,NPPB,IL1B,TLR4,VCAM1,IFI44L,SIGLEC1,C1QB,NLRP3,NLRP3,CCL5,OAS1,ELANE,DDX58,MX1,SERPINE1,IRF5,CXCL8,TRIM22,DDX58,MX1,CCL19,IL18,FGB,IFIH1
NPPA,IRF9,IRAK4,RSAD2,MB21D1,NPPA,CCL5,OAS1,SELE,STAT3,LY6E,RSAD2,CCL2,TLR2,OAS1,MMP8,RSAD2,NPPB,S100A12,GZMB,TLR4,MX2,CCL5,CD4,PSMB9,NPPA,C3,IFIT1,CXCL2,PYCARD,S100A12,CCL5,TLR2,CCL3,SELE,FCGR3A,ISG15,SIGLEC1,S100A8,NKG7,CCL3,IFIT3,S100A9,NOS3,IFIT2,TLR7,CCL4,CXCL8,IRF7,ANGPT2,CD19,LCN2,ACKR1,S100A12,TNNT2,CCL5,SOCS3,CCL4,SOCS1,TLR8,IFIH1,CD8A,VCAM1,IRF9,IRF7,IFIT1,DHX58,ICAM1,CH25H,SELE,PECAM1,RSAD2,TLR3,ANGPT2,THBD,CCL2,MMP9,IL6,TLR2,MMP9,IFIT1,DDX58,C1QC,S100A8,CASP1,S100A9,OASL,PRTN3,IFIH1,MX2,MMP2,CCR7,TLR4,SIGLEC1,TLR4,OAS1,CXCL5,IL1RN,F3,STING1
NPPB,STAT2,TRAF6,IRF7,IL8,MYL2,CXCL8,MX1,PECAM1,JAK1,BST2,IFI6,CCL3,TLR4,RSAD2,BPI,TLR4,MMP9,CD14,PRF1,NLRP3,RSAD2,CXCL8,ARG1,HLA-DRA,NPPB,C5AR1,IFIT2,S100A8,CASP4,IFI27,CCR7,TLR4,CCL4,NOS3,GNLY,MX1,S100A8,S100A9,CCL2,CCL4,STAT1,S100A12,ICAM1,IFI6,TLR8,CCL5,CXCL11,TRIM21,CXCL8,CD79A,PTX3,COL1A1,CXCL9,MYH7,CCL20,JAK2,CCL5,GBP1,DDX58,TLR4,CD40LG,SELE,STAT2,TLR7,DDX58,EIF2AK2,VCAM1,SIGLEC1,ICAM1,VCAM1,DDX58,NLRP3,SERPINE1,PECAM1,CXCL8,OASL,TNF,ICAM1,SERPINE1,IFIT3,TLR4,C4A,S100A9,TNF,S100A8,RSAD2,MMP9,RSAD2,STAT1,S100A9,CCL2,TLR2,ADAR,TLR2,RSAD2,IFIT1,CCL2,SERPINE1,MAVS
TNNI3,USP18,IRF7,STAT1,CCL2,MYL3,IL7R,RSAD2,NOS3,JAK2,USP18,DDX58,CCL4,TLR3,CCL4,ELANE,TLR2,MMP12,FCGR3A,NKG7,CASP1,CXCL10,IL10,LCN2,HLA-DRB1,MYH7,CD55,IFIT3,S100A9,CASP5,IFIT2,CCR2,NLRP3,CCL5,VEGFA,GZMB,OAS1,S100A9,S100A12,CXCL8,CXCL8,IRF7,MMP9,SELE,IFI44,NLRP3,CXCL13,OAS1,IFI44,S100A12,BCL6,CRP,COL3A1,CCL3,MYL2,CXCL11,LILRA2,CCL20,GBP5,DDX60,TLR2,ICOS,NOS3,DDX58,TLR8,TLR7,CXCL8,SELE,CEACAM1,ESM1,ICAM1,IFIH1,CASP1,F3,ICAM1,CCL3,CCL3,IL1RN,VCAM1,F3,OAS1,TLR7,C4B,MMP9,CCL2,LCN2,SIGLEC1,VCAM1,GBP5,STAT2,IL23A,CXCL8,TLR7,PLSCR1,TLR7,OASL,IFIT2,CCL5,THBD,MYD88
TNNT2,DDX60,IRF9,STAT2,CCL3,VWF,CD3D,ICAM1,EDN1,CD3E,GBP5,IFIH1,CCL5,TLR9,CCL5,ARG1,TLR7,COL1A1,TLR4,VCAM1,PYCARD,CXCL11,IL18,S100A8,HLA-A,CCL2,CFH,ISG15,CRP,GSDMD,IFI44L,CXCL11,DDX58,CXCL9,THBD,PRF1,OAS3,S100A12,CCL3,VCAM1,IFNG,IRF9,SERPINE1,F3,IFI44L,DDX58,IFIT1,OAS3,PSMB9,TLR1,PRF1,IFI44L,F2,CCL4,PECAM1,TLR2,VEGFA,STAT1,TYK2,SIGLEC1,MYD88,PDCD1,MMP9,IFIH1,TLR9,TLR8,S100A12,ADAM8,CCL2,NPPA,SELE,STAT1,PYCARD,PF4,VCAM1,CCL4,CD14,S100A12,VWF,GZMB,OAS2,TLR8,CFH,MMP8,VEGFA,MPO,DDX58,ICAM1,IRF5,IRF7,CCL2,IL10,TLR9,TLR7,NOD2,ICAM1,IFIT3,CCL3,VWF,IRF7
MYH7,XAF1,OAS1,IRF9,CCL4,SELE,CD3E,ANGPT2,ANGPT2,CD4,IL1B,TLR3,LCN2,DDX58,CXCL8,CAMP,IFIH1,SERPINE1,TLR8,ICAM1,NPPA,SIGLEC1,SERPINE1,S100A9,CD86,CXCL8,CFHR1,MX1,SAA1,MEFV,ISG15,DDX58,IFIH1,CXCL11,SERPINE1,KLRD1,IFIT3,PTX3,CCL4,ICAM1,STAT1,SOCS1,VCAM1,IFI44,OAS1,IFIH1,IFIT2,MX1,CD274,NLRP3,GZMB,OAS1,F3,CXCL11,ICAM1,TLR3,KDR,STAT3,JAK1,HLA-DRA,STAT1,CTLA4,MMP2,NLRP3,TLR3,TLR4,MMP9,TNFRSF4,CCL5,NPPB,NPPA,IRF7,IL1RN,GP1BA,SELE,CCL5,IFI44L,S100A9,F3,PRF1,RSAD2,TLR2,IL1RN,SERPINE1,MMP3,MMP9,IFIH1,SELE,IRF3,IRF9,CCL5,IL17A,NOD2,TLR8,MAVS,SELE,ISG15,CCL4,PROS1,IRF3
ACTC1,IFIH1,OAS2,IL1B,CCL5,ICAM1,CD4,SERPINE1,CDH5,CD8A,IL6,TLR2,MMP9,MAVS,CXCL11,DEFA1,DDX58,VWF,DDX58,SELE,NPPB,STAT1,VWF,PLA2G2A,CD274,OAS1,SERPING1,MX2,SOCS3,TLR2,MX1,IFIH1,IRF7,IFI44L,F3,CD8A,DDX58,IL18,CXCL16,SELE,IRF7,STAT2,ICAM1,ISG15,OAS2,MB21D1,IFI44,IFIT3,HLA-DRA,CD40LG,GNLY,IRF7,F5,IL12B,NOS3,TLR4,NOS3,JAK1,STAT2,HLA-DRB1,STAT3,FOXP3,COL1A1,IL18,NOD2,CCL5,MPO,TNFRSF9,CXCL8,TNNI3,NPPB,GBP1,GSDMD,ITGA2B,TLR4,IL17A,SIGLEC1,S100A8,SERPINE1,NKG7,CXCL9,TLR9,IL18R1,VWF,COL1A1,PLAUR,TLR2,VWF,CXCL11,CCL2,CCL20,IL18,CCR7,TLR3,NFKB1,NOS3,MX1,CXCL11,IL1B,IRF9
MYL2,DDX58,OAS3,IL6,VCAM1,VCAM1,VEGFA,CCL2,THBD,CD8B,CXCL8,TLR4,IL10,JAK2,ICAM1,DEFA4,IRF7,F3,IFIH1,SELP,KDR,STAT2,NPPA,MMP9,NT5E,MX1,ITGA2B,OAS1,STAT1,TLR4,OAS1,TLR4,STAT1,RSAD2,F5,CD4,IFIH1,IL10,CD4,VWF,DDX58,IRF3,SELE,MX1,OAS3,TMEM173,MX1,IFIH1,CD14,OASL,PDCD1,STAT1,F7,IL23A,EDN1,TLR7,ICAM1,SOCS3,IFI44,CCR2,IRF7,TGFB1,COL3A1,TNF,AIM2,CXCL9,LCN2,LTB,CX3CR1,TNNT2,TNNT2,GBP5,CASP4,ITGB3,TLR7,IL23A,IL8,CXCL8,NPPA,JAK1,CXCL11,NLRP3,IL18RAP,ICAM1,ICAM1,LGALS3BP,TLR4,VEGFA,CXCL3,CCR2,OAS2,IL12B,CCR2,EPSTI1,RELA,ANGPT2,MX2,S100A8,IL6,STAT1
MYL3,TLR7,MX1,IL10,ICAM1,PECAM1,VEGFB,CCR2,PROCR,PRF1,IL10,NLRC4,IL1RN,SERPINE1,SELE,TLR7,IRF1,CXCL8,STAT1,NOS3,EDN1,IRF7,NPPB,ITGAM,IL7R,IFIT1,PF4,OAS2,STAT2,TLR7,RSAD2,SELE,SOCS1,GBP1,PROS1,CD3D,TLR4,IL33,CD8A,SERPINE1,IFIH1,NFKBIA,PECAM1,OAS3,MX1,SELE,OAS1,DDX58,TLR8,NLRC4,CTLA4,CXCL8,F8,IL17F,KDR,TLR8,VCAM1,IL1RN,IFITM3,CCR5,IRF1,STAT1,FBLN5,CCL2,NLRP3,CXCL11,DEFA4,SQSTM1,NLRP3,MYH7,MYH7,CXCL11,CASP5,CCL2,IRF7,IL21,S100A9,IL18,NPPB,STAT1,CCL2,CASP1,NLRP3,VCAM1,VCAM1,SIGLEC1,TLR7,NOS3,CCL2,CXCR3,OAS3,IFNG,CCR5,SOCS1,STAT3,MMP9,OAS1,S100A9,IL10,STAT2
F3,TLR8,MX2,IL18,SELE,NOS3,VCAM1,CCL5,PLAUR,GZMB,TNF,NLRP3,IL18,THBD,VEGFA,TLR8,TYK2,CCL2,JAK1,KDR,FGA,IRF9,MYH7,TLR2,CD3E,IFIT3,PPBP,OAS3,JAK1,TLR8,USP18,KDR,TREM1,LY6E,VWF,PECAM1,TLR2,IL1RN,CD8B,FGA,RSAD2,RELA,VEGFA,IFIT2,MX2,SELP,OAS2,MAVS,S100A12,OAS2,IL2RA,CXCL9,F9,IL1RN,VEGFA,NLRP3,PECAM1,IL6R,IFITM1,CXCR3,IRF5,STAT3,SERPINE1,CCL3,TMEM173,GBP1,ELANE,UBD,CASP1,RYR2,PLN,OSM,NLRC4,CCL5,IRF9,IL18R1,IFIT1,CXCL11,TNNT2,IRF7,CCL3,MAVS,CASP1,SELE,CD177,OASL,TLR8,EDN1,CCL5,CCL5,IL12B,SELE,CX3CR1,USP18,JAK2,PTGS2,OAS2,S100A12,IL18,STAT3
SERPINE1,TLR4,IFIT1,IL17A,VWF,EDN1,SELE,CXCL9,SERPINA3,GZMA,IFNG,IL6,IL18RAP,VWF,ANGPT2,TLR3,JAK1,CCL5,IRF7,TEK,FGB,USP18,TNNT2,TLR4,CD4,RSAD2,S100A8,OASL,DDX58,TLR3,SIGLEC1,FLT1,VCAM1,SIGLEC1,SELP,ICAM1,CD14,MMP9,HLA-DRA,FGB,IFIT1,MYD88,ANGPT2,IRF7,RSAD2,VCAM1,OAS3,RELA,PLAUR,TLR3,PECAM1,CXCL11,F10,IL6R,FLT1,MYD88,SELE,IL6ST,CXCL11,CXCL8,IRF3,IRF1,VWF,CCL4,IL18,HLA-DRA,CTSG,EBI3,BST2,SERPINE1,F3,SOCS3,CCL2,CCL20,IFIH1,IL1RN,FGA,CCL2,MMP8,IRF5,CCL4,TRIM25,PYCARD,KDR,CEACAM8,IFIT1,NLRP3,F3,CCL20,CCR5,IL21,ICAM1,CD14,IL18,VEGFA,S100A8,OAS3,NLRP1,TNF,ISG15
VWF,TLR3,IFIT2,TNF,EDN1,THBD,ICAM1,S100A8,SERPINA1,TBX21,IL12B,IL10,NLRP3,F3,EDN1,TLR4,STING1,CXCL5,SOCS3,VWF,C1QA,DDX60,ACTC1,TLR7,CD8A,IRF9,S100A9,RSAD2,IFIH1,TLR9,IFIT3,VEGFA,ICAM1,OAS2,C3,VCAM1,CASP1,MMP8,HLA-DRB1,FGG,IFIT3,NOD2,CXCL8,IRF1,SIGLEC1,ICAM1,OASL,NFKBIA,CALR,CD8A,SELE,CCL3,SERPINC1,IL6ST,ANGPT2,TRAF6,SELP,TNFRSF1A,IRF9,CCL3,RSAD2,IRF7,THBD,IL10,CXCL9,HLA-DRB1,PADI4,PLD4,OAS2,VWF,VWF,TNF,CCL5,CXCL8,NOD2,VEGFA,FGB,CCL3,CEACAM8,TMEM173,CCL5,HLA-DRA,TNF,VEGFA,MPO,IFI44L,CASP1,FGA,PTX3,CCL3,IL2RA,VCAM1,CD177,IL6,NOS3,S100A9,OASL,NLRC4,CCL2,OAS1
THBD,ZBP1,RSAD2,IFNG,NOS3,ANGPT2,NOS3,S100A9,IL1B,RORC,CXCL9,IL1B,IL2RA,F2R,F2,DDX58,PYCARD,CXCL1,NFKB1,PECAM1,C1QB,HERC5,TLR2,TLR8,CD19,TYK2,ELANE,GBP1,TLR4,NOD2,IFIT1,ANGPT2,SELE,PTGS2,C5AR1,SELE,FOXP3,ADAMTS2,HLA-DPA1,THBD,OAS3,NLRP3,CCL4,SOCS3,STAT1,PECAM1,RSAD2,PTGS2,THBD,ICAM1,VCAM1,CCL4,SERPINE1,TNFRSF1A,ANGPT1,IKBKB,ANGPT2,TNFRSF1B,ICAM1,CCL4,CXCL11,SOCS1,EDN1,IL1RN,CCL2,HLA-DPA1,FCGR2A,NPR1,OASL,F3,SERPINE1,TNFSF10,CXCL8,IL1RN,TNFAIP3,NOS3,S100A12,CCL4,S100A12,DDX58,CXCL8,HLA-DRB1,IFNG,EDN1,NPPA,CXCL11,GSDMD,SERPINE1,LTF,CCL4,STAT2,EDN1,CEACAM1,TNF,PECAM1,S100A12,RSAD2,GSDMD,CCL5,MX1
FGA,AIM2,ISG20,CXCL10,KDR,SERPINE1,ESM1,S100A12,IL1RN,IL17A,CXCL10,IL1RN,CCL20,F2RL3,SERPINE1,IFIH1,CASP1,CCL11,MAPK14,ANGPT2,C1QC,GBP1,TLR4,TLR9,MS4A1,STAT2,NCR1,GBP5,IRF7,DDX58,IFITM3,IL10,SERPINE1,RELA,CSF2,VWF,CTLA4,VEGFA,HLA-DPB1,MMP9,SOCS3,VEGFA,CCL3,STAT1,STAT3,VWF,STAT1,MMP9,F3,CXCL12,ICAM1,CCL5,PLG,VCAM1,MMP9,TLR9,VWF,STAT2,VCAM1,CCL5,CCL19,SOCS3,ANGPT2,TGFB1,CXCL8,LILRA5,FCGR3B,COL21A1,IFIT1,F5,THBD,FCGR3A,CXCL1,FOXP3,SOCS3,VWF,FGG,CXCL5,LCN2,IFIH1,TNF,CD74,IRF7,PECAM1,NPPB,C1QA,AIM2,THBD,LCN2,IL17RA,IFIT3,VEGFA,OSM,IL1RN,VCAM1,TLR7,IRF7,TREM1,CXCL8,IFIT3
FGB,CXCL11,SOCS1,CXCL9,TEK,F3,EDN1,NOD2,IL1RL1,IL21,CCL2,TNF,VCAM1,PROC,THBD,OAS1,ICAM1,IFIT1,IL27,EDN1,CD14,GBP5,DDX58,NOD2,FCGR1A,TLR4,NKG7,IRF7,IRF9,IFIH1,IFITM1,IL12B,F3,IRAK4,CSF3,VEGFA,IRF7,ANGPT2,PTPRC,MMP8,NFKBIA,ICAM1,CCL5,JAK2,IRF7,KDR,STAT2,MMP3,VWF,IFIT1,VWF,NOD2,PLAT,ICAM1,MMP8,VCAM1,MMP9,IRF1,VWF,CCL7,SELE,GZMB,NPPA,VEGFA,IL1RN,CD274,CEACAM8,IL33,IFIT5,F2,TFPI,FCGR3B,CXCL2,CD8A,IL1RN,SELE,CCL4,CXCL1,MPO,CD4,TLR4,CD163,MX1,F3,TNNT2,C3,SOCS1,NPPA,S100A12,NLRP3,IFI44L,NOS3,PTX3,PYCARD,ICAM1,TLR3,STAT1,LCN2,TLR3,NFKB1
FGG,CXCL8,SOCS3,CXCL8,PECAM1,F2,PECAM1,TLR2,IL18R1,IL4,CCL3,IL15,ICAM1,PROS1,PROC,OAS2,VCAM1,MX1,IL12B,THBD,FCN1,NLRC5,IFIH1,NLRP3,FCGR3A,TLR2,FCGR3A,IRF9,IRF1,ZBP1,IFI6,IL15,VWF,TLR2,CXCL9,EDN1,IRF9,EDN1,ZAP70,NOS3,RELA,VCAM1,PTGS2,CD3D,IRF1,CDH5,IRF7,VEGFA,SELE,RSAD2,THBD,DDX58,PROS1,SELE,TREM1,ICAM1,MMP2,TLR2,SELE,SOCS3,ICAM1,VCAM1,NPPB,ANGPT2,SELE,SIGLEC1,PRF1,LYVE1,IRF9,FGA,PROC,ELANE,CXCL11,CD4,IL18,ICAM1,CD86,CXCL2,DEFA1,CD8A,TLR2,VCAM1,RSAD2,THBD,MYH7,CFH,SOCS3,NPPB,CAMP,CASP1,IFI27,ANGPT2,MMP8,CASP1,SELE,IFIH1,STAT2,MPO,TLR4,NFKBIA
ITGA2B,CCL2,JAK1,CCL2,F3,F7,ANGPT2,TLR7,IL18BP,IL13,CCL5,IL15RA,SELE,NPPA,C3,OAS3,SELE,MX2,IL23A,SERPINE1,CD19,S100A8,NLRP3,PYCARD,ICAM1,HLA-DRA,PRF1,STAT1,MAVS,MYD88,IRF7,LTF,PECAM1,TLR4,CXCL11,NOS3,JAK1,NOS3,ITGAM,VEGFA,CD3E,SELE,NLRP3,CD8A,JAK1,TEK,IRF9,ICAM1,PECAM1,CCL5,TEK,IFIH1,FGA,VEGFA,FCGR1A,SELE,COL1A1,TLR4,THBD,STAT3,VCAM1,ICAM1,TNNT2,SELE,SELP,LY6E,GZMB,CYP26B1,JAK1,FGB,PROS1,MPO,CCR2,GZMB,IL18R1,VCAM1,HLA-DRA,CXCL3,DEFA3,CCR7,IFIH1,ICAM1,OASL,FGA,FBN1,C5AR1,STAT1,TNNT2,DEFA4,PYCARD,IFI44,MMP9,MPO,PTGS2,F3,DDX58,IFI44,ELANE,TLR7,RELA
SELP,CCL3,JAK2,CCL3,SERPINE1,F8,KDR,MYD88,TNF,IL2,CCL19,IL18,SELP,NPPB,C5,MX1,ANGPT2,OAS2,IL17A,S100A12,CX3CL1,S100A9,CASP1,CASP1,VCAM1,CD3E,GZMB,STAT2,NLRP3,IRAK1,TLR2,LCN2,ESM1,TLR7,IL12B,ANGPT2,JAK2,VWF,ITGA2B,KDR,CD4,SELP,CASP1,CD4,JAK2,THBD,TLR7,VCAM1,NOS3,C1QC,KDR,MYD88,FGB,ANGPT2,LYZ,SELP,PTGS2,TLR3,NOS3,JAK2,PECAM1,SELE,TNNI3,ICAM1,PECAM1,BST2,GZMA,TREH,JAK2,FGG,F2,CTSG,CCR5,PRF1,IL17A,EDN1,HLA-DRB1,CCR7,ITGAM,FOXP3,DDX58,SELE,IRF1,FGB,PECAM1,FCGR2A,IRF7,TNNI3,HLA-DRA,IL18R1,MX2,PECAM1,ELANE,NFKB1,SERPINE1,STAT2,IFI44L,PRTN3,TLR8,SOCS1
ITGB3,CCL4,STAT2,CCL4,FGA,F13A1,TEK,TRAF6,IL12B,IL12B,CXCL13,CXCL11,THBD,LMNA,C1QA,ISG15,PECAM1,OAS3,NPPA,CRP,CXCL11,S100A12,PYCARD,FOS,SELE,CD4,GNLY,IFI27,PYCARD,TICAM1,TLR3,DEFA1,KDR,DDX58,IL17A,TEK,STAT2,PECAM1,ITGB3,ANGPT2,CD8A,NOS3,IL18,CTLA4,SOCS1,NPPA,TLR8,SELE,PTGS2,CCL2,NOS3,TICAM1,FGG,VWF,MPO,VWF,ITGAM,CD14,EDN1,CD40LG,VEGFA,ESM1,ACTC1,NOS2,PROCR,TRIM22,GNLY,IGFBP5,SOCS3,THBD,OAS2,LCN2,CXCR3,CD274,IL12B,PECAM1,OAS2,CCR5,TLR7,CCL2,NOD2,VWF,SOCS1,FGG,SELE,FCGR3A,IRF9,MYH7,HLA-DRB1,NLRC4,CXCL8,SERPINE1,LCN2,RELA,VWF,IRF9,IFI6,CEACAM8,NOD2,SOCS3
ISG15,CCL5,IFI44,CCL5,FGB,FGA,FLT1,JAK1,IL17A,IL23A,IL18,CCL2,KDR,MYH7,CFH,RSAD2,VEGFA,GBP1,NPPB,PTGS2,OAS3,LTF,NFKBIA,JUN,SELP,CD8A,ITGAM,IFI44,VWF,TRAF6,TLR4,BPI,TEK,IFIH1,RORC,FLT1,CCR7,ICAM1,GP1BA,EDN1,LCK,VWF,IL10,CXCL8,SOCS3,NPPB,TLR4,PECAM1,IL10,ICOS,ANGPT2,TLR7,TLR4,THBD,GZMB,ANGPT2,CD40,HLA-DRA,PECAM1,CD69,ANGPT2,VWF,MYH6,VWF,NOS3,PSMB8,NKG7,NOS3,SOCS1,PLAT,IFIT3,DEFA1,CXCR4,HLA-DRA,STAT1,ANGPT2,JAK2,CXCR4,TLR8,CCL5,MB21D1,NOS3,SOCS3,NPPA,THBD,SELE,RELA,MYH6,HLA-DPA1,AIM2,CCL3,VWF,CH25H,NFKBIA,FGA,RELA,IFIT5,CD177,DDX58,JAK1
MX1,CCL17,IFI35,CSF3,FGG,FGB,PLVAP,TYK2,IFNB1,IFNGR1,CD3D,CCL3,VEGFA,TNNT2,C5AR1,XAF1,NOS3,GBP2,TNNT2,PLAUR,RSAD2,MPO,MYD88,DUSP1,PECAM1,BCL2,CD14,IFI44L,SELE,NFKB1,TLR5,SERPINE1,NOS3,TMEM173,STAT1,KDR,CXCR3,VCAM1,SELP,NPPB,ZAP70,ANGPT2,IL17A,IL18,HLA-DRA,TNNT2,IFIH1,NOS3,IL1RN,TLR5,ANGPT1,TLR8,TLR7,SERPINE1,PRF1,NOS3,BSG,HLA-DQB1,F3,CD274,MMP12,PECAM1,MYH7,ESM1,CDH5,TAP1,KLRD1,CXCL10,IL12B,PROC,IRF9,DEFA4,VEGFA,HLA-DRB1,STAT3,ESM1,STAT2,PDCD1,TLR9,CXCL8,AIM2,PECAM1,TLR4,NPPB,PTGS2,SELP,NFKBIA,CD3D,HLA-DPB1,TLR2,CCL4,F3,RSAD2,OSM,FGB,RIPK1,IFI27,NKG7,MAVS,JAK2
MX2,CX3CL1,IFI6,S100A8,THBD,FGG,CDH5,SOCS1,ISG20,IFNGR2,CD3E,CCL4,PECAM1,MYL2,CXCL12,HERC5,MMP9,RSAD2,MYH7,NLRP3,IFIT3,ELANE,TRAF6,PTX3,CDH5,GZMB,CSF1R,IFI6,ICAM1,RELA,TLR8,F3,FLT1,MYD88,STAT3,THBD,CXCR5,SELE,STAT1,NPPA,CD69,ANGPT1,IFNG,CXCL11,HLA-DRB1,MYH7,DDX58,COL1A1,TNFRSF1A,GP1BA,IL1RN,TLR9,TLR8,NOS3,CD8A,VEGFA,EDN1,CD86,SERPINE1,CTLA4,PTX3,NOS3,MYL7,MMP9,KDR,TAP2,KLRB1,CXCL11,IL23A,PROS1,JAK2,ITGAM,VCAM1,HLA-DPB1,JAK1,NLRP3,PRF1,CTLA4,DDX58,OSM,SOCS1,KDR,TLR7,TTN,NOS3,ICAM1,TNFAIP3,CD4,HLA-A,TLR4,CD69,F5,DDX58,LIF,TFPI,TRAF6,DDX58,GNLY,IRF7,TYK2
IFIT1,CXCL1,IFITM3,S100A9,PLAT,SERPINC1,CLDN5,IRF3,OAS2,IL6R,CD3G,CCL5,ANGPT2,TNNI3,CXCL13,BST2,COL1A1,IFITM1,MYH6,CASP1,IFIT1,PRTN3,PADI4,CRP,ANGPT2,PRF1,ITGAX,DDX58,VCAM1,JAK1,DDX58,THBD,ANGPT2,TRAF3,IRF7,PROCR,CCL2,CCL3,STAT3,TNNT2,CD38,TEK,IL2RA,CCL2,CD4,TNNI3,SIGLEC1,COL1A2,CXCL8,PF4,SOCS3,AIM2,TLR9,MMP9,CD8B,PECAM1,SOD2,CD40,SERPINB2,PDCD1,S100A8,EDN1,CXADR,COL1A1,CLDN5,ICOS,LILRA2,IL1B,IL17A,MMP9,SOCS1,CEACAM8,ICAM1,HLA-DPA1,JAK2,CASP1,GZMB,LAG3,IFIH1,LCN2,TYK2,FLT1,TLR8,TNNT2,F3,VCAM1,TNF,CD8A,HLA-B,TLR7,GZMB,PROC,DHX58,OSMR,NPPA,MYD88,IFIH1,PRF1,IFITM3,PTPN6
