seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
GZMA,KLRB1,CCR7,CSK,CD8A,TIGIT,IL10,CD8A,GZMA,KIR2DL1,NDUFS1,CCR5,IL6,TIGIT,TYK2,KLRK1,ATP5F1A,PDCD1,PRF1,JAK2,NLRP3,HLA-DQB1,ATP5C1,TNF,MX1,FCGR3A,LAG3,IDH1,NCR2,POLG,EOMES,IL6ST,TLR4,KLRG1,CD38,ATP5B,COX4I1,IL1R1,IL10,CD73,KLRB1,FCGR3A,NCR2,IL2,IL10,IFNA6,COX4I1,NDUFS1,NFKB1,IFNB1,IL10,MAVS,TBX21,FOXP3,COX5A,NDUFB8,TBX21,CTLA4,IL2,NDUFA4,TNF,ZAP70,FOXP3,BCL6,GNLY,KLRC1,CSK,HAVCR2,IFNA21,CTLA4,SMAD3,MYD88,CD8B,ISG15,COX5B,NDUFA9,PPARGC1A,MDH1,CD8A,IL12B,HAVCR2,IFNG,TBX21,KLRC2,PDHB,IL2,CCL5,LAMP1,RORC,TIGIT,ID3,NCR3,CSK,IL17A,IL2RA,NDUFS1,FCGR3A,TIGIT,HAVCR2,CCL2
GNLY,KIR2DL1,CD28,ACTB,CD4,TBX21,IL17A,CD8B,GZMB,KIR2DL3,NDUFS2,CXCR3,IFNG,CD28,JAK2,KLRC1,NDUFA1,CTLA4,GZMB,NFKB1,IL1RN,CD38,NDUFA1,IL2,OAS1,NCR1,HAVCR2,IDH2,NCR3,PARK2,TBX21,PRF1,TLR7,NCR1,CD39,ATP5F1,COX5A,IL2,IL17A,IFNG,KLRF1,CD69,NCR3,IL10,IL18,IFNA7,COX5A,NDUFS2,RELA,IL1RN,IL4,TBK1,GATA3,IL10,COX5B,LONP1,GATA3,CD69,IL10,NDUFA5,IL6,TESPA1,IL17A,AICDA,GZMA,KLRC2,ACTB,LAG3,IL2,CD274,ZAP70,NFE2L2,PRF1,IFIT1,COX6A1,NDUFB3,NFE2L2,MDH2,CD8B,IL23A,CD244,TNF,GATA3,KLRK1,PDK1,IL21,CXCL10,CD69,IL2,PDCD1,IL1B,IL8,EZR,CCL2,CD4,NDUFV1,PRF1,CD28,CCL4,CCL5
NCR1,KIR2DL3,LCK,ITGB7,FOXP3,GATA3,IL22,CCR7,NCAM1,KIR3DL1,NDUFS3,CD86,IL2,LCK,STAT1,KLRC2,SDHA,LAG3,GZMA,RELA,IL8,TNFRSF1A,NDUFA4,IL2RA,IFIH1,NCR2,TIGIT,CRH,FCGR3A,PINK1,TCF7,GZMB,MYD88,NCR2,HLA-DRA,COX7C,COX5B,IL4,IL2,TNF,FCGR3A,NDUFS6,NKG2A,TGFB1,IL17A,TLR4,COX5B,NDUFS3,RELB,TNFAIP3,KLRG1,IRF3,RORC,TGFB1,NDUFS1,UCP2,RORC,CD56,IL17A,NDUFA6,IL10,EZR,CCL2,NDUFA3,GZMH,KLRB1,ITGB7,PDCD1,IL21,ENTPD1,ICOS,KEAP1,GZMB,IFIT2,COX7A2,NDUFB7,TFAM,CS,PRF1,CD69,KLRG1,IL2,RORC,CD244,PDK2,TNF,CXCR3,NCAM1,IL2RA,CTLA4,IL1A,NFKBIA,ACTB,CXCL10,HLA-DRB1,SDHA,GZMB,LCK,CXCL10,CCR5
NCR3,KIR3DL1,SMAD3,GATA3,CCL4,RORC,TGFB1,CD28,KLRD1,NCR1,NDUFS4,HLA-DRB1,IL10,ZAP70,STAT3,KLRC3,COX4I1,HAVCR2,GZMH,IRF3,CXCL10,IL1R1,NDUFB1,IL2RB,DDX58,NCR3,CD244,CRHR1,PRF1,SOD1,NDUFS1,GNLY,NFKB1,NCR3,HLA-DRB1,UQCRC1,COX6A1,IL12A,IL21,IL2,NCAM1,COX6A1,NKG2D,CCL4,IL23A,TLR9,NDUFS1,NDUFS4,IRF1,NFKBIA,KLRC2,CXCL10,IL2,CD39,NDUFV1,TFAM,CD19,NCAM1,IL21,NDUFA7,IL17A,ACTB,CCL5,NDUFB1,GZMK,NKG2D,IRF1,CTLA4,GZMB,TOX,CD27,SOD1,NCAM1,IFIT3,SDHA,NDUFS1,ATP5A1,ACO2,GZMB,CD25,EOMES,IL6,STAT1,CD16,PDK4,IL1B,CCR5,NDUFA11,IL2RB,HAVCR2,IL1RN,TNFAIP3,ITGB7,IL8,HLA-DQB1,SDHB,IFNG,SMAD3,STAT1,CCR2
KLRK1,B3GAT1,GATA3,LEF1,CCL5,FOXP3,PRF1,LCK,KLRK1,NCR2,NDUFS6,CD40,IL18,NFKB1,NFKB1,KLRC4,UCP2,TIGIT,GZMK,IRF7,IL12B,IL2RA,NDUFS1,IL10,CGAS,NKG2D,KLRG1,POMC,GZMB,SOD2,NDUFS2,NCR1,RELA,CD226,NKG2A,UQCRC2,COX6B1,IL12B,IL22,KLRG1,IFNG,ATP6V1A,NKG2C,CCL2,IL12A,NLRP3,NDUFB8,NDUFS5,IRF3,NFKB1,KLRC1,CCL2,IFNG,CD274,SDHA,POLG,MS4A1,NKG2C,PRF1,NDUFA8,STAT3,ITGB7,CXCL10,NDUFS3,GZMM,IL2,KLF2,TIGIT,CCL4,EOMES,FASLG,SOD2,FCGR3A,MX1,SDHB,NDUFS3,NDUFS1,PDCD1,IFNG,IL21,TBX21,IL10,STAT3,FCGR3A,DLAT,IL6,CD4,NDUFS1,IL7R,LAG3,IL6,TNF,GATA3,CSF1,B2M,UQCRC1,IFNA2,CD3E,STAT3,PDCD1
NDUFA2,CD69,LEF1,XBP1,CCR7,CD4,GZMB,SMAD3,NCR1,NCR3,NDUFS7,ICOS,IL12A,NFKB2,MAPK1,KLRD1,PDK1,BTLA,FASLG,TLR7,IL23A,CD4,NDUFS3,IL6,STING1,NCAM1,CD69,NR3C1,GNLY,GPX1,NDUFS3,KLRK1,IRF3,IL2RB,CD107A,SDHB,COX7A1,IL15,TGFB1,CD244,GNLY,GPC5,KIR2DL1,CCL3,IL12B,NFKB1,SDHB,NDUFS6,IRF7,RELA,NCAM1,CCL5,TNF,BTLA,SDHB,PPARGC1A,CD27,NKG2D,GZMB,NDUFB1,ADA,ATXN2L,CXCR3,NDUFV1,IFNG,IL21,FOS,TBX21,CXCL9,TCF7,FAS,CAT,KIR2DL1,OAS1,SDHC,COX4I1,COX4I1,CTLA4,TNF,CD107A,GATA3,IL1B,STAT4,ATP5A1,DLD,IL10,CD3E,NDUFS3,IL10,CD160,IL10,IFNG,ZFPM1,CD14,STAT1,CYCS,IFNB1,CD4,NDUFS1,CD274
NDUFA4,LAMP1,XBP1,CD3E,CXCR4,CD8A,CD107A,CSK,TBX21,IL10,NDUFS8,CTLA4,IL12B,RELA,MAPK3,KLRF1,LDHA,CD274,GNLY,TLR9,CD86,CD19,COQ10B,IL1B,CD14,IFNA1,IL2RA,FKBP5,FASLG,GPX4,NDUFA2,KLRD1,IRF7,CD244,IFN,IDH3A,PRF1,IL17A,ATP5F1A,CD160,NKG7,APP,IFNG,CCL5,IL21,NFKB2,UQCRC1,NDUFS7,STAT1,STAT1,SLC12A2,CXCR3,IL10,CD244,UQCRC1,SIRT1,CD38,CD16,GZMA,NDUFB2,ITGB1,FUS,CCR5,NDUFA4,IL2,CD16,ZBTB7A,EOMES,CXCL10,TBX21,NCR1,GPX1,KIR3DL1,TNF,UQCRC1,COX5B,CYTC,HAVCR2,IL2,HLA-DRB1,FOXP3,IL17A,ATP5F1A,ATP5B,SIRT4,IL17A,CD19,NDUFS4,IL10RA,BTLA,IL18,IL1B,MYC,CD68,STAT3,COQ10A,IL1B,CD8A,SOD1,CTLA4
NDUFA5,KLRD1,IL2,CD3G,HLA-DRA,FLT3,ATP5F1A,EZR,GATA3,TGFB1,SDHA,PD1,IL17A,RELB,TRPM3,FCGR3A,CLOCK,PDCD1LG2,IL1B,IL18,CD80,CD56,COQ2,IL1A,PRF1,IFNA2,CD38,SGK1,IL1B,CAT,NDUFA3,FCGR3A,STAT1,IL2,GZMB,CS,GZMB,IL18,ATP5F1B,KLRC1,COX4I1,KEAP1,SOD2,CSF2,IL22,RELA,NFE2L2,NDUFS8,STAT3,STAT3,ATP5A1,CD69,TGFB1,CD160,UQCRC2,SOD1,SDC1,NDUFA3,GNLY,NDUFB3,MS4A1,OPTN,HLA-DRB1,NDUFS8,IL21,CD56,RELA,KLRC1,CCL2,ATP5A1,NCR2,GPX4,NCR1,TGFB1,UQCRC2,COX7A2,CPT1A,LAG3,IL4,CCL2,IL12A,IL18,ATP5F1B,NDUFS1,SIRT3,CD14,CD56,NDUFS7,IL10RB,CD274,IL12A,IL6,LEF1,NLRP3,JAK1,SOD1,IL6,GATA3,CAT,HAVCR2
NDUFA6,CD8A,IFNG,CD19,HLA-DRB1,EBF1,ATP5F1B,ACTB,RORC,IL2RA,SDHB,TIGIT,TGFB1,MAPK1,TRPV1,NCAM1,PER2,TOX,IL6,IL1RN,HLA-DRB1,NCAM1,COQ7,IL18,GZMB,IFNA4,HLA-DRA,KLRG1,IL6,PRDX1,NDUFA9,KLRC1,STAT3,IL6,FOXP3,OGDH,GZMA,IL21,ATP5F1C,KLRK1,COX5A,SOD2,GPX1,CXCR4,TGFB1,NDUFS1,KEAP1,ATP5F1A,JAK1,JAK2,COX6A1,CD38,IL6,KLRG1,TFAM,SOD2,IGHG1,NDUFB8,KIR2DL1,NDUFB4,PLEKHA2,PSMC5,HLA-DQB1,SDHA,TNF,CD57,CCR5,KLRD1,CCL5,ATP5B,NCR3,GSR,KLRK1,IL10,UQCRFS1,SDHA,PDHA1,TOX,IL6,CXCL8,IL12B,TGFB1,ATP5F1C,NDUFS2,PRKAA1,CD16,NCAM1,NDUFB8,IL6,PDCD1LG2,IL12B,IL10,XBP1,IL1A,JAK2,SOD2,TNF,TBX21,GSR,LAG3
NDUFA7,CD8B,IL17A,MS4A1,HLA-A,CXCR5,NDUFA1,ITGB7,STAT1,CD3E,COX4I1,LAG3,IL4,MAPK3,CACNA1C,KIR2DL1,CRY1,TOX2,CXCL8,CXCL10,JAK2,KLRG1,DLD,IL15,GZMA,IFNA7,HLA-DRB1,KLRC1,TNF,PRDX3,NDUFB3,KLRC2,JAK1,IL10,IL2,ACO2,GZMH,IL23A,ATP5F1D,NCAM1,NDUFA11,GPX4,CAT,PRF1,CCL4,NDUFS2,GCLC,ATP5F1B,JAK2,IRF7,COX7A2L,LAG3,IL1B,KLRC1,NRF1,CAT,IGHG2,NDUFA4,KIR2DL3,NDUFB5,ATP5F1A,MAP2K2,B2M,SDHB,IL6,ATP5A1,CXCR3,NCR1,HLA-DRA,ATP5C1,KLRK1,GCLC,KLRD1,IL6,CYC1,UQCRC1,CS,TOX2,IL10,IL15,IL18,CXCL10,NDUFA2,NDUFS3,SOD2,CD68,KIR2DL1,SDHA,IL6R,CD80,TNF,IL17A,CD19,IL18,IRF7,GPX1,IL10,EOMES,HMOX1,TIGIT
NDUFA8,CD4,IL4,PLEKHA2,HLA-B,TNFRSF13C,NDUFA3,GATA3,STAT3,CD3D,COX5A,TIM3,CCL2,STAT1,SCN9A,KIR3DL1,ARNTL,EOMES,IL10,CCL2,STAT3,KLRF1,PDHA1,IL7,GZMK,IFNB1,CD14,KLRD1,IL10,GSR,NDUFB6,CD3D,JAK2,IL15,IL21,FH,GZMK,TGFB1,ATP5F1E,FCGR3A,NDUFB8,AIF1,NFE2L2,GZMB,CCL3,NDUFS3,GCLM,ATP5F1C,MAPK1,TLR4,NDUFS7,PDCD1,IL18,KLRC2,PPARA,GPX1,IGHG3,NDUFB1,KLRD1,NDUFB6,ATP5F1B,SDHA,TAP1,UQCRC1,IL10,ATP5B,MBIP,PRF1,HLA-DRB1,ATP5D,KLRD1,GCLM,CD3E,IL1B,CS,UQCRC2,ACO2,NR4A1,TGFB1,CCR7,IL15,CCL5,NDUFA3,NDUFS7,SOD1,CD163,KIR3DL1,SDHB,IL1B,CD86,TNFAIP3,IL2,CD20,CASP1,IRF3,GPX4,IL2,TOX,CRH,CD244
NDUFA9,CD3E,IL5,IL1B,HLA-C,CD70,NDUFB3,ZFPM1,STAT4,CD3G,UQCRC1,CD244,CCL3,STAT3,P2RX3,CCL2,ICAM1,TBX21,TNF,CCL5,IL18,PD1,PDHB,IL12A,GZMH,IFNAR1,FCGR3A,NCAM1,TGFB1,GCLC,ATP5F1A,CD3E,SOCS1,IL21,IL18,MDH2,GZMM,CD14,NDUFS1,LAMP1,NDUFS3,CX3CR1,KEAP1,GZMA,CCL5,NDUFS4,HMOX1,ATP5F1D,MAPK3,TLR2,NDUFV1,CTLA4,IL18BP,KLRD1,SOD1,GPX4,IGHG4,NDUFA2,KLRC1,NDUFS1,ATP5F1C,SIGMAR1,NLRP3,UQCRFS1,TGFB1,ATP5C1,ATP5A1,GZMB,NDUFA3,ATP5E,KLRC1,NQO1,CD3G,IL1A,ACO2,CS,SOD2,NR4A2,FOXP3,CD27,IL7,CCL2,NDUFA4,NDUFV1,GPX1,CSF1R,KLRG1,UQCRC1,IL1A,ICOS,NFKBIA,IL21,MS4A1,TLR4,MAVS,CAT,IL4,BATF,CRHR1,BTLA
NDUFA10,CD3D,IL13,IL6,TLR4,CD19,NDUFB4,MYC,JAK1,CTNNB1,PPARGC1A,KLRG1,CCL4,JAK1,ATP2B1,CCL3,VCAM1,TCF7,IFNG,CXCR3,IL15,PDCD1,CS,IL12B,GNLY,IFNAR2,TLR4,FCGR3A,IL17A,GCLM,ATP5F1B,CD8A,NDUFA1,IL8,NLRP3,SOD2,NCAM1,CD163,NDUFS2,NCR1,UQCRB,TREM2,HMOX1,NCR1,CCL20,NDUFS7,NQO1,ATP5F1E,MAPK8,TLR3,UQCRC1,TIM3,IL17A,KLRK1,SOD2,GSR,IGHM,NDUFS1,KLRC2,NDUFS2,ATP5F1D,VCP,IL1RN,COX5A,IL1B,ATP5D,ATP5B,GNLY,NDUFB4,ATP5F1,KIR2DL1,HMOX1,CD19,IL1RN,IDH2,TFAM,SOD1,NR4A3,IL2RA,CD28,IL21,CCL3,NDUFB1,UQCRC1,GPX4,CCL2,NKG2D,UQCRC2,IL1R1,CD28,NFKB1,IL4,PLEKHA2,TLR3,DDX58,GSR,IL12A,TCF7,CASP1,TOX
NDUFA11,CD3G,CTLA4,IL4,TLR7,MS4A1,NDUFB8,LEF1,JAK2,CD19,NRF1,EOMES,CCL5,JAK2,SLC8A1,CCL4,PECAM1,PRDM1,TGFB1,CCR5,IL21,CTLA4,OGDH,IL23A,NKG7,IRF3,TLR2,GNLY,IL2,NFE2L2,ATP5F1C,CD4,NDUFA3,NFKBIA,CASP1,GPX4,FCGR3A,STAT1,NDUFS3,NCR3,UQCRC1,FKBP5,NQO1,KLRK1,CCL2,NDUFS8,GPX1,ATP5PB,JUN,TLR7,SDHB,TIGIT,IL17F,NCR1,CAT,GCLC,IGHA1,NDUFS2,NCR1,NDUFS3,ATP5F1E,SDHD,CASP1,COX7C,IL17A,ATP5E,ATP5C1,FCGR3A,NDUFB6,ATP5G1,KIR3DL1,PRDX1,CD20,CCL4,IDH3A,PPARGC1A,CAT,TIGIT,CD69,ICOS,IL23A,CCL4,NDUFB2,UQCRC2,CAT,CCL3,KLRC1,COX4I1,TNF,TNFRSF9,RELA,CCL2,ADA,TLR7,IFIH1,GCLC,IL17A,LEF1,IL18,TOX2
NDUFA12,CD2,PDCD1,IL10,TLR9,CD79A,NDUFS1,XBP1,JAK3,MS4A1,TFAM,TOX,CCL20,TYK2,NCX1,CCL5,CASP3,BATF,IL17A,CD69,CD28,TIM3,SDHA,KLRD1,NCAM1,IRF7,TLR9,GZMA,IL21,KEAP1,ATP5F1D,CD28,NDUFA9,TNFAIP3,ASC,CAT,FCGR3B,STAT3,NDUFS4,CD57,SDHB,IL1B,GCLC,KLRD1,CXCL10,NDUFV1,GPX3,ATP5PD,FOS,MYD88,ATP6V1A1,HAVCR2,CCL4,NCR3,GPX1,GCLM,IGHA2,NDUFS3,NCR3,NDUFS4,ATP5MC1,NDUFB2,PYCARD,ATP5A1,IL22,ATP5F1,ATP5D,CD16,NDUFS3,ATP5G2,FCGR3A,PRDX3,MS4A1,CCL5,OGDH,SIRT3,GPX1,CD244,KLRC2,CD40LG,TNFRSF1A,CXCR3,NDUFB3,COX4I1,GSR,CCL4,KLRD1,COX5B,TNFRSF1A,TNFRSF4,CCL2,CCL5,ITGB1,TLR9,MX1,NQO1,IL22,BTLA,CX3CR1,EOMES
NDUFA13,CD5,CD274,TGFB1,MYD88,IGHG1,NDUFS3,NCR1,CD19,CD27,POLG,TCF7,CXCL9,IRF3,CD8A,CXCL8,BCL2,ATP5F1A,IL22,CD38,LCK,HAVCR2,SDHB,KLRG1,FCGR3A,STAT1,MYD88,GZMB,CCL4,TNF,ATP5PB,CTLA4,NDUFB3,TNF,IL6,HMOX1,KIR2DL1,JAK1,NDUFS7,NOS2,SDHC,IL6,GCLM,NCAM1,CSF2,NDUFV2,SOD1,PDCD1,CD14,IRAK4,CYCS,TOX,CCL5,FCGR3A,GPX4,NFE2L2,CD14,NDUFS4,CD69,SOD1,ATP5MC2,ATP5PO,AIM2,ATP5B,IL4,ATP5G1,NDUFA3,NKG2D,NDUFS5,ATP5G3,NCAM1,TXNRD1,CD27,CXCL10,SUCLA2,SOD2,GCLC,BTLA,KLRK1,STAT1,TNFRSF1B,CCR5,SDHA,COX5A,GCLC,CCL5,ATP5A1,UCP2,IFNG,IL1B,CCL3,CXCL10,IL2,TGFB1,OAS1,HMOX1,IL23A,CD160,NOS3,TBX21
NDUFAB1,GATA3,NCAM1,STAT3,NFKB1,NCAM1,SDHA,NCR2,MS4A1,CD38,PINK1,LEF1,CXCL10,IRF7,CD4,CXCL10,BAX,ATP5F1B,ATP5F1A,HLA-DRB1,SMAD3,LAG3,SOD2,KLRK1,KLRC1,NDUFA2,STAT1,CD14,CXCL10,IL1B,ATP5PD,PDCD1,NDUFB5,IFNG,TNF,NQO1,KIR2DL3,JAK2,NDUFS8,SOD2,SDHA,IL10,GSR,CD69,CSF1,NDUFB3,SOD2,CD274,ATP5F1A,CD14,SOD2,EOMES,CCL3,NCAM1,GSR,KEAP1,FCGR3A,NDUFA5,FCGR3A,SOD2,ATP5MC3,NDUFA1,STAT1,PDK1,IL5,ATP5G2,NDUFB5,NKG2A,NDUFS6,ATP5H,CD244,SIRT1,CD38,CCL11,SUCLG1,GPX4,GSR,EOMES,NCAM1,STAT3,CD80,ATP5A1,SDHB,SDHA,GSTM1,CXCL10,ATP5B,LONP1,IFNGR1,IL6,CCL4,NDUFA3,IL2RB,FOXP3,ISG15,NFE2L2,TGFB1,CD244,TLR2,TCF7
NDUFB1,RORC,FCGR3A,ATP5F1A,NFKB2,KLRD1,SDHB,NCR3,CD79A,TNFSF13B,DNM1L,ID2,CCR2,TLR3,PDCD1,CD14,FAS,ATP5F1C,ATP5F1B,HLA-DQB1,CCR7,TIGIT,SOD1,KLRC1,KLRC2,NDUFA3,ATP5F1A,CD68,NDUFA3,IL6,IFNG,CD274,NDUFS1,IL17A,CD86,GSR,KIR2DL4,IRF3,NDUFV1,GPX1,ACADVL,TGFB1,PRDX3,CD19,CD3E,NDUFB5,CSF1R,CTLA4,ATP5F1B,CD4,SOD1,TBX21,CCL20,KIR2DL1,GCLC,TNF,CD68,ATP5A1,FCGR3B,CAT,COX4I1,NDUFA2,STAT3,PDK2,IL13,ATP5G3,NDUFB8,NKG2C,NDUFS8,ATP5I,CD226,SIRT3,CD138,NDUFA3,FH,CAT,PRDX3,TBX21,GPX1,JAK2,CD86,ATP5B,SDHC,SDHB,GSTT1,CX3CL1,COX4I1,TFAM,IFNGR2,TNF,CCL5,NDUFB3,NKG2C,IL2RA,RSAD2,TSPO,CCL2,CD274,MYD88,LEF1
NDUFB2,IL2,KLRK1,ATP5F1B,RELA,KLRC1,UQCRC1,KLRK1,CD79B,TNFSF13,NFE2L2,PRDM1,CCR7,TLR7,CTLA4,TLR4,CSF2,ATP5F1D,ATP5F1C,B2M,TNFRSF1A,CD28,GPX4,KLRC2,KLRD1,NDUFA4,ATP5F1B,CCL2,NDUFB3,IL8,TNF,LAG3,NDUFS3,IL1B,ICAM1,GCLC,KIR3DL1,IRF7,NDUFV2,GPX4,HADHA,CD4,TXN,CD27,CD3D,UQCRC1,TSPO,HAVCR2,ATP5F1C,CD8A,NFE2L2,GATA3,CXCR4,KIR2DL2,HMOX1,IL1B,CSF1R,ATP5B,NDUFA2,GPX1,COX5A,NDUFA3,JAK2,PCK1,IL7,ATP5H,NDUFS1,NCAM1,NDUFA1,ATP5J,ATP5F1A,PPARGC1A,SDC1,NDUFB3,MDH2,NFE2L2,HMOX1,PRDM1,GPX3,IRF7,CD28,ATP5F1,SDHD,PDK4,NFE2L2,CX3CR1,COX5A,PPARGC1A,TLR3,NFKB1,CCL20,NDUFS1,NKG2A,PDCD1,IFIT1,AIF1,CCL5,CD80,KLRK1,ID2
NDUFB3,IL21,PRF1,ATP5F1C,IRF3,PRF1,UQCRC2,KLRD1,PAX5,CD40,KEAP1,BATF,CX3CR1,TLR9,LAG3,TLR2,MIF,COX4I1,ATP5PF,TAP1,IFNAR1,CD86,GPX1,KLRC3,KIR2DL1,NDUFA5,ATP5F1C,CCL4,NDUFB7,IL10,IL1B,TIGIT,NDUFV1,CXCL10,VCAM1,GCLM,KIR3DL2,NFKB1,SDHA,CAT,HADHB,IL2RA,ATP5F1A,XBP1,CD3G,UQCRC2,AIF1,LAG3,COX7A1,CD8B,KEAP1,FOXP3,CCR7,KIR2DL3,NQO1,IL6,CSF2,ATP5C1,NDUFA3,GPX4,COX5B,NDUFA4,SOCS1,CS,IL15,ATP5I,NDUFS3,CD19,NDUFA2,ATP5J2,ATP5F1B,TFAM,IRF4,NDUFB6,PPARGC1A,HMOX1,NQO1,ID2,GPX4,IFNA1,HLA-DRB1,COX4I1,COX4I1,SOD1,KEAP1,ESRRA,NDUFB8,NRF1,TLR4,NFKB2,CXCL10,NDUFS2,CD16,CD86,BST2,CX3CR1,CXCL10,CD86,CD244,ID3
NDUFB4,IFNG,GZMB,NDUFA3,IRF7,GZMB,COX4I1,KLRC1,EBF1,IL1B,NQO1,IRF4,CD19,MYD88,TIGIT,CD68,HMGB1,COX5A,ATP5PO,TAP2,IL2RG,CD80,GSR,KLRF1,KIR3DL1,NDUFB1,COX5B,CSF1,NDUFS1,IL12A,IL6,HAVCR2,SDHA,CCL2,SELE,GSS,KIR3DL3,RELA,SDHB,GSR,ECHS1,CD3E,COX6A1,PRDM1,CD4,UQCRFS1,CD68,TIGIT,COX4I1,CD3E,HMOX1,IL17A,CSF2,KIR3DL1,PRDX1,IL10,CCL2,ATP5D,NDUFA4,GSR,COX6A1,NDUFA5,SOCS3,IDH2,IL12A,ATP5J,NDUFS4,CD20,NDUFA4,ATP5L,ATP5F1C,POLG,BLIMP1,NDUFB8,NRF1,NQO1,NR3C1,BATF,SOD1,CD80,HLA-DQB1,COX5A,COX5A,SOD2,NLRP3,APP,NDUFS1,SOD1,TLR9,RELA,CXCL13,NDUFS3,CD56,CD80,CXCL10,TREM2,MX1,KLRG1,TBX21,PRDM1
NDUFB5,GZMB,LAMP1,NDUFB3,IRAK4,NKG7,COX5A,NKG2A,TCF3,IL1A,HMOX1,BCL6,MS4A1,IRAK4,HAVCR2,CD163,S100A8,COX6C,NDUFS1,EOMES,CD3E,IL12A,CAT,NCR1,NCR1,NDUFB2,COX4I1,FTL,NDUFS2,IL12B,IL10,CD27,SDHB,CCL5,SOD2,TXN,NCR1,RELB,SDHC,GSS,ETFA,CD3G,COX7A2L,IRF4,CD8A,COX4I1,ITGAM,BTLA,COX5A,CD3G,NQO1,IL23A,CD19,NDUFS1,PRDX3,TGFB1,CCL3,ATP5E,NDUFA5,PRDX1,COX6B1,NDUFA6,IRF3,OGDH,IL12B,ATP5J2,NDUFV1,MS4A1,NDUFS1,ATP5O,ATP5F1D,MT-CO1,XBP1,NDUFS1,TFAM,GSR,FKBP5,IRF4,SOD2,CD86,HLA-A,COX7A2,COX5B,CAT,IL1B,CD74,UQCRC2,SOD2,MYD88,TLR4,CXCR4,NDUFS7,CD69,HLA-DRA,CCL5,CD68,OAS1,PRF1,BTLA,CD3E
NDUFB6,PRF1,NCR1,NDUFB8,STAT1,NCR1,COX6A1,CD16,FLT3,IL6,GCLC,MAF,CD27,TRAF6,BTLA,HLA-DRA,S100A9,COX7A2,NDUFS2,TOX,CD4,IL12B,NFE2L2,NCR2,NCR3,NDUFB3,COX6C,NCF1,NDUFS3,IL17A,IL17A,GATA3,UQCRC1,TLR4,GPX1,TXNRD1,NCR2,MYD88,SDHD,GCLC,GLUD1,CD3D,NDUFS7,PAX5,CD8B,COX5A,CX3CR1,TBX21,COX5B,FOXP3,GCLC,IL12B,MS4A1,NDUFS2,TXN,IFNG,CCL4,ATP5F1,NDUFA6,PRDX2,COX7A1,NDUFA7,IRF7,SOD1,IL23A,ATP5L,NDUFV2,CD27,NDUFS2,ATP5S,ATP5F1E,MT-CO2,PAX5,NDUFS2,POLG,PRDX3,CRH,MAF,CAT,IL18,HLA-B,NDUFA9,COX6A1,GPX1,IL18,CD19,SDHB,CAT,IRF3,TLR2,CCR7,NDUFS8,CD107A,HLA-DRB1,CCL2,P2RY12,OAS2,GZMA,CD160,CD4
NDUFB7,FASLG,FCGR3B,NDUFS1,STAT3,KIR2DL1,PDK1,FCGR3A,CD27,IL17A,GCLM,IL21,CD38,CD14,TOX,HLA-DRB1,CD14,NDUFA1,NDUFA4,TCF7,CD8A,IL23A,KEAP1,NCR3,CD69,NDUFS1,COX7A2,SOD1,NDUFS4,IFNG,IL2,TBX21,UQCRB,TLR7,GPX4,PRDX1,NCR3,GZMK,UQCRB,TXNRD1,GLS,CD244,NDUFV1,BCL6,CD28,COX5B,P2RY12,EOMES,NDUFS1,CTLA4,GCLM,HLA-DRB1,CD22,NDUFS3,TXNRD1,IL17A,CCL5,ATP5G1,NDUFA8,PRDX3,COX7A2,NDUFA8,MAVS,SOD2,IL18,ATP5O,COX5A,CD38,NDUFB1,NDUFA1,NDUFA3,MT-CO3,BCL6,NDUFS3,PDK4,TXN,POMC,NFATC1,GSR,NLRP3,HLA-C,NDUFB8,COX7A2,GPX4,CASP1,CD20,PINK1,GPX1,IRF7,TLR3,CSF2,NDUFV1,TIM3,CD19,CXCR3,ITGAM,ISG15,GZMB,ENTPD1,CD8A
