seed_1_all,seed_2_all,seed_3_all,seed_4_all,seed_5_all,seed_6_all,seed_7_all,seed_8_all,seed_9_all,seed_10_all,seed_11_all,seed_12_all,seed_13_all,seed_14_all,seed_15_all,seed_16_all,seed_17_all,seed_18_all,seed_19_all,seed_20_all,seed_21_all,seed_22_all,seed_23_all,seed_24_all,seed_25_all,seed_26_all,seed_27_all,seed_28_all,seed_29_all,seed_30_all,seed_31_all,seed_32_all,seed_33_all,seed_34_all,seed_35_all,seed_36_all,seed_37_all,seed_38_all,seed_39_all,seed_40_all,seed_41_all,seed_42_all,seed_43_all,seed_44_all,seed_45_all,seed_46_all,seed_47_all,seed_48_all,seed_49_all,seed_50_all,seed_51_all,seed_52_all,seed_53_all,seed_54_all,seed_55_all,seed_56_all,seed_57_all,seed_58_all,seed_59_all,seed_60_all,seed_61_all,seed_62_all,seed_63_all,seed_64_all,seed_65_all,seed_66_all,seed_67_all,seed_68_all,seed_69_all,seed_70_all,seed_71_all,seed_72_all,seed_73_all,seed_74_all,seed_75_all,seed_76_all,seed_77_all,seed_78_all,seed_79_all,seed_80_all,seed_81_all,seed_82_all,seed_83_all,seed_84_all,seed_85_all,seed_86_all,seed_87_all,seed_88_all,seed_89_all,seed_90_all,seed_91_all,seed_92_all,seed_93_all,seed_94_all,seed_95_all,seed_96_all,seed_97_all,seed_98_all,seed_99_all,seed_100_all
S100A9,IL17A,S100A9,TNFRSF1A,MX1,S100A9,IFNA1,IFI44,IL1RN,MYD88,TLR4,IL17A,MARCO,PLAT,IFNGR1,S100A9,VWF,ITGAM,S100A8,STAT1,RORC,NPPB,NPPB,VWF,VWF,ICAM1,MX1,IFITM2,IL23A,ORAI1,JAK3,NLRP3,IFNAR1,SERPINE1,IRF3,CCL4,CD14,MX1,ANGPT2,KDR,PECAM1,CCL4,F3,IL1B,CCL2,IL12A,F3,IFI27,IFNGR1,OAS1,PROCR,IL6R,MYD88,IL17A,TRAF6,CD28,MYD88,IL6R,CD14,VWF,CCL3,IFIH1,STAT1,IL18,TLR2,IL17A,RELA,IL6R,DEFA3,TLR9,OAS1,SERPINE1,TGFB1,OAS1,CCL2,TLR4,VWF,NLRC4,VWF,CTLA4,S100A9,VWF,VWF,VCAM1,NLRC4,NFKB1,ACE2,RELA,TLR3,IFNAR1,OAS2,PECAM1,THBD,CD4,IL23A,VEGFB,CXCL10,F3,OAS1,CXCL10
S100A12,IL4,S100A12,IL10RA,ISG15,S100A12,IFNB1,IFI44L,NFKB1,IRAK4,NLRP3,VCAM1,CD14,SERPINE1,IFNGR2,S100A12,MMP9,SELL,S100A9,STAT3,GATA3,TNNI3,F3,PECAM1,ICAM1,VCAM1,OAS1,IFITM3,IL12A,IL37,CXCL8,CASP1,IFNAR2,IFNA1,IRF7,CCL5,CD40,ISG15,EDN1,VEGFA,TNNT2,IL10,SERPINE1,IL1R1,IL18,IL12B,F5,STAT1,IL10RA,ITPKC,MTHFR,TNFRSF1A,NLRP3,IL10,NLRP3,CTLA4,NFKB1,VEGFA,CTLA4,SELP,NLRP3,ISG15,JAK1,HMGB1,TLR4,STAT1,TRAF6,TNFRSF1A,DEFA4,S100A8,IL10,IL18,FN1,ISG15,NLRP3,MYD88,CCL2,PYCARD,PLAU,IL2,S100A12,VEGFA,PECAM1,SELE,PYCARD,NFKB2,TMPRSS2,RELB,IRF3,IFNAR2,OAS3,MYD88,PROS1,CD8A,IL23R,VEGFC,CCL2,SERPINE1,ISG15,CCL2
TNFSF13B,IL13,IL1R1,SELP,VCAM1,SELE,MX1,IFIT1,MAPK14,TRAF6,CD14,ICAM1,IL7R,PROC,CD40,NLRP3,CCL2,ICAM1,S100A12,NFKB1,TBX21,VWF,SERPINE1,KDR,VCAM1,VEGFA,ISG15,IRF3,IL12B,TLR2,CXCL10,CD4,IFNGR1,IFNB1,CXCL8,S100A8,CD19,OAS1,NOS3,NOS3,NPPB,IL17A,THBD,IL1RN,LBP,CXCL8,SERPINC1,IRF3,IL17RA,CASP3,MTOR,IFNGR1,CASP1,CCL3,CASP1,STAT3,STAT1,NOS3,PDCD1,F3,CXCL8,MX1,JAK2,CD4,CCL3,VWF,CD19,CCL2,IFNG,S100A9,TLR2,IL6R,CRP,CD14,CASP1,CD14,CCL3,IL1R1,MMP9,IL4,CD14,MMP9,KDR,SELP,TLR4,NLRP3,IL1R1,IKBKB,IRF7,OAS1,IFI27,HMGB1,PROC,IFNA1,CCR4,IL1A,IL18,THBD,RSAD2,STAT3
CD40,CD4,IL1RN,MMP9,ICAM1,VEGFA,OAS1,IFIT2,CEBPB,NFKB1,MYD88,SELE,IL2RA,TNNT2,CTLA4,CASP1,IRF3,VCAM1,IL17A,JAK1,IL2RA,VEGFA,THBD,TNNT2,IRF7,KDR,TNNT2,IRF7,IL2RA,IL6R,CCL2,CD8A,IFNGR2,CRP,IL1R1,S100A9,CD3D,IFIT1,ACE2,ACE2,MYH7,IFNG,PLG,IL2,CD14,CCL2,C1QA,IRF7,CXCR1,FCGR2A,AKT1,IL10RA,IL1R1,CCL4,IL18,STAT1,STAT3,VCAM1,VCAM1,S100A8,IL1R1,ITPKC,CD40,CD8A,CCL5,NLRP3,IL17RA,CD40,CXCL9,S100A12,MYD88,CCL2,IRF3,LBP,HMGB1,CD40,CCL4,IL6R,HMGB1,IL5,ITGAM,JAK1,VEGFA,VWF,TLR2,NLRC4,IL6R,STAT1,NFKB1,OAS2,IFI44,IL10,TNNT2,IFNB1,CCR6,IL1RN,IRF3,PLAT,TLR2,ANGPT1
TNNI3,CD8A,CASP1,IFNA1,SELE,TNNT2,ISG15,IFIT3,CXCL2,RELA,TGFB1,IFIT2,CD69,IL10,PDCD1,IL18,IRF7,SELE,CCL2,JAK2,VCAM1,KDR,TLR2,NPPB,JAK1,NPPB,TNNI3,IRF9,IRF3,BLK,CCL3,STAT3,JAK1,IL1RL1,MYD88,S100A12,CD3E,IFI27,TMPRSS2,FGF2,CRP,CD4,S100A8,IL2RA,IFNA1,CCL3,C1QB,TLR4,CCR2,BLK,PIK3CA,IL17RA,IL6R,IL1R1,IL1RN,JAK1,JAK1,ICAM1,ICAM1,S100A9,IL1RN,CASP3,DDX58,IL2RA,VEGFA,LNX1,PDCD1,NFKB1,CXCL10,IL17A,IL1R1,CCL3,IRF7,CAMP,CXCL10,CD80,IFNG,TNFRSF1A,S100A8,IL13,ITGAX,JAK2,ANGPT1,CD163,CASP1,AIM2,IFNAR1,STAT3,NFKBIA,IRF9,IFI44L,CCL2,NPPB,TLR2,VEGFA,IL2,IRF7,IRF3,TLR4,ANGPT2
NPPB,CD19,CD14,IFNB1,VEGFA,NPPB,TLR2,STAT1,IL10,JAK1,IRF3,IFIT3,CD38,CASP1,CD274,CCL2,STAT2,SELP,CXCL8,TLR2,ICAM1,F3,TLR4,F3,FOXP3,TNNT2,MYH6,VEGFA,IRF7,GSDMD,CCL4,NFKB1,JAK2,IL2,CD4,IL18,CD28,S100A8,CD40,TGFB1,NPPA,CD8A,S100A9,IL4,IFNB1,CCL4,C1QC,DDX58,IL18R1,NFKB1,PIK3CD,CCR2,TNFRSF1A,IL6R,TNFAIP3,JAK2,JAK2,VWF,SELE,S100A12,IL6R,FCGR2A,IFIH1,FOXP3,IRAK4,NEBL,HLA-DRB1,TGFB1,CXCL11,STAT1,IL6R,CCL5,IFNA1,DEFA1,ITGAM,CD86,IFNA1,IL10,S100A9,CCL2,FCGR1A,TGFB1,ANGPT2,CD4,NLRP3,PYCARD,IFNGR1,IRF3,IKBKB,CAMP,RSAD2,CXCL10,TNNI3,IRF3,ICAM1,NPPB,ISG15,IRF7,CD14,VEGFA
CXCL8,CD3E,ICAM1,IFNAR1,NPPB,CD40,TLR4,STAT2,IFNG,JAK2,IRF7,TLR4,HLA-DRA,S100A8,ICOS,CCL3,DDX58,VEGFA,CXCL10,TLR4,SELE,SERPINE1,MYD88,SERPINE1,IFITM3,CD14,DPM1,KDR,IFNA1,CASP1,CCL5,PECAM1,TYK2,IL4,CD8A,IL18R1,CTLA4,S100A9,CD40LG,MMP9,F2,CD19,S100A12,IL5,OAS1,CCL5,TMPRSS2,IFIH1,TGFBR1,CD4,PIK3R1,CXCR1,IL10RA,TNFRSF1A,CD14,JAK3,CD40,TBXA2R,SELP,MX1,THBD,S100A8,NOS3,CCL2,TRAF6,LAG3,IRAK4,TMPRSS2,MX1,STAT3,VEGFA,NOS3,IFNB1,IFNAR1,ITGB2,CTLA4,IFNB1,IL4,S100A12,CCL3,FCGR3A,CCL2,NOS3,CD8A,TLR9,CASP1,CXCL8,IRF7,JAK1,LCN2,SIGLEC1,CXCR3,VCAM1,IRF7,VCAM1,NPPA,MX1,MX1,LBP,VEGFB
CCL2,CD14,VCAM1,IFNAR2,TNNT2,SERPINC1,F2,IRF3,IL6ST,STAT1,IRF9,SOCS3,CCR7,CD8A,ICOSLG,CCL5,IFIH1,KDR,IL1RN,TLR7,SELP,PLAU,NLRP3,PLAU,IL7,CD163,SCYL3,ICAM1,IFNB1,GZMB,IL1R1,VCAM1,SOCS1,CCL2,CD19,CD3D,PDCD1,S100A12,MMP9,TIMP1,F5,CD3E,HBEGF,IL6,RSAD2,TLR2,BST2,C3,CASP1,CD8A,FOXO1,CXCR2,IL17RA,NFKB1,CD40,TYK2,CD40LG,HMGB1,KDR,ISG15,MMP9,S100A9,SELP,CCL5,IL18,GZMB,CD3E,IL4,OAS1,VEGFA,SELE,TNFRSF1A,JAK1,IL1R1,ITGA4,PDCD1,MX1,TGFB1,CD4,CCL5,NCF1,CCL3,EDN1,ITGAM,TBX21,ICAM1,CCL2,CD40,JAK2,VCAM1,HERC5,IL2RA,ICAM1,CXCL8,SELE,MYH6,OAS1,ISG15,TLR3,VEGFC
CCL3,NFKB1,VEGFA,IFNGR2,TNNI3,F2,F5,IRF7,CXCL10,STAT3,TLR3,CD40,TCF7,JAK1,CD28,CXCL10,TGFB1,NOS3,CD40LG,MYD88,VWF,CD4,S100A8,PLG,SELE,FCGR1A,C1orf112,VCAM1,TLR9,IL7,IL6R,SELP,SOCS3,CCL3,CD14,CD3E,ITGAM,MPO,S100A8,IL2,SERPINC1,CD14,CD4,IRAK4,IFIT1,MYD88,HSPA5,C1QA,PYCARD,CD40,FOXO3,FAS,IFNGR1,CD14,CD80,SOCS1,ITGAM,SELP,FLT1,OAS1,ADAMTS13,S100A12,VWF,CXCL10,NFKB1,NFATC2,HLA-DRA,IL13,OAS2,IFNA1,SELP,NFKB1,JAK2,MYH7,CD40,CD274,OAS1,IL13,CD8A,CXCL8,MPO,CXCL8,THBD,CD3E,PROCR,VCAM1,CCL3,CD40LG,HMGB1,ICAM1,USP18,IL6R,SELE,CCL2,SELP,F2,RSAD2,OAS1,TLR9,TLR2
CCL4,STAT3,KDR,IFIT2,CD40,MYH6,SERPINE1,TLR9,IL1R1,IRF3,DDX58,IL7R,LEF1,VCAM1,CD80,IL1RN,IL1R1,HMGB1,CD40,IRAK4,VEGFA,CD8A,S100A9,CD4,CD40,IL1RN,FGR,SELE,NOD1,TLR4,TNFRSF1A,NOS3,IL18,CCL5,CD40,CD3G,ITGAX,ITPKC,S100A9,IL4,SERPINE1,TLR2,CD8A,MYD88,CASP3,IRAK4,ITPKC,C1QB,IKBKB,IL2RA,TSC1,FASLG,VCAM1,CD40,CD86,SOCS3,ICAM1,THBD,TEK,TLR2,TGFB1,C3,THBD,IL1R1,NFKB2,KLRB1,HLA-C,STAT1,OAS3,IFNB1,KDR,MAPK1,TYK2,IFNAR2,CD80,HLA-DRA,RSAD2,STAT1,CTLA4,CXCL10,ELANE,CD14,SERPINE1,IL6R,DDX58,SELE,CCL5,CD80,S100A8,SELE,IFITM3,JAK1,PECAM1,CCL3,VWF,F3,CD14,TLR2,DDX58,TLR4
TLR2,CASP1,NOS3,IFIT3,JAK1,F5,PLAT,CD4,IL6R,IRF7,VWF,IL15,SELL,S100A9,CD86,TNFRSF1A,IL6R,TLR9,TGFB1,IL6R,PECAM1,CD19,S100A12,CD8A,C3,ARG1,CFH,SELP,NOD2,STIM1,IL10RA,MMP9,CD4,TLR2,CD80,CD4,CX3CR1,FCGR2A,HMGB1,IL5,VWF,TLR4,FOXP3,NFKB1,ORAI1,NFKB2,CASP3,CFB,SOCS1,SELP,TSC2,TGFB1,ICAM1,HMGB1,HLA-DRA,IRF3,VCAM1,F3,ANGPT1,TLR4,S100A8,C1QA,ADAMTS13,IL6R,RELA,GZMK,HLA-A,STAT3,ISG15,MYD88,CXCL8,JAK1,SELP,IL1RN,CD86,HLA-DRB1,IFIT1,STAT3,CCL3,CD4,CTSG,CD19,CD55,TNFRSF1A,GATA3,SELP,IL1A,CD86,S100A9,SELP,IL10,JAK2,ANGPT2,CCL5,THBD,F5,TNNT2,NOD2,IFIH1,MYD88
TLR4,IL1R1,PECAM1,DDX58,JAK2,MMP9,PLG,CD8A,TNFRSF1A,TLR2,THBD,IL21,PTPRC,S100A12,HLA-DRA,IL6R,TNFRSF1A,IL10,MMP3,IL1R1,CDH5,TLR2,HMGB1,CD19,CD3D,TMPRSS2,FUCA2,VWF,TRAF6,PRF1,IFNGR1,IL6R,CD8A,TLR4,CD86,CD8A,CCR2,BLK,TLR2,IL12A,ISG15,TLR9,CD28,NFKBIA,STIM1,RELA,FCGR2A,SERPINE1,SOCS3,VWF,RHEB,VEGFA,SELE,IFIT2,ICAM1,IRF7,SELE,SERPINE1,ANGPT2,CXCL10,S100A9,IL18,ITPKC,TNFRSF1A,STAT3,CD160,TNF,JAK1,IFIT1,IRF3,CXCL10,JAK2,VWF,FLT1,HLA-DRA,VCAM1,ISG15,JAK1,CCL4,CD8A,LCN2,SELE,CD59,IL1R1,DHX58,VWF,STAT3,CD28,S100A12,MMP9,SOCS3,STAT3,TEK,ICAM1,EDN1,CXCL9,NPPB,CAMP,CD4,NLRP3
MYD88,IL6R,VWF,IFIH1,TNFAIP3,DDX58,PROC,IL2RA,CCL5,TLR4,ADAMTS13,MYH6,NT5E,JAK2,HLA-DRB1,TGFB1,NFKB1,CCL2,TIMP1,TNFRSF1A,ANGPT2,TLR4,ORAI1,CTLA4,CD4,IRF3,GCLC,ANGPT2,IRAK4,INPP5D,VCAM1,IL1R1,IL2RA,NFKB1,CTLA4,CD19,CCR5,CASP3,CD14,IL13,OAS1,MYD88,CTLA4,NLRP3,FCGR2A,CD3D,NLRP3,ICAM1,PTEN,THBD,RICTOR,KDR,SELP,IFIT3,VCAM1,IRF9,VWF,ITGA2B,NOS3,CCL2,CASP1,CCL2,CASP3,IL10RA,IRF3,FASLG,HLA-B,JAK2,IFIT2,IRF7,CCL2,IFIT1,ADAMTS13,MYBPC3,HLA-DRB1,ICAM1,STAT1,JAK2,CCR1,CD19,CAMP,SELP,MMP9,TGFB1,NFKB1,THBD,IRF3,CTLA4,VCAM1,NFKB1,IRF7,IRF3,TLR2,VCAM1,NOS3,CXCL11,CRP,LBP,CD8A,IRF3
CASP1,CXCL8,SELE,IRF3,TLR9,IFIH1,THBD,CTLA4,TLR4,TLR7,PLAU,MYH7,CD44,TYK2,CD3D,VEGFA,JAK1,CCR2,ACE2,IFNAR1,SERPINE1,NOD2,STIM1,PDCD1,CTLA4,IRF7,NFYA,EDN1,IKBKB,FASLG,ICAM1,TNFRSF1A,CTLA4,JAK1,PDCD1,CD28,CCR7,F3,FCN1,IL15,IFIT1,IRAK4,CCL2,RORC,FCGR2B,CD4,PYCARD,VCAM1,FGF2,MMP9,IL6,PECAM1,VWF,IFNAR1,SELE,VCAM1,THBD,ITGB3,EDN1,CCL5,TNFRSF1A,CXCL8,FCGR2A,MAPK1,IRF9,CCR7,FAS,TLR2,IFIT3,SELP,MAPK1,IRF3,IL1R1,THBD,CD28,SELE,IRF3,TYK2,TNFRSF1A,CD3E,DEFA1,PECAM1,TIMP1,CD19,VWF,EDN1,JAK1,PDCD1,ICAM1,TLR9,IRF9,IRF7,TLR4,VEGFA,PECAM1,IRF3,F3,IFNAR1,CD19,IRF7
STAT1,CXCR2,SELP,IRF7,IL1A,CRP,FGA,VCAM1,MYD88,TLR9,CD40,NPPA,LAG3,IL4,CD3E,NOS3,JAK2,IL18,IL2RA,IFNAR2,NOS3,CCL2,FCGR2B,JAK1,RSAD2,MX1,STPG1,TNNT2,CD14,MYD88,SELE,HMGB1,PDCD1,JAK2,ITGAM,CTLA4,VEGFA,SERPINE1,CAMP,IL23A,RSAD2,NFKB1,CCL3,STAT3,FCGR3A,CD8A,CASP1,SELP,VEGFA,ADAMTS13,IL6R,VWF,PECAM1,IFNAR2,SELP,ICAM1,SERPINE1,MYD88,EDNRA,CD4,TNFRSF1B,CXCL10,BLK,MAPK3,CD3D,BLK,IL7,TLR4,IRF7,NFKB1,MAPK14,IRF7,TNFRSF1A,TLR9,CTLA4,SELP,IRF7,IFNAR1,DDX58,CD14,DEFA3,IL2,FGF2,CRP,IFIH1,NOS3,JAK2,CD274,SELE,NLRC4,TNNT2,CASP1,TLR9,VWF,CDH5,IFNA1,IL1R1,JAK1,S100A8,IFIH1
JAK1,IL18,ANGPT2,IRF9,IL1R1,SAA1,ITPKC,ICAM1,STAT1,NOD1,S100A8,ACTC1,PDCD1,F3,CD3G,MMP9,VCAM1,IL18R1,IL7R,CD4,EDN1,CCL3,FCGR3A,JAK2,IFIT1,OAS1,NIPAL3,TNNI3,CD40,ISG15,SELP,CRP,CD19,CD19,ITGAX,PDCD1,ICAM1,PLAU,LCN2,CCL2,DDX58,NFKB2,CCL5,TBX21,BLK,CD19,S100A8,VWF,PECAM1,CCL3,IL6ST,THBD,CDH5,VCAM1,VWF,SELE,ACE2,NFKB1,EDNRB,CD8A,OAS1,TLR2,PDE4D,JAK1,CD3E,ZFHX3,TGFB1,MYD88,STAT1,IL1RN,S100A8,CD163,IL6R,IL6R,PDCD1,VWF,IL10,IFNAR2,IFIH1,NCR1,IL2RA,IL7,PDGFA,CXCL8,CASP3,VEGFA,TYK2,ICOS,VWF,IFNGR1,NPPB,NOD1,MYD88,F3,ANGPT1,IFNA2,IL1RN,IRF9,S100A9,DDX58
JAK2,IL12A,TEK,STAT2,IL1RN,THBD,CASP3,SELE,STAT3,NOD2,S100A9,GJA1,TIGIT,IRF3,ZAP70,SERPINE1,ICAM1,CD55,IL15,CD8A,EDNRA,CCL5,BLK,STAT1,TNNT2,IFIT1,ENPP4,NPPB,CD80,SLC8A1,VWF,SAA1,CD27,CD3E,CCR2,IL2,VCAM1,TLR9,BPI,CCL3,IL1RN,RELA,CXCL8,TGFB1,ABCC4,KLRK1,S100A9,TNNT2,ICAM1,CXCL9,TNF,SERPINE1,VEGFA,ICAM1,VEGFA,SELP,BNP,TNNT2,VEGFA,CD19,OAS2,TLR4,PELI1,JAK2,CD4,CAMK2D,TGFBR1,CASP1,STAT2,IL6R,S100A9,CD4,CD4,NOS3,CD274,THBD,IL17A,CCL2,TLR3,KLRK1,CD40,CXCL9,MMP2,VEGFA,TLR3,ANGPT1,STAT2,ICOSLG,VEGFA,IFNGR2,NPPA,NOD2,NLRP3,SERPINE1,ANGPT2,IFNB1,TNFRSF1A,IL17A,S100A12,NOD1
SELP,IL12B,FGF2,JAK1,IL6R,CCL2,FCGR2A,SELP,JAK1,NLRP3,S100A12,OAS2,FCGR1A,IL13,LCK,FN1,SELE,CD59,CXCR3,CD14,ACE,CXCL8,CD40,STAT3,MYH7,RSAD2,SEMA3F,MYH6,CD86,IL15,PECAM1,CXCL8,CD38,CD14,CCR5,IL2RA,SELE,TICAM1,DEFA1,CCL4,TLR2,STAT1,CCR2,TLR2,PELI1,GZMB,S100A12,NPPB,VCAM1,CXCL11,TNFRSF1A,PLAT,ANGPT1,SELE,KDR,VWF,MYH6,TNNI3,VEGFB,HLA-DRB1,OAS3,TLR9,COPB2,STAT3,CD8A,GZMA,CSF3,CD4,IL10,SOCS3,S100A12,CD8A,CD8A,NPPA,FOXP3,EDN1,IL18,CCL5,CGAS,FCGR2A,SELP,HMGB1,TGFB1,KDR,RELA,ANGPT2,MX2,FCGR2A,NOS3,IRF3,GDF15,TLR7,CGAS,MX1,KDR,FCGR2A,TNFRSF1B,IL18,HMGB1,NOD2
IFNA1,CD40,PDGFB,TYK2,IL6ST,CXCL8,BLK,VWF,SOCS3,CASP1,IL12A,OAS3,FCGR1B,CXCL8,TRAF6,VWF,HMGB1,MBL2,CCR5,CD19,KDR,PECAM1,KCNN2,NFKB1,NPPA,DDX58,CFTR,MYH7,CTLA4,PELI1,CDH5,CCL2,IGHG1,GATA3,CDH5,IL2RB,VWF,IRAK4,DEFA4,CCL5,MYD88,STAT3,CXCR3,TLR4,COPB2,PRF1,TBX21,IL6R,SELE,IL1R1,TNFRSF1B,PLAU,ANGPT2,MMP9,ANGPT1,ANGPT1,TNNT2,NPPA,VEGFC,HLA-DQB1,ISG15,MYD88,NMNAT2,TYK2,CD19,CD226,CCL2,CD8A,IL2RA,JAK1,HMGB1,HLA-DRA,FOXP3,F5,IL2RA,NOS3,IL23A,CXCL10,STING1,FCGR3A,VWF,SOCS1,IL4,THBD,THBD,TIE1,IFIT2,FCGR3A,EDN1,IRF7,CRP,TLR8,CD4,OAS1,TEK,FCGR2B,IL6R,CXCL8,CXCL8,TNNT2
IFNB1,VCAM1,MMP9,TNNT2,TNFRSF1A,TGFB1,CD40,VEGFA,MX1,PYCARD,IL12B,LTF,FCGR2A,IFNB1,IRAK4,THBD,TLR9,C1QA,CRP,FOXP3,TEK,CDH5,ABCC4,IL6R,NPPB,IFIH1,ANKIB1,FN1,PDCD1,PDCD1,NOS3,CCL3,IGHA1,ICAM1,TEK,IL4,ANGPT1,TRAF6,ELANE,CXCL10,CASP1,STAT5A,NFKB1,TLR9,ERAP1,RSAD2,GATA3,IL1R1,VWF,IL1RN,IL1A,F3,TEK,PLAUR,ANGPT2,ANGPT2,NPPA,NPPB,VWF,IL1R1,ISG20,NFKB1,HLA-DQB2,IRF3,ICOS,TIAM1,IL2,CD19,IL7,JAK2,CRP,ANGPT1,TLR2,STAT1,STAT1,VEGFA,TGFB1,CRP,IFIT1,IL18,THBD,SOCS3,IL13,FGF2,CD59,PECAM1,IFIT3,CCL2,MMP9,DDX58,TNNI3,TLR9,CD8A,ISG15,NOTCH1,FCGR3A,IL10RA,CCL2,CXCL10,MYH6
OAS2,ICAM1,TIMP1,TNNI3,TNFRSF1B,OAS3,ORAI1,KDR,ISG15,IL1A,IL21,IFI44,FCGR2B,MYD88,VCAM1,F3,CXCL8,C1QB,SAA1,VWF,THBD,THBD,PELI1,TNFRSF1A,CRP,CGAS,CYP51A1,POSTN,CD274,MX1,EDN1,MPO,IGHM,SELE,VEGFA,IL5,ANGPT2,NFKB1,MPO,CXCL9,IRAK4,IL1R1,JAK1,TNF,TGFB2,CASP3,RORC,TNFRSF1A,KDR,IL6R,IL1B,F2R,NOS3,C3,TEK,TEK,FGB,IRF3,PECAM1,IL6R,IFIT1,NFKBIA,ABCC4,IRF7,CTLA4,NMNAT2,CALCA,CD3E,IL15,TYK2,IFNA1,ANGPT2,CD14,IL10RA,IRF3,ANGPT1,CD4,SAA1,IFIT2,IL12A,THBS1,TNNT2,IL5,FGFR1,ITPKC,CDH5,DDX58,CCL3,MMP2,IFIH1,VCAM1,MX1,CD19,CD14,DLL4,TMPRSS2,CD4,TNFSF13B,CCL2,MYH7
IFIT1,SELE,CDH5,MYH6,IL18,OAS2,SLC8A1,ANGPT1,IFNAR1,CSF2,IL22,IFI44L,FCGR3A,TMPRSS2,ICAM1,PLAT,TNNT2,C1QC,FGB,F3,PROCR,PROCR,COPB2,MYD88,F3,STING1,KRIT1,IL1A,HLA-DRA,NFKB1,ANGPT1,JAK1,VCAM1,VEGFA,FLT1,IL10,TEK,NFKB2,NCF1,CD40,TRAF6,IL6R,JAK2,TNFRSF1A,TGFBR2,BLK,MYD88,TNFRSF1B,NOS3,IL6ST,IL18,SELP,EDN1,C5,EDN1,KDR,FGG,IRF7,CDH5,TNFRSF1A,IFIT2,CD4,CAMK2D,IL12A,IL2,CACNB2,IL23A,IL23A,PRF1,IFNAR1,IFNB1,KDR,CD19,EDN1,IRF7,ANGPT2,CD8A,CD14,IFIT3,IL12B,NOS3,NPPA,CD40,MMP2,CD40,MMP9,IFIH1,CCL4,ADAMTS13,DHX58,ICAM1,ISG15,MS4A1,FCN1,EPHB4,CD55,CD8A,MYD88,CCL3,NPPB
IFIT2,SELP,ADAMTS13,MYH7,IL18R1,IFIT3,STIM1,ANGPT2,IRF3,CSF3,IL23A,IFI6,FCGR3B,SOCS3,SELE,PLAU,TNNI3,C3,SERPINE1,SERPINE1,IL1A,MYH6,ERAP1,IRAK4,SERPINE1,MYD88,RAD52,IL18,HLA-DRB1,CCL2,ANGPT2,THBD,ICAM1,EDN1,KDR,IL12A,EDN1,RELA,CYBB,CD80,CD14,TNFRSF1A,SOCS1,TRAF6,SMAD3,CD40,TRAF6,HMGB1,EDN1,SOCS3,IL10,ITGAM,EDNRA,IFNGR1,NOS3,FLT1,F3,CD4,OCLN,JAK1,IFIT3,CD8A,NFATC1,IL23A,IL2RA,CX3CR1,IL12B,IL12A,GZMB,IFNAR2,RSAD2,PECAM1,CD3D,MMP9,DDX58,TEK,CD19,CD80,BST2,IL23A,VEGFA,NPPB,CD19,TIMP2,IL23A,MMP2,OAS2,CCL5,TNNT2,MX2,SELE,OAS1,IGHG1,CAMP,EFNB2,CD46,CTLA4,CD4,CCL5,F3
IL1R1,VEGFA,SERPINE1,NPPB,IL33,IFIT2,NFATC1,NOS3,IRF7,IL12A,CCL4,TLR2,C1QA,IFNA1,SELP,IRF3,F3,C4A,PLAT,PLAT,IL1RN,MYH7,HLA-B,TRAF6,PLAT,JAK1,MYH16,CXCL10,VCAM1,NFATC1,TEK,ADAMTS13,SELE,PECAM1,NOS3,IL12B,NOS3,JAK1,IL1R1,CD86,FCGR1A,IL10RA,SOCS3,CALCA,SMAD4,ORAI1,IRAK4,F3,ANGPT1,TGFB1,IL10RA,ITGB2,ACE,TLR4,THBD,VEGFA,PLAT,CD8A,TJP1,JAK2,DDX58,CD19,ORAI1,CD19,IL7R,IL7R,IL1A,IL12B,KLRB1,IRF9,IFIT1,CDH5,CD3E,FGA,IFIH1,KDR,IL2RA,CD86,STAT2,RORC,ANGPT1,F3,CD3E,IL2RA,IRF1,MMP3,OAS3,CXCL9,TNNI3,OAS3,ANGPT2,CD14,ELANE,C3,MMP9,IFNG,SELE,CD8A,NFKB1,PROC
IL6R,KDR,PLG,THBD,IL17RA,IFNGR1,NFATC2,TNNT2,TMEM173,IL12B,CXCL8,MYD88,C1QB,IRAK4,PECAM1,IRF7,SERPINE1,CFB,PLAU,PLAU,IL6R,MYBPC3,HLA-C,CXCL8,PLAU,JAK2,BAD,CCL2,ICAM1,CD274,KDR,TMPRSS2,VWF,IL12A,EDN1,IL17A,PTGS2,JAK2,IL1RN,CD28,FCGR2A,IL17RA,EDN1,CCL2,NOTCH1,STIM1,BLK,CD4,ANGPT2,IFNA2,IL10RB,NOTCH1,KDR,JAK1,PROS1,VEGFB,PLAU,IL2RA,MMP9,TYK2,IFIH1,MS4A1,STIM1,CD3E,IL15,CD8B,FASLG,SELE,CD8A,IL2,CD14,IL2RA,IL12A,JAK1,TLR7,FLT1,IL7R,CD3E,TYK2,TBX21,MMP3,SERPINE1,CD4,TLR3,C3,ADAM17,IRF9,CXCL10,NPPB,RSAD2,VWF,CD4,MPO,C4A,TIMP2,IL4,SELP,CD19,STAT1,ADAMTS13
